Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-17;43,00;0,00;22,00;4,30;35,83;186,33;60,92;8,60;94,60;103,20;8,60;19,00;7,00;6,00;3,00;17,79;5,93;48,93;13,34;0,00;1,95;0,00;4,00;3,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-03-24;46,00;0,00;21,00;7,19;50,31;219,38;60,15;9,20;101,20;92,00;4,60;3,00;10,00;6,00;9,00;17,81;11,87;38,58;8,90;0,00;2,09;0,00;6,00;1,00;1,00;0,00;1,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-31;64,00;0,00;30,00;8,53;38,40;160,00;56,89;9,14;73,14;91,43;18,29;18,00;7,00;7,00;0,00;22,33;14,88;53,58;10,42;2,00;4,00;4,00;7,00;0,00;1,00;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;50,00;0,00;31,00;2,86;44,29;189,29;39,29;10,00;90,00;130,00;10,00;13,00;13,00;7,00;1,00;35,29;20,59;54,41;10,29;0,00;7,69;1,92;3,00;1,00;0,00;1,00;1,00;3,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-04-14;72,00;0,00;25,00;11,52;41,76;277,20;68,40;18,00;72,00;216,00;9,00;27,00;15,00;15,00;9,00;36,00;12,00;30,00;13,50;0,00;8,00;0,00;3,00;3,00;1,00;4,00;6,00;1,00;12,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-04-21;62,00;0,00;17,00;8,65;62,00;241,11;55,11;4,43;88,57;106,29;8,86;22,00;20,00;10,00;0,00;20,67;11,81;50,19;10,33;2,07;4,13;4,13;6,00;0,00;3,00;0,00;1,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;49,00;0,00;17,00;8,65;51,88;238,00;52,50;9,80;98,00;107,80;9,80;14,00;13,00;7,00;6,00;31,18;14,85;47,52;7,42;0,00;4,08;0,00;11,00;3,00;0,00;3,00;3,00;3,00;6,00;1,00;1,00;1,00;0,00;0,00;1,00
2019-05-05;51,00;0,00;31,00;11,33;55,25;204,00;40,07;10,20;112,20;112,20;10,20;15,00;15,00;8,00;3,00;24,00;13,50;48,00;10,50;1,96;3,92;0,00;10,00;3,00;0,00;1,00;3,00;3,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;57,00;0,00;27,00;5,70;62,70;235,13;64,13;9,50;104,50;95,00;9,50;14,00;9,00;10,00;4,00;33,00;22,50;52,50;9,00;0,00;4,07;0,00;11,00;3,00;1,00;0,00;1,00;1,00;7,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-05-19;66,00;0,00;21,00;4,30;83,22;229,26;41,68;28,29;169,71;103,71;9,43;6,00;17,00;13,00;4,00;16,50;37,50;63,00;16,50;4,13;4,13;2,06;8,00;3,00;4,00;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-05-26;72,00;0,00;24,00;5,65;69,18;237,60;54,00;27,00;117,00;90,00;9,00;8,00;19,00;8,00;4,00;30,86;20,57;74,94;10,29;0,00;8,00;2,00;11,00;1,00;0,00;0,00;7,00;3,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;69,00;0,00;29,00;5,75;90,56;282,90;51,75;19,71;157,71;147,86;9,86;4,00;10,00;23,00;4,00;30,00;27,00;72,00;10,50;0,00;4,06;0,00;10,00;3,00;3,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;76,00;0,00;32,00;10,04;88,91;318,48;57,90;19,00;152,00;161,50;9,50;18,00;19,00;16,00;5,00;149,02;19,37;56,63;8,94;0,00;0,00;2,00;10,00;4,00;3,00;3,00;1,00;1,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;65,00;0,00;32,00;5,65;111,63;311,32;54,74;18,57;195,00;139,29;9,29;22,00;19,00;22,00;1,00;35,45;14,77;63,52;13,30;0,00;4,06;2,03;13,00;1,00;4,00;1,00;1,00;6,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;97,00;1,00;30,00;14,26;122,68;332,57;58,89;9,70;174,60;155,20;9,70;37,00;25,00;18,00;3,00;52,23;14,92;82,08;23,88;4,04;4,04;2,02;13,00;4,00;3,00;0,00;3,00;3,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;76,00;0,00;45,00;7,17;103,25;297,09;55,27;19,00;190,00;180,50;9,50;17,00;17,00;13,00;3,00;43,22;17,88;96,86;13,41;4,00;4,00;2,00;10,00;7,00;4,00;1,00;7,00;4,00;10,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;86,00;0,00;34,00;8,60;124,70;329,67;75,25;19,11;191,11;162,44;9,56;24,00;23,00;30,00;6,00;53,38;13,34;63,76;13,34;0,00;8,19;4,10;8,00;7,00;4,00;1,00;6,00;1,00;11,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-07-14;87,00;0,00;35,00;8,56;106,97;306,24;73,08;29,00;164,33;222,33;9,67;22,00;22,00;10,00;4,00;48,66;8,85;76,68;14,75;0,00;15,82;1,98;12,00;4,00;4,00;1,00;7,00;9,00;12,00;0,00;0,00;3,00;0,00;1,00;0,00
2019-07-21;76,00;0,00;42,00;21,51;86,04;307,45;86,36;19,00;228,00;237,50;19,00;36,00;31,00;22,00;7,00;29,80;22,35;78,98;8,94;2,00;12,00;4,00;19,00;4,00;7,00;3,00;6,00;4,00;10,00;1,00;1,00;4,00;0,00;0,00;0,00
2019-07-28;100,00;0,00;29,00;12,86;114,29;357,14;100,00;27,27;209,09;254,55;18,18;32,00;31,00;29,00;5,00;58,21;43,28;58,21;25,37;0,00;8,00;2,00;12,00;8,00;9,00;2,00;3,00;2,00;8,00;2,00;0,00;3,00;0,00;2,00;0,00
2019-08-04;93,00;0,00;37,00;17,17;130,20;286,15;85,85;18,60;167,40;306,90;18,60;34,00;35,00;18,00;14,00;32,48;32,48;93,00;10,33;2,02;8,09;2,02;14,00;2,00;11,00;6,00;8,00;3,00;9,00;2,00;6,00;2,00;0,00;2,00;0,00
2019-08-11;91,00;0,00;26,00;17,06;116,59;315,00;77,00;27,30;182,00;354,90;18,20;26,00;35,00;20,00;9,00;41,10;27,89;64,58;19,08;1,98;7,91;1,98;17,00;6,00;11,00;9,00;5,00;5,00;9,00;5,00;0,00;2,00;0,00;2,00;0,00
2019-08-18;97,00;0,00;19,00;14,26;88,44;287,54;83,14;29,10;155,20;970,00;9,70;16,00;25,00;22,00;9,00;41,78;26,86;65,66;13,43;0,00;16,17;4,04;19,00;4,00;3,00;0,00;4,00;4,00;13,00;6,00;1,00;0,00;1,00;0,00;0,00
2019-08-25;68,00;0,00;26,00;8,50;69,42;221,89;75,16;9,71;136,00;427,43;19,43;22,00;29,00;23,00;7,00;25,13;19,22;73,91;16,26;0,00;8,00;4,00;7,00;6,00;7,00;1,00;4,00;0,00;7,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-09-01;63,00;0,00;35,00;8,59;45,82;178,50;52,50;18,00;99,00;135,00;4,50;20,00;20,00;15,00;5,00;21,00;9,00;54,00;12,00;0,00;7,88;1,97;10,00;1,00;1,00;1,00;1,00;1,00;8,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;74,00;0,00;23,00;9,96;58,35;179,71;56,38;9,25;92,50;120,25;4,63;13,00;19,00;13,00;1,00;31,08;14,80;39,96;17,76;0,00;8,22;0,00;8,00;1,00;3,00;3,00;4,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-15;47,00;0,00;32,00;1,42;52,70;162,69;47,00;9,40;75,20;131,60;4,70;12,00;16,00;11,00;5,00;19,09;11,75;55,81;7,34;0,00;3,92;0,00;9,00;0,00;0,00;3,00;0,00;1,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-09-22;77,00;0,00;24,00;11,41;37,07;115,50;42,00;9,63;67,38;105,88;9,63;8,00;7,00;11,00;11,00;20,73;4,44;38,50;14,81;0,00;12,16;4,05;16,00;0,00;0,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-29;64,00;0,00;17,00;32,71;35,56;120,89;35,56;18,29;64,00;109,71;4,57;15,00;8,00;11,00;3,00;23,81;7,44;26,79;7,44;0,00;2,00;2,00;9,00;1,00;0,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-10-06;50,00;0,00;21,00;14,29;30,00;121,43;46,43;10,00;50,00;130,00;10,00;4,00;11,00;19,00;7,00;13,24;10,29;33,82;4,41;0,00;4,17;2,08;7,00;1,00;1,00;0,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-10-13;57,00;0,00;13,00;7,13;27,08;85,50;28,50;9,50;38,00;85,50;0,00;5,00;4,00;1,00;0,00;15,00;12,00;22,50;4,50;0,00;8,14;0,00;4,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;39,00;0,00;32,00;5,78;31,78;92,18;24,82;9,75;39,00;97,50;9,75;12,00;4,00;5,00;1,00;13,50;7,50;15,00;0,00;0,00;11,70;0,00;4,00;0,00;0,00;1,00;0,00;0,00;5,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-10-27;35,00;0,00;18,00;4,20;19,60;101,50;24,50;8,75;26,25;105,00;4,38;7,00;5,00;7,00;1,00;18,96;4,38;35,00;5,83;0,00;7,78;0,00;7,00;5,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-11-03;40,00;0,00;31,00;17,14;15,71;90,91;36,36;10,00;30,00;70,00;5,00;6,00;3,00;5,00;1,00;4,44;4,44;25,19;2,96;0,00;12,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-11-10;37,00;0,00;24,00;4,27;14,23;87,45;26,91;9,25;27,75;55,50;9,25;5,00;9,00;5,00;1,00;14,80;7,40;20,72;5,92;0,00;20,56;0,00;1,00;4,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;27,00;0,00;31,00;9,95;17,05;64,13;30,38;9,00;18,00;72,00;9,00;10,00;4,00;9,00;1,00;15,00;3,00;15,00;4,50;0,00;30,86;0,00;9,00;0,00;1,00;3,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;0,00;32,00;15,50;19,73;65,44;31,00;10,33;31,00;82,67;5,17;1,00;5,00;2,00;1,00;14,76;4,43;22,14;4,43;0,00;46,50;1,94;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;43,00;0,00;24,00;2,87;18,63;64,50;28,67;4,30;25,80;103,20;4,30;8,00;3,00;9,00;5,00;11,86;5,93;14,83;7,41;0,00;168,09;0,00;4,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;28,00;0,00;29,00;5,60;14,00;84,00;31,50;4,67;28,00;93,33;4,67;9,00;7,00;3,00;1,00;11,79;1,47;32,42;7,37;0,00;160,00;0,00;4,00;1,00;0,00;0,00;0,00;5,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-12-15;30,00;0,00;21,00;5,71;17,14;63,33;30,00;5,00;30,00;70,00;5,00;8,00;3,00;3,00;3,00;21,00;7,50;18,00;9,00;0,00;124,29;2,14;1,00;1,00;4,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;28,00;0,00;34,00;8,40;14,00;73,50;24,50;9,33;28,00;84,00;4,67;4,00;7,00;12,00;0,00;22,11;13,26;16,21;5,89;4,00;260,00;0,00;10,00;0,00;1,00;1,00;0,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;37,00;0,00;37,00;11,38;24,19;84,09;43,73;4,63;46,25;111,00;9,25;7,00;4,00;6,00;0,00;14,80;4,44;19,24;7,40;0,00;234,33;0,00;1,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;51,00;0,00;27,00;9,92;25,50;105,40;27,20;10,20;61,20;81,60;10,20;9,00;8,00;7,00;1,00;16,03;5,83;24,77;7,29;0,00;58,85;1,96;5,00;0,00;1,00;1,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;40,00;0,00;40,00;14,29;28,57;94,55;25,45;10,00;50,00;80,00;10,00;7,00;10,00;7,00;1,00;23,70;5,93;34,07;5,93;0,00;8,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-01-19;39,00;0,00;35,00;8,67;23,11;159,55;28,36;9,75;68,25;68,25;4,88;4,00;5,00;5,00;4,00;13,50;3,00;42,00;6,00;0,00;7,80;0,00;2,00;4,00;4,00;0,00;4,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-01-26;36,00;0,00;23,00;12,96;23,04;126,00;28,80;9,00;45,00;81,00;4,50;10,00;10,00;12,00;2,00;10,50;3,00;40,50;1,50;0,00;8,00;2,00;5,00;0,00;0,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-02-02;40,00;0,00;31,00;17,14;45,71;138,18;54,55;5,00;50,00;90,00;10,00;19,00;7,00;11,00;1,00;19,26;4,44;45,93;4,44;0,00;8,00;0,00;5,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-09;41,00;0,00;31,00;12,72;24,03;140,08;41,00;10,25;82,00;61,50;10,25;11,00;7,00;11,00;4,00;19,74;7,59;31,89;6,07;0,00;8,20;0,00;2,00;4,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;34,00;0,00;25,00;11,33;36,83;129,20;44,20;8,50;59,50;93,50;8,50;6,00;11,00;12,00;5,00;19,22;8,87;42,87;7,39;2,13;8,50;4,25;4,00;2,00;0,00;2,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;50,00;0,00;31,00;11,43;28,57;128,57;42,86;10,00;60,00;70,00;10,00;10,00;11,00;4,00;2,00;19,12;7,35;30,88;8,82;2,08;4,17;2,08;4,00;2,00;0,00;0,00;5,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;37,00;0,00;27,00;4,27;24,19;111,00;55,50;9,25;37,00;55,50;9,25;11,00;7,00;2,00;4,00;5,92;5,92;32,56;8,88;2,06;4,11;4,11;2,00;1,00;0,00;1,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;36,00;0,00;21,00;2,88;15,84;50,40;39,60;4,50;27,00;45,00;9,00;5,00;3,00;3,00;1,00;7,50;3,00;15,00;1,50;0,00;4,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;17,00;0,00;14,00;14,17;8,50;40,80;10,20;4,25;8,50;17,00;4,25;5,00;5,00;2,00;2,00;4,25;4,25;4,25;2,83;0,00;2,13;0,00;0,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;11,00;0,00;9,00;6,88;13,75;51,33;7,33;5,50;22,00;22,00;11,00;11,00;2,00;1,00;0,00;7,86;3,14;9,43;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;0,00;9,00;1,25;6,25;35,00;5,00;2,50;15,00;10,00;2,50;3,00;8,00;2,00;1,00;10,00;1,25;5,00;2,50;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;11,00;0,00;7,00;2,75;8,25;77,00;3,67;5,50;33,00;33,00;5,50;5,00;7,00;3,00;5,00;17,88;4,13;5,50;2,75;0,00;1,83;0,00;0,00;1,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;14,00;0,00;15,00;1,40;12,60;77,00;3,50;3,50;14,00;21,00;0,00;3,00;8,00;1,00;0,00;18,20;7,00;4,20;1,40;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;7,00;0,00;9,00;1,40;11,20;66,50;7,00;7,00;21,00;21,00;7,00;5,00;7,00;2,00;1,00;12,60;2,80;1,40;1,40;0,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;9,00;0,00;10,00;1,50;31,50;81,00;9,00;9,00;27,00;18,00;4,50;2,00;9,00;3,00;0,00;34,50;1,50;3,00;6,00;0,00;4,50;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-05-03;3,00;0,00;2,00;1,50;13,50;60,00;6,00;6,00;12,00;12,00;3,00;5,00;3,00;9,00;2,00;9,00;0,00;0,00;7,50;0,00;3,00;0,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;8,00;1,50;15,00;60,00;3,00;3,00;24,00;18,00;3,00;6,00;5,00;4,00;1,00;10,50;1,50;6,00;7,50;1,50;0,00;0,00;5,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;8,00;0,00;10,00;2,67;14,67;68,00;8,00;8,00;24,00;16,00;4,00;11,00;3,00;7,00;1,00;8,00;3,20;11,20;8,00;0,00;2,00;0,00;2,00;1,00;1,00;0,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;9,00;0,00;9,00;0,00;15,00;72,00;9,00;9,00;18,00;36,00;4,50;6,00;8,00;6,00;0,00;12,00;1,50;6,00;3,00;0,00;4,50;2,25;2,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-05-31;22,00;0,00;12,00;2,75;13,75;77,00;11,00;5,50;33,00;55,00;5,50;12,00;6,00;4,00;2,00;8,80;4,40;10,27;5,87;0,00;1,83;1,83;1,00;0,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-06-07;13,00;0,00;14,00;2,89;24,56;74,75;13,00;13,00;39,00;65,00;0,00;6,00;7,00;3,00;1,00;4,33;5,78;5,78;5,78;0,00;0,00;4,33;0,00;1,00;2,00;1,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;21,00;0,00;16,00;2,80;29,40;84,00;24,50;10,50;52,50;73,50;5,25;0,00;9,00;2,00;2,00;10,50;3,00;21,00;4,50;0,00;4,20;4,20;1,00;1,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;28,00;0,00;13,00;4,42;45,68;129,50;17,50;18,67;56,00;74,67;9,33;13,00;14,00;4,00;3,00;8,84;4,42;16,21;4,42;0,00;0,00;2,00;4,00;3,00;3,00;0,00;3,00;1,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-06-28;21,00;0,00;16,00;2,80;33,60;77,00;24,50;10,50;42,00;115,50;10,50;14,00;27,00;5,00;4,00;22,50;6,00;12,00;4,50;0,00;8,40;0,00;1,00;4,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;30,00;0,00;8,00;5,71;27,14;112,50;26,25;10,00;60,00;120,00;5,00;10,00;14,00;10,00;3,00;19,50;7,50;16,50;4,50;0,00;8,57;0,00;4,00;4,00;1,00;1,00;3,00;3,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-07-12;32,00;1,00;24,00;13,09;18,91;110,22;32,00;10,67;64,00;149,33;5,33;9,00;13,00;5,00;4,00;16,00;2,91;18,91;5,82;0,00;8,00;0,00;8,00;1,00;4,00;3,00;4,00;0,00;9,00;1,00;0,00;5,00;0,00;0,00;0,00
2020-07-19;24,00;0,00;15,00;8,47;24,00;133,71;48,00;16,00;56,00;104,00;8,00;20,00;24,00;8,00;1,00;13,50;10,50;12,00;10,50;2,00;4,00;2,00;1,00;1,00;1,00;0,00;1,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00
2020-07-26;26,00;0,00;15,00;4,33;33,22;126,29;48,29;8,67;60,67;121,33;8,67;20,00;22,00;9,00;5,00;30,59;16,82;21,41;7,65;2,17;8,67;0,00;3,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;3,00;3,00;0,00;0,00;0,00
2020-08-02;42,00;0,00;15,00;8,40;18,20;129,50;49,00;8,40;67,20;159,60;16,80;18,00;15,00;15,00;0,00;26,07;10,14;21,72;5,79;1,91;3,82;3,82;3,00;0,00;1,00;7,00;1,00;3,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-08-09;30,00;0,00;20,00;4,29;22,86;172,50;56,25;10,00;100,00;190,00;10,00;17,00;21,00;7,00;3,00;18,00;15,00;7,50;15,00;2,14;17,14;4,29;7,00;3,00;5,00;0,00;9,00;1,00;7,00;0,00;1,00;1,00;0,00;0,00;0,00
2020-08-16;26,00;0,00;19,00;1,44;24,56;130,00;48,29;8,67;60,67;164,67;17,33;14,00;21,00;4,00;7,00;24,56;10,11;17,33;5,78;0,00;7,43;0,00;4,00;7,00;3,00;3,00;4,00;1,00;11,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-08-23;27,00;0,00;17,00;2,84;34,11;118,13;33,75;9,00;54,00;126,00;9,00;19,00;53,00;4,00;4,00;16,50;6,00;19,50;12,00;0,00;11,57;0,00;3,00;4,00;1,00;0,00;1,00;1,00;3,00;1,00;0,00;3,00;0,00;0,00;0,00
2020-08-30;26,00;0,00;10,00;0,00;20,22;70,57;44,57;4,33;26,00;112,67;4,33;18,00;17,00;5,00;3,00;20,22;4,33;10,11;2,89;0,00;8,67;0,00;4,00;0,00;3,00;1,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;30,00;0,00;12,00;2,86;21,43;78,75;26,25;10,00;40,00;100,00;60,00;26,00;10,00;6,00;1,00;18,00;4,50;3,00;6,00;0,00;8,57;2,14;8,00;3,00;1,00;3,00;6,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-09-13;20,00;0,00;9,00;2,86;15,71;110,00;20,00;10,00;30,00;100,00;10,00;31,00;11,00;7,00;2,00;13,85;6,15;4,62;7,69;0,00;8,00;0,00;5,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;16,00;0,00;6,00;4,36;17,45;67,20;16,00;8,00;56,00;64,00;8,00;16,00;5,00;5,00;1,00;8,73;2,91;5,82;2,91;0,00;8,00;0,00;0,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
