Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-09;50,00;350,00;250,00;166,67;150,00;98,44;87,50;118,75;106,25;70,73;63,41;58,54;63,41;72,50;77,50;25,00;25,00;47,00;44,00;36,00;31,00;54,00;26,00;13,00;12,00;31,00;17,00;25,00;5,00;12,00;6,00;8,00;13,00;8,00;5,00;6,00
2019-06-16;54,00;283,50;175,50;135,00;135,00;123,88;84,18;90,53;98,47;68,73;41,73;49,09;68,73;61,36;54,00;24,55;29,45;50,00;46,00;35,00;29,00;40,00;20,00;23,00;20,00;22,00;15,00;15,00;9,00;18,00;12,00;6,00;18,00;11,00;3,00;3,00
2019-06-23;54,00;297,00;175,50;148,50;121,50;104,82;93,71;84,18;98,47;73,64;50,32;51,55;85,91;61,36;54,00;34,36;29,45;48,00;47,00;53,00;26,00;32,00;19,00;26,00;21,00;28,00;23,00;28,00;16,00;20,00;13,00;9,00;12,00;7,00;5,00;10,00
2019-06-30;52,00;338,00;247,00;195,00;156,00;116,61;105,58;96,12;96,12;86,67;81,71;63,14;70,57;79,24;69,33;19,81;42,10;38,00;53,00;36,00;37,00;54,00;21,00;18,00;25,00;40,00;21,00;24,00;18,00;24,00;19,00;17,00;15,00;3,00;8,00;6,00
2019-07-07;60,00;390,00;285,00;195,00;150,00;120,00;93,16;110,53;107,37;95,51;82,04;66,12;71,02;77,50;92,50;42,50;40,00;49,00;49,00;43,00;36,00;41,00;31,00;17,00;30,00;45,00;25,00;29,00;16,00;11,00;17,00;3,00;22,00;6,00;8,00;13,00
2019-07-14;82,00;396,33;218,67;177,67;150,33;121,42;116,69;86,73;111,96;96,69;67,31;62,42;59,97;74,55;96,91;34,79;42,24;45,00;38,00;40,00;35,00;48,00;31,00;30,00;19,00;38,00;19,00;17,00;26,00;19,00;27,00;9,00;18,00;3,00;11,00;10,00
2019-07-21;67,00;361,80;227,80;174,20;147,40;114,86;97,31;103,69;132,40;95,54;62,04;79,41;59,56;89,33;89,33;37,22;37,22;40,00;49,00;29,00;47,00;54,00;19,00;29,00;29,00;38,00;20,00;26,00;23,00;13,00;19,00;8,00;13,00;5,00;7,00;10,00
2019-07-28;65,00;520,00;341,25;276,25;195,00;118,90;118,90;115,73;117,32;110,38;68,68;56,42;80,94;77,50;77,50;47,50;20,00;42,00;68,00;50,00;53,00;52,00;23,00;35,00;37,00;38,00;24,00;26,00;22,00;14,00;17,00;11,00;21,00;11,00;9,00;6,00
2019-08-04;59,00;427,75;309,75;236,00;191,75;121,19;111,62;98,86;106,84;84,81;73,75;60,23;73,75;59,00;82,09;30,78;41,04;47,00;58,00;47,00;40,00;51,00;25,00;33,00;24,00;38,00;28,00;31,00;25,00;16,00;16,00;9,00;11,00;8,00;9,00;3,00
2019-08-11;58,00;391,50;275,50;232,00;188,50;112,86;101,89;97,19;101,89;95,02;82,68;58,00;70,34;78,17;78,17;32,78;32,78;41,00;60,00;38,00;35,00;47,00;25,00;23,00;18,00;44,00;17,00;16,00;17,00;10,00;21,00;16,00;12,00;12,00;8,00;7,00
2019-08-18;51,00;391,00;340,00;255,00;187,00;140,25;103,59;79,69;122,72;75,88;68,41;53,49;73,39;73,95;68,85;25,50;33,15;41,00;51,00;31,00;28,00;43,00;22,00;25,00;24,00;21,00;21,00;22,00;13,00;12,00;14,00;7,00;10,00;6,00;6,00;8,00
2019-08-25;46,00;337,33;230,00;184,00;138,00;95,17;101,52;152,28;109,45;79,57;60,92;50,97;70,86;66,44;63,89;23,00;23,00;35,00;38,00;37,00;27,00;46,00;23,00;20,00;21,00;29,00;12,00;17,00;7,00;14,00;10,00;8,00;12,00;5,00;7,00;4,00
2019-09-01;42,00;378,00;238,00;210,00;140,00;129,23;113,08;138,92;124,38;82,76;76,59;54,35;63,00;84,00;61,76;32,12;19,76;31,00;50,00;37,00;35,00;43,00;26,00;30,00;11,00;25,00;23,00;19,00;11,00;9,00;6,00;6,00;13,00;6,00;4,00;7,00
2019-09-08;49,00;392,00;343,00;212,33;163,33;128,03;83,77;109,06;129,61;85,75;67,38;41,65;84,53;73,50;80,85;36,75;26,95;46,00;46,00;30,00;32,00;41,00;40,00;24,00;23,00;18,00;15,00;16,00;12,00;6,00;13,00;6,00;13,00;12,00;2,00;2,00
2019-09-15;39,00;286,00;221,00;143,00;143,00;128,38;100,75;149,50;123,50;80,52;89,32;60,39;62,90;57,20;62,40;28,60;39,00;45,00;46,00;28,00;30,00;35,00;28,00;20,00;15,00;15,00;9,00;11,00;9,00;13,00;6,00;5,00;4,00;6,00;5,00;4,00
2019-09-22;31,00;356,50;325,50;201,50;155,00;124,00;105,40;110,05;89,90;83,46;66,77;56,04;83,46;62,00;54,85;26,23;28,62;30,00;49,00;26,00;34,00;37,00;23,00;23,00;19,00;19,00;12,00;12,00;10,00;8,00;9,00;6,00;5,00;12,00;4,00;3,00
2019-09-29;27,00;324,00;283,50;148,50;121,50;108,00;96,88;157,24;93,71;51,55;79,77;61,36;63,82;63,82;61,36;24,55;29,45;38,00;59,00;16,00;32,00;28,00;30,00;23,00;18,00;31,00;25,00;16,00;8,00;11,00;8,00;7,00;5,00;2,00;4,00;3,00
2019-10-06;29,00;348,00;275,50;188,50;116,00;107,94;70,89;96,67;83,78;75,65;74,39;65,57;79,43;60,64;50,09;58,00;31,64;31,00;48,00;29,00;42,00;32,00;21,00;31,00;18,00;20,00;15,00;16,00;18,00;7,00;10,00;13,00;5,00;7,00;5,00;3,00
2019-10-13;27,00;324,00;256,50;175,50;148,50;93,71;93,71;82,59;85,76;78,55;66,27;57,68;65,05;49,09;51,55;41,73;36,82;42,00;52,00;27,00;22,00;22,00;14,00;14,00;15,00;13,00;17,00;24,00;10,00;8,00;7,00;11,00;5,00;7,00;3,00;3,00
2019-10-20;31,00;449,50;341,00;217,00;124,00;103,85;111,60;100,75;82,15;75,64;75,64;55,80;78,12;56,83;43,92;59,42;41,33;34,00;44,00;28,00;40,00;29,00;20,00;9,00;13,00;14,00;15,00;9,00;13,00;15,00;9,00;9,00;5,00;4,00;3,00;6,00
2019-10-27;31,00;465,00;325,50;248,00;108,50;116,25;99,20;105,40;93,00;96,72;74,40;57,04;79,36;67,17;62,00;49,08;43,92;46,00;40,00;21,00;36,00;37,00;18,00;16,00;16,00;24,00;21,00;12,00;21,00;12,00;8,00;7,00;2,00;4,00;1,00;0,00
2019-11-03;30,00;390,00;255,00;180,00;105,00;86,84;86,84;105,79;85,26;73,75;78,75;60,00;66,25;55,00;57,50;30,00;32,50;27,00;54,00;36,00;33,00;21,00;24,00;22,00;13,00;12,00;20,00;15,00;12,00;9,00;7,00;5,00;9,00;7,00;3,00;3,00
2019-11-10;29,00;348,00;333,50;145,00;145,00;109,56;82,17;87,00;87,00;70,08;85,79;39,88;83,38;65,25;113,58;60,42;36,25;43,00;44,00;26,00;31,00;17,00;27,00;13,00;17,00;16,00;17,00;10,00;11,00;13,00;7,00;3,00;5,00;5,00;3,00;2,00
2019-11-17;29,00;348,00;319,00;145,00;101,50;91,83;75,72;75,72;83,78;55,58;77,33;60,42;88,21;48,33;65,25;53,17;53,17;37,00;43,00;26,00;23,00;29,00;14,00;23,00;24,00;16,00;26,00;12,00;10,00;20,00;6,00;9,00;4,00;6,00;2,00;0,00
2019-11-24;19,00;399,00;437,00;171,00;76,00;90,25;69,67;90,25;66,50;71,25;45,13;47,50;76,00;59,38;40,38;38,00;52,25;29,00;43,00;25,00;27,00;22,00;21,00;18,00;16,00;16,00;22,00;11,00;15,00;14,00;5,00;4,00;4,00;5,00;3,00;7,00
2019-12-01;24,00;264,00;240,00;120,00;96,00;91,20;72,00;86,40;67,20;81,60;72,00;46,80;66,00;69,60;33,60;33,60;50,40;40,00;44,00;29,00;20,00;24,00;16,00;19,00;16,00;15,00;16,00;18,00;10,00;11,00;3,00;5,00;5,00;2,00;1,00;2,00
2019-12-08;32,00;336,00;272,00;160,00;128,00;72,00;80,00;78,40;76,80;57,85;71,38;54,15;76,31;54,15;36,92;44,31;44,31;31,00;32,00;28,00;21,00;22,00;13,00;18,00;11,00;14,00;15,00;13,00;10,00;11,00;10,00;7,00;5,00;5,00;5,00;1,00
2019-12-15;28,00;336,00;238,00;196,00;98,00;73,11;76,22;85,56;62,22;53,57;62,09;57,22;52,35;45,82;40,73;40,73;61,09;33,00;43,00;32,00;22,00;25,00;19,00;21,00;14,00;15,00;15,00;9,00;8,00;7,00;10,00;3,00;3,00;5,00;3,00;6,00
2019-12-22;32,00;432,00;352,00;240,00;128,00;78,40;88,00;88,00;75,20;75,08;66,46;48,00;89,85;59,08;51,69;54,15;44,31;38,00;49,00;31,00;30,00;30,00;26,00;28,00;17,00;13,00;19,00;13,00;14,00;11,00;7,00;5,00;3,00;3,00;1,00;0,00
2019-12-29;42,00;364,00;252,00;224,00;98,00;113,08;93,69;85,62;84,00;76,59;90,18;56,82;79,06;54,35;37,06;64,24;34,59;35,00;42,00;27,00;20,00;26,00;23,00;25,00;28,00;19,00;19,00;13,00;11,00;6,00;8,00;9,00;6,00;6,00;1,00;5,00
2020-01-05;23,00;230,00;195,50;126,50;80,50;113,47;67,47;65,93;92,00;70,21;54,47;49,63;95,63;66,44;51,11;58,78;15,33;30,00;45,00;21,00;28,00;29,00;19,00;20,00;23,00;28,00;21,00;9,00;13,00;10,00;6,00;10,00;6,00;5,00;4,00;2,00
2020-01-12;35,00;402,50;332,50;245,00;140,00;116,14;85,91;114,55;103,41;68,75;86,25;67,50;73,75;60,00;55,00;60,00;22,50;34,00;47,00;27,00;28,00;35,00;21,00;18,00;14,00;21,00;26,00;16,00;13,00;14,00;10,00;6,00;6,00;5,00;4,00;5,00
2020-01-19;51,00;391,00;289,00;204,00;153,00;114,75;86,06;102,00;108,38;83,34;99,51;64,68;88,32;58,65;56,10;255,00;28,05;30,00;49,00;20,00;28,00;47,00;24,00;22,00;16,00;18,00;29,00;18,00;7,00;12,00;15,00;4,00;7,00;6,00;8,00;2,00
2020-01-26;32,00;368,00;272,00;192,00;128,00;123,20;84,80;100,80;102,40;66,46;62,77;65,23;78,77;76,31;51,69;100,92;17,23;41,00;42,00;28,00;25,00;30,00;18,00;16,00;19,00;19,00;17,00;19,00;9,00;10,00;11,00;5,00;10,00;8,00;3,00;5,00
2020-02-02;46,00;337,33;245,33;168,67;122,67;107,86;88,83;117,38;115,79;82,05;69,62;72,11;90,76;63,89;46,00;61,33;23,00;42,00;45,00;28,00;27,00;35,00;19,00;21,00;22,00;19,00;21,00;15,00;10,00;13,00;9,00;5,00;9,00;4,00;6,00;4,00
2020-02-09;39,00;286,00;221,00;156,00;104,00;125,13;81,25;94,25;100,75;74,34;71,91;63,38;76,78;78,00;59,80;62,40;20,80;45,00;61,00;24,00;27,00;27,00;34,00;17,00;16,00;23,00;21,00;22,00;7,00;8,00;6,00;6,00;4,00;6,00;7,00;5,00
2020-02-16;42,00;350,00;210,00;168,00;98,00;137,31;90,46;101,77;105,00;84,00;87,71;56,82;84,00;54,35;76,59;46,94;27,18;45,00;55,00;32,00;26,00;42,00;31,00;28,00;26,00;29,00;21,00;12,00;15,00;12,00;16,00;4,00;14,00;8,00;3,00;4,00
2020-02-23;45,00;345,00;225,00;180,00;135,00;107,68;70,71;107,68;90,00;70,00;61,25;77,50;88,75;65,00;75,00;40,00;30,00;33,00;42,00;30,00;23,00;41,00;17,00;20,00;16,00;21,00;20,00;9,00;13,00;11,00;8,00;6,00;5,00;3,00;2,00;6,00
2020-03-01;36,00;360,00;234,00;162,00;126,00;106,43;50,09;92,35;76,70;58,80;38,40;31,20;73,20;46,29;41,14;38,57;20,57;32,00;26,00;17,00;20,00;31,00;13,00;15,00;10,00;16,00;14,00;7,00;6,00;6,00;18,00;3,00;10,00;8,00;6,00;2,00
2020-03-08;100,00;314,29;157,14;100,00;85,71;68,25;46,03;126,98;84,13;65,43;43,21;44,44;64,20;45,00;32,50;27,50;25,00;35,00;38,00;20,00;27,00;13,00;12,00;10,00;12,00;20,00;20,00;4,00;4,00;11,00;9,00;3,00;4,00;3,00;6,00;1,00
2020-03-15;23,00;149,50;69,00;46,00;34,50;37,79;23,00;67,36;27,93;19,17;20,44;26,83;26,83;20,44;81,78;10,22;12,78;24,00;19,00;12,00;19,00;23,00;7,00;2,00;4,00;12,00;4,00;5,00;4,00;7,00;10,00;2,00;1,00;5,00;1,00;1,00
2020-03-22;10,00;80,00;50,00;20,00;20,00;22,86;7,14;32,86;21,43;11,25;18,75;13,75;23,75;12,50;40,00;7,50;7,50;10,00;12,00;6,00;14,00;14,00;6,00;8,00;4,00;3,00;5,00;2,00;5,00;4,00;3,00;2,00;3,00;4,00;3,00;2,00
2020-03-29;8,00;64,00;32,00;16,00;16,00;27,20;9,60;27,20;28,80;16,00;26,67;12,00;22,67;18,67;18,67;8,00;5,33;17,00;10,00;8,00;8,00;9,00;3,00;7,00;3,00;8,00;3,00;3,00;0,00;6,00;3,00;2,00;3,00;4,00;2,00;0,00
2020-04-05;7,00;98,00;56,00;28,00;28,00;22,40;5,60;25,20;19,60;14,00;17,50;12,83;18,67;7,00;21,00;9,33;4,67;14,00;9,00;7,00;11,00;16,00;6,00;4,00;4,00;5,00;3,00;12,00;1,00;2,00;4,00;3,00;1,00;4,00;1,00;0,00
2020-04-12;9,00;63,00;27,00;18,00;9,00;21,60;12,60;25,20;12,60;16,71;19,29;14,14;29,57;12,00;21,00;6,00;6,00;7,00;11,00;4,00;15,00;8,00;4,00;8,00;3,00;5,00;3,00;3,00;3,00;3,00;2,00;3,00;2,00;0,00;1,00;1,00
2020-04-19;5,00;60,00;30,00;20,00;10,00;21,67;5,00;25,00;13,33;12,50;17,50;12,50;22,50;15,00;15,00;10,00;2,50;16,00;11,00;4,00;8,00;7,00;4,00;8,00;2,00;5,00;2,00;8,00;2,00;4,00;5,00;4,00;3,00;5,00;0,00;4,00
2020-04-26;10,00;70,00;30,00;20,00;10,00;30,00;11,67;33,33;25,00;21,25;11,25;8,75;22,50;10,00;32,50;5,00;5,00;13,00;11,00;5,00;7,00;7,00;2,00;7,00;2,00;4,00;2,00;3,00;1,00;2,00;2,00;0,00;1,00;2,00;0,00;1,00
2020-05-03;3,00;30,00;18,00;12,00;6,00;30,00;10,50;25,50;13,50;11,00;10,00;9,00;15,00;18,00;33,00;12,00;12,00;8,00;9,00;7,00;6,00;13,00;6,00;4,00;9,00;7,00;2,00;2,00;3,00;3,00;6,00;3,00;2,00;4,00;1,00;0,00
2020-05-10;12,00;60,00;48,00;24,00;24,00;27,43;12,00;18,86;25,71;13,33;12,00;14,67;25,33;12,00;24,00;2,40;9,60;14,00;14,00;12,00;5,00;6,00;7,00;6,00;5,00;4,00;3,00;4,00;3,00;2,00;2,00;6,00;2,00;6,00;0,00;2,00
2020-05-17;17,00;102,00;51,00;51,00;34,00;20,09;7,73;29,36;24,73;9,71;18,21;15,79;18,21;9,71;9,71;4,86;4,86;14,00;8,00;6,00;16,00;17,00;5,00;5,00;6,00;8,00;5,00;8,00;4,00;3,00;6,00;1,00;3,00;3,00;1,00;0,00
2020-05-24;22,00;66,00;33,00;22,00;22,00;26,71;15,71;18,86;31,43;12,22;26,89;19,56;19,56;12,22;17,11;12,22;7,33;17,00;15,00;9,00;11,00;15,00;9,00;3,00;8,00;10,00;6,00;7,00;3,00;9,00;8,00;3,00;2,00;6,00;3,00;2,00
2020-05-31;19,00;152,00;76,00;76,00;57,00;38,00;34,83;30,08;41,17;16,47;25,33;19,00;25,33;19,00;27,14;13,57;10,86;17,00;12,00;16,00;19,00;31,00;5,00;7,00;4,00;14,00;7,00;8,00;6,00;13,00;9,00;4,00;8,00;5,00;4,00;2,00
2020-06-07;40,00;133,33;53,33;53,33;40,00;43,20;43,20;27,20;41,60;16,97;32,73;25,45;32,73;12,50;35,00;10,00;7,50;18,00;18,00;26,00;22,00;35,00;6,00;11,00;7,00;19,00;6,00;5,00;7,00;7,00;14,00;8,00;14,00;7,00;2,00;7,00
2020-06-14;52,00;143,00;52,00;104,00;39,00;42,55;64,61;53,58;50,42;23,52;27,24;24,76;34,67;19,81;27,24;17,33;14,86;24,00;13,00;28,00;18,00;47,00;14,00;7,00;3,00;31,00;7,00;8,00;5,00;10,00;16,00;7,00;18,00;8,00;9,00;10,00
2020-06-21;51,00;187,00;51,00;136,00;68,00;33,47;58,97;28,69;86,06;18,66;34,83;33,59;31,10;20,40;33,15;28,05;17,85;23,00;12,00;28,00;20,00;42,00;10,00;8,00;6,00;24,00;10,00;13,00;11,00;12,00;10,00;10,00;16,00;11,00;7,00;6,00
2020-06-28;56,00;238,00;56,00;140,00;70,00;65,60;65,60;43,20;68,80;28,00;31,65;31,65;34,09;22,91;50,91;20,36;15,27;34,00;20,00;47,00;13,00;56,00;18,00;9,00;10,00;27,00;21,00;23,00;9,00;13,00;27,00;9,00;16,00;10,00;9,00;10,00
2020-07-05;65,00;308,75;81,25;211,25;65,00;61,83;90,37;49,15;76,10;32,50;46,25;32,50;45,00;35,00;42,50;22,50;32,50;21,00;7,00;50,00;19,00;59,00;15,00;6,00;9,00;31,00;21,00;16,00;8,00;9,00;13,00;13,00;16,00;15,00;7,00;14,00
2020-07-12;57,00;327,75;57,00;171,00;57,00;47,50;79,17;55,42;38,00;24,26;42,45;18,19;43,66;37,17;32,22;12,39;29,74;25,00;12,00;40,00;13,00;76,00;15,00;5,00;6,00;26,00;6,00;14,00;6,00;16,00;16,00;43,00;18,00;11,00;9,00;9,00
2020-07-19;57,00;256,50;85,50;156,75;42,75;61,75;83,92;34,83;38,00;32,22;33,46;26,02;29,74;27,26;32,22;12,39;27,26;20,00;16,00;25,00;15,00;81,00;17,00;4,00;3,00;26,00;15,00;9,00;7,00;10,00;18,00;21,00;10,00;13,00;6,00;8,00
2020-07-26;42,00;210,00;56,00;126,00;42,00;48,46;66,23;38,77;30,69;19,76;32,12;19,76;34,59;22,24;29,65;17,29;22,24;21,00;8,00;31,00;20,00;39,00;16,00;5,00;4,00;18,00;12,00;15,00;7,00;4,00;13,00;19,00;11,00;14,00;11,00;5,00
2020-08-02;50,00;183,33;83,33;100,00;50,00;46,77;64,52;50,00;33,87;18,75;28,75;23,75;31,25;25,00;35,00;10,00;22,50;21,00;9,00;23,00;15,00;54,00;13,00;5,00;5,00;16,00;8,00;20,00;4,00;15,00;20,00;11,00;15,00;6,00;8,00;6,00
2020-08-09;55,00;178,75;55,00;82,50;27,50;35,59;59,85;35,59;38,82;28,75;26,25;33,75;43,75;35,00;50,00;15,00;25,00;26,00;15,00;19,00;14,00;67,00;10,00;6,00;3,00;26,00;10,00;10,00;5,00;8,00;19,00;3,00;5,00;10,00;10,00;3,00
2020-08-16;35,00;227,50;70,00;105,00;35,00;49,32;63,64;28,64;49,32;18,10;30,17;27,76;28,97;22,50;40,00;12,50;27,50;18,00;9,00;17,00;11,00;44,00;14,00;5,00;3,00;27,00;9,00;13,00;5,00;10,00;6,00;5,00;7,00;6,00;4,00;8,00
2020-08-23;50,00;216,67;83,33;116,67;33,33;59,68;62,90;29,03;48,39;26,25;37,50;40,00;40,00;22,50;50,00;12,50;22,50;21,00;12,00;21,00;10,00;30,00;20,00;7,00;4,00;14,00;8,00;18,00;4,00;10,00;12,00;4,00;12,00;8,00;5,00;4,00
2020-08-30;23,00;115,00;69,00;92,00;23,00;59,14;49,29;31,21;55,86;26,83;38,33;51,11;38,33;25,56;33,22;15,33;20,44;20,00;19,00;16,00;10,00;23,00;14,00;5,00;7,00;15,00;8,00;14,00;10,00;11,00;13,00;6,00;6,00;6,00;4,00;4,00
2020-09-06;19,00;171,00;76,00;133,00;38,00;57,00;50,67;26,92;50,67;19,00;34,44;24,94;30,88;14,25;35,63;14,25;16,63;28,00;15,00;17,00;8,00;15,00;15,00;13,00;2,00;16,00;15,00;8,00;5,00;7,00;3,00;4,00;4,00;5,00;5,00;0,00
