Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;73,00;15,00;13,00;6,00;4,00;25,00;4,00;8,00;6,00;10,00;8,00;25,00;36,00;15,00;2,00;17,00;4,00;0,00;2,00;15,00;2,00;0,00;13,00;0,00;0,00;2,00;4,00;0,00;8,00;6,00;0,00;8,00;0,00;2,00;2,00;2,00;0,00;2,65;2,65;54,42;18,58;0,00;19,00;9,00
2019-01-13;42,00;20,00;10,00;14,00;16,00;12,00;4,00;18,00;2,00;16,00;0,00;24,00;40,00;4,00;2,00;18,00;6,00;4,00;0,00;18,00;0,00;0,00;2,00;6,00;0,00;8,00;0,00;0,00;0,00;4,00;4,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;1,35;62,32;16,26;2,00;6,00;10,00
2019-01-20;48,00;9,00;15,00;7,00;2,00;24,00;13,00;9,00;4,00;11,00;0,00;11,00;28,00;2,00;4,00;19,00;0,00;2,00;2,00;4,00;0,00;2,00;9,00;0,00;2,00;2,00;0,00;0,00;7,00;4,00;2,00;9,00;0,00;2,00;2,00;0,00;0,00;4,00;5,33;66,67;26,67;4,00;24,00;13,00
2019-01-27;36,00;15,00;2,00;4,00;2,00;9,00;0,00;6,00;8,00;26,00;4,00;11,00;23,00;0,00;2,00;6,00;0,00;8,00;4,00;11,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;9,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;5,33;72,00;30,67;0,00;11,00;4,00
2019-02-03;51,00;8,00;2,00;4,00;4,00;14,00;2,00;4,00;0,00;2,00;0,00;6,00;33,00;2,00;2,00;4,00;2,00;2,00;0,00;8,00;4,00;0,00;4,00;0,00;2,00;4,00;0,00;0,00;6,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;2,68;6,71;80,53;8,05;0,00;22,00;4,00
2019-02-10;26,00;6,00;6,00;8,00;0,00;4,00;6,00;8,00;0,00;0,00;0,00;8,00;34,00;0,00;0,00;10,00;6,00;0,00;2,00;14,00;0,00;2,00;4,00;0,00;2,00;4,00;0,00;0,00;2,00;6,00;6,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;10,40;58,50;14,30;2,00;6,00;2,00
2019-02-17;46,00;0,00;4,00;10,00;2,00;14,00;4,00;6,00;4,00;4,00;6,00;4,00;34,00;4,00;0,00;6,00;0,00;10,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,31;3,94;59,14;6,57;6,00;10,00;8,00
2019-02-24;22,00;8,00;10,00;0,00;4,00;6,00;2,00;0,00;0,00;4,00;0,00;8,00;24,00;2,00;2,00;8,00;2,00;0,00;0,00;24,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;1,29;0,00;37,53;11,65;4,00;14,00;4,00
2019-03-03;37,00;2,00;8,00;8,00;0,00;12,00;4,00;0,00;4,00;0,00;0,00;8,00;29,00;2,00;2,00;8,00;4,00;0,00;0,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;6,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,11;14,54;4,00;10,00;4,00
2019-03-10;64,00;10,00;12,00;6,00;6,00;16,00;4,00;0,00;4,00;2,00;0,00;4,00;25,00;0,00;4,00;8,00;0,00;0,00;2,00;10,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;6,00;0,00;2,00;0,00;2,67;2,67;29,33;8,00;2,00;6,00;0,00
2019-03-17;29,00;2,00;10,00;4,00;6,00;10,00;2,00;4,00;2,00;6,00;0,00;8,00;21,00;2,00;2,00;8,00;0,00;2,00;0,00;8,00;2,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;4,00;4,00;2,00;6,00;0,00;2,00;0,00;0,00;0,00;2,64;0,00;22,41;11,86;2,00;8,00;4,00
2019-03-24;43,00;8,00;10,00;0,00;0,00;6,00;6,00;4,00;0,00;0,00;2,00;2,00;14,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;2,61;19,55;2,61;4,00;2,00;0,00
2019-03-31;41,00;10,00;6,00;6,00;0,00;6,00;0,00;2,00;0,00;2,00;0,00;2,00;34,00;2,00;2,00;4,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;1,32;1,32;19,84;0,00;4,00;4,00;4,00
2019-04-07;33,00;2,00;4,00;2,00;6,00;4,00;4,00;0,00;0,00;0,00;2,00;4,00;27,00;0,00;0,00;2,00;2,00;0,00;2,00;8,00;0,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,96;0,00;19,80;7,92;0,00;4,00;2,00
2019-04-14;60,00;6,00;17,00;6,00;0,00;35,00;4,00;2,00;0,00;0,00;2,00;2,00;25,00;2,00;2,00;4,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;2,00;4,00;0,00;2,00;0,00;0,00;0,00;2,67;0,00;29,33;6,67;0,00;4,00;2,00
2019-04-21;50,00;8,00;8,00;6,00;4,00;4,00;2,00;0,00;0,00;2,00;0,00;4,00;28,00;0,00;0,00;0,00;0,00;2,00;0,00;10,00;2,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,79;6,58;0,00;0,00;0,00
2019-04-28;36,00;0,00;4,00;0,00;2,00;6,00;2,00;4,00;0,00;0,00;0,00;2,00;14,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,67;2,67;0,00;0,00;0,00
2019-05-05;24,00;4,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;22,00;0,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;4,00;2,00
2019-05-12;36,00;0,00;8,00;0,00;2,00;4,00;0,00;2,00;0,00;0,00;2,00;2,00;14,00;2,00;0,00;12,00;4,00;6,00;2,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;6,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,33;4,00;0,00;0,00;0,00
