Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-07-07;79,00;461,85;42,54;12,15;36,46;26,00;43,00;17,00;28,00;11,00;8,00;13,00;12,00;8,00;17,00;4,00;62,00;8,90;10,01;91,24;7,79;93,36;4,79;2,39;2,39;57,00;17,00;38,00;2,00;47,88;41,89;40,70;16,76;10,00;13,00;12,00
2019-07-14;80,00;467,69;43,08;12,31;36,92;29,00;41,00;19,00;32,00;10,00;10,00;13,00;13,00;10,00;17,00;5,00;59,00;10,00;10,00;90,00;6,67;95,52;3,58;2,39;3,58;59,00;16,00;34,00;3,00;48,24;41,18;43,53;17,65;11,00;11,00;10,00
2019-07-21;85,00;485,71;48,57;18,21;36,43;28,00;40,00;22,00;32,00;12,00;11,00;14,00;15,00;10,00;17,00;5,00;64,00;10,07;11,18;93,95;6,71;99,37;3,59;3,59;2,39;64,00;18,00;40,00;2,00;48,40;43,68;43,68;16,53;11,00;10,00;13,00
2019-07-28;88,00;490,29;50,29;18,86;44,00;33,00;44,00;21,00;35,00;14,00;11,00;13,00;16,00;11,00;20,00;5,00;65,00;7,80;11,14;95,80;10,03;109,41;4,76;3,57;2,38;61,00;20,00;41,00;3,00;52,32;49,95;49,95;14,27;12,00;12,00;13,00
2019-08-04;97,00;497,13;54,56;18,19;42,44;32,00;42,00;19,00;40,00;13,00;9,00;14,00;14,00;14,00;19,00;5,00;69,00;8,92;11,15;95,89;8,92;113,77;4,79;3,59;3,59;66,00;21,00;42,00;3,00;54,41;56,78;50,87;14,20;15,00;13,00;13,00
2019-08-11;100,00;506,25;56,25;18,75;50,00;33,00;50,00;20,00;35,00;15,00;10,00;14,00;13,00;11,00;21,00;7,00;68,00;11,11;11,11;95,56;7,78;113,10;4,76;3,57;2,38;75,00;18,00;44,00;2,00;57,14;61,90;54,76;16,67;14,00;12,00;15,00
2019-08-18;88,00;465,14;50,29;18,86;37,71;29,00;43,00;19,00;33,00;13,00;10,00;13,00;14,00;11,00;18,00;4,00;82,00;8,91;10,03;88,00;25,62;104,65;3,57;3,57;2,38;65,00;18,00;40,00;2,00;54,70;48,76;42,81;13,08;13,00;11,00;12,00
2019-08-25;76,00;449,67;44,33;12,67;31,67;28,00;46,00;23,00;27,00;13,00;10,00;11,00;15,00;11,00;16,00;5,00;80,00;6,71;10,06;82,71;25,71;85,50;3,56;2,38;2,38;56,00;15,00;40,00;3,00;47,50;36,81;41,56;13,06;10,00;12,00;11,00
2019-09-01;79,00;431,46;48,62;12,15;24,31;30,00;44,00;19,00;27,00;12,00;9,00;13,00;15,00;10,00;18,00;5,00;68,00;7,79;11,13;83,45;6,68;80,20;3,59;3,59;2,39;55,00;14,00;37,00;2,00;45,99;36,55;38,91;10,61;9,00;11,00;9,00
2019-09-08;71,00;458,27;58,09;12,91;25,82;28,00;41,00;20,00;27,00;13,00;10,00;11,00;13,00;12,00;17,00;5,00;66,00;7,77;9,98;88,75;6,66;75,81;3,61;3,61;2,41;51,00;14,00;37,00;2,00;42,60;33,13;39,05;10,65;8,00;9,00;10,00
2019-09-15;68,00;438,91;49,45;12,36;24,73;31,00;40,00;24,00;26,00;14,00;9,00;12,00;14,00;12,00;16,00;5,00;68,00;6,69;12,26;89,18;5,57;75,16;3,58;3,58;2,39;56,00;15,00;36,00;2,00;48,91;33,40;39,37;10,74;8,00;9,00;9,00
2019-09-22;64,00;448,00;57,60;12,80;25,60;28,00;40,00;22,00;27,00;15,00;9,00;13,00;17,00;12,00;16,00;5,00;63,00;5,61;11,23;85,33;6,74;67,62;3,62;2,42;2,42;55,00;14,00;36,00;2,00;46,22;30,81;39,11;10,67;9,00;11,00;8,00
2019-09-29;60,00;432,00;60,00;12,00;24,00;28,00;39,00;21,00;24,00;14,00;10,00;11,00;14,00;12,00;15,00;5,00;70,00;6,67;12,22;83,33;5,56;74,12;4,71;2,35;2,35;50,00;13,00;36,00;2,00;41,18;35,29;36,47;8,24;7,00;8,00;9,00
2019-10-06;58,00;451,11;58,00;12,89;25,78;28,00;39,00;19,00;24,00;14,00;10,00;12,00;13,00;12,00;16,00;6,00;66,00;5,58;11,15;83,65;5,58;66,29;3,55;2,37;2,37;51,00;14,00;34,00;3,00;42,61;27,22;35,51;9,47;8,00;8,00;8,00
2019-10-13;61,00;445,30;61,00;18,30;36,60;29,00;43,00;20,00;25,00;16,00;9,00;11,00;12,00;12,00;17,00;6,00;72,00;6,65;11,09;93,16;6,65;69,37;3,59;2,39;2,39;53,00;15,00;36,00;2,00;48,10;29,33;38,71;9,38;7,00;9,00;9,00
2019-10-20;68,00;469,82;68,00;18,55;24,73;34,00;42,00;19,00;27,00;18,00;10,00;14,00;13,00;14,00;18,00;5,00;76,00;5,57;10,03;94,75;7,80;72,77;3,58;3,58;2,39;55,00;14,00;34,00;2,00;48,91;38,18;44,14;9,54;8,00;11,00;9,00
2019-10-27;60,00;468,00;54,00;18,00;24,00;29,00;42,00;18,00;25,00;17,00;9,00;12,00;12,00;13,00;16,00;6,00;66,00;5,56;10,00;84,44;6,67;103,20;3,60;2,40;3,60;54,00;15,00;36,00;2,00;47,06;30,59;42,35;9,41;7,00;11,00;7,00
2019-11-03;55,00;409,44;61,11;18,33;18,33;25,00;41,00;20,00;23,00;18,00;17,00;11,00;12,00;13,00;15,00;5,00;66,00;4,40;11,00;86,90;6,60;58,59;3,59;2,39;2,39;50,00;15,00;33,00;2,00;42,13;31,60;37,45;8,19;6,00;11,00;7,00
2019-11-10;51,00;408,00;102,00;12,75;44,63;27,00;37,00;18,00;23,00;15,00;11,00;10,00;12,00;12,00;18,00;5,00;66,00;4,43;9,98;88,70;5,54;59,30;3,56;2,37;2,37;46,00;13,00;35,00;2,00;41,51;28,47;34,40;7,12;6,00;11,00;7,00
2019-11-17;55,00;378,89;61,11;12,22;18,33;24,00;39,00;19,00;20,00;14,00;7,00;11,00;12,00;11,00;15,00;4,00;70,00;4,49;8,98;81,94;4,49;52,61;2,39;2,39;1,20;43,00;13,00;30,00;1,00;40,65;25,11;32,28;5,98;5,00;8,00;7,00
2019-11-24;51,00;382,50;70,13;12,75;19,13;21,00;36,00;21,00;19,00;14,00;7,00;10,00;13,00;14,00;12,00;5,00;98,00;4,43;8,87;102,00;4,43;58,29;3,64;2,43;1,21;42,00;11,00;32,00;1,00;39,14;26,09;34,40;7,12;5,00;9,00;6,00
2019-12-01;58,00;399,56;51,56;12,89;38,67;21,00;34,00;17,00;18,00;14,00;7,00;9,00;10,00;14,00;11,00;5,00;80,00;4,46;8,92;78,08;5,58;51,96;4,83;2,42;2,42;41,00;13,00;34,00;2,00;47,35;23,67;34,33;5,92;5,00;9,00;6,00
2019-12-08;54,00;384,00;42,00;12,00;24,00;22,00;41,00;17,00;17,00;13,00;8,00;10,00;11,00;11,00;11,00;5,00;72,00;4,41;7,71;74,94;4,41;57,60;3,60;2,40;2,40;46,00;15,00;33,00;2,00;41,09;32,87;34,04;5,87;5,00;9,00;7,00
2019-12-15;65,00;429,00;45,50;13,00;26,00;21,00;39,00;18,00;19,00;14,00;8,00;9,00;13,00;12,00;11,00;5,00;80,00;4,48;7,84;85,17;5,60;58,98;2,41;2,41;2,41;55,00;16,00;33,00;2,00;42,55;28,36;36,64;7,09;5,00;9,00;7,00
2019-12-22;63,00;466,20;56,70;18,90;25,20;28,00;38,00;18,00;25,00;17,00;9,00;12,00;15,00;15,00;15,00;6,00;70,00;4,50;10,13;92,25;6,75;66,63;3,63;3,63;2,42;46,00;18,00;33,00;2,00;42,79;28,53;39,23;9,51;7,00;10,00;7,00
2019-12-29;58,00;476,89;64,44;19,33;25,78;31,00;35,00;20,00;28,00;19,00;10,00;12,00;15,00;15,00;15,00;8,00;62,00;5,58;10,04;89,23;5,58;64,04;3,63;4,83;2,42;49,00;19,00;36,00;2,00;47,35;28,41;40,24;8,29;8,00;9,00;7,00
2020-01-05;55,00;372,78;55,00;18,33;24,44;28,00;38,00;19,00;28,00;13,00;8,00;11,00;18,00;14,00;17,00;6,00;53,00;6,73;10,10;90,92;6,73;71,74;2,39;3,59;2,39;51,00;15,00;34,00;2,00;49,02;27,50;40,65;7,17;5,00;9,00;7,00
2020-01-12;56,00;404,44;49,78;12,44;24,89;32,00;36,00;17,00;29,00;14,00;9,00;11,00;15,00;12,00;16,00;5,00;54,00;5,60;11,20;85,12;5,60;64,34;3,57;2,38;2,38;49,00;16,00;32,00;2,00;44,09;26,21;44,09;8,34;6,00;10,00;7,00
2020-01-19;52,00;416,00;52,00;19,50;26,00;26,00;39,00;19,00;27,00;13,00;8,00;9,00;15,00;12,00;17,00;5,00;53,00;6,64;11,06;85,19;5,53;62,64;2,36;2,36;1,18;48,00;15,00;32,00;2,00;48,45;29,55;41,36;7,09;6,00;9,00;7,00
2020-01-26;52,00;403,00;52,00;13,00;26,00;28,00;47,00;18,00;28,00;14,00;6,00;11,00;14,00;12,00;14,00;5,00;61,00;5,53;11,06;80,77;5,53;66,18;2,36;2,36;1,18;44,00;14,00;31,00;2,00;41,36;26,00;39,00;7,09;6,00;9,00;7,00
2020-02-02;53,00;417,38;53,00;19,88;26,50;32,00;38,00;21,00;31,00;14,00;9,00;12,00;18,00;14,00;17,00;5,00;65,00;7,89;11,28;89,09;5,64;68,66;2,41;2,41;2,41;49,00;16,00;36,00;2,00;54,18;28,27;41,22;7,07;5,00;9,00;8,00
2020-02-09;56,00;404,44;56,00;18,67;24,89;34,00;41,00;18,00;30,00;15,00;9,00;12,00;15,00;14,00;19,00;5,00;61,00;6,72;11,20;88,48;6,72;70,30;2,38;2,38;2,38;51,00;18,00;32,00;2,00;47,66;32,17;40,51;9,53;5,00;9,00;10,00
2020-02-16;59,00;452,33;59,00;19,67;26,22;36,00;42,00;20,00;32,00;16,00;8,00;14,00;16,00;14,00;21,00;6,00;61,00;7,79;10,02;111,32;6,68;77,06;3,61;2,41;2,41;51,00;18,00;37,00;2,00;47,20;34,22;44,84;9,44;6,00;11,00;8,00
2020-02-23;54,00;396,00;42,00;12,00;24,00;32,00;37,00;19,00;30,00;13,00;8,00;16,00;14,00;13,00;32,00;4,00;64,00;5,51;9,92;85,96;6,61;64,57;3,52;2,35;2,35;49,00;15,00;31,00;1,00;44,61;35,22;37,57;8,22;8,00;9,00;9,00
2020-03-01;49,00;349,13;36,75;12,25;18,38;20,00;33,00;16,00;22,00;11,00;7,00;6,00;10,00;9,00;13,00;3,00;55,00;5,57;7,80;72,39;4,45;57,37;2,39;1,20;2,39;44,00;13,00;35,00;1,00;35,85;27,49;33,46;8,37;6,00;9,00;8,00
2020-03-08;68,00;352,36;30,91;6,18;18,55;17,00;29,00;19,00;19,00;11,00;5,00;7,00;11,00;8,00;9,00;2,00;48,00;3,29;7,68;63,61;6,58;51,30;2,39;1,19;1,19;36,00;15,00;31,00;1,00;34,00;23,45;29,31;8,21;4,00;8,00;6,00
2020-03-15;35,00;175,00;17,50;5,83;5,83;9,00;14,00;10,00;9,00;3,00;4,00;4,00;5,00;3,00;11,00;1,00;29,00;2,19;3,28;32,81;3,28;26,55;1,21;1,21;0,60;17,00;12,00;18,00;1,00;21,00;12,83;15,17;3,50;3,00;6,00;3,00
2020-03-22;17,00;90,67;11,33;2,83;5,67;10,00;8,00;7,00;5,00;3,00;3,00;3,00;4,00;2,00;6,00;1,00;18,00;2,27;3,40;17,00;2,27;17,00;1,21;0,61;0,61;11,00;4,00;14,00;1,00;12,14;7,29;8,50;2,43;2,00;3,00;2,00
2020-03-29;15,00;112,50;15,00;3,75;7,50;10,00;8,00;7,00;5,00;2,00;3,00;3,00;5,00;2,00;4,00;1,00;19,00;1,07;3,21;16,07;1,07;16,15;1,15;1,15;0,58;10,00;3,00;14,00;1,00;10,38;6,92;8,08;2,31;2,00;4,00;2,00
2020-04-05;15,00;105,00;15,00;3,75;7,50;9,00;8,00;5,00;6,00;3,00;3,00;2,00;4,00;3,00;4,00;1,00;18,00;1,15;2,31;16,15;1,15;17,31;1,15;0,58;0,58;11,00;2,00;16,00;0,50;9,23;6,92;8,08;2,31;2,00;4,00;2,00
2020-04-12;14,00;91,00;14,00;3,50;7,00;7,00;7,00;5,00;5,00;2,00;3,00;2,00;4,00;2,00;4,00;1,00;16,00;2,15;2,15;16,15;1,08;16,33;1,17;1,17;0,58;11,00;3,00;16,00;0,50;9,33;8,17;8,17;3,50;2,00;4,00;2,00
2020-04-19;14,00;91,00;14,00;3,50;7,00;8,00;9,00;5,00;5,00;3,00;3,00;2,00;4,00;2,00;5,00;1,00;18,00;1,08;2,15;14,00;1,08;17,50;1,17;1,17;0,58;10,00;3,00;16,00;0,50;9,33;8,17;8,17;2,33;2,00;4,00;2,00
2020-04-26;16,00;120,00;16,00;4,00;8,00;6,00;9,00;5,00;4,00;3,00;3,00;2,00;4,00;2,00;4,00;1,00;19,00;1,14;2,29;17,14;1,14;19,69;1,23;1,23;0,62;11,00;4,00;17,00;0,50;12,31;8,62;8,62;2,46;2,00;4,00;2,00
2020-05-03;18,00;96,00;12,00;3,00;6,00;8,00;11,00;6,00;5,00;3,00;3,00;3,00;4,00;2,00;4,00;1,00;21,00;1,13;2,25;20,25;1,13;20,40;1,20;1,20;0,60;13,00;4,00;16,00;0,50;12,00;10,80;10,80;3,60;3,00;5,00;3,00
2020-05-10;24,00;114,00;12,00;3,00;6,00;8,00;14,00;5,00;4,00;3,00;2,00;3,00;3,00;2,00;4,00;1,00;32,00;2,29;2,29;30,86;1,14;31,20;1,20;0,60;0,60;17,00;5,00;22,00;0,50;15,60;14,40;13,20;4,80;3,00;7,00;4,00
2020-05-17;25,00;137,50;12,50;3,13;6,25;7,00;18,00;5,00;6,00;3,00;3,00;3,00;4,00;2,00;4,00;1,00;34,00;2,27;2,27;35,23;1,14;35,71;1,19;1,19;0,60;20,00;5,00;24,00;1,00;19,05;16,67;14,29;4,76;3,00;8,00;4,00
2020-05-24;31,00;161,20;12,40;3,10;6,20;7,00;19,00;6,00;7,00;3,00;2,00;3,00;4,00;2,00;4,00;1,00;35,00;3,32;2,21;38,75;1,11;40,54;1,19;1,19;0,60;22,00;5,00;25,00;1,00;21,46;16,69;16,69;5,96;4,00;7,00;5,00
2020-05-31;38,00;209,00;12,67;6,33;6,33;10,00;23,00;6,00;10,00;3,00;3,00;5,00;5,00;3,00;9,00;2,00;41,00;3,26;2,17;47,77;1,09;51,06;1,19;1,19;0,59;29,00;7,00;29,00;1,00;27,31;23,75;21,38;8,31;4,00;9,00;7,00
2020-06-07;42,00;204,00;12,00;6,00;6,00;11,00;24,00;6,00;11,00;3,00;3,00;6,00;5,00;3,00;6,00;1,00;44,00;3,32;2,21;53,05;2,21;57,60;1,20;1,20;0,60;35,00;8,00;29,00;1,00;30,00;25,20;24,00;7,20;6,00;8,00;9,00
2020-06-14;50,00;250,00;12,50;6,25;12,50;12,00;27,00;9,00;16,00;3,00;5,00;5,00;6,00;3,00;8,00;2,00;48,00;5,56;3,33;58,89;2,22;68,29;1,22;1,22;0,61;35,00;8,00;32,00;1,00;32,14;28,57;27,38;9,52;7,00;14,00;8,00
2020-06-21;53,00;298,13;13,25;6,63;13,25;12,00;32,00;10,00;19,00;4,00;5,00;6,00;6,00;4,00;6,00;2,00;52,00;4,51;3,38;65,40;3,38;74,68;1,20;1,20;0,60;42,00;10,00;37,00;1,00;37,34;33,73;27,70;10,84;7,00;10,00;9,00
2020-06-28;59,00;283,20;11,80;5,90;17,70;13,00;34,00;9,00;14,00;4,00;4,00;6,00;7,00;5,00;8,00;2,00;60,00;5,57;3,34;77,92;3,34;87,32;2,36;1,18;1,18;46,00;11,00;37,00;1,00;38,94;38,94;31,86;10,62;8,00;9,00;10,00
2020-07-05;68,00;315,27;18,55;12,36;18,55;12,00;38,00;10,00;15,00;5,00;5,00;6,00;7,00;4,00;8,00;2,00;57,00;5,57;3,34;78,03;2,23;94,25;1,19;1,19;1,19;53,00;10,00;38,00;1,00;44,14;46,53;34,60;13,12;9,00;10,00;13,00
2020-07-12;71,00;335,64;19,36;12,91;19,36;12,00;35,00;11,00;13,00;4,00;5,00;7,00;7,00;5,00;8,00;2,00;52,00;6,66;3,33;77,66;3,33;97,03;1,18;1,18;1,18;53,00;12,00;38,00;2,00;40,23;46,15;118,33;14,20;12,00;13,00;12,00
2020-07-19;71,00;309,82;19,36;12,91;12,91;12,00;33,00;7,00;15,00;4,00;5,00;6,00;7,00;4,00;8,00;2,00;54,00;6,66;3,33;77,66;3,33;92,66;2,41;1,20;1,20;50,00;13,00;37,00;1,00;39,05;46,15;63,90;13,02;12,00;11,00;12,00
2020-07-26;72,00;312,00;18,00;12,00;12,00;12,00;33,00;8,00;13,00;4,00;4,00;6,00;7,00;4,00;11,00;2,00;53,00;6,65;3,32;77,54;3,32;94,80;1,20;1,20;1,20;52,00;13,00;35,00;2,00;41,31;47,21;47,21;14,16;12,00;11,00;12,00
2020-08-02;88,00;339,43;18,86;12,57;12,57;14,00;34,00;10,00;16,00;5,00;5,00;7,00;8,00;6,00;11,00;3,00;54,00;7,80;3,34;83,54;4,46;112,11;2,41;1,21;1,21;60,00;12,00;41,00;1,00;45,19;58,27;33,30;16,65;15,00;12,00;14,00
2020-08-09;88,00;339,43;18,86;12,57;12,57;14,00;34,00;9,00;19,00;6,00;5,00;6,00;7,00;6,00;12,00;2,00;53,00;7,80;4,46;83,54;3,34;108,22;2,38;1,19;1,19;61,00;15,00;40,00;1,00;44,00;59,46;35,68;15,46;15,00;10,00;15,00
2020-08-16;76,00;310,33;12,67;12,67;12,67;12,00;33,00;8,00;17,00;5,00;5,00;7,00;7,00;5,00;11,00;2,00;55,00;5,59;3,35;72,65;3,35;93,81;2,38;1,19;1,19;55,00;13,00;36,00;1,00;40,38;52,25;34,44;14,25;13,00;11,00;12,00
2020-08-23;70,00;267,27;12,73;6,36;12,73;12,00;33,00;8,00;15,00;4,00;5,00;6,00;7,00;5,00;7,00;3,00;61,00;6,67;3,33;67,78;3,33;68,81;2,37;1,19;1,19;45,00;13,00;35,00;1,00;36,78;42,71;32,03;10,68;10,00;10,00;10,00
2020-08-30;55,00;256,67;12,22;6,11;12,22;11,00;34,00;7,00;12,00;6,00;3,00;5,00;7,00;4,00;7,00;2,00;61,00;4,49;4,49;66,22;2,24;58,59;1,20;1,20;1,20;45,00;9,00;34,00;1,00;34,67;33,48;27,50;9,57;7,00;10,00;9,00
2020-09-06;47,00;246,75;17,63;5,88;11,75;13,00;31,00;8,00;12,00;5,00;4,00;6,00;7,00;3,00;9,00;2,00;52,00;4,48;3,36;71,62;2,24;51,82;1,21;1,21;0,60;52,00;9,00;31,00;1,00;28,20;30,55;25,85;8,23;7,00;10,00;9,00
