Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-10-27;23,00;805,00;989,00;368,00;168,67;19,17;141,83;180,17;202,40;262,20;105,80;165,60;112,13;77,63;86,25;14,38;70,77;136,23;21,23;49,54;19,93;65,93;49,07;49,07;10,22;17,89;21,72;56,22;7,00;4,00;5,00;2,00;6,00;1,00;0,00
2019-11-03;19,00;722,00;855,00;285,00;152,00;15,20;133,00;182,40;182,40;247,00;117,80;171,00;103,14;65,14;108,57;16,29;86,36;131,27;10,36;65,64;17,54;62,85;45,31;55,54;12,67;21,53;12,67;54,47;10,00;7,00;2,00;1,00;8,00;2,00;0,00
2019-11-10;21,00;819,00;903,00;336,00;155,40;25,20;151,20;172,20;155,40;264,60;92,40;151,20;147,00;264,00;93,00;18,00;80,50;131,25;14,00;57,75;18,00;64,50;52,50;43,50;14,44;35,44;17,06;52,50;5,00;6,00;2,00;2,00;6,00;5,00;1,00
2019-11-17;30,00;540,00;735,00;195,00;154,29;12,86;180,00;150,00;201,43;218,57;145,71;167,14;135,00;159,00;135,00;21,00;68,82;116,47;14,12;54,71;16,50;54,00;54,00;45,00;10,43;26,09;28,70;53,48;10,00;9,00;2,00;4,00;6,00;2,00;0,00
2019-11-24;26,00;494,00;676,00;143,00;164,67;39,00;138,67;186,33;195,00;242,67;95,33;147,33;106,89;92,44;69,33;20,22;83,20;112,67;12,13;65,87;9,18;62,71;47,41;42,82;13,00;18,20;14,30;48,10;6,00;9,00;4,00;0,00;8,00;1,00;0,00
2019-12-01;22,00;814,00;990,00;286,00;154,00;8,80;162,80;162,80;184,80;242,00;88,00;162,80;137,50;55,00;99,00;16,50;62,62;96,46;13,54;74,46;23,47;48,40;57,20;29,33;9,06;27,18;15,53;46,59;5,00;0,00;5,00;4,00;7,00;4,00;1,00
2019-12-08;20,00;660,00;920,00;260,00;156,00;20,00;136,00;172,00;156,00;224,00;76,00;128,00;122,86;60,00;125,71;20,00;65,45;118,18;25,45;72,73;15,38;76,92;35,38;29,23;14,67;45,33;16,00;49,33;1,00;9,00;6,00;4,00;11,00;1,00;0,00
2019-12-15;46,00;582,67;674,67;230,00;138,00;20,91;146,36;167,27;171,45;238,36;83,64;142,18;92,00;54,63;129,38;20,13;47,77;115,00;17,69;60,15;22,26;80,13;54,90;43,03;14,46;15,77;11,83;49,94;6,00;6,00;5,00;2,00;15,00;0,00;5,00
2019-12-22;45,00;705,00;735,00;225,00;171,82;20,45;151,36;184,09;196,36;290,45;98,18;175,91;132,19;67,50;123,75;16,88;64,04;128,08;15,58;69,23;19,50;90,00;48,00;51,00;19,29;33,43;24,43;50,14;3,00;11,00;3,00;1,00;5,00;1,00;1,00
2019-12-29;30,00;660,00;645,00;240,00;210,00;17,14;171,43;201,43;201,43;287,14;111,43;150,00;144,55;62,73;152,73;10,91;81,18;157,06;17,65;60,00;27,00;94,50;64,50;72,00;13,04;19,57;20,87;43,04;10,00;6,00;3,00;3,00;5,00;4,00;0,00
2020-01-05;45,00;615,00;630,00;330,00;208,64;20,45;159,55;270,00;208,64;249,55;102,27;167,73;126,56;95,63;118,13;11,25;74,42;126,35;19,04;62,31;16,50;76,50;45,00;52,50;15,88;35,74;23,82;54,26;8,00;8,00;7,00;4,00;5,00;1,00;0,00
2020-01-12;47,00;673,67;720,67;344,67;256,36;12,82;162,36;282,00;205,09;316,18;94,00;192,27;154,82;121,65;116,12;16,59;106,19;135,78;22,63;52,22;32,31;89,59;85,19;77,84;22,19;43,08;31,33;62,67;10,00;9,00;7,00;3,00;12,00;8,00;2,00
2020-01-19;43,00;602,00;573,33;286,67;262,30;21,50;150,50;275,20;223,60;253,70;116,10;219,30;137,60;83,13;143,33;17,20;79,12;154,80;17,20;48,16;22,24;96,38;60,79;66,72;10,42;35,18;39,09;46,91;12,00;12,00;10,00;7,00;11,00;1,00;1,00
2020-01-26;42,00;532,00;532,00;238,00;252,00;16,80;147,00;252,00;210,00;260,40;121,80;172,20;123,20;75,60;103,60;14,00;85,75;133,00;22,75;52,50;21,00;79,50;52,50;54,00;17,06;27,56;36,75;47,25;13,00;5,00;7,00;5,00;17,00;5,00;2,00
2020-02-02;54,00;684,00;1296,00;378,00;240,92;16,62;332,31;286,62;216,00;257,54;108,00;257,54;150,63;99,47;113,68;25,58;74,90;127,16;22,65;55,74;19,50;93,00;61,50;52,50;15,80;42,15;28,98;48,73;21,00;12,00;8,00;5,00;14,00;4,00;0,00
2020-02-09;52,00;728,00;884,00;312,00;242,67;17,33;242,67;251,33;216,67;255,67;130,00;195,00;109,78;75,11;101,11;23,11;97,07;135,20;27,73;78,00;32,69;96,57;31,20;71,31;22,10;44,20;23,40;62,40;8,00;13,00;3,00;5,00;10,00;5,00;1,00
2020-02-16;43,00;602,00;716,67;358,33;223,60;21,50;193,50;313,90;215,00;270,90;141,90;197,80;151,93;71,67;114,67;11,47;104,92;123,84;15,48;63,64;26,69;91,93;54,86;53,38;16,94;24,76;20,85;46,91;9,00;12,00;8,00;3,00;5,00;1,00;2,00
2020-02-23;35,00;735,00;735,00;367,50;231,88;17,50;183,75;214,38;205,63;271,25;214,38;210,00;116,67;107,92;84,58;14,58;66,50;124,25;19,25;61,25;24,35;77,61;42,61;57,83;12,96;40,19;25,93;50,56;9,00;9,00;7,00;2,00;7,00;6,00;2,00
2020-03-01;39,00;721,50;721,50;312,00;177,67;8,67;164,67;208,00;164,67;203,67;125,67;156,00;103,07;66,86;66,86;13,93;62,05;108,14;19,50;46,09;27,00;70,50;37,50;45,00;22,10;37,70;22,10;46,80;9,00;19,00;10,00;1,00;15,00;7,00;2,00
2020-03-08;29,00;435,00;464,00;261,00;169,86;4,14;215,43;190,57;149,14;232,00;107,71;140,86;110,20;69,60;60,90;11,60;65,25;96,06;21,75;52,56;12,21;59,53;35,11;38,16;10,55;21,09;22,41;38,23;8,00;10,00;1,00;2,00;4,00;1,00;2,00
2020-03-15;14,00;196,00;266,00;84,00;65,33;9,33;144,67;88,67;42,00;121,33;46,67;84,00;44,80;246,40;28,00;8,40;35,00;49,00;8,75;40,25;14,00;60,20;16,80;9,80;5,09;14,00;10,18;24,18;4,00;2,00;3,00;0,00;5,00;2,00;1,00
2020-03-22;8,00;176,00;208,00;64,00;48,00;4,00;76,00;36,00;32,00;84,00;40,00;56,00;26,67;112,00;18,67;2,67;36,00;38,00;4,00;26,00;6,40;41,60;9,60;17,60;8,00;8,00;9,33;20,00;1,00;2,00;2,00;0,00;8,00;1,00;0,00
2020-03-29;13,00;156,00;143,00;39,00;52,00;4,33;65,00;65,00;39,00;65,00;26,00;56,33;29,25;65,00;19,50;3,25;18,57;29,71;3,71;24,14;8,13;21,13;11,38;9,75;3,90;7,80;14,30;11,70;2,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;49,50;45,00;22,50;76,50;27,00;49,50;33,00;54,00;18,00;3,00;19,80;30,60;1,80;23,40;3,00;28,50;18,00;15,00;3,86;5,14;6,43;12,86;0,00;1,00;0,00;1,00;4,00;0,00;0,00
2020-04-12;6,00;120,00;108,00;36,00;84,00;6,00;84,00;48,00;42,00;90,00;54,00;60,00;36,00;75,00;15,00;1,50;20,00;38,00;6,00;30,00;3,00;27,00;15,00;12,00;6,00;4,50;15,00;19,50;1,00;3,00;1,00;1,00;3,00;1,00;0,00
2020-04-19;10,00;80,00;80,00;30,00;55,00;5,00;60,00;40,00;45,00;55,00;30,00;55,00;36,67;33,33;26,67;10,00;11,67;23,33;3,33;13,33;4,29;21,43;30,00;10,00;2,86;4,29;8,57;20,00;2,00;1,00;1,00;2,00;5,00;1,00;2,00
2020-04-26;6,00;108,00;108,00;36,00;24,00;1,50;30,00;24,00;33,00;48,00;12,00;24,00;27,00;33,00;27,00;3,00;18,00;25,50;1,50;15,00;6,00;9,00;15,00;10,50;6,00;3,60;8,40;8,40;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;40,33;3,67;44,00;33,00;33,00;51,33;22,00;51,33;30,25;41,25;22,00;5,50;16,50;29,33;7,33;12,83;7,86;14,14;17,29;12,57;6,88;8,25;8,25;12,38;1,00;5,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;4,00;80,00;96,00;40,00;44,00;4,00;40,00;32,00;28,00;76,00;20,00;48,00;40,00;64,00;28,00;8,00;36,00;30,00;4,00;24,00;2,67;21,33;16,00;12,00;2,67;5,33;6,67;29,33;1,00;0,00;1,00;2,00;5,00;1,00;0,00
2020-05-17;14,00;126,00;154,00;56,00;74,67;4,67;42,00;65,33;32,67;98,00;37,33;79,33;19,60;47,60;19,60;2,80;38,50;24,50;5,25;22,75;4,67;24,89;15,56;17,11;6,36;11,45;12,73;21,64;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;11,00;143,00;121,00;55,00;47,67;3,67;36,67;40,33;40,33;62,33;22,00;40,33;19,25;41,25;27,50;8,25;26,71;22,00;4,71;17,29;11,00;22,00;22,00;16,50;7,33;7,33;7,33;20,78;6,00;6,00;1,00;0,00;6,00;0,00;4,00
2020-05-31;34,00;238,00;187,00;85,00;68,00;8,50;59,50;72,25;42,50;93,50;34,00;76,50;34,00;56,67;28,33;8,50;41,16;35,79;19,68;30,42;25,13;25,13;25,13;14,78;14,38;11,77;11,77;26,15;5,00;10,00;2,00;3,00;8,00;1,00;3,00
2020-06-07;33,00;264,00;214,50;99,00;74,25;12,38;53,63;78,38;37,13;111,38;33,00;86,63;39,00;54,00;33,00;12,00;38,21;27,79;20,84;22,58;18,00;52,50;15,00;10,50;14,52;17,16;11,88;30,36;6,00;8,00;2,00;3,00;17,00;3,00;1,00
2020-06-14;48,00;288,00;176,00;112,00;65,45;21,82;56,73;109,09;61,09;109,09;56,73;61,09;39,53;42,35;39,53;11,29;32,00;30,22;21,33;33,78;25,50;45,00;27,00;22,50;13,33;16,00;14,67;33,33;7,00;8,00;2,00;4,00;13,00;4,00;2,00
2020-06-21;50,00;383,33;216,67;116,67;75,00;4,17;66,67;154,17;75,00;129,17;54,17;70,83;41,67;72,22;38,89;13,89;27,59;43,10;18,97;25,86;30,88;55,88;5,88;27,94;16,67;12,82;12,82;33,33;7,00;15,00;4,00;2,00;13,00;8,00;7,00
2020-06-28;46,00;398,67;168,67;199,33;75,27;8,36;79,45;192,36;87,82;158,91;58,55;83,64;66,13;77,63;60,38;25,88;61,92;33,62;30,08;46,00;26,71;43,03;16,32;28,19;27,60;24,97;10,51;36,80;10,00;13,00;5,00;7,00;16,00;8,00;3,00
2020-07-05;65,00;568,75;276,25;211,25;85,31;20,31;69,06;101,56;91,00;199,33;69,33;104,00;65,00;73,48;59,35;28,26;50,95;35,14;35,14;38,65;37,79;61,98;19,65;27,21;32,50;24,70;24,70;41,60;11,00;22,00;5,00;6,00;13,00;9,00;6,00
2020-07-12;63,00;645,75;252,00;299,25;79,80;16,80;79,80;75,60;134,40;226,80;79,80;88,20;80,18;85,91;68,73;25,77;64,75;31,50;43,75;43,75;25,50;69,00;15,00;34,50;30,19;22,31;15,75;51,19;17,00;20,00;27,00;8,00;15,00;7,00;4,00
2020-07-19;64,00;640,00;240,00;192,00;76,80;12,80;76,80;76,80;115,20;209,07;68,27;123,73;66,91;104,73;61,09;26,18;62,27;41,51;29,41;41,51;32,74;92,28;16,37;20,84;22,20;31,35;20,90;53,55;11,00;7,00;15,00;2,00;22,00;12,00;1,00
2020-07-26;48,00;592,00;192,00;192,00;64,00;16,00;68,00;76,00;96,00;192,00;64,00;100,00;56,47;93,18;50,82;25,41;56,57;51,43;24,00;41,14;36,00;78,00;13,50;40,50;24,65;25,95;12,97;41,51;11,00;12,00;5,00;6,00;21,00;8,00;6,00
2020-08-02;64,00;528,00;240,00;96,00;76,80;17,07;76,80;64,00;102,40;183,47;46,93;106,67;72,73;122,18;58,18;23,27;65,78;39,11;35,56;40,89;25,30;55,07;32,74;31,26;28,73;19,59;18,29;56,16;11,00;13,00;5,00;9,00;13,00;7,00;7,00
2020-08-09;51,00;646,00;238,00;136,00;85,00;12,75;63,75;76,50;89,25;170,00;46,75;85,00;62,33;73,67;45,33;31,17;40,45;40,45;26,38;33,41;33,00;64,50;13,50;28,50;20,92;18,31;17,00;28,77;6,00;15,00;7,00;5,00;16,00;5,00;5,00
2020-08-16;43,00;315,33;157,67;100,33;81,70;12,90;43,00;55,90;90,30;154,80;68,80;77,40;63,07;91,73;40,13;20,07;25,80;30,96;13,76;30,96;19,28;47,45;22,24;20,76;20,85;26,06;7,82;29,97;10,00;14,00;2,00;1,00;10,00;9,00;3,00
2020-08-23;65,00;292,50;422,50;65,00;81,25;12,19;32,50;77,19;86,67;182,00;69,33;91,00;45,22;104,57;59,35;16,96;33,38;35,14;14,05;45,68;15,12;65,00;21,16;28,72;20,80;18,20;22,10;24,70;8,00;8,00;2,00;2,00;13,00;6,00;4,00
2020-08-30;52,00;260,00;312,00;52,00;64,00;8,00;48,00;52,00;86,67;138,67;82,33;60,67;28,89;80,89;54,89;17,33;58,93;52,00;13,87;38,13;5,94;56,46;19,31;28,23;11,70;19,50;11,70;40,30;8,00;8,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;20,00;340,00;280,00;80,00;92,00;12,00;44,00;56,00;96,00;132,00;68,00;72,00;31,43;102,86;45,71;11,43;70,91;49,09;10,91;32,73;10,77;52,31;20,00;33,85;10,67;16,00;10,67;45,33;7,00;4,00;3,00;1,00;7,00;2,00;0,00
2020-09-13;18,00;252,00;234,00;54,00;99,00;4,50;54,00;54,00;76,50;153,00;76,50;90,00;30,00;111,00;75,00;18,00;55,64;37,64;6,55;32,73;18,00;42,00;16,50;34,50;7,71;14,14;5,14;46,29;5,00;7,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;11,00;198,00;143,00;44,00;88,00;3,67;47,67;51,33;44,00;110,00;62,33;77,00;33,00;96,25;46,75;19,25;55,00;33,00;5,50;31,17;9,43;36,14;25,14;18,86;6,11;11,00;8,56;28,11;8,00;4,00;4,00;1,00;4,00;1,00;0,00
2020-09-27;12,00;192,00;108,00;48,00;68,00;4,00;64,00;40,00;32,00;92,00;56,00;88,00;33,00;72,00;30,00;6,00;42,86;32,57;6,86;20,57;4,50;27,00;21,00;12,00;13,33;10,67;9,33;34,67;2,00;3,00;2,00;1,00;3,00;0,00;1,00
