Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-05-19;37,00;156,54;111,00;59,77;102,46;80,85;2,74;84,96;75,37;59,20;96,20;172,67;59,20;59,20;81,40;69,07;34,53;47,00;44,00;40,00;45,00;14,00;68,00;21,00;14,00;19,00;9,00;65,00;5,00;5,00;6,00;9,00;10,00;3,00;4,00
2019-05-26;56,00;159,16;144,42;61,89;120,84;81,95;1,37;90,15;80,59;63,30;85,22;185,04;63,30;112,00;80,35;68,17;56,00;38,00;38,00;43,00;35,00;12,00;64,00;18,00;20,00;16,00;7,00;60,00;7,00;4,00;5,00;3,00;22,00;9,00;2,00
2019-06-02;34,00;182,36;142,18;61,82;120,55;69,36;0,00;80,24;80,24;53,43;85,00;189,43;68,00;70,43;131,14;65,57;24,29;41,00;34,00;33,00;43,00;17,00;54,00;31,00;23,00;20,00;4,00;68,00;6,00;5,00;8,00;4,00;8,00;6,00;0,00
2019-06-09;46,00;140,88;115,00;60,38;120,75;63,59;2,71;56,82;75,76;55,68;99,26;162,21;48,42;48,42;79,89;62,95;29,05;49,00;45,00;32,00;46,00;12,00;56,00;25,00;20,00;11,00;11,00;74,00;6,00;8,00;5,00;5,00;7,00;7,00;1,00
2019-06-16;47,00;143,94;117,50;47,00;120,44;53,71;5,37;56,40;76,54;64,32;81,63;185,53;56,89;63,45;79,90;49,35;30,55;48,00;37,00;33,00;44,00;22,00;53,00;33,00;19,00;9,00;10,00;74,00;4,00;9,00;9,00;6,00;11,00;5,00;2,00
2019-06-23;42,00;153,00;105,00;63,00;138,00;72,80;2,80;75,60;75,60;49,41;108,71;172,94;74,12;61,76;79,06;59,29;27,18;44,00;32,00;30,00;39,00;19,00;52,00;33,00;19,00;12,00;7,00;58,00;7,00;9,00;3,00;2,00;14,00;3,00;1,00
2019-06-30;47,00;143,94;114,56;64,63;123,38;63,59;2,76;58,06;58,06;59,37;91,53;163,26;47,00;47,00;76,68;44,53;24,74;40,00;35,00;38,00;41,00;21,00;47,00;24,00;15,00;11,00;5,00;70,00;6,00;9,00;7,00;5,00;6,00;1,00;5,00
2019-07-07;49,00;162,31;143,94;73,50;140,88;72,14;2,72;61,25;85,75;73,50;112,70;173,95;75,95;71,05;117,60;56,35;34,30;59,00;34,00;39,00;50,00;20,00;60,00;37,00;25,00;12,00;4,00;77,00;7,00;11,00;5,00;2,00;7,00;4,00;3,00
2019-07-14;53,00;161,94;141,33;67,72;144,28;73,38;4,08;67,95;97,85;65,05;98,77;190,32;69,86;55,41;115,64;65,05;36,14;63,00;38,00;38,00;49,00;23,00;55,00;28,00;18,00;14,00;5,00;73,00;6,00;16,00;7,00;6,00;13,00;2,00;5,00
2019-07-21;63,00;174,00;144,00;75,00;150,00;64,37;1,37;71,22;82,17;70,27;109,04;174,46;53,31;70,27;116,31;63,00;43,62;64,00;44,00;27,00;63,00;23,00;62,00;40,00;15,00;18,00;3,00;71,00;7,00;10,00;7,00;5,00;10,00;8,00;2,00
2019-07-28;51,00;174,00;138,00;84,00;159,00;69,79;5,37;57,71;92,61;63,14;111,71;184,57;48,57;68,00;102,00;65,57;38,86;41,00;40,00;38,00;59,00;22,00;61,00;36,00;24,00;17,00;6,00;70,00;7,00;8,00;8,00;7,00;14,00;8,00;3,00
2019-08-04;44,00;152,53;134,93;64,53;132,00;77,00;1,38;66,00;70,13;46,44;78,22;144,22;75,78;61,11;75,78;66,00;36,67;42,00;52,00;39,00;39,00;22,00;51,00;18,00;19,00;15,00;8,00;72,00;7,00;14,00;7,00;5,00;12,00;3,00;2,00
2019-08-11;48,00;150,00;129,00;63,00;126,00;61,71;2,74;69,94;82,29;60,63;101,05;149,05;55,58;40,80;91,20;64,80;36,00;44,00;22,00;32,00;45,00;22,00;64,00;19,00;22,00;18,00;8,00;62,00;3,00;10,00;6,00;5,00;7,00;1,00;1,00
2019-08-18;43,00;149,07;134,73;68,80;114,67;59,13;2,69;68,53;68,53;52,56;90,78;157,67;52,56;57,33;69,28;59,72;35,83;41,00;34,00;30,00;44,00;16,00;56,00;22,00;21,00;13,00;11,00;51,00;4,00;6,00;6,00;3,00;10,00;5,00;0,00
2019-08-25;37,00;153,69;111,00;48,38;125,23;74,00;1,37;76,74;68,52;56,73;86,33;152,93;69,07;49,33;86,33;54,27;39,47;36,00;43,00;33,00;45,00;18,00;44,00;21,00;25,00;14,00;10,00;52,00;8,00;5,00;5,00;4,00;10,00;5,00;1,00
2019-09-01;41,00;172,79;140,57;70,29;120,07;80,63;4,10;65,60;88,83;65,12;110,94;173,65;79,59;69,94;84,41;65,12;43,41;46,00;59,00;33,00;43,00;14,00;46,00;17,00;20,00;14,00;4,00;59,00;1,00;12,00;7,00;4,00;9,00;6,00;2,00
2019-09-08;41,00;172,79;158,14;67,36;111,29;75,17;0,00;80,63;83,37;69,94;113,35;171,24;69,94;48,24;94,06;65,12;48,24;40,00;42,00;45,00;46,00;13,00;60,00;20,00;20,00;16,00;6,00;73,00;8,00;5,00;3,00;5,00;12,00;6,00;3,00
2019-09-15;35,00;177,92;145,83;70,00;107,92;90,19;4,04;82,12;57,88;65,00;125,00;202,50;87,50;56,00;86,33;53,67;56,00;51,00;42,00;28,00;45,00;13,00;73,00;17,00;16,00;13,00;5,00;75,00;8,00;5,00;4,00;4,00;4,00;6,00;2,00
2019-09-22;36,00;198,00;168,00;60,00;135,00;85,85;1,38;76,15;73,38;77,14;133,71;172,29;84,86;60,00;81,60;60,00;48,00;44,00;42,00;34,00;47,00;19,00;77,00;23,00;27,00;8,00;5,00;65,00;4,00;7,00;4,00;2,00;8,00;8,00;1,00
2019-09-29;43,00;208,86;168,93;92,14;156,64;87,39;4,16;94,32;84,61;68,29;103,71;230,18;70,82;62,11;86,00;81,22;35,83;38,00;39,00;32,00;49,00;19,00;70,00;18,00;17,00;9,00;5,00;67,00;4,00;8,00;2,00;5,00;6,00;2,00;3,00
2019-10-06;30,00;198,00;162,00;66,00;123,00;85,91;2,73;87,27;76,36;72,50;120,00;195,00;77,50;57,50;70,00;60,00;52,50;48,00;45,00;40,00;44,00;14,00;73,00;20,00;17,00;12,00;4,00;53,00;2,00;2,00;4,00;2,00;10,00;7,00;1,00
2019-10-13;22,00;176,00;143,00;60,50;148,50;75,63;2,75;68,75;71,50;73,33;110,00;205,33;73,33;53,78;85,56;56,22;44,00;33,00;46,00;37,00;53,00;13,00;53,00;23,00;15,00;11,00;5,00;59,00;4,00;2,00;5,00;3,00;5,00;5,00;1,00
2019-10-20;22,00;194,86;166,57;69,14;97,43;74,25;5,50;83,88;70,13;78,22;97,78;178,44;66,00;48,89;73,33;58,67;36,67;35,00;47,00;35,00;49,00;9,00;57,00;18,00;15,00;9,00;4,00;44,00;3,00;6,00;4,00;2,00;7,00;4,00;0,00
2019-10-27;17,00;164,33;133,17;53,83;73,67;75,08;1,42;65,17;68,00;60,71;102,00;167,57;46,14;51,00;53,43;63,14;36,43;33,00;34,00;26,00;54,00;11,00;36,00;23,00;8,00;8,00;7,00;48,00;2,00;3,00;6,00;3,00;4,00;6,00;1,00
2019-11-03;15,00;159,00;150,00;57,00;84,00;62,73;4,09;68,18;61,36;60,00;102,50;172,50;60,00;42,50;50,00;62,50;45,00;33,00;29,00;41,00;52,00;9,00;63,00;25,00;9,00;7,00;4,00;52,00;3,00;6,00;3,00;1,00;4,00;4,00;1,00
2019-11-10;20,00;148,57;222,86;62,86;88,57;54,67;2,67;72,00;57,33;60,00;97,50;147,50;57,50;50,00;250,00;60,00;50,00;44,00;28,00;35,00;45,00;6,00;63,00;22,00;16,00;9,00;6,00;62,00;4,00;3,00;5,00;1,00;3,00;4,00;2,00
2019-11-17;14,00;140,00;140,00;61,60;67,20;61,60;2,80;64,40;43,40;42,00;77,00;161,00;49,00;46,67;88,67;51,33;44,33;31,00;31,00;24,00;34,00;4,00;40,00;17,00;16,00;9,00;5,00;53,00;1,00;0,00;4,00;1,00;6,00;5,00;0,00
2019-11-24;16,00;160,00;137,60;48,00;76,80;54,67;4,00;57,33;48,00;45,71;80,00;155,43;34,29;45,71;52,57;43,43;52,57;24,00;31,00;29,00;42,00;8,00;48,00;12,00;9,00;6,00;4,00;44,00;4,00;4,00;2,00;1,00;4,00;3,00;0,00
2019-12-01;14,00;154,00;120,40;56,00;78,40;64,40;2,80;58,80;43,40;51,33;84,00;137,67;49,00;53,67;35,00;46,67;49,00;19,00;26,00;44,00;45,00;4,00;64,00;16,00;10,00;7,00;3,00;42,00;4,00;3,00;3,00;1,00;5,00;3,00;0,00
2019-12-08;15,00;144,00;120,00;48,00;72,00;64,09;5,45;69,55;46,36;57,50;77,50;145,00;60,00;40,00;37,50;52,50;50,00;21,00;19,00;30,00;34,00;9,00;48,00;16,00;11,00;8,00;6,00;48,00;4,00;6,00;1,00;1,00;2,00;2,00;1,00
2019-12-15;26,00;158,89;115,56;63,56;104,00;79,37;2,74;69,79;57,47;62,40;70,20;176,80;52,00;37,82;47,27;35,45;37,82;17,00;29,00;31,00;39,00;11,00;53,00;16,00;11,00;7,00;2,00;41,00;4,00;4,00;4,00;1,00;10,00;1,00;1,00
2019-12-22;22,00;173,25;129,25;66,00;107,25;70,13;4,13;79,75;86,63;70,89;105,11;188,22;61,11;56,22;73,33;63,56;41,56;30,00;28,00;30,00;36,00;16,00;56,00;24,00;16,00;10,00;3,00;74,00;6,00;3,00;2,00;3,00;7,00;3,00;3,00
2019-12-29;16,00;169,60;166,40;89,60;115,20;66,91;2,91;78,55;82,91;64,00;109,33;210,67;58,67;56,00;64,00;66,67;34,67;37,00;36,00;25,00;37,00;11,00;49,00;20,00;16,00;11,00;4,00;71,00;5,00;5,00;4,00;6,00;5,00;3,00;0,00
2020-01-05;17,00;153,00;127,50;56,67;93,50;65,38;6,54;77,15;68,00;46,14;87,43;148,14;60,71;48,57;53,43;51,00;29,14;28,00;49,00;30,00;46,00;9,00;44,00;26,00;17,00;13,00;5,00;65,00;3,00;4,00;4,00;1,00;5,00;5,00;0,00
2020-01-12;15,00;147,00;144,00;75,00;99,00;65,45;2,73;77,73;75,00;45,00;77,50;157,50;77,50;45,00;65,00;55,00;25,00;32,00;49,00;25,00;42,00;14,00;50,00;25,00;15,00;6,00;5,00;57,00;5,00;7,00;2,00;3,00;6,00;2,00;2,00
2020-01-19;27,00;141,00;129,00;84,00;108,00;70,20;2,70;66,15;52,65;56,45;81,00;166,91;58,91;49,09;36,82;54,00;24,55;35,00;34,00;25,00;34,00;8,00;52,00;20,00;22,00;6,00;3,00;66,00;5,00;6,00;5,00;3,00;7,00;3,00;2,00
2020-01-26;18,00;132,00;126,00;75,00;93,00;98,31;0,00;65,08;70,62;43,71;97,71;169,71;77,14;46,29;54,00;56,57;25,71;34,00;35,00;23,00;36,00;6,00;41,00;21,00;18,00;8,00;6,00;60,00;2,00;3,00;3,00;2,00;5,00;3,00;3,00
2020-02-02;29,00;124,70;124,70;60,90;101,50;73,19;4,14;99,43;64,90;74,92;79,75;132,92;84,58;58,00;50,75;45,92;24,17;41,00;42,00;24,00;45,00;14,00;36,00;25,00;12,00;10,00;4,00;56,00;7,00;3,00;3,00;1,00;2,00;4,00;1,00
2020-02-09;33,00;153,00;144,00;75,00;114,00;82,50;4,13;72,88;59,13;47,14;77,79;160,29;56,57;51,86;51,86;42,43;25,93;39,00;30,00;28,00;64,00;10,00;45,00;21,00;14,00;12,00;4,00;75,00;1,00;5,00;1,00;1,00;7,00;3,00;0,00
2020-02-16;27,00;165,00;150,00;63,00;102,00;86,68;2,84;75,32;73,89;58,91;90,82;179,18;63,82;54,00;54,00;54,00;29,45;35,00;37,00;27,00;41,00;12,00;52,00;15,00;18,00;15,00;5,00;61,00;3,00;7,00;3,00;4,00;6,00;7,00;1,00
2020-02-23;23,00;152,38;109,25;51,75;92,00;63,59;2,71;71,71;58,18;51,11;97,11;145,67;56,22;43,70;59,80;36,80;29,90;30,00;30,00;29,00;43,00;12,00;53,00;19,00;13,00;7,00;2,00;46,00;5,00;0,00;3,00;3,00;7,00;3,00;1,00
2020-03-01;22,00;138,29;100,57;47,14;81,71;68,75;2,75;55,00;61,88;41,56;73,33;97,78;58,67;44,00;48,89;31,78;31,78;26,00;29,00;21,00;44,00;13,00;44,00;15,00;9,00;12,00;4,00;39,00;2,00;3,00;3,00;1,00;5,00;6,00;1,00
2020-03-08;18,00;105,00;90,00;36,00;75,00;48,46;2,77;73,38;45,69;47,25;45,00;81,00;36,00;33,75;45,00;38,25;13,50;18,00;20,00;19,00;56,00;8,00;39,00;13,00;7,00;6,00;2,00;36,00;2,00;4,00;2,00;2,00;2,00;1,00;0,00
2020-03-15;11,00;77,00;52,25;22,00;27,50;35,75;0,69;52,25;28,88;11,00;33,00;39,60;22,00;11,00;85,80;15,40;6,60;6,00;18,00;13,00;35,00;6,00;20,00;5,00;4,00;5,00;2,00;19,00;1,00;2,00;0,00;2,00;2,00;1,00;1,00
2020-03-22;6,00;51,00;30,00;12,00;21,00;31,20;0,60;32,40;13,20;10,00;28,00;34,00;16,00;12,00;50,00;10,00;8,00;9,00;8,00;4,00;25,00;5,00;17,00;4,00;2,00;4,00;0,00;18,00;1,00;4,00;0,00;1,00;6,00;0,00;0,00
2020-03-29;2,00;28,00;24,00;10,00;12,00;36,00;1,00;38,00;28,00;10,00;18,00;18,00;10,00;6,00;28,00;4,00;2,00;8,00;9,00;5,00;23,00;2,00;12,00;8,00;3,00;4,00;1,00;14,00;1,00;1,00;1,00;1,00;2,00;1,00;0,00
2020-04-05;3,00;36,00;30,00;9,00;18,00;25,50;0,75;19,50;22,50;12,00;39,00;39,00;21,00;15,00;36,00;12,00;9,00;12,00;9,00;5,00;16,00;5,00;11,00;7,00;3,00;4,00;0,00;16,00;2,00;1,00;0,00;0,00;1,00;0,00;1,00
2020-04-12;6,00;48,00;33,00;12,00;21,00;36,00;1,50;30,00;22,50;9,00;30,00;45,00;24,00;15,00;27,00;9,00;6,00;8,00;11,00;6,00;17,00;4,00;16,00;13,00;6,00;2,00;3,00;14,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2020-04-19;3,00;36,00;27,00;15,00;18,00;27,00;0,00;16,50;16,50;18,00;36,00;33,00;21,00;12,00;24,00;12,00;9,00;14,00;8,00;5,00;18,00;6,00;6,00;9,00;3,00;0,00;4,00;14,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00
2020-04-26;6,00;36,00;30,00;12,00;18,00;22,80;0,00;12,00;13,20;8,00;28,00;24,00;16,00;6,00;14,00;10,00;4,00;11,00;10,00;6,00;15,00;4,00;12,00;10,00;3,00;5,00;1,00;15,00;2,00;1,00;1,00;1,00;2,00;1,00;1,00
2020-05-03;7,00;45,50;35,00;10,50;31,50;25,20;1,40;15,40;11,20;14,00;32,67;30,33;25,67;9,33;21,00;14,00;4,67;12,00;9,00;4,00;16,00;3,00;12,00;7,00;2,00;2,00;3,00;19,00;0,00;1,00;1,00;0,00;3,00;1,00;0,00
2020-05-10;8,00;34,67;29,33;13,33;24,00;26,67;1,33;20,00;25,33;13,33;32,00;40,00;18,67;8,00;18,00;14,00;4,00;16,00;5,00;5,00;16,00;5,00;11,00;8,00;4,00;3,00;3,00;20,00;3,00;0,00;4,00;1,00;2,00;1,00;0,00
2020-05-17;12,00;36,00;33,00;9,00;21,00;20,00;0,00;21,33;24,00;14,40;52,80;38,40;21,60;12,00;26,40;19,20;12,00;15,00;12,00;5,00;13,00;5,00;20,00;10,00;2,00;5,00;2,00;25,00;1,00;5,00;2,00;2,00;1,00;0,00;0,00
2020-05-24;11,00;41,25;30,25;16,50;24,75;27,50;1,38;27,50;31,63;19,25;49,50;49,50;19,25;13,20;19,80;15,40;8,80;15,00;10,00;7,00;17,00;7,00;18,00;9,00;4,00;7,00;0,00;19,00;2,00;2,00;1,00;1,00;6,00;1,00;0,00
2020-05-31;23,00;43,13;25,88;28,75;34,50;32,47;1,35;18,94;41,94;18,40;32,20;57,50;27,60;13,80;34,50;20,70;11,50;29,00;5,00;17,00;25,00;10,00;27,00;5,00;6,00;3,00;7,00;36,00;3,00;2,00;2,00;2,00;6,00;2,00;1,00
2020-06-07;22,00;59,71;40,86;31,43;37,71;34,38;1,38;28,88;39,88;19,56;41,56;56,22;19,56;17,11;48,89;22,00;17,11;21,00;9,00;21,00;20,00;20,00;27,00;6,00;8,00;10,00;4,00;44,00;3,00;4,00;4,00;3,00;4,00;3,00;1,00
2020-06-14;31,00;84,55;33,82;28,18;33,82;32,35;1,35;28,30;45,83;23,85;59,62;59,62;26,23;26,23;47,69;35,77;21,46;35,00;12,00;19,00;21,00;16,00;38,00;10,00;4,00;11,00;4,00;44,00;3,00;5,00;4,00;5,00;9,00;6,00;2,00
2020-06-21;45,00;72,00;30,00;39,00;33,00;35,45;1,36;25,91;42,27;15,00;52,50;62,50;22,50;25,00;60,00;32,50;15,00;24,00;13,00;21,00;26,00;23,00;25,00;10,00;8,00;7,00;3,00;32,00;1,00;8,00;6,00;5,00;10,00;3,00;1,00
2020-06-28;43,00;77,40;28,67;40,13;45,87;43,00;0,67;26,88;37,63;28,67;52,56;59,72;19,11;19,11;54,94;38,22;16,72;26,00;11,00;19,00;24,00;16,00;30,00;8,00;9,00;12,00;3,00;39,00;3,00;11,00;7,00;2,00;7,00;2,00;4,00
2020-07-05;76,00;87,69;29,23;35,08;58,46;36,64;2,71;25,79;40,71;22,06;61,29;85,81;29,42;21,38;64,13;35,63;30,88;27,00;11,00;26,00;25,00;23,00;27,00;8,00;5,00;14,00;3,00;38,00;1,00;15,00;4,00;6,00;16,00;3,00;3,00
2020-07-12;88,00;76,27;32,27;32,27;46,93;36,55;1,35;39,26;41,97;31,78;61,11;83,11;44,00;30,92;85,62;38,05;26,16;29,00;8,00;28,00;24,00;28,00;28,00;4,00;6,00;12,00;3,00;47,00;4,00;15,00;26,00;6,00;17,00;2,00;2,00
2020-07-19;100,00;88,24;38,24;35,29;58,82;56,16;2,74;35,62;43,84;29,27;70,73;104,88;43,90;29,27;109,76;34,15;24,39;27,00;10,00;31,00;25,00;41,00;35,00;2,00;13,00;11,00;5,00;48,00;4,00;11,00;16,00;6,00;18,00;5,00;3,00
2020-07-26;76,00;78,92;43,85;35,08;46,77;42,07;1,36;23,07;40,71;34,32;53,94;88,26;34,32;26,13;97,38;30,88;21,38;35,00;12,00;33,00;28,00;33,00;33,00;7,00;5,00;14,00;5,00;42,00;2,00;12,00;8,00;7,00;15,00;5,00;2,00
2020-08-02;70,00;81,67;52,50;26,25;29,17;57,65;1,37;26,08;39,80;32,50;55,00;95,00;40,00;21,72;89,31;36,21;24,14;31,00;9,00;25,00;46,00;31,00;34,00;7,00;7,00;9,00;4,00;39,00;4,00;10,00;4,00;2,00;15,00;6,00;2,00
2020-08-09;55,00;69,47;37,63;26,05;37,63;41,25;2,75;19,25;46,75;20,00;57,50;67,50;37,50;21,52;93,26;26,30;19,13;27,00;12,00;25,00;25,00;20,00;30,00;8,00;6,00;15,00;2,00;20,00;6,00;10,00;6,00;4,00;10,00;1,00;1,00
2020-08-16;35,00;75,83;43,75;32,08;32,08;44,42;2,69;18,85;48,46;25,00;45,00;85,00;40,00;25,67;81,67;21,00;16,33;25,00;7,00;26,00;26,00;10,00;29,00;4,00;8,00;10,00;5,00;28,00;5,00;4,00;3,00;1,00;8,00;3,00;1,00
2020-08-23;27,00;72,00;36,00;27,00;21,00;32,40;0,68;16,20;43,20;22,09;73,64;83,45;34,36;27,00;98,18;34,36;14,73;27,00;7,00;11,00;17,00;9,00;25,00;6,00;3,00;5,00;2,00;29,00;2,00;5,00;1,00;1,00;6,00;3,00;3,00
2020-08-30;29,00;63,80;29,00;23,20;20,30;49,71;2,76;22,10;42,81;31,42;60,42;82,17;38,67;21,75;94,25;26,58;21,75;26,00;7,00;18,00;23,00;5,00;37,00;5,00;8,00;9,00;2,00;36,00;1,00;1,00;1,00;4,00;6,00;1,00;1,00
2020-09-06;16,00;67,20;41,60;32,00;22,40;61,09;1,45;18,91;40,73;29,33;64,00;112,00;50,67;10,67;112,00;40,00;21,33;28,00;10,00;15,00;26,00;10,00;31,00;11,00;7,00;10,00;3,00;42,00;3,00;0,00;4,00;2,00;3,00;1,00;2,00
2020-09-13;11,00;57,75;24,75;24,75;24,75;70,13;0,69;27,50;35,75;22,00;68,75;90,75;52,25;11,00;101,20;17,60;15,40;34,00;12,00;19,00;18,00;19,00;31,00;9,00;8,00;1,00;3,00;29,00;1,00;4,00;3,00;0,00;6,00;3,00;1,00
2020-09-20;12,00;54,00;30,00;36,00;24,00;72,00;0,00;34,67;37,33;16,80;76,80;127,20;50,40;12,00;136,80;21,60;26,40;43,00;11,00;15,00;24,00;3,00;36,00;12,00;4,00;3,00;2,00;38,00;1,00;3,00;2,00;1,00;5,00;1,00;0,00
2020-09-27;10,00;60,00;46,67;16,67;23,33;78,57;2,86;28,57;20,00;17,50;82,50;112,50;55,00;12,50;207,50;17,50;22,50;29,00;8,00;19,00;34,00;3,00;33,00;7,00;3,00;2,00;1,00;37,00;1,00;2,00;2,00;1,00;2,00;1,00;1,00
