Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;44,00;169,71;75,43;50,29;176,00;14,67;29,33;733,33;29,33;11,00;55,00;330,00;77,00;400,00;12,00;36,00;152,00;40,86;44,00;40,86;33,00;13,00;13,00;81,00;7,00;7,00;0,00;10,00;3,00;7,00;14,00;48,00;0,00;22,88;22,88;0,00;176,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;58,00;103,11;51,56;64,44;199,78;43,50;29,00;507,50;29,00;29,00;29,00;255,20;69,60;293,87;3,87;19,33;119,87;34,49;47,03;34,49;23,51;14,25;10,18;79,37;7,12;3,00;17,00;10,00;7,00;14,00;3,00;34,00;0,00;33,39;17,58;3,52;119,52;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;62,00;103,33;75,78;41,33;124,00;15,50;23,25;395,25;31,00;28,18;28,18;129,64;39,45;217,00;3,88;15,50;93,00;27,03;49,28;19,08;22,26;6,00;39,00;52,00;0,00;3,00;7,00;20,00;10,00;0,00;3,00;46,00;7,00;12,40;19,49;0,00;76,17;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;87,00;43,50;65,25;72,50;36,25;29,00;340,75;43,50;40,60;23,20;156,60;63,80;227,86;8,29;29,00;62,14;35,11;29,00;9,16;15,26;16,00;10,00;58,00;26,00;3,00;6,00;13,00;13,00;6,00;3,00;29,00;3,00;6,82;22,18;0,00;59,71;10,00;6,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;27,00;74,25;60,75;54,00;101,25;18,00;27,00;369,00;27,00;16,20;21,60;183,60;37,80;181,29;7,71;30,86;73,29;14,29;30,18;30,18;6,35;7,00;10,00;60,00;0,00;3,00;3,00;3,00;17,00;7,00;7,00;24,00;0,00;30,60;19,80;3,60;48,60;10,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;37,00;92,50;30,83;43,17;117,17;7,40;14,80;362,60;22,20;10,57;31,71;126,86;52,86;277,50;0,00;22,20;81,40;32,38;29,29;20,04;13,88;13,00;17,00;64,00;0,00;3,00;7,00;10,00;10,00;7,00;3,00;24,00;0,00;26,43;17,62;0,00;84,57;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;41,00;116,17;61,50;54,67;109,33;41,00;32,80;459,20;32,80;11,71;17,57;134,71;41,00;223,64;7,45;41,00;63,36;17,35;44,15;26,81;11,04;17,00;3,00;86,00;3,00;0,00;7,00;7,00;14,00;7,00;0,00;34,00;0,00;24,96;14,26;0,00;73,09;10,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;41,00;95,67;88,83;68,33;102,50;32,80;49,20;459,20;32,80;29,29;17,57;134,71;41,00;209,10;4,10;24,60;77,90;9,46;29,96;37,85;6,31;13,33;7,18;58,43;10,25;0,00;3,00;3,00;10,00;10,00;14,00;24,00;0,00;21,39;21,39;0,00;58,83;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;34,00;115,60;68,00;61,20;88,40;34,00;42,50;391,00;34,00;11,33;11,33;141,67;39,67;200,22;11,33;7,56;49,11;14,57;27,52;14,57;14,57;10,30;7,21;76,24;7,21;0,00;3,00;10,00;13,00;0,00;0,00;17,00;0,00;14,32;14,32;10,74;64,42;3,00;3,00;10,00;0,00;0,00;0,00;0,00
2019-03-10;20,00;66,67;106,67;40,00;106,67;26,67;13,33;273,33;20,00;33,33;33,33;220,00;66,67;188,00;0,00;8,00;84,00;23,08;23,08;15,38;9,23;3,00;13,00;49,00;0,00;0,00;10,00;3,00;10,00;3,00;7,00;3,00;0,00;0,00;14,55;0,00;47,27;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-03-17;30,00;105,00;97,50;37,50;75,00;22,50;15,00;240,00;30,00;12,00;12,00;132,00;18,00;101,25;3,75;26,25;56,25;3,16;23,68;15,79;0,00;3,00;3,00;30,00;3,00;0,00;3,00;3,00;0,00;10,00;3,00;20,00;0,00;7,06;12,35;0,00;15,88;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;44,00;56,57;75,43;18,86;75,43;3,67;7,33;117,33;14,67;5,50;0,00;110,00;27,50;84,00;4,00;16,00;52,00;6,29;3,14;14,14;6,29;0,00;3,00;34,00;0,00;0,00;3,00;0,00;3,00;3,00;7,00;14,00;0,00;10,56;3,52;0,00;14,08;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;31,00;49,60;80,60;31,00;49,60;15,50;7,75;100,75;7,75;12,40;6,20;74,40;24,80;31,00;3,88;15,50;23,25;6,20;6,20;43,40;0,00;3,00;7,00;31,00;0,00;7,00;0,00;3,00;3,00;3,00;0,00;7,00;0,00;17,22;10,33;3,44;10,33;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;10,00;40,00;100,00;20,00;40,00;20,00;10,00;70,00;10,00;0,00;5,00;25,00;25,00;46,67;6,67;10,00;40,00;3,33;10,00;45,00;3,33;0,00;0,00;26,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00;13,00;0,00;3,33;0,00;3,33;3,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;25,00;37,50;50,00;12,50;25,00;16,67;0,00;33,33;0,00;0,00;6,25;43,75;6,25;50,00;0,00;8,33;29,17;6,25;3,13;6,25;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;7,14;0,00;0,00;14,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;25,00;81,25;37,50;12,50;37,50;16,67;8,33;58,33;8,33;0,00;6,25;43,75;12,50;29,17;0,00;12,50;33,33;0,00;3,13;0,00;10,94;0,00;0,00;14,00;0,00;0,00;7,00;0,00;4,00;7,00;0,00;14,00;0,00;7,14;14,29;0,00;10,71;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2019-04-28;7,00;63,00;63,00;3,50;42,00;14,00;3,50;77,00;3,50;0,00;7,00;21,00;21,00;42,00;3,50;7,00;24,50;0,00;0,00;17,50;7,00;3,00;0,00;20,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;7,00;0,00;10,50;7,00;0,00;26,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;33,00;13,20;79,20;3,30;13,20;4,13;8,25;49,50;8,25;0,00;0,00;33,00;16,50;24,75;0,00;4,13;28,88;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;7,00;0,00;10,42;10,42;0,00;15,63;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-12;27,00;20,25;60,75;6,75;13,50;0,00;4,50;45,00;0,00;0,00;0,00;21,60;27,00;19,29;0,00;7,71;23,14;3,18;3,18;9,53;0,00;0,00;0,00;13,00;0,00;3,00;7,00;0,00;3,00;0,00;3,00;7,00;0,00;3,60;14,40;3,60;7,20;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-05-19;36,00;14,40;86,40;0,00;36,00;0,00;0,00;57,60;3,60;6,00;0,00;36,00;24,00;12,00;0,00;12,00;20,00;3,13;3,13;12,52;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;10,80;0,00;3,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;33,00;3,30;138,60;6,60;19,80;4,13;8,25;82,50;0,00;0,00;5,50;11,00;27,50;29,33;3,67;11,00;22,00;0,00;0,00;17,29;3,14;7,00;3,00;20,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;10,00;3,00;6,95;3,47;0,00;10,42;0,00;7,00;3,00;0,00;0,00;0,00;0,00
