Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-05-05;17,00;1,00;0,00;12,00;1,00;2,00;1,00;4,00;0,00;1,42;0,00;2,83;19,83;1,00;0,00;4,00;2,00;0,00;0,00;51,00;2,43;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;19,00;1,00;6,00;7,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;16,29;0,00;0,00;2,00;3,00;2,38;0,00;38,00;2,38;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;11,00;0,00;2,00;9,00;1,00;2,00;2,00;3,00;0,00;0,00;0,00;5,50;16,50;6,00;0,00;2,00;6,00;0,00;0,00;28,60;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;18,00;0,00;2,00;8,00;2,00;2,00;0,00;3,00;0,00;0,00;1,29;0,00;12,86;0,00;0,00;6,00;3,00;0,00;0,00;29,25;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;22,00;0,00;6,00;5,00;0,00;5,00;0,00;0,00;0,00;1,38;0,00;2,75;19,25;0,00;1,00;4,00;5,00;4,40;0,00;35,20;0,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;4,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;25,00;1,00;5,00;12,00;2,00;5,00;1,00;4,00;0,00;2,78;1,39;5,56;30,56;5,00;0,00;0,00;7,00;2,27;0,00;43,18;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;5,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;40,00;0,00;7,00;32,00;4,00;4,00;0,00;5,00;0,00;0,00;0,00;8,00;26,67;1,00;0,00;2,00;5,00;2,35;0,00;58,82;2,35;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;7,00;0,00;5,00;0,00;0,00;5,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-23;30,00;1,00;9,00;21,00;1,00;4,00;0,00;9,00;0,00;0,00;0,00;5,45;30,00;0,00;0,00;5,00;5,00;4,62;0,00;55,38;2,31;0,00;1,00;2,00;0,00;4,00;1,00;0,00;1,00;1,00;2,00;0,00;5,00;2,00;0,00;1,00;2,00;4,00;1,00;0,00;0,00;0,00
2019-06-30;39,00;4,00;5,00;30,00;1,00;1,00;1,00;2,00;0,00;1,30;0,00;10,40;31,20;2,00;4,00;5,00;6,00;2,29;2,29;66,53;0,00;0,00;2,00;1,00;2,00;0,00;1,00;1,00;1,00;1,00;6,00;0,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;0,00;9,00;18,00;2,00;8,00;0,00;5,00;0,00;0,00;0,00;2,68;37,58;4,00;0,00;7,00;6,00;6,95;0,00;51,00;6,95;0,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;2,00;4,00;0,00;9,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;56,00;0,00;9,00;24,00;5,00;5,00;2,00;7,00;0,00;2,67;0,00;5,33;45,33;4,00;0,00;11,00;12,00;2,24;0,00;73,92;2,24;0,00;1,00;7,00;1,00;0,00;0,00;0,00;2,00;0,00;7,00;0,00;5,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;54,00;15,00;16,00;21,00;3,00;20,00;1,00;5,00;1,00;0,00;0,00;7,71;257,14;3,00;0,00;3,00;11,00;2,25;4,50;87,75;2,25;0,00;0,00;4,00;6,00;0,00;3,00;3,00;11,00;3,00;9,00;4,00;6,00;3,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;51,00;3,00;4,00;24,00;4,00;3,00;3,00;3,00;0,00;0,00;0,00;10,20;89,25;0,00;5,00;8,00;6,00;2,22;2,22;84,26;2,22;0,00;1,00;1,00;1,00;0,00;1,00;3,00;1,00;1,00;13,00;0,00;6,00;4,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;85,00;0,00;1,00;26,00;5,00;7,00;0,00;9,00;0,00;0,00;1,33;13,28;50,47;4,00;1,00;3,00;13,00;2,30;2,30;89,59;4,59;0,00;0,00;5,00;4,00;3,00;0,00;1,00;0,00;9,00;7,00;4,00;7,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;77,00;1,00;6,00;20,00;6,00;7,00;0,00;10,00;1,00;2,66;2,66;10,62;58,41;7,00;1,00;7,00;10,00;2,26;0,00;122,29;2,26;0,00;0,00;4,00;3,00;3,00;1,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;68,00;1,00;4,00;8,00;1,00;4,00;1,00;3,00;0,00;0,00;0,00;5,23;44,46;1,00;1,00;8,00;9,00;2,27;2,27;97,47;0,00;0,00;0,00;5,00;3,00;0,00;4,00;3,00;5,00;3,00;12,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;54,00;0,00;1,00;13,00;2,00;2,00;0,00;8,00;0,00;2,57;1,29;5,14;33,43;2,00;2,00;4,00;5,00;0,00;0,00;108,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;2,00;4,00;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;37,00;1,00;1,00;2,00;3,00;3,00;1,00;3,00;0,00;0,00;0,00;5,29;23,79;1,00;0,00;6,00;8,00;1,16;0,00;62,44;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;39,00;3,00;0,00;6,00;5,00;2,00;0,00;6,00;2,00;0,00;2,60;5,20;20,80;1,00;0,00;8,00;5,00;4,59;0,00;57,35;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;5,00;5,00;0,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;35,00;1,00;9,00;9,00;2,00;0,00;0,00;3,00;1,00;2,69;0,00;8,08;24,23;2,00;0,00;0,00;7,00;2,33;0,00;49,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;3,00;0,00;6,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;32,00;5,00;5,00;7,00;3,00;2,00;1,00;1,00;1,00;1,33;0,00;5,33;34,67;5,00;1,00;3,00;5,00;4,57;1,14;68,57;0,00;0,00;1,00;2,00;5,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;6,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;33,00;1,00;1,00;5,00;7,00;2,00;0,00;3,00;0,00;2,54;0,00;2,54;15,23;1,00;0,00;7,00;8,00;2,20;0,00;57,20;0,00;0,00;1,00;1,00;3,00;2,00;0,00;1,00;2,00;0,00;7,00;1,00;5,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;40,00;1,00;2,00;6,00;4,00;0,00;1,00;5,00;0,00;0,00;0,00;2,67;24,00;0,00;0,00;8,00;7,00;7,06;0,00;49,41;2,35;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;4,00;12,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;36,00;6,00;0,00;9,00;3,00;6,00;0,00;3,00;2,00;1,29;2,57;5,14;18,00;1,00;0,00;2,00;5,00;2,25;0,00;45,00;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;33,00;3,00;3,00;12,00;1,00;2,00;1,00;7,00;0,00;0,00;1,38;1,38;27,50;1,00;2,00;2,00;6,00;1,18;0,00;54,21;1,18;0,00;1,00;2,00;3,00;1,00;2,00;1,00;3,00;2,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;44,00;1,00;0,00;10,00;2,00;3,00;1,00;2,00;1,00;1,29;0,00;2,59;25,88;1,00;0,00;6,00;2,00;4,63;0,00;67,16;0,00;0,00;6,00;2,00;3,00;0,00;2,00;1,00;1,00;5,00;6,00;0,00;1,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;30,00;1,00;7,00;4,00;4,00;4,00;2,00;5,00;1,00;2,73;1,36;1,36;27,27;1,00;0,00;12,00;8,00;2,31;1,15;83,08;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;5,00;5,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;43,00;2,00;3,00;8,00;6,00;4,00;0,00;1,00;1,00;1,34;0,00;8,06;26,88;0,00;1,00;6,00;7,00;2,26;0,00;72,42;1,13;0,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;4,00;3,00;2,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;31,00;4,00;1,00;10,00;3,00;2,00;2,00;3,00;0,00;1,29;0,00;2,58;38,75;1,00;0,00;7,00;2,00;2,21;0,00;99,64;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;1,00;4,00;4,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;36,00;3,00;2,00;7,00;9,00;5,00;3,00;2,00;0,00;5,14;0,00;2,57;30,86;0,00;0,00;12,00;2,00;1,13;0,00;85,50;0,00;1,00;7,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;5,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;33,00;3,00;7,00;15,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;10,15;25,38;1,00;0,00;8,00;6,00;2,20;0,00;92,40;0,00;1,00;5,00;2,00;3,00;1,00;0,00;2,00;3,00;5,00;5,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;43,00;3,00;3,00;18,00;7,00;5,00;2,00;3,00;2,00;1,34;0,00;2,69;32,25;1,00;0,00;8,00;3,00;2,26;2,26;156,16;2,26;0,00;6,00;1,00;6,00;0,00;1,00;5,00;3,00;6,00;6,00;3,00;1,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;51,00;7,00;7,00;15,00;5,00;6,00;2,00;2,00;1,00;2,68;0,00;8,05;21,47;2,00;2,00;3,00;5,00;2,32;2,32;146,05;0,00;0,00;8,00;3,00;5,00;1,00;0,00;3,00;5,00;2,00;14,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;70,00;10,00;7,00;11,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;8,08;40,38;4,00;0,00;24,00;0,00;0,00;0,00;191,33;0,00;1,00;5,00;3,00;7,00;3,00;0,00;1,00;3,00;5,00;16,00;7,00;4,00;1,00;0,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;100,00;4,00;8,00;20,00;8,00;5,00;6,00;6,00;0,00;7,89;1,32;10,53;57,89;1,00;3,00;28,00;6,00;4,55;0,00;227,27;2,27;0,00;13,00;1,00;6,00;4,00;1,00;4,00;3,00;10,00;10,00;4,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;44,00;7,00;8,00;8,00;7,00;3,00;1,00;10,00;0,00;2,59;2,59;7,76;31,06;1,00;0,00;7,00;3,00;0,00;0,00;101,89;0,00;1,00;11,00;0,00;6,00;1,00;0,00;1,00;0,00;8,00;9,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;46,00;5,00;3,00;11,00;5,00;1,00;0,00;16,00;0,00;1,35;0,00;8,12;32,47;33,00;1,00;8,00;6,00;2,30;0,00;103,50;0,00;1,00;5,00;1,00;7,00;0,00;2,00;1,00;1,00;2,00;11,00;4,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;37,00;3,00;4,00;8,00;3,00;0,00;2,00;4,00;0,00;2,64;0,00;7,93;31,71;4,00;1,00;6,00;3,00;2,31;0,00;101,75;2,31;1,00;3,00;4,00;6,00;0,00;2,00;1,00;1,00;5,00;11,00;2,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;38,00;2,00;6,00;11,00;3,00;2,00;2,00;16,00;1,00;5,07;1,27;7,60;30,40;5,00;1,00;15,00;2,00;4,47;2,24;76,00;1,12;0,00;5,00;1,00;7,00;0,00;1,00;5,00;1,00;3,00;5,00;3,00;4,00;12,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;36,00;4,00;4,00;14,00;8,00;3,00;1,00;6,00;0,00;1,29;0,00;5,14;30,86;2,00;1,00;7,00;8,00;1,13;0,00;85,50;0,00;0,00;2,00;2,00;7,00;0,00;0,00;1,00;2,00;1,00;6,00;2,00;15,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;71,00;8,00;5,00;13,00;8,00;3,00;2,00;28,00;1,00;0,00;1,31;13,15;28,93;5,00;2,00;4,00;2,00;1,15;1,15;73,29;0,00;1,00;3,00;1,00;3,00;0,00;2,00;1,00;1,00;2,00;5,00;3,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;35,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,69;1,35;2,69;24,23;1,00;0,00;6,00;6,00;2,19;0,00;72,19;0,00;2,00;4,00;1,00;9,00;2,00;1,00;0,00;3,00;6,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;33,00;4,00;5,00;4,00;3,00;0,00;1,00;3,00;1,00;2,75;1,38;8,25;19,25;2,00;0,00;9,00;2,00;2,36;0,00;82,50;1,18;0,00;2,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;7,00;7,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;27,00;2,00;2,00;7,00;7,00;0,00;0,00;4,00;1,00;2,70;0,00;2,70;21,60;3,00;0,00;11,00;3,00;1,13;0,00;42,75;0,00;0,00;2,00;1,00;6,00;0,00;0,00;4,00;1,00;2,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;20,00;3,00;6,00;4,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;8,57;14,29;0,00;2,00;4,00;0,00;0,00;0,00;28,89;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;3,00;5,00;6,00;11,00;1,00;1,00;2,00;0,00;0,00;0,00;5,00;17,50;1,00;0,00;3,00;5,00;0,00;0,00;27,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;16,00;1,00;4,00;2,00;46,00;1,00;0,00;1,00;0,00;1,33;0,00;2,67;10,67;0,00;1,00;2,00;1,00;0,00;0,00;18,29;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;7,00;0,00;3,00;1,00;18,00;1,00;0,00;1,00;0,00;0,00;0,00;1,17;7,00;2,00;0,00;5,00;2,00;0,00;0,00;23,33;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;5,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;12,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;8,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;1,00;1,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;1,00;7,00;3,00;4,00;2,00;0,00;0,00;0,00;1,20;0,00;0,00;7,20;0,00;0,00;1,00;0,00;1,20;0,00;19,20;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;8,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,17;1,17;7,00;0,00;0,00;2,00;0,00;1,17;0,00;11,67;1,17;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;4,00;8,00;0,00;0,00;2,00;2,00;0,00;1,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;0,00;1,00;8,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,60;10,40;0,00;0,00;3,00;1,00;0,00;0,00;17,33;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;15,00;1,00;1,00;1,00;1,00;1,00;0,00;22,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;15,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,50;10,00;0,00;0,00;0,00;0,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;14,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;14,00;1,00;0,00;9,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
