Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-06-30;38,00;142,50;148,83;145,67;148,83;94,10;1,81;66,95;81,43;190,00;51,82;138,18;76,00;128,25;114,00;61,75;47,77;61,89;9,77;16,00;37,00;31,00;10,00;11,00;4,00;4,00;5,00;4,00;2,00;10,00;1,00;1,00
2019-07-07;41,00;157,69;160,85;173,46;157,69;99,83;1,78;62,39;90,91;215,25;58,08;140,08;87,13;220,38;138,38;76,88;60,42;74,45;7,55;15,00;44,00;33,00;12,00;14,00;3,00;6,00;6,00;3,00;4,00;6,00;1,00;1,00
2019-07-14;42,00;187,38;164,77;184,15;168,00;99,75;3,50;70,00;87,50;248,50;59,50;157,50;79,33;172,67;126,00;84,00;76,46;72,15;9,69;16,00;44,00;35,00;10,00;14,00;5,00;4,00;7,00;5,00;4,00;8,00;1,00;1,00
2019-07-21;47,00;153,53;166,07;181,73;156,67;101,23;3,62;77,73;88,58;211,50;60,43;144,36;84,60;155,10;122,20;70,50;52,34;74,77;10,68;16,00;43,00;33,00;7,00;12,00;6,00;5,00;4,00;5,00;3,00;8,00;1,00;1,00
2019-07-28;42,00;190,62;164,77;197,08;184,15;93,13;1,83;69,39;84,00;217,00;52,50;154,00;84,00;144,67;112,00;79,33;48,46;63,54;8,62;15,00;48,00;30,00;12,00;11,00;5,00;5,00;4,00;3,00;2,00;8,00;2,00;1,00
2019-08-04;39,00;162,50;195,00;198,25;172,25;120,55;3,55;62,05;93,95;204,75;55,25;123,50;97,50;156,00;141,38;87,75;53,08;74,75;7,58;19,00;47,00;32,00;12,00;10,00;5,00;6,00;5,00;4,00;4,00;7,00;3,00;1,00
2019-08-11;46,00;167,57;184,00;167,57;187,29;113,23;3,54;61,92;97,31;207,00;46,00;124,86;97,11;168,67;143,11;97,11;51,35;73,81;11,77;17,00;46,00;32,00;9,00;11,00;5,00;4,00;5,00;4,00;3,00;9,00;2,00;1,00
2019-08-18;38,00;158,33;180,50;158,33;158,33;101,33;1,81;66,95;114,00;214,18;62,18;138,18;85,50;152,00;152,00;137,75;57,54;71,66;8,69;17,00;42,00;34,00;9,00;11,00;4,00;3,00;3,00;3,00;2,00;5,00;3,00;1,00
2019-08-25;38,00;145,67;177,33;161,50;148,83;108,57;1,81;85,05;103,14;203,82;55,27;134,73;76,00;147,25;123,50;199,50;52,11;68,40;9,77;19,00;40,00;36,00;11,00;10,00;5,00;6,00;7,00;3,00;3,00;7,00;1,00;2,00
2019-09-01;40,00;156,67;190,00;153,33;153,33;111,30;1,74;64,35;111,30;190,00;63,33;133,33;75,00;150,00;120,00;70,00;52,97;69,19;9,73;11,00;31,00;25,00;10,00;11,00;5,00;3,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-09-08;42,00;155,08;210,00;155,08;155,08;110,25;1,75;75,25;101,50;193,85;58,15;119,54;79,33;144,67;126,00;74,67;51,69;74,31;9,69;14,00;34,00;28,00;11,00;13,00;5,00;6,00;5,00;5,00;2,00;6,00;2,00;1,00
2019-09-15;36,00;183,27;202,91;147,27;183,27;113,40;1,80;75,60;106,20;202,91;62,18;137,45;87,43;149,14;128,57;77,14;61,41;73,06;8,47;14,00;35,00;26,00;11,00;12,00;5,00;5,00;3,00;3,00;3,00;5,00;2,00;1,00
2019-09-22;30,00;186,67;206,67;160,00;156,67;107,65;3,53;70,59;91,76;226,67;60,00;183,33;90,00;130,00;135,00;80,00;57,86;70,71;7,50;13,00;33,00;25,00;7,00;9,00;6,00;4,00;4,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;230,78;234,22;196,33;168,78;125,82;1,82;72,94;103,94;344,44;65,44;151,56;87,83;139,50;149,83;103,33;54,52;72,69;8,55;14,00;31,00;32,00;8,00;12,00;5,00;5,00;5,00;2,00;2,00;6,00;1,00;1,00
2019-10-06;26,00;159,25;191,75;139,75;133,25;113,29;1,86;72,43;94,71;217,75;58,50;120,25;83,20;124,80;130,00;83,20;48,75;69,33;6,50;16,00;37,00;23,00;7,00;10,00;3,00;4,00;3,00;1,00;2,00;6,00;1,00;1,00
2019-10-13;22,00;169,71;176,00;138,29;220,00;115,50;1,83;77,00;91,67;204,29;53,43;110,00;88,00;121,00;137,50;71,50;47,30;63,80;6,60;12,00;32,00;22,00;8,00;12,00;4,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;22,00;163,43;172,86;125,71;135,14;106,33;1,83;71,50;95,33;223,67;73,33;124,67;82,50;126,50;137,50;71,50;53,90;63,80;5,50;10,00;28,00;19,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;5,00;0,50;0,50
2019-10-27;19,00;145,67;180,50;129,83;123,50;88,09;3,45;63,91;81,18;205,83;47,50;110,83;76,00;99,75;109,25;85,50;48,56;61,22;5,28;10,00;28,00;24,00;6,00;7,00;3,00;5,00;2,00;2,00;1,00;5,00;1,00;1,00
2019-11-03;17,00;149,60;176,80;129,20;122,40;85,00;1,70;64,60;69,70;193,80;47,60;122,40;55,25;76,50;106,25;46,75;47,81;46,75;6,38;8,00;27,00;23,00;7,00;7,00;5,00;4,00;3,00;2,00;1,00;3,00;1,00;1,00
2019-11-10;14,00;147,00;182,00;126,00;105,00;82,25;1,75;61,25;70,00;185,50;52,50;112,00;65,33;466,67;112,00;51,33;39,85;48,46;6,46;9,00;23,00;19,00;5,00;12,00;2,00;3,00;3,00;3,00;0,50;6,00;1,00;1,00
2019-11-17;15,00;129,00;156,00;96,00;93,00;71,67;1,67;65,00;61,67;150,00;42,00;93,00;60,00;245,00;110,00;65,00;40,71;50,36;5,36;7,00;28,00;20,00;3,00;9,00;2,00;4,00;2,00;2,00;1,00;3,00;1,00;0,50
2019-11-24;16,00;128,00;182,40;99,20;108,80;69,33;1,78;55,11;56,89;160,00;38,40;108,80;64,00;96,00;112,00;64,00;38,40;46,93;5,33;8,00;24,00;16,00;5,00;6,00;3,00;5,00;3,00;2,00;1,00;3,00;0,50;0,00
2019-12-01;18,00;126,00;138,00;93,00;84,00;70,20;1,80;68,40;73,80;180,00;46,80;115,20;58,50;72,00;103,50;72,00;34,94;55,06;6,35;7,00;30,00;16,00;4,00;9,00;3,00;5,00;1,00;3,00;1,00;4,00;0,50;0,50
2019-12-08;13,00;133,25;139,75;104,00;94,25;74,29;1,86;63,14;57,57;234,00;42,25;110,50;52,00;60,67;95,33;65,00;37,92;49,83;6,50;6,00;27,00;18,00;6,00;11,00;4,00;3,00;2,00;1,00;1,00;5,00;0,50;1,00
2019-12-15;16,00;144,00;140,80;112,00;102,40;72,89;1,78;71,11;62,22;163,20;48,00;108,80;69,33;74,67;138,67;80,00;33,07;43,73;5,33;11,00;28,00;18,00;6,00;11,00;2,00;5,00;3,00;3,00;1,00;4,00;1,00;0,50
2019-12-22;21,00;199,50;203,00;171,50;129,50;99,27;1,91;63,00;85,91;259,00;56,00;154,00;73,50;157,50;162,75;105,00;40,89;57,47;5,53;12,00;33,00;26,00;7,00;9,00;4,00;4,00;3,00;2,00;1,00;6,00;1,00;0,50
2019-12-29;22,00;182,29;188,57;157,14;116,29;99,00;1,83;56,83;88,00;256,67;58,67;135,67;88,00;121,00;170,50;88,00;48,40;56,10;7,70;12,00;35,00;21,00;8,00;11,00;3,00;4,00;2,00;2,00;2,00;7,00;1,00;1,00
2020-01-05;20,00;170,00;176,67;136,67;120,00;105,45;1,82;58,18;81,82;156,67;50,00;120,00;70,00;100,00;130,00;55,00;52,22;66,67;8,89;12,00;36,00;26,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;3,00;1,00;1,00
2020-01-12;23,00;157,71;190,57;138,00;131,43;106,15;1,77;65,46;88,46;151,14;55,86;115,00;69,00;119,60;115,00;46,00;49,14;66,91;6,27;10,00;33,00;23,00;4,00;8,00;4,00;3,00;3,00;2,00;1,00;5,00;1,00;1,00
2020-01-19;21,00;154,00;182,00;147,00;147,00;101,50;1,75;63,00;80,50;150,50;52,50;129,50;68,25;105,00;126,00;42,00;50,84;61,89;6,63;10,00;36,00;25,00;7,00;10,00;3,00;2,00;4,00;3,00;2,00;5,00;0,00;1,00
2020-01-26;22,00;128,86;157,14;122,57;119,43;99,00;1,83;60,50;84,33;172,33;58,67;128,33;71,50;93,50;132,00;49,50;46,20;63,80;7,70;9,00;31,00;18,00;6,00;12,00;3,00;3,00;2,00;2,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;132,00;160,29;119,43;122,57;100,83;1,83;95,33;86,17;187,00;58,67;172,33;77,00;104,50;110,00;55,00;49,50;68,20;5,50;10,00;28,00;17,00;5,00;9,00;2,00;5,00;2,00;4,00;1,00;6,00;1,00;0,50
2020-02-09;20,00;153,33;190,00;136,67;126,67;96,36;1,82;67,27;85,45;160,00;50,00;113,33;75,00;95,00;115,00;55,00;44,21;62,11;6,32;12,00;31,00;24,00;5,00;13,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;23,00;164,29;177,43;131,43;131,43;95,54;1,77;67,23;83,15;167,57;52,57;131,43;64,40;96,60;119,60;55,20;44,90;67,90;7,67;12,00;30,00;23,00;6,00;11,00;4,00;4,00;5,00;3,00;2,00;4,00;0,50;1,00
2020-02-23;20,00;136,67;143,33;116,67;123,33;96,36;1,82;63,64;70,91;153,33;56,67;130,00;65,00;125,00;110,00;50,00;46,67;57,78;5,56;8,00;25,00;20,00;5,00;12,00;2,00;4,00;4,00;3,00;1,00;3,00;1,00;1,00
2020-03-01;22,00;122,57;122,57;100,57;110,00;86,17;1,83;67,83;78,83;143,00;44,00;132,00;60,50;104,50;99,00;55,00;47,30;55,00;7,70;9,00;23,00;19,00;6,00;12,00;4,00;4,00;3,00;3,00;1,00;3,00;2,00;1,00
2020-03-08;18,00;108,00;114,00;87,00;108,00;82,80;1,80;115,20;66,60;165,60;46,80;151,20;45,00;85,50;103,50;36,00;36,00;47,65;5,29;7,00;19,00;15,00;3,00;6,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-03-15;10,00;73,33;83,33;50,00;53,33;41,67;1,67;63,33;33,33;33,33;23,33;56,67;25,00;250,00;35,00;20,00;18,00;29,00;3,00;5,00;10,00;6,00;2,00;6,00;3,00;4,00;2,00;2,00;1,00;2,00;0,00;0,00
2020-03-22;5,00;42,50;47,50;22,50;25,00;41,67;0,83;45,00;18,33;22,50;15,00;27,50;20,00;140,00;25,00;35,00;13,00;20,00;2,00;4,00;11,00;2,00;2,00;4,00;2,00;1,00;2,00;1,00;0,50;2,00;0,50;0,50
2020-03-29;6,00;45,00;48,00;24,00;24,00;42,00;1,00;38,00;52,00;24,00;12,00;33,00;18,00;78,00;30,00;18,00;15,00;18,00;1,00;3,00;6,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;4,00;0,50;0,00
2020-04-05;6,00;42,00;42,00;18,00;33,00;48,00;0,00;26,00;32,00;30,00;15,00;45,00;18,00;84,00;36,00;12,00;19,20;20,40;3,60;4,00;10,00;4,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2020-04-12;5,00;32,50;32,50;20,00;22,50;40,00;0,83;18,33;18,33;25,00;10,00;30,00;15,00;50,00;30,00;15,00;14,00;12,00;3,00;3,00;9,00;6,00;1,00;3,00;1,00;1,00;2,00;0,50;0,50;2,00;0,50;0,00
2020-04-19;6,00;36,00;39,00;21,00;24,00;36,00;0,00;20,00;20,00;24,00;12,00;30,00;18,00;66,00;30,00;12,00;19,20;16,80;1,20;4,00;7,00;5,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;24,00;28,50;0,75;16,50;13,50;24,00;9,00;30,00;18,00;60,00;30,00;12,00;15,00;11,00;1,00;3,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-05-03;6,00;36,00;42,00;24,00;27,00;34,00;1,00;20,00;18,00;27,00;15,00;30,00;18,00;54,00;36,00;18,00;16,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;2,00;1,00;1,00;0,50;1,00;3,00;0,00;0,00
2020-05-10;8,00;34,67;34,67;24,00;24,00;30,40;0,80;22,40;17,60;36,00;16,00;40,00;16,00;44,00;28,00;12,00;20,00;17,00;1,00;3,00;7,00;6,00;2,00;3,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;1,00
2020-05-17;10,00;43,33;46,67;40,00;36,67;36,00;1,00;26,00;26,00;33,33;16,67;43,33;20,00;55,00;40,00;15,00;24,44;18,89;3,33;4,00;10,00;5,00;4,00;6,00;1,00;1,00;2,00;1,00;0,50;4,00;0,50;0,50
2020-05-24;12,00;39,00;39,00;48,00;42,00;34,29;0,86;22,29;25,71;33,00;15,00;42,00;24,00;60,00;54,00;18,00;26,18;15,27;2,18;4,00;15,00;7,00;3,00;4,00;1,00;1,00;1,00;2,00;0,50;3,00;1,00;0,50
2020-05-31;16,00;54,40;54,40;70,40;35,20;46,22;0,89;19,56;32,00;54,40;19,20;48,00;26,67;85,33;69,33;21,33;27,43;17,14;2,29;5,00;13,00;12,00;4,00;5,00;2,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;21,00;59,50;52,50;105,00;49,00;49,64;0,95;26,73;36,27;87,50;24,50;73,50;36,75;94,50;73,50;31,50;29,84;18,79;3,32;8,00;12,00;11,00;7,00;6,00;2,00;3,00;2,00;1,00;2,00;4,00;1,00;1,00
2020-06-14;18,00;79,20;46,80;115,20;54,00;43,20;0,90;25,20;34,20;97,20;25,20;64,80;31,50;76,50;67,50;31,50;27,53;16,94;5,29;8,00;10,00;11,00;5,00;6,00;2,00;2,00;2,00;2,00;1,00;4,00;1,00;1,00
2020-06-21;23,00;65,71;39,43;101,86;62,43;42,46;1,77;30,08;56,62;95,29;23,00;62,43;27,60;92,00;69,00;36,80;29,27;17,77;4,18;9,00;10,00;12,00;6,00;9,00;1,00;2,00;3,00;2,00;1,00;4,00;2,00;1,00
2020-06-28;26,00;84,50;52,00;149,50;74,75;46,43;1,86;29,71;53,86;113,75;26,00;65,00;41,60;104,00;83,20;46,80;34,67;17,33;5,42;11,00;12,00;14,00;7,00;8,00;2,00;4,00;3,00;3,00;1,00;7,00;1,00;1,00
2020-07-05;34,00;98,60;54,40;180,20;88,40;50,11;1,79;30,42;44,74;142,80;34,00;81,60;43,71;121,43;92,29;53,43;36,19;21,94;6,58;12,00;13,00;17,00;9,00;11,00;3,00;4,00;4,00;3,00;2,00;7,00;1,00;1,00
2020-07-12;46,00;115,00;52,57;200,43;88,71;40,69;1,77;63,69;47,77;157,71;29,57;82,14;51,11;143,11;97,11;61,33;40,65;19,26;8,56;15,00;12,00;18,00;8,00;8,00;2,00;2,00;5,00;13,00;1,00;7,00;2,00;2,00
2020-07-19;44,00;108,31;57,54;213,23;91,38;47,67;1,83;27,50;45,83;176,00;33,85;88,00;48,89;141,78;88,00;63,56;38,63;20,39;6,44;14,00;11,00;17,00;8,00;9,00;3,00;3,00;4,00;6,00;2,00;10,00;1,00;1,00
2020-07-26;36,00;91,64;49,09;196,36;88,36;46,80;1,80;27,00;39,60;170,18;29,45;65,45;46,29;144,00;82,29;61,71;38,18;17,45;4,36;11,00;10,00;13,00;9,00;8,00;3,00;3,00;4,00;3,00;1,00;8,00;1,00;2,00
2020-08-02;38,00;95,00;53,83;171,00;63,33;50,67;1,81;27,14;56,10;152,00;27,64;72,55;52,25;142,50;80,75;66,50;39,09;18,46;5,43;12,00;13,00;11,00;8,00;10,00;3,00;1,00;5,00;2,00;2,00;7,00;2,00;1,00
2020-08-09;31,00;99,89;55,11;137,78;86,11;54,71;1,82;38,29;58,35;165,33;31,00;62,00;51,67;165,33;82,67;62,00;42,76;19,24;4,28;12,00;13,00;12,00;8,00;10,00;2,00;2,00;3,00;2,00;2,00;7,00;2,00;1,00
2020-08-16;29,00;87,00;61,22;116,00;48,33;47,13;1,81;25,38;58,00;151,44;22,56;64,44;38,67;159,50;77,33;58,00;33,30;21,48;6,44;9,00;13,00;17,00;5,00;9,00;2,00;3,00;3,00;1,00;1,00;5,00;1,00;1,00
2020-08-23;34,00;86,55;52,55;102,00;43,27;50,11;1,79;19,68;69,79;146,20;30,60;57,80;48,57;145,71;77,71;58,29;34,00;19,13;6,38;8,00;13,00;15,00;5,00;13,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;26,00;58,50;58,50;97,50;39,00;52,00;1,86;20,43;50,14;136,50;26,00;52,00;31,20;166,40;83,20;57,20;36,83;20,58;2,17;4,00;11,00;14,00;4,00;6,00;3,00;3,00;2,00;2,00;0,50;4,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;105,00;33,00;45,00;1,80;25,20;48,60;153,00;27,00;48,00;27,00;153,00;72,00;45,00;39,00;16,00;5,00;4,00;14,00;14,00;4,00;11,00;2,00;2,00;1,00;1,00;0,50;2,00;1,00;0,50
2020-09-13;8,00;72,00;92,00;116,00;44,00;60,00;2,00;24,00;58,00;108,00;36,00;64,00;24,00;120,00;56,00;32,00;48,00;26,29;3,43;18,00;12,00;16,00;3,00;7,00;2,00;2,00;2,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;76,00;76,00;60,00;40,00;66,00;2,00;42,00;72,00;72,00;32,00;64,00;40,00;100,00;40,00;32,00;45,71;20,57;2,29;5,00;18,00;11,00;3,00;5,00;2,00;3,00;2,00;1,00;0,50;3,00;0,00;0,50
2020-09-27;12,00;48,00;57,00;36,00;33,00;48,00;1,71;32,57;27,43;42,00;24,00;54,00;24,00;138,00;48,00;42,00;39,27;18,55;3,27;3,00;11,00;7,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;0,50
2020-10-04;14,00;45,50;59,50;38,50;31,50;45,50;1,75;24,50;26,25;45,50;24,50;59,50;18,67;107,33;32,67;32,67;38,77;15,08;2,15;3,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;37,50;35,00;20,00;20,00;40,00;0,83;15,00;25,00;27,50;17,50;37,50;15,00;80,00;35,00;30,00;36,00;12,00;2,00;3,00;9,00;6,00;1,00;5,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;49,00;21,00;28,00;33,25;1,75;26,25;17,50;45,50;17,50;49,00;21,00;84,00;35,00;28,00;33,83;17,50;2,33;1,00;10,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;41,94;38,71;19,35;35,48;26,79;0,89;21,43;16,07;36,67;13,33;53,33;20,00;45,00;25,00;20,00;23,66;9,68;1,08;3,00;8,00;3,00;0,50;4,00;1,00;1,00;0,50;0,50;1,00;3,00;0,50;0,50
2020-11-01;13,00;32,50;35,75;13,00;29,25;22,29;0,93;16,71;18,57;32,50;9,75;39,00;8,67;21,67;60,67;8,67;18,42;10,83;2,17;2,00;6,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;11,00;36,67;55,00;22,00;25,67;27,50;0,92;29,33;20,17;40,33;14,67;62,33;16,50;49,50;27,50;11,00;14,30;13,20;1,10;2,00;8,00;3,00;1,00;3,00;1,00;0,50;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;60,00;75,00;25,00;55,00;28,33;0,83;26,67;40,00;40,00;30,00;70,00;15,00;30,00;60,00;10,00;16,25;12,50;2,50;4,00;8,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;2,00;1,00;0,00
2020-11-22;6,00;33,00;36,00;15,00;24,00;28,00;1,00;18,00;44,00;24,00;12,00;36,00;18,00;36,00;30,00;12,00;14,40;10,80;2,40;3,00;7,00;3,00;1,00;3,00;1,00;1,00;2,00;1,00;0,50;2,00;0,50;0,00
