Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;36,00;101,65;67,76;0,00;38,12;41,45;48,00;48,00;33,82;45,00;30,00;20,00;15,00;14,00;17,00;10,00;15,00;5,00;16,00;9,00;11,00;9,00;9,00;14,00;2,00;2,00;7,00;5,00;0,00;3,00;4,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;34,00;85,00;44,63;0,00;44,63;47,16;39,48;34,00;34,00;43,00;30,00;32,00;16,00;13,00;13,00;10,00;10,00;13,00;11,00;11,00;10,00;4,00;7,00;13,00;2,00;4,00;3,00;2,00;0,00;5,00;3,00;1,00;2,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;31,00;88,87;62,00;0,00;45,47;31,00;36,54;37,64;35,43;48,00;15,00;29,00;16,00;12,00;19,00;9,00;13,00;6,00;7,00;9,00;6,00;10,00;6,00;14,00;8,00;3,00;4,00;2,00;1,00;2,00;2,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;23,00;81,55;56,45;0,00;60,64;40,52;52,57;39,43;32,86;41,00;18,00;18,00;27,00;21,00;14,00;11,00;13,00;7,00;8,00;9,00;6,00;7,00;9,00;10,00;8,00;5,00;1,00;7,00;1,00;2,00;2,00;1,00;2,00;2,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;19,00;97,11;57,00;0,00;48,56;49,18;39,12;33,53;38,00;26,00;29,00;18,00;22,00;17,00;10,00;6,00;16,00;12,00;5,00;4,00;8,00;9,00;7,00;9,00;9,00;5,00;3,00;3,00;4,00;2,00;5,00;1,00;0,00;2,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;27,00;89,31;43,62;0,00;39,46;47,25;41,63;31,50;42,75;44,00;22,00;19,00;25,00;11,00;21,00;10,00;16,00;8,00;8,00;8,00;17,00;6,00;12,00;5,00;4,00;2,00;5,00;6,00;4,00;1,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;26,00;86,00;46,00;0,00;68,00;42,25;32,50;28,17;31,42;28,00;28,00;24,00;18,00;14,00;15,00;9,00;9,00;11,00;9,00;5,00;16,00;9,00;5,00;11,00;5,00;6,00;1,00;2,00;3,00;2,00;3,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;28,00;80,00;48,00;0,00;48,00;36,62;52,77;35,54;28,00;37,00;27,00;16,00;24,00;16,00;18,00;12,00;11,00;11,00;10,00;5,00;9,00;7,00;3,00;16,00;1,00;5,00;1,00;4,00;5,00;1,00;6,00;3,00;0,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;90,00;44,00;0,00;44,00;37,33;46,93;29,87;27,73;31,00;33,00;20,00;22,00;13,00;18,00;12,00;15,00;12,00;15,00;4,00;14,00;7,00;12,00;15,00;4,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;24,00;104,00;50,00;0,00;46,00;45,82;56,73;41,45;31,64;23,00;29,00;23,00;27,00;15,00;5,00;13,00;12,00;9,00;9,00;5,00;8,00;9,00;8,00;12,00;1,00;3,00;0,00;1,00;0,00;3,00;4,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00
2019-03-17;25,00;95,83;43,75;0,00;31,25;30,43;56,52;39,13;33,70;31,00;29,00;26,00;19,00;13,00;12,00;15,00;19,00;10,00;8,00;11,00;8,00;9,00;8,00;9,00;3,00;1,00;5,00;8,00;1,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-24;36,00;102,00;48,00;0,00;46,00;54,55;61,09;31,64;34,91;36,00;26,00;22,00;17,00;18,00;17,00;11,00;10,00;9,00;8,00;13,00;11,00;9,00;8,00;16,00;5,00;6,00;4,00;6,00;4,00;1,00;3,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-31;38,00;136,00;50,00;0,00;42,00;53,20;57,54;43,43;34,74;52,00;33,00;24,00;22,00;17,00;7,00;19,00;15,00;20,00;16,00;13,00;18,00;9,00;5,00;11,00;11,00;4,00;2,00;6,00;2,00;1,00;3,00;1,00;2,00;2,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;45,00;147,27;53,18;0,00;47,05;55,98;54,88;69,15;23,05;39,00;31,00;26,00;20,00;26,00;11,00;17,00;27,00;17,00;7,00;11,00;22,00;11,00;7,00;7,00;4,00;6,00;3,00;8,00;7,00;1,00;7,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-14;36,00;138,00;70,00;0,00;44,00;58,91;79,64;34,91;53,45;45,00;43,00;26,00;21,00;31,00;11,00;7,00;25,00;30,00;13,00;10,00;14,00;10,00;7,00;20,00;5,00;5,00;1,00;7,00;5,00;0,00;7,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;41,00;116,85;53,30;0,00;36,90;44,24;57,18;25,89;46,39;38,00;32,00;21,00;19,00;21,00;15,00;17,00;23,00;20,00;17,00;11,00;9,00;10,00;14,00;9,00;11,00;7,00;2,00;7,00;1,00;1,00;4,00;2,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
