Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;99,00;89,10;42,90;115,50;86,17;80,67;183,33;86,17;47,44;49,50;66,00;49,50;79,00;33,00;40,00;69,00;17,00;30,00;17,00;20,00;13,00;13,00;17,00;7,00;23,00;10,00;7,00;7,00;10,00;20,00;10,00;13,00;3,00;7,00;7,00;20,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;47,00;90,87;59,53;62,67;81,47;48,81;75,92;128,35;63,27;49,04;47,00;79,70;49,04;56,00;53,00;43,00;56,00;43,00;30,00;17,00;17,00;13,00;10,00;17,00;0,00;33,00;38,00;13,00;13,00;13,00;7,00;13,00;10,00;7,00;10,00;3,00;3,00;7,00;23,00;7,00;3,00;0,00;0,00;0,00
2019-01-20;49,00;88,20;71,87;68,60;55,53;61,70;78,04;52,63;54,44;44,92;49,00;22,46;44,92;78,00;36,00;49,00;23,00;26,00;36,00;32,00;16,00;3,00;46,00;10,00;7,00;10,00;20,00;6,00;16,00;13,00;13,00;16,00;10,00;6,00;3,00;10,00;7,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;61,00;73,84;96,32;77,05;67,42;48,44;120,21;73,56;73,56;79,30;44,73;40,67;40,67;48,00;32,00;55,00;32,00;23,00;26,00;19,00;35,00;16,00;13,00;23,00;3,00;10,00;13,00;10,00;23,00;19,00;26,00;3,00;6,00;13,00;6,00;6,00;13,00;13,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;91,47;71,87;58,80;78,40;32,67;59,89;76,22;43,56;22,46;20,42;55,13;32,67;23,00;43,00;10,00;36,00;39,00;26,00;16,00;13,00;16,00;26,00;13,00;0,00;16,00;14,00;13,00;16,00;10,00;13,00;13,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;64,60;51,00;64,60;64,60;34,00;32,11;58,56;41,56;17,00;34,00;34,00;12,75;30,00;23,00;30,00;33,00;30,00;23,00;23,00;17,00;3,00;10,00;20,00;3,00;7,00;3,00;3,00;13,00;7,00;7,00;3,00;3,00;7,00;0,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;48,00;60,80;89,60;57,60;67,20;27,69;42,46;86,77;48,00;25,04;16,70;31,30;16,70;27,00;14,00;27,00;27,00;10,00;27,00;3,00;21,00;17,00;17,00;24,00;7,00;38,00;25,00;3,00;21,00;10,00;7,00;3,00;0,00;0,00;3,00;3,00;7,00;17,00;0,00;3,00;0,00;0,00;0,00;3,00
2019-02-24;70,00;108,18;111,36;73,18;47,73;70,00;106,84;73,68;70,00;39,12;37,06;37,06;32,94;30,00;40,00;23,00;20,00;26,00;40,00;26,00;23,00;27,00;17,00;23,00;0,00;37,00;28,00;20,00;26,00;17,00;20,00;13,00;7,00;23,00;13,00;7,00;3,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;81,00;126,36;184,68;77,76;51,84;57,60;66,60;70,20;55,80;37,38;14,54;31,15;14,54;44,00;24,00;27,00;47,00;27,00;34,00;24,00;14,00;13,00;27,00;10,00;7,00;27,00;11,00;17,00;20,00;10,00;7,00;20,00;13,00;7,00;10,00;13,00;7,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;57,38;172,13;60,75;64,13;48,60;59,40;72,00;48,60;12,46;22,85;27,00;20,77;57,00;3,00;23,00;20,00;23,00;17,00;13,00;23,00;7,00;20,00;3,00;0,00;7,00;28,00;20,00;27,00;10,00;3,00;13,00;13,00;0,00;7,00;3,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;38,00;72,83;50,67;28,50;57,00;47,05;34,38;54,29;54,29;16,89;31,67;31,67;16,89;10,00;7,00;27,00;17,00;10,00;20,00;17,00;10,00;10,00;7,00;14,00;0,00;10,00;18,00;3,00;7,00;10,00;17,00;3,00;3,00;3,00;0,00;7,00;0,00;3,00;3,00;0,00;0,00;0,00;7,00;0,00
2019-03-24;28,00;65,33;49,78;15,56;65,33;52,27;63,47;3,73;67,20;15,08;21,54;21,54;17,23;17,00;17,00;24,00;17,00;14,00;21,00;10,00;17,00;3,00;0,00;10,00;3,00;7,00;18,00;10,00;17,00;0,00;3,00;10,00;7,00;3,00;3,00;7,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;50,00;84,38;59,38;87,50;62,50;42,86;85,71;10,71;66,07;26,00;22,00;30,00;40,00;20,00;13,00;23,00;23,00;17,00;13,00;10,00;17,00;10,00;10,00;13,00;0,00;23,00;7,00;10,00;7,00;7,00;7,00;7,00;20,00;0,00;0,00;0,00;3,00;7,00;3,00;10,00;0,00;0,00;0,00;0,00
