Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-01-05;0,00;18,00;18,00;0,00;0,00;68,00;0,00;0,00;0,00;8,00;40,00;56,00;0,00;8,00;0,00;32,00;0,00;0,00;15,00;0,00;0,00
2020-01-12;22,00;64,78;44,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;129,25;44,00;0,00;0,00;0,00;129,25;22,00;0,00;64,53;0,00;42,53
2020-01-19;23,00;47,28;0,00;23,00;0,00;0,00;0,00;0,00;46,00;0,00;117,88;0,00;0,00;0,00;0,00;69,00;0,00;0,00;70,53;23,00;0,00
2020-01-26;46,00;46,00;69,62;0,00;0,00;23,00;23,00;0,00;0,00;0,00;140,88;69,00;0,00;0,00;0,00;69,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;23,00;0,00;23,00;0,00;0,00;45,00;0,00;0,00;23,00;0,00;115,00;69,00;23,00;0,00;0,00;92,00;0,00;0,00;69,00;0,00;0,00
2020-02-09;22,00;44,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;151,25;0,00;0,00;0,00;66,00;22,00;0,00;42,53;22,00;0,00
2020-02-16;46,00;46,00;23,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;209,88;69,00;0,00;0,00;23,00;71,88;0,00;0,00;22,26;0,00;22,26
2020-02-23;45,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;154,69;87,19;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;44,00;44,00;0,00;0,00;22,00;0,00;22,00;0,00;44,00;63,25;129,25;0,00;0,00;0,00;107,25;22,00;0,00;44,00;0,00;0,00
2020-03-08;21,00;42,00;21,00;0,00;0,00;21,00;0,00;21,00;0,00;0,00;288,00;177,00;0,00;0,00;0,00;21,00;0,00;0,00;21,00;21,00;21,00
2020-03-15;21,00;40,76;0,00;0,00;21,00;0,00;21,00;0,00;0,00;0,00;66,00;45,00;0,00;0,00;0,00;0,00;21,00;0,00;21,00;0,00;0,00
2020-03-22;0,00;50,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;14,00;14,00
2020-03-29;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;29,00;0,00;0,00;41,00;0,00;0,00
2020-04-05;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;15,00;0,00;0,00
2020-04-12;22,00;22,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;63,25;22,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;21,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00
2020-04-26;0,00;33,00;33,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;22,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-05-03;0,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;29,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;14,00;0,00
2020-05-10;63,00;84,42;41,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,05;105,95;20,05;0,00;0,00;42,95;0,00;0,00;0,00;0,00;21,00
2020-05-17;0,00;0,00;0,00;0,00;0,00;22,00;0,00;22,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;29,00
2020-05-24;43,00;0,00;0,00;21,50;0,00;21,00;0,00;0,00;0,00;0,00;22,93;22,93;0,00;0,00;0,00;43,00;0,00;20,76;20,76;20,76;20,76
2020-05-31;21,00;42,00;42,00;0,00;0,00;0,00;0,00;21,00;0,00;21,00;66,00;66,00;0,00;0,00;0,00;90,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;0,00;17,00;34,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;37,00;22,00;0,00;0,00;0,00;45,00;15,00;0,00;42,00;0,00;28,00
2020-06-14;0,00;17,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;51,00;51,00;0,00;0,00;0,00;74,00;0,00;0,00;42,00;14,00;0,00
2020-06-21;22,00;22,00;0,00;0,00;0,00;67,00;0,00;0,00;22,00;0,00;129,25;66,00;0,00;0,00;0,00;132,00;0,00;0,00;66,00;22,00;44,00
2020-06-28;43,00;87,26;21,50;0,00;0,00;64,00;0,00;0,00;0,00;0,00;215,00;108,93;0,00;0,00;0,00;174,87;0,00;0,00;105,28;0,00;0,00
2020-07-05;22,00;0,00;22,00;22,00;22,00;0,00;0,00;0,00;22,00;0,00;85,25;107,25;0,00;0,00;0,00;214,50;0,00;0,00;86,53;22,00;22,00
2020-07-12;70,00;70,00;23,75;0,00;0,00;23,00;23,00;0,00;0,00;0,00;184,80;140,00;0,00;0,00;0,00;140,00;22,40;0,00;138,51;0,00;46,17
2020-07-19;0,00;38,00;38,00;0,00;0,00;47,00;0,00;0,00;0,00;0,00;100,00;75,00;0,00;0,00;8,00;67,00;8,00;0,00;94,00;0,00;0,00
2020-07-26;0,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;58,00;66,00;0,00;0,00;0,00;17,00;0,00;0,00;47,00;0,00;16,00
2020-08-02;71,00;71,00;71,00;0,00;0,00;24,00;24,00;0,00;0,00;0,00;119,28;93,72;0,00;0,00;0,00;167,56;0,00;0,00;95,17;0,00;24,17
2020-08-09;23,00;23,00;0,00;0,00;0,00;69,00;0,00;0,00;0,00;23,00;69,00;46,00;0,00;0,00;0,00;92,00;23,00;0,00;23,00;0,00;46,00
2020-08-16;46,00;69,62;0,00;23,62;0,00;46,00;0,00;0,00;0,00;23,00;140,88;94,88;0,00;0,00;0,00;163,88;46,00;0,00;92,00;0,00;68,26
2020-08-23;23,00;44,79;0,00;23,00;23,00;70,00;0,00;0,00;23,00;0,00;71,88;94,88;0,00;0,00;0,00;140,88;46,00;0,00;47,53;23,00;23,00
2020-08-30;92,00;68,38;0,00;22,38;0,00;69,00;0,00;0,00;0,00;22,30;158,91;136,61;0,00;0,00;0,00;22,30;66,91;0,00;69,38;46,75;22,62
2020-09-06;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;167,44;96,94;0,00;0,00;0,00;73,44;0,00;0,00;69,74;0,00;0,00
2020-09-13;23,00;0,00;23,00;0,00;0,00;23,00;0,00;23,00;0,00;0,00;117,88;23,00;0,00;0,00;0,00;71,88;23,00;0,00;47,53;23,00;70,53
2020-09-20;23,00;23,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;92,00;69,00;0,00;0,00;0,00;0,00;23,00;0,00;92,00;23,00;23,00
2020-09-27;23,00;47,28;47,28;0,00;0,00;46,00;0,00;0,00;23,00;0,00;69,00;46,00;0,00;0,00;0,00;69,00;23,00;0,00;23,00;0,00;0,00
2020-10-04;23,00;23,00;23,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;189,75;46,00;0,00;0,00;0,00;23,00;0,00;0,00;23,00;23,00;0,00
2020-10-11;0,00;19,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;17,00;0,00;0,00;0,00;42,00;0,00;0,00;32,00;0,00;16,00
2020-10-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;16,00;0,00;0,00
2020-10-25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00
2020-11-01;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;7,00;14,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;15,00
2020-11-15;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;15,00
2020-11-22;23,00;23,00;23,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;23,00;23,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;0,00;8,00;8,00;15,00;15,00;0,00;0,00
2020-12-06;0,00;18,00;18,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;15,00;15,00;0,00
2020-12-13;0,00;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00
2020-12-20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;36,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;52,00;0,00;0,00
2020-12-27;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;16,00;33,00;16,00;0,00
2021-01-03;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;22,00;0,00;16,00;0,00;0,00;0,00;8,00;16,00;0,00;0,00;29,00;0,00;0,00
2021-01-10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;14,00;0,00;0,00
2021-01-17;22,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;22,00;0,00;0,00;0,00;41,25;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;15,00;7,00;0,00;7,00;0,00;30,00;0,00;0,00;42,00;0,00;0,00
2021-01-31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,00;8,00;0,00;0,00;0,00;31,00;0,00;14,00;0,00;0,00;0,00
2021-02-07;22,00;42,78;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;170,50;63,25;0,00;0,00;44,00;22,00;0,00;0,00;22,00;0,00;42,53
2021-02-14;22,00;0,00;44,00;0,00;0,00;45,00;0,00;0,00;0,00;44,00;44,00;44,00;0,00;0,00;0,00;66,00;0,00;0,00;22,00;22,00;22,00
2021-02-21;22,00;22,00;64,78;22,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;22,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;23,00;0,00;0,00;15,00;29,00;15,00
2021-03-07;22,00;45,29;0,00;22,00;0,00;0,00;0,00;0,00;0,00;22,00;41,25;0,00;0,00;0,00;0,00;63,25;0,00;0,00;45,57;22,00;22,00
2021-03-14;21,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;21,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;0,00;0,00;18,00;0,00;0,00;22,00;0,00;0,00;22,00;0,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;15,00;0,00;0,00
2021-03-28;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;49,00;25,94;0,00;0,00;0,00;25,94;0,00;0,00;0,00;0,00;23,76
2021-04-04;0,00;0,00;18,00;0,00;0,00;23,00;0,00;0,00;23,00;0,00;16,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00
2021-04-11;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;8,00;31,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;15,00;0,00;29,00
2021-04-25;0,00;0,00;0,00;0,00;0,00;44,00;0,00;0,00;0,00;0,00;15,00;8,00;0,00;0,00;0,00;15,00;8,00;0,00;15,00;15,00;0,00
