Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-01-05;32,00;7,00;18,00;11,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-01-12;59,00;3,00;14,00;10,00;0,00;10,00;7,00;7,00;0,00;0,00;0,00;17,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;79,00;7,00;7,00;14,00;4,00;18,00;7,00;11,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-01-26;69,00;11,00;7,00;18,00;7,00;0,00;0,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;36,00;4,00;7,00;4,00;11,00;4,00;7,00;11,00;0,00;0,00;0,00;7,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00
2020-02-09;42,00;7,00;14,00;17,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;7,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00
2020-02-16;54,00;4,00;0,00;11,00;0,00;0,00;7,00;7,00;4,00;0,00;0,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;21,00;7,00;14,00;7,00;3,00;7,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;3,00
2020-03-01;73,00;7,00;0,00;7,00;14,00;0,00;10,00;3,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;46,00;7,00;0,00;3,00;10,00;0,00;13,00;3,00;3,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;13,00;6,00;0,00;3,00;3,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;3,00;0,00;0,00;3,00;10,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;6,00;3,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;14,00;4,00;4,00;14,00;11,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;17,00;7,00;0,00;3,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;3,00;3,00;13,00;7,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;13,00;6,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;0,00;0,00;7,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-05-10;7,00;0,00;0,00;10,00;10,00;3,00;0,00;6,00;0,00;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;27,00;7,00;0,00;7,00;7,00;0,00;7,00;3,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;30,00;3,00;3,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-05-31;7,00;0,00;7,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;3,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;23,00;10,00;16,00;10,00;13,00;7,00;10,00;10,00;7,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-06-14;59,00;0,00;16,00;3,00;7,00;13,00;13,00;13,00;0,00;0,00;0,00;10,00;13,00;0,00;6,00;3,00;0,00;0,00;0,00;3,00;3,00
2020-06-21;25,00;7,00;14,00;7,00;4,00;14,00;14,00;10,00;0,00;3,00;0,00;7,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;3,00
2020-06-28;64,00;13,00;23,00;20,00;20,00;10,00;7,00;13,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00
2020-07-05;76,00;17,00;21,00;21,00;14,00;10,00;14,00;21,00;3,00;3,00;0,00;14,00;7,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00
2020-07-12;92,00;29,00;11,00;11,00;7,00;15,00;22,00;15,00;0,00;0,00;0,00;0,00;18,00;4,00;4,00;4,00;4,00;7,00;0,00;0,00;0,00
2020-07-19;100,00;7,00;15,00;19,00;7,00;11,00;30,00;33,00;0,00;4,00;4,00;15,00;11,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00
2020-07-26;66,00;11,00;15,00;30,00;11,00;7,00;7,00;22,00;4,00;0,00;7,00;4,00;4,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00
2020-08-02;70,00;41,00;37,00;19,00;7,00;15,00;22,00;15,00;0,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-08-09;79,00;11,00;4,00;11,00;11,00;4,00;11,00;0,00;0,00;4,00;4,00;4,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;58,00;11,00;11,00;11,00;11,00;7,00;11,00;14,00;0,00;0,00;0,00;4,00;25,00;0,00;4,00;7,00;4,00;4,00;0,00;0,00;0,00
2020-08-23;51,00;11,00;22,00;15,00;62,00;18,00;18,00;4,00;0,00;4,00;0,00;4,00;22,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-08-30;14,00;11,00;11,00;11,00;7,00;4,00;7,00;14,00;0,00;0,00;4,00;0,00;7,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00
2020-09-06;22,00;4,00;51,00;15,00;7,00;4,00;11,00;7,00;0,00;4,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;15,00;4,00;18,00;11,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;14,00;14,00;0,00;7,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;21,00;4,00;4,00;4,00;0,00;4,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;29,00;4,00;4,00;11,00;11,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;15,00;4,00;0,00;7,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2020-10-18;26,00;4,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;43,00;4,00;0,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;13,00;0,00;3,00;6,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;4,00;0,00;0,00;4,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;7,00;0,00;7,00;0,00;4,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;4,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;14,00;7,00;7,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;14,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-12-13;18,00;3,00;0,00;0,00;4,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;12,00;4,00;0,00;0,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;12,00;0,00;4,00;8,00;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2021-01-03;14,00;0,00;3,00;0,00;10,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-01-10;7,00;3,00;0,00;3,00;0,00;7,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;10,00;0,00;3,00;3,00;3,00;10,00;3,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;17,00;0,00;3,00;0,00;3,00;0,00;3,00;7,00;0,00;0,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;7,00;0,00;3,00;0,00;7,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;10,00;0,00;3,00;3,00;3,00;0,00;3,00;14,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;11,00;3,00;3,00;0,00;4,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2021-02-21;21,00;0,00;7,00;3,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-02-28;10,00;3,00;7,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;17,00;3,00;0,00;0,00;3,00;3,00;7,00;7,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;10,00;10,00;3,00;6,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;14,00;0,00;10,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2021-03-28;15,00;4,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-04-04;32,00;4,00;28,00;0,00;11,00;4,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;11,00;0,00;0,00;0,00;4,00;0,00
2021-04-11;17,00;3,00;7,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;28,00;3,00;0,00;0,00;0,00;7,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;14,00;0,00;0,00;0,00;10,00;0,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2021-05-02;10,00;0,00;3,00;36,00;7,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;31,00;3,00;3,00;3,00;3,00;0,00;7,00;7,00;0,00;3,00;0,00;3,00;7,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2021-05-16;40,00;7,00;3,00;10,00;7,00;7,00;3,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;21,00;10,00;7,00;7,00;0,00;7,00;3,00;10,00;0,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2021-05-30;48,00;4,00;15,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-06-06;46,00;18,00;7,00;4,00;11,00;7,00;7,00;0,00;4,00;0,00;0,00;11,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2021-06-13;43,00;14,00;18,00;11,00;14,00;0,00;11,00;7,00;0,00;0,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;79,00;18,00;11,00;11,00;0,00;18,00;14,00;4,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;68,00;14,00;11,00;7,00;7,00;7,00;4,00;18,00;0,00;0,00;4,00;4,00;11,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00
2021-07-04;44,00;15,00;22,00;11,00;7,00;0,00;26,00;4,00;0,00;0,00;4,00;22,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;37,00;0,00;4,00;15,00;0,00;4,00;19,00;7,00;0,00;4,00;0,00;15,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;68,00;12,00;8,00;0,00;16,00;8,00;24,00;20,00;0,00;0,00;0,00;8,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;4,00;0,00
2021-07-25;70,00;12,00;4,00;4,00;23,00;16,00;12,00;12,00;0,00;4,00;0,00;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;94,00;8,00;16,00;8,00;8,00;8,00;19,00;16,00;0,00;8,00;4,00;8,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00
2021-08-08;24,00;4,00;16,00;12,00;12,00;16,00;4,00;4,00;0,00;0,00;4,00;8,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-08-15;59,00;4,00;20,00;12,00;24,00;8,00;16,00;8,00;0,00;0,00;8,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-08-22;61,00;8,00;4,00;16,00;20,00;8,00;8,00;0,00;0,00;4,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;45,00;16,00;16,00;4,00;8,00;8,00;12,00;20,00;0,00;0,00;4,00;12,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;58,00;0,00;4,00;21,00;17,00;17,00;16,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;57,00;4,00;16,00;4,00;16,00;8,00;12,00;8,00;4,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;71,00;4,00;17,00;0,00;4,00;0,00;12,00;0,00;0,00;8,00;0,00;0,00;12,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00
2021-09-26;35,00;4,00;0,00;4,00;4,00;8,00;20,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
