Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-01-05;14,00;1162,00;7,00;70,00;42,00;23,00;100,00;18,00;27,00;14,00;31,50;14,00;0,00
2020-01-12;34,00;850,00;4,25;42,50;25,50;42,00;46,00;4,00;34,00;7,56;34,00;3,78;3,78
2020-01-19;25,00;733,33;4,17;25,00;25,00;4,00;63,00;13,00;33,00;17,86;28,57;0,00;3,57
2020-01-26;39,00;887,25;9,75;19,50;48,75;35,00;79,00;4,00;61,00;17,73;28,36;14,18;0,00
2020-02-02;44,00;809,60;8,80;17,60;52,80;48,00;92,00;17,00;22,00;18,33;22,00;0,00;0,00
2020-02-09;44,00;704,00;4,40;26,40;17,60;52,00;57,00;26,00;70,00;3,67;25,67;7,33;0,00
2020-02-16;30,00;800,00;0,00;20,00;40,00;52,00;52,00;17,00;34,00;18,75;22,50;15,00;3,75
2020-02-23;17,00;680,00;8,50;17,00;17,00;47,00;55,00;0,00;51,00;17,00;27,20;6,80;6,80
2020-03-01;12,00;864,00;0,00;36,00;24,00;54,00;58,00;0,00;33,00;0,00;36,00;0,00;0,00
2020-03-08;21,00;577,50;5,25;42,00;31,50;33,00;33,00;0,00;37,00;3,50;10,50;3,50;0,00
2020-03-15;28,00;289,33;0,00;0,00;18,67;16,00;20,00;0,00;16,00;3,50;31,50;0,00;3,50
2020-03-22;8,00;192,00;8,00;4,00;8,00;23,00;15,00;4,00;0,00;4,00;4,00;4,00;4,00
2020-03-29;15,00;157,50;0,00;7,50;3,75;4,00;0,00;0,00;11,00;3,75;3,75;7,50;0,00
2020-04-05;12,00;312,00;6,00;12,00;0,00;24,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00
2020-04-12;0,00;29,00;0,00;1,00;0,50;16,00;12,00;0,00;8,00;0,00;3,00;1,00;0,00
2020-04-19;8,00;168,00;4,00;0,00;8,00;15,00;8,00;11,00;4,00;0,00;4,00;0,00;0,00
2020-04-26;8,00;184,00;4,00;0,00;4,00;4,00;19,00;4,00;8,00;0,00;4,00;0,00;0,00
2020-05-03;8,00;152,00;0,00;8,00;4,00;11,00;4,00;4,00;4,00;8,00;8,00;0,00;0,00
2020-05-10;11,00;198,00;0,00;11,00;11,00;8,00;11,00;0,00;11,00;3,67;0,00;0,00;0,00
2020-05-17;0,00;22,00;1,00;1,00;1,00;8,00;20,00;8,00;12,00;2,00;1,00;0,00;0,00
2020-05-24;12,00;204,00;0,00;6,00;12,00;20,00;12,00;12,00;4,00;4,00;8,00;0,00;0,00
2020-05-31;12,00;252,00;0,00;12,00;12,00;31,00;12,00;8,00;8,00;16,00;8,00;4,00;0,00
2020-06-07;27,00;207,00;0,00;0,00;9,00;23,00;12,00;4,00;8,00;0,00;23,14;7,71;0,00
2020-06-14;17,00;238,00;0,00;4,25;17,00;25,00;29,00;0,00;12,00;3,40;6,80;0,00;0,00
2020-06-21;39,00;214,50;0,00;4,88;19,50;22,00;35,00;0,00;17,00;3,55;7,09;3,55;0,00
2020-06-28;17,00;204,00;17,00;4,25;34,00;26,00;43,00;13,00;22,00;6,80;13,60;6,80;0,00
2020-07-05;18,00;243,00;0,00;18,00;18,00;18,00;40,00;0,00;22,00;14,40;3,60;3,60;0,00
2020-07-12;14,00;203,00;0,00;14,00;7,00;14,00;37,00;0,00;9,00;10,50;350,00;0,00;3,50
2020-07-19;33,00;239,25;8,25;16,50;33,00;34,00;29,00;10,00;14,00;3,67;106,33;3,67;3,67
2020-07-26;38,00;342,00;9,50;9,50;28,50;57,00;43,00;10,00;24,00;11,40;26,60;3,80;0,00
2020-08-02;29,00;270,67;9,67;19,33;38,67;38,00;33,00;14,00;19,00;10,88;14,50;18,13;3,63
2020-08-09;19,00;418,00;0,00;0,00;38,00;24,00;61,00;5,00;47,00;30,40;11,40;11,40;0,00
2020-08-16;24,00;352,00;8,00;16,00;16,00;19,00;29,00;10,00;14,00;10,29;27,43;3,43;0,00
2020-08-23;18,00;360,00;4,50;9,00;27,00;18,00;41,00;5,00;14,00;0,00;10,80;3,60;3,60
2020-08-30;23,00;379,50;0,00;11,50;23,00;37,00;18,00;14,00;9,00;3,83;0,00;0,00;0,00
2020-09-06;18,00;288,00;0,00;9,00;27,00;36,00;32,00;9,00;27,00;0,00;7,20;7,20;0,00
2020-09-13;18,00;324,00;0,00;9,00;18,00;22,00;57,00;4,00;26,00;3,60;21,60;0,00;3,60
2020-09-20;22,00;407,00;11,00;11,00;5,50;13,00;22,00;0,00;26,00;3,67;3,67;3,67;7,33
2020-09-27;27,00;351,00;4,50;9,00;27,00;18,00;22,00;0,00;13,00;7,71;0,00;3,86;0,00
2020-10-04;9,00;360,00;9,00;4,50;18,00;23,00;18,00;9,00;18,00;9,00;0,00;9,00;0,00
2020-10-11;0,00;31,00;1,00;1,00;1,00;34,00;29,00;0,00;14,00;1,00;4,00;0,00;0,00
2020-10-18;9,00;216,00;0,00;9,00;9,00;19,00;28,00;5,00;18,00;3,00;12,00;3,00;0,00
2020-10-25;23,00;241,50;11,50;5,75;11,50;5,00;19,00;9,00;9,00;3,83;11,50;0,00;0,00
2020-11-01;4,00;248,00;0,00;8,00;8,00;9,00;9,00;4,00;4,00;8,00;0,00;0,00;0,00
2020-11-08;14,00;294,00;7,00;14,00;14,00;5,00;9,00;0,00;9,00;0,00;10,50;0,00;0,00
2020-11-15;5,00;210,00;5,00;10,00;20,00;5,00;0,00;0,00;18,00;5,00;5,00;5,00;0,00
2020-11-22;0,00;19,00;0,00;0,50;0,50;26,00;17,00;0,00;17,00;0,00;2,00;1,00;1,00
2020-11-29;5,00;190,00;0,00;10,00;20,00;5,00;5,00;0,00;9,00;5,00;10,00;0,00;0,00
2020-12-06;0,00;26,00;0,50;1,00;1,00;0,00;18,00;0,00;5,00;0,00;3,00;0,00;1,00
2020-12-13;5,00;180,00;0,00;5,00;0,00;9,00;14,00;9,00;0,00;10,00;0,00;0,00;0,00
2020-12-20;34,00;161,50;8,50;8,50;17,00;25,00;10,00;0,00;15,00;0,00;3,78;0,00;0,00
2020-12-27;20,00;280,00;10,00;10,00;10,00;10,00;20,00;5,00;25,00;0,00;0,00;0,00;0,00
2021-01-03;13,00;260,00;0,00;13,00;13,00;22,00;18,00;0,00;13,00;0,00;16,25;0,00;0,00
2021-01-10;9,00;252,00;4,50;4,50;9,00;9,00;9,00;0,00;23,00;12,00;9,00;9,00;0,00
2021-01-17;0,00;21,00;0,00;0,50;1,00;9,00;36,00;4,00;9,00;1,00;1,00;0,00;1,00
2021-01-24;0,00;23,00;1,00;0,50;0,00;35,00;0,00;4,00;9,00;1,00;1,00;0,00;0,00
2021-01-31;5,00;190,00;5,00;10,00;10,00;18,00;18,00;4,00;18,00;0,00;10,00;0,00;0,00
2021-02-07;14,00;364,00;0,00;14,00;14,00;23,00;9,00;9,00;9,00;3,50;3,50;0,00;0,00
2021-02-14;5,00;165,00;0,00;5,00;2,50;14,00;28,00;0,00;14,00;0,00;5,00;0,00;5,00
