Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;23,00;276,00;4,60;2,30;23,00;44,47;16,87;27,60;82,80;73,18;11,50;26,14;8,36;17,00;34,00;4,00;1,00;1,00;2,00;4,00;2,00;10,00;3,00;10,00;3,00;0,50;1,00;0,50;0,50;1,00;2,00;2,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;21,00;336,00;10,50;0,00;31,50;45,00;24,00;21,00;82,50;72,45;10,50;24,15;6,30;20,00;30,00;4,00;1,00;3,00;3,00;2,00;1,00;10,00;3,00;15,00;3,00;0,50;1,00;0,50;1,00;1,00;2,00;1,00;0,00;1,00;0,50;1,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00
2019-01-20;22,00;259,60;4,40;0,00;22,00;36,67;16,13;16,13;68,93;64,95;9,43;24,10;11,52;22,00;28,00;3,00;1,00;3,00;1,00;3,00;2,00;8,00;4,00;11,00;2,00;0,50;1,00;0,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,00
2019-01-27;17,00;259,25;4,25;0,00;25,50;36,83;19,83;15,58;80,75;50,00;8,00;22,00;9,00;16,00;28,00;3,00;4,00;2,00;2,00;3,00;1,00;10,00;4,00;11,00;2,00;0,50;0,50;0,50;0,50;2,00;1,00;2,00;0,50;1,00;0,00;1,00;1,00;0,50;0,00;0,00;1,00;0,00;0,00
2019-02-03;13,00;260,00;4,33;0,00;21,67;39,00;14,44;11,56;60,67;44,00;9,00;24,00;9,00;15,00;24,00;4,00;2,00;2,00;1,00;2,00;1,00;10,00;3,00;10,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00;0,50;0,00
2019-02-10;16,00;309,33;5,33;2,67;32,00;34,91;17,45;11,64;69,82;46,93;11,73;24,53;9,60;16,00;23,00;4,00;1,00;3,00;1,00;3,00;2,00;10,00;3,00;9,00;3,00;0,00;1,00;0,50;0,50;2,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00
2019-02-17;17,00;233,75;4,25;0,00;21,25;31,17;14,17;11,33;52,42;48,00;8,00;23,00;6,00;16,00;26,00;5,00;1,00;3,00;1,00;2,00;1,00;7,00;4,00;9,00;3,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00
2019-02-24;16,00;309,33;10,67;0,00;26,67;32,00;13,09;8,73;53,82;45,87;6,40;21,33;8,53;17,00;23,00;3,00;1,00;2,00;2,00;3,00;2,00;7,00;4,00;10,00;2,00;0,00;0,00;0,50;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00
2019-03-03;17,00;357,00;5,67;0,00;34,00;34,00;17,00;10,82;68,00;48,88;5,31;26,56;8,50;17,00;27,00;3,00;1,00;1,00;1,00;4,00;2,00;12,00;4,00;13,00;2,00;0,50;0,50;0,00;0,50;2,00;1,00;0,00;1,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-03-10;20,00;310,00;5,00;0,00;25,00;38,46;20,00;13,85;61,54;50,53;6,32;26,32;8,42;14,00;25,00;5,00;2,00;2,00;3,00;4,00;2,00;11,00;4,00;10,00;2,00;0,00;0,50;1,00;0,50;2,00;1,00;1,00;0,50;1,00;0,00;0,50;1,00;0,50;0,00;0,00;0,50;0,00;0,00
