Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;61,00;5,42;6,78;1,36;37,96;2,14;3,21;2,14;2,14;4,00;0,00;18,00;1,00;6,00;5,00;5,00;1,00;10,00;0,00;9,00;2,00;4,00;0,00;1,00;0,00;1,00;0,00;13,00;2,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;44,00;4,00;4,00;0,00;29,33;5,37;1,07;1,07;1,07;3,00;2,00;7,00;1,00;9,00;10,00;5,00;4,00;4,00;1,00;0,00;2,00;0,00;0,00;6,00;0,00;1,00;4,00;4,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;45,00;5,45;4,09;0,00;21,82;2,14;2,14;6,43;1,07;8,00;0,00;12,00;0,00;9,00;10,00;7,00;3,00;12,00;0,00;4,00;2,00;0,00;2,00;4,00;0,00;4,00;1,00;9,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;37,00;1,37;1,37;1,37;17,81;3,26;2,18;2,18;2,18;10,00;1,00;6,00;0,00;5,00;10,00;3,00;4,00;7,00;0,00;3,00;7,00;0,00;2,00;1,00;0,00;2,00;0,00;2,00;3,00;0,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;47,00;5,37;6,71;1,34;22,83;1,07;0,00;4,27;0,00;15,00;0,00;20,00;1,00;3,00;7,00;7,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;4,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;63,00;4,02;4,02;0,00;17,43;4,27;0,00;1,07;0,00;1,00;1,00;12,00;0,00;4,00;13,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;35,00;0,00;1,35;0,00;26,92;0,00;0,00;1,06;1,06;1,00;0,00;7,00;2,00;1,00;4,00;2,00;2,00;2,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;42,00;2,71;2,71;0,00;10,84;3,15;1,05;1,05;0,00;1,00;0,00;7,00;2,00;1,00;6,00;4,00;1,00;2,00;0,00;0,00;1,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;5,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;5,33;1,33;1,33;5,33;1,09;0,00;4,36;0,00;1,00;0,00;4,00;0,00;4,00;2,00;8,00;0,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;34,00;0,00;2,72;0,00;6,80;0,00;0,00;3,29;0,00;0,00;0,00;11,00;1,00;5,00;2,00;6,00;3,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;5,00;0,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;56,00;0,00;0,00;0,00;4,10;2,15;0,00;2,15;0,00;3,00;0,00;12,00;1,00;4,00;3,00;10,00;3,00;4,00;0,00;1,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;6,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;50,00;0,00;5,41;0,00;9,46;0,00;1,09;4,35;0,00;0,00;0,00;5,00;0,00;6,00;8,00;4,00;1,00;4,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;2,00;1,00;1,00;6,00;0,00;1,00;2,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;52,00;0,00;1,37;4,11;6,84;5,42;0,00;1,08;0,00;0,00;0,00;10,00;5,00;2,00;13,00;6,00;1,00;12,00;0,00;0,00;4,00;0,00;0,00;10,00;1,00;0,00;1,00;1,00;7,00;0,00;5,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;41,00;1,37;1,37;1,37;6,83;6,47;2,16;2,16;0,00;1,00;1,00;9,00;2,00;1,00;6,00;9,00;3,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;5,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;60,00;1,33;4,00;0,00;5,33;2,14;0,00;1,07;0,00;0,00;0,00;7,00;0,00;1,00;7,00;3,00;3,00;9,00;0,00;0,00;4,00;3,00;1,00;3,00;1,00;0,00;0,00;4,00;3,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;1,35;1,35;6,76;10,82;0,00;0,00;1,07;0,00;1,00;0,00;10,00;1,00;1,00;9,00;28,00;7,00;3,00;0,00;1,00;4,00;0,00;3,00;6,00;1,00;2,00;0,00;4,00;5,00;1,00;5,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;60,00;0,00;0,00;1,36;19,09;2,14;1,07;5,36;0,00;1,00;1,00;17,00;0,00;4,00;12,00;31,00;3,00;8,00;1,00;1,00;0,00;0,00;0,00;8,00;0,00;1,00;0,00;3,00;7,00;0,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;81,00;2,70;8,10;2,70;17,55;0,00;0,00;1,08;0,00;6,00;0,00;17,00;1,00;3,00;13,00;8,00;4,00;3,00;0,00;0,00;4,00;0,00;3,00;6,00;1,00;0,00;0,00;1,00;6,00;0,00;6,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-21;88,00;8,12;5,42;4,06;21,66;11,80;0,00;3,22;1,07;2,00;0,00;12,00;1,00;6,00;7,00;10,00;3,00;1,00;0,00;0,00;3,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;10,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;75,00;0,00;4,02;4,02;24,11;3,21;1,07;6,43;0,00;2,00;0,00;22,00;2,00;6,00;18,00;6,00;6,00;9,00;0,00;4,00;10,00;0,00;0,00;4,00;0,00;3,00;2,00;3,00;10,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;77,00;4,05;2,70;1,35;16,21;3,25;0,00;4,34;0,00;5,00;0,00;25,00;0,00;3,00;10,00;3,00;6,00;3,00;1,00;1,00;6,00;0,00;1,00;3,00;1,00;0,00;3,00;0,00;6,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;77,00;4,05;1,35;2,70;12,16;2,14;2,14;7,49;0,00;4,00;3,00;13,00;1,00;3,00;13,00;8,00;4,00;5,00;0,00;0,00;4,00;0,00;0,00;3,00;1,00;1,00;1,00;3,00;10,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;85,00;0,00;5,40;1,35;17,54;7,53;2,15;3,23;0,00;1,00;0,00;12,00;1,00;6,00;5,00;10,00;5,00;1,00;0,00;2,00;2,00;0,00;1,00;1,00;1,00;2,00;1,00;5,00;6,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;74,00;0,00;2,74;0,00;13,70;6,53;1,09;1,09;0,00;1,00;0,00;5,00;0,00;6,00;12,00;7,00;5,00;9,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;5,00;0,00;0,00;2,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;73,00;1,35;0,00;0,00;17,57;1,07;1,07;3,22;0,00;1,00;1,00;10,00;0,00;2,00;9,00;2,00;7,00;2,00;0,00;7,00;3,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;6,00;0,00;3,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;63,00;2,68;2,68;0,00;13,40;2,17;1,09;2,17;1,09;5,00;0,00;16,00;1,00;2,00;12,00;0,00;8,00;7,00;0,00;1,00;7,00;4,00;1,00;2,00;0,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;42,00;2,71;6,77;0,00;16,26;0,00;1,08;0,00;1,08;1,00;1,00;16,00;1,00;7,00;8,00;2,00;3,00;4,00;0,00;4,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;4,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;53,00;2,72;2,72;1,36;16,31;5,41;1,08;6,49;0,00;3,00;1,00;10,00;0,00;5,00;4,00;1,00;4,00;4,00;0,00;1,00;1,00;1,00;0,00;5,00;0,00;1,00;0,00;5,00;8,00;0,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;46,00;4,06;0,00;1,35;14,88;2,14;2,14;2,14;0,00;1,00;1,00;7,00;1,00;2,00;11,00;2,00;1,00;4,00;0,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00;1,00;4,00;4,00;1,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;52,00;1,33;2,67;0,00;16,00;2,12;1,06;0,00;0,00;0,00;1,00;12,00;0,00;5,00;12,00;2,00;5,00;2,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;2,00;1,00;2,00;7,00;0,00;7,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;59,00;5,49;2,74;0,00;10,98;2,15;1,07;3,22;0,00;1,00;0,00;10,00;1,00;0,00;8,00;5,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;60,00;1,33;2,67;1,33;18,67;1,07;2,14;4,29;2,14;4,00;0,00;15,00;0,00;6,00;13,00;2,00;1,00;6,00;0,00;5,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;11,00;5,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;57,00;2,71;4,07;1,36;24,43;1,08;0,00;3,23;1,08;7,00;0,00;16,00;1,00;2,00;2,00;7,00;0,00;1,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;40,00;6,67;1,33;4,00;18,67;3,24;1,08;1,08;1,08;4,00;5,00;15,00;1,00;6,00;7,00;6,00;4,00;2,00;0,00;1,00;2,00;0,00;1,00;5,00;0,00;1,00;1,00;4,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;39,00;4,03;1,34;0,00;33,62;9,49;2,11;3,16;1,05;6,00;2,00;21,00;0,00;5,00;12,00;5,00;1,00;3,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;1,00;2,00;6,00;7,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;55,00;5,37;4,02;2,68;28,17;3,24;3,24;4,31;1,08;2,00;0,00;18,00;0,00;5,00;3,00;6,00;2,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;3,00;0,00;9,00;2,00;1,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;40,00;4,00;2,67;2,67;30,67;6,32;2,11;5,26;2,11;7,00;4,00;22,00;1,00;13,00;2,00;6,00;6,00;3,00;1,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;1,00;6,00;6,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;60,00;5,45;9,55;0,00;40,91;4,36;3,27;4,36;2,18;6,00;1,00;41,00;1,00;11,00;4,00;7,00;2,00;11,00;1,00;8,00;2,00;1,00;2,00;7,00;0,00;2,00;2,00;8,00;7,00;0,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;68,00;4,00;2,67;0,00;21,33;8,50;3,19;6,38;1,06;14,00;0,00;20,00;0,00;12,00;5,00;5,00;7,00;7,00;0,00;5,00;2,00;0,00;2,00;6,00;0,00;2,00;3,00;13,00;6,00;1,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;63,00;4,02;2,68;1,34;30,83;4,27;1,07;3,20;0,00;19,00;3,00;24,00;0,00;11,00;5,00;7,00;4,00;4,00;0,00;5,00;2,00;1,00;2,00;2,00;0,00;3,00;5,00;12,00;3,00;0,00;3,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,11;2,70;4,05;36,49;4,30;4,30;8,60;1,08;14,00;1,00;35,00;8,00;13,00;15,00;14,00;3,00;26,00;0,00;15,00;4,00;3,00;4,00;10,00;0,00;1,00;3,00;21,00;1,00;3,00;1,00;1,00;10,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;89,00;6,74;5,39;0,00;37,76;11,80;4,29;6,43;3,22;13,00;3,00;38,00;3,00;21,00;8,00;9,00;9,00;23,00;0,00;17,00;4,00;4,00;1,00;12,00;1,00;3,00;1,00;29,00;7,00;0,00;3,00;0,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;72,00;4,00;4,00;1,33;44,00;2,15;8,60;3,22;3,22;15,00;3,00;34,00;0,00;17,00;13,00;9,00;11,00;22,00;0,00;8,00;3,00;4,00;0,00;7,00;1,00;6,00;1,00;23,00;8,00;1,00;7,00;2,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;64,00;8,00;2,67;1,33;42,67;3,20;5,33;3,20;1,07;20,00;1,00;36,00;33,00;9,00;8,00;20,00;9,00;27,00;0,00;4,00;0,00;1,00;2,00;8,00;2,00;8,00;1,00;19,00;3,00;0,00;1,00;1,00;1,00;0,00;9,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;47,00;6,71;2,69;1,34;32,23;6,41;1,07;7,48;3,20;14,00;3,00;37,00;1,00;18,00;11,00;8,00;2,00;23,00;1,00;1,00;4,00;1,00;2,00;9,00;0,00;3,00;2,00;13,00;22,00;0,00;3,00;1,00;1,00;1,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;67,00;9,38;4,02;5,36;30,82;8,51;0,00;6,38;2,13;10,00;0,00;22,00;2,00;9,00;8,00;12,00;8,00;13,00;0,00;8,00;2,00;0,00;2,00;7,00;0,00;2,00;1,00;16,00;12,00;1,00;9,00;12,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;88,00;9,48;8,12;4,06;29,78;8,69;2,17;8,69;4,35;11,00;0,00;27,00;3,00;17,00;7,00;16,00;15,00;14,00;0,00;2,00;2,00;1,00;0,00;7,00;0,00;4,00;1,00;6,00;7,00;0,00;7,00;2,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;96,00;9,46;2,70;1,35;17,58;4,31;5,39;107,87;2,16;20,00;0,00;35,00;0,00;17,00;7,00;12,00;14,00;20,00;0,00;13,00;2,00;1,00;0,00;9,00;2,00;3,00;7,00;22,00;3,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;61,00;9,49;4,07;4,07;29,82;4,28;2,14;6,42;1,07;13,00;1,00;23,00;6,00;11,00;6,00;8,00;6,00;10,00;0,00;8,00;2,00;3,00;1,00;6,00;2,00;1,00;2,00;10,00;6,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;47,00;6,71;6,71;0,00;29,54;2,14;4,27;5,34;3,20;13,00;1,00;20,00;2,00;10,00;7,00;6,00;8,00;20,00;0,00;8,00;1,00;0,00;2,00;3,00;0,00;3,00;4,00;11,00;3,00;1,00;2,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;54,00;4,05;4,05;0,00;22,95;3,24;1,08;7,56;1,08;7,00;1,00;21,00;0,00;12,00;6,00;6,00;6,00;8,00;0,00;7,00;2,00;1,00;0,00;2,00;1,00;2,00;1,00;9,00;3,00;0,00;0,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;42,00;6,77;6,77;1,35;135,48;8,62;7,54;5,38;2,15;12,00;2,00;48,00;2,00;7,00;6,00;9,00;5,00;13,00;0,00;4,00;2,00;4,00;1,00;5,00;0,00;7,00;8,00;10,00;5,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;2,71;1,36;0,00;52,93;1,12;0,00;6,71;0,00;2,00;0,00;9,00;0,00;2,00;10,00;2,00;5,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;0,00;1,50;0,00;28,50;0,00;0,00;2,40;0,00;0,00;0,00;3,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;1,29;1,29;0,00;24,43;0,00;2,25;1,13;0,00;1,00;0,00;3,00;0,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;1,00;1,00;0,00;12,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;0,00;1,33;1,33;9,33;0,00;0,00;1,09;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;2,75;0,00;0,00;8,25;2,20;0,00;1,10;0,00;0,00;0,00;7,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;1,50;0,00;10,50;3,60;0,00;0,00;0,00;1,00;0,00;4,00;1,00;0,00;3,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-03;9,00;1,29;2,57;0,00;10,29;1,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;14,00;0,00;1,40;1,40;14,00;1,08;0,00;5,38;0,00;1,00;0,00;5,00;1,00;1,00;4,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;15,00;0,00;2,73;1,36;8,18;0,00;1,07;2,14;0,00;0,00;0,00;4,00;1,00;0,00;4,00;1,00;3,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;20,00;2,67;0,00;0,00;4,00;0,00;0,00;2,11;0,00;0,00;1,00;7,00;1,00;0,00;8,00;1,00;1,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;30,00;1,36;2,73;0,00;2,73;1,07;1,07;3,21;0,00;1,00;0,00;4,00;1,00;3,00;6,00;2,00;3,00;1,00;0,00;0,00;3,00;1,00;0,00;3,00;0,00;1,00;0,00;10,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-07;25,00;1,32;0,00;0,00;9,21;0,00;0,00;2,08;0,00;1,00;0,00;8,00;1,00;3,00;5,00;1,00;2,00;2,00;0,00;0,00;5,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;2,67;2,67;1,33;9,33;3,18;0,00;5,29;0,00;0,00;1,00;10,00;3,00;1,00;8,00;0,00;1,00;3,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;2,00;5,00;4,00;0,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;32,00;2,67;1,33;0,00;12,00;1,07;0,00;1,07;0,00;1,00;0,00;4,00;0,00;0,00;9,00;7,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;63,00;0,00;0,00;0,00;10,96;5,43;0,00;2,17;0,00;1,00;0,00;6,00;0,00;3,00;9,00;2,00;6,00;2,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;7,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;64,00;0,00;4,09;0,00;10,89;1,08;4,34;4,34;0,00;5,00;0,00;5,00;0,00;5,00;12,00;9,00;7,00;5,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;7,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
