Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;36,00;98,18;91,64;32,73;114,55;87,43;80,57;171,43;85,71;48,71;52,94;67,76;50,82;83,00;18,00;38,00;72,00;17,00;32,00;17,00;21,00;14,00;14,00;14,00;7,00;18,00;14,00;7,00;4,00;7,00;22,00;10,00;14,00;4,00;7,00;7,00;21,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;43,00;95,92;62,85;66,15;86,00;51,60;79,12;132,44;53,32;51,60;45,15;83,85;51,60;59,00;48,00;45,00;59,00;45,00;21,00;17,00;17,00;14,00;10,00;17,00;0,00;32,00;32,00;11,00;11,00;11,00;7,00;14,00;10,00;4,00;10,00;3,00;3,00;7,00;21,00;7,00;3,00;0,00;0,00;0,00
2019-01-20;42,00;87,23;74,31;64,62;54,92;64,75;82,25;57,75;42,00;46,20;44,10;21,00;46,20;81,00;40,00;51,00;24,00;27,00;31,00;34,00;17,00;3,00;47,00;10,00;7,00;10,00;21,00;7,00;18,00;10,00;11,00;17,00;10,00;7,00;3,00;10,00;7,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;53,00;76,19;96,06;69,56;69,56;51,23;128,97;83,03;63,60;82,68;40,28;42,40;42,40;50,00;25,00;54,00;34,00;23,00;21,00;20,00;37,00;17,00;13,00;24,00;3,00;10,00;17,00;10,00;22,00;20,00;21,00;3,00;7,00;14,00;7,00;7,00;13,00;14,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;50,00;93,33;73,33;56,67;80,00;34,48;60,34;72,41;43,10;23,91;21,74;56,52;34,78;24,00;33,00;10,00;38,00;41,00;25,00;17,00;14,00;17,00;27,00;14,00;0,00;17,00;18,00;7,00;15,00;7,00;11,00;14,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;15,00;71,25;56,25;56,25;75,00;37,50;33,75;60,00;39,38;17,14;36,43;32,14;12,86;31,00;19,00;28,00;35,00;31,00;22,00;21,00;18,00;3,00;10,00;21,00;3,00;7,00;7,00;4,00;11,00;7,00;4,00;3,00;0,00;4,00;0,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;52,00;65,00;87,75;52,00;68,25;27,73;43,33;81,47;52,00;26,00;17,33;32,50;17,33;28,00;11,00;32,00;28,00;11,00;26,00;4,00;22,00;18,00;18,00;25,00;7,00;36,00;30,00;4,00;19,00;11,00;7,00;4,00;0,00;0,00;4,00;4,00;7,00;18,00;0,00;4,00;0,00;0,00;0,00;4,00
2019-02-24;76,00;112,35;115,65;79,30;49,57;74,23;111,35;74,23;58,33;41,26;34,74;39,09;34,74;31,00;33,00;24,00;21,00;28,00;36,00;28,00;24,00;28,00;17,00;24,00;0,00;39,00;32,00;21,00;26,00;14,00;14,00;14,00;7,00;22,00;14,00;7,00;3,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;77,00;130,57;190,83;77,00;53,57;59,50;70,00;59,50;59,50;38,50;14,97;32,08;14,97;46,00;23,00;28,00;49,00;28,00;29,00;25,00;14,00;14,00;28,00;11,00;7,00;29,00;11,00;18,00;23,00;7,00;4,00;21,00;14,00;4,00;11,00;14,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;54,78;167,56;48,33;61,22;51,18;61,41;64,82;42,65;12,43;20,71;26,93;20,71;59,00;4,00;24,00;21,00;24,00;18,00;14,00;24,00;7,00;21,00;3,00;0,00;7,00;29,00;18,00;30,00;11,00;4,00;14,00;14,00;0,00;7,00;3,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;33,00;75,90;52,80;26,40;59,40;50,37;34,74;52,11;36,47;16,50;30,94;30,94;16,50;11,00;8,00;29,00;18,00;11,00;22,00;18,00;11,00;11,00;7,00;14,00;0,00;11,00;18,00;4,00;8,00;11,00;15,00;4,00;4,00;4,00;0,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;7,00;0,00
2019-03-24;22,00;66,00;50,29;18,86;66,00;52,46;62,62;3,38;57,54;15,40;19,80;22,00;17,60;18,00;11,00;25,00;18,00;14,00;18,00;11,00;18,00;4,00;0,00;11,00;4,00;7,00;22,00;7,00;15,00;0,00;0,00;11,00;7,00;4,00;4,00;7,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;90,64;60,43;87,29;67,14;48,74;90,52;10,44;55,70;27,77;25,64;32,05;42,73;21,00;15,00;25,00;24,00;17,00;11,00;11,00;18,00;10,00;10,00;11,00;0,00;18,00;7,00;11,00;7,00;7,00;4,00;7,00;21,00;0,00;0,00;0,00;3,00;7,00;3,00;10,00;0,00;0,00;0,00;0,00
2019-04-07;50,00;56,67;26,67;73,33;43,33;58,62;36,21;15,52;75,86;6,52;26,09;21,74;19,57;22,00;20,00;15,00;11,00;22,00;15,00;11,00;7,00;4,00;15,00;4,00;4,00;11,00;15,00;4,00;16,00;11,00;8,00;4,00;7,00;0,00;7,00;4,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;24,00;44,57;20,57;17,14;34,29;37,71;22,29;15,43;15,43;10,91;10,91;10,91;26,18;27,00;8,00;11,00;11,00;15,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;20,00;0,00;16,00;15,00;4,00;0,00;15,00;8,00;0,00;8,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-04-21;27,00;30,38;10,13;10,13;43,88;23,40;14,40;12,60;7,20;0,00;0,00;15,75;4,50;15,00;4,00;18,00;4,00;4,00;0,00;15,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;4,00;0,00;4,00;7,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;25,00;14,29;14,29;3,57;28,57;10,71;3,57;44,64;7,14;4,17;0,00;12,50;16,67;14,00;7,00;7,00;10,00;7,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;18,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;24,00;6,86;3,43;6,86;20,57;13,71;10,29;13,71;0,00;4,36;0,00;0,00;10,91;13,00;11,00;13,00;10,00;10,00;0,00;10,00;7,00;0,00;3,00;0,00;0,00;0,00;14,00;0,00;0,00;7,00;0,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-05-12;18,00;7,20;18,00;0,00;7,20;14,40;7,20;10,80;3,60;0,00;4,50;4,50;11,25;10,00;4,00;3,00;0,00;7,00;0,00;10,00;0,00;3,00;3,00;3,00;0,00;0,00;7,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-05-19;39,00;6,50;9,75;9,75;3,25;7,09;10,64;17,73;10,64;4,33;4,33;6,50;17,33;7,00;4,00;7,00;10,00;7,00;4,00;24,00;0,00;3,00;7,00;3,00;0,00;0,00;0,00;3,00;4,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;32,00;6,40;9,60;9,60;16,00;21,33;3,56;17,78;0,00;4,27;0,00;4,27;19,20;3,00;7,00;27,00;0,00;3,00;7,00;10,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;3,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
