Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;54,00;405,00;519,75;0,00;54,00;149,14;2,57;54,00;120,86;180,90;81,00;83,70;32,40;36,64;88,71;13,50;5,79;11,00;3,00;4,00;3,00;37,00;9,00;33,00;6,00;2,00;11,00;1,00;2,00;5,00;1,00;1,00;0,00;5,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-01-13;55,00;357,50;495,00;0,00;48,13;149,29;2,62;55,00;133,57;167,75;90,75;99,00;41,25;30,34;72,07;9,48;5,69;13,00;2,00;8,00;3,00;39,00;10,00;35,00;5,00;2,00;10,00;0,50;2,00;4,00;0,50;1,00;0,00;6,00;0,50;0,50;0,00;0,00;0,50;1,00;0,50;0,50;0,00
2019-01-20;53,00;355,86;477,00;0,00;60,57;116,60;2,65;31,80;127,20;170,16;69,74;80,89;36,26;29,44;74,59;9,81;5,89;11,00;1,00;7,00;2,00;34,00;11,00;33,00;7,00;4,00;7,00;0,00;1,00;4,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00
2019-01-27;48,00;301,71;411,43;0,00;54,86;141,33;2,67;26,67;106,67;152,47;67,76;87,53;42,35;23,04;63,36;9,60;3,84;8,00;2,00;5,00;3,00;28,00;7,00;30,00;8,00;1,00;8,00;0,50;1,00;5,00;1,00;1,00;0,00;5,00;0,50;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50
2019-02-03;49,00;322,00;406,00;0,00;49,00;110,89;2,58;30,95;110,89;133,39;68,06;84,39;35,39;29,40;58,80;13,72;7,84;7,00;1,00;5,00;1,00;37,00;5,00;31,00;8,00;2,00;7,00;0,00;1,00;5,00;1,00;1,00;0,00;4,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-02-10;50,00;314,29;428,57;0,00;50,00;94,74;2,63;28,95;105,26;127,78;69,44;83,33;33,33;25,00;53,85;9,62;3,85;8,00;1,00;3,00;2,00;32,00;11,00;31,00;8,00;3,00;9,00;0,00;1,00;3,00;1,00;0,00;0,00;6,00;0,50;1,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00
2019-02-17;53,00;371,00;484,57;0,00;60,57;98,05;2,65;23,85;111,30;142,26;64,16;86,47;39,05;33,37;49,07;13,74;7,85;11,00;2,00;4,00;4,00;36,00;10,00;28,00;7,00;2,00;6,00;0,00;0,50;3,00;2,00;0,50;0,50;6,00;0,50;0,50;1,00;0,50;0,00;0,50;1,00;1,00;0,00
2019-02-24;53,00;298,13;417,38;0,00;39,75;119,25;2,65;26,50;113,95;172,95;64,16;83,68;33,47;26,50;47,32;13,25;5,68;8,00;3,00;6,00;1,00;32,00;9,00;32,00;4,00;1,00;8,00;0,50;2,00;4,00;1,00;1,00;0,50;6,00;1,00;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2019-03-03;56,00;322,00;406,00;0,00;49,00;112,00;2,67;24,00;106,67;145,60;70,00;89,60;47,60;25,10;50,21;13,52;5,79;9,00;4,00;6,00;2,00;39,00;11,00;32,00;7,00;2,00;6,00;0,50;0,50;5,00;1,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;63,00;336,00;420,00;0,00;49,00;105,00;2,63;31,50;105,00;136,96;63,00;87,65;38,35;28,64;55,36;15,27;5,73;10,00;1,00;4,00;2,00;37,00;14,00;33,00;7,00;0,50;9,00;0,50;1,00;3,00;1,00;0,50;0,50;5,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;1,00;0,00
2019-03-17;58,00;406,00;485,75;0,00;43,50;97,55;2,64;36,91;116,00;154,67;82,86;96,67;44,19;30,93;59,93;11,60;7,73;11,00;2,00;5,00;2,00;37,00;7,00;38,00;9,00;2,00;10,00;0,50;2,00;4,00;2,00;1,00;1,00;5,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50
2019-03-24;58,00;420,50;456,75;0,00;43,50;123,91;1,32;29,00;113,36;154,67;80,10;88,38;38,67;36,73;58,00;9,67;5,80;9,00;3,00;5,00;3,00;36,00;15,00;36,00;11,00;1,00;6,00;0,00;2,00;4,00;1,00;0,00;0,00;5,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00
2019-03-31;70,00;462,00;420,00;0,00;42,00;121,85;2,59;36,30;132,22;169,62;88,85;118,46;45,77;45,41;54,86;11,35;5,68;9,00;5,00;5,00;3,00;33,00;14,00;40,00;10,00;1,00;7,00;0,50;1,00;5,00;2,00;0,50;0,00;6,00;2,00;1,00;1,00;0,00;0,00;0,50;0,50;1,00;0,00
2019-04-07;79,00;538,64;445,27;3,59;50,27;152,73;2,63;36,87;165,90;190,69;95,34;114,41;46,31;38,54;67,44;17,34;3,85;10,00;2,00;8,00;3,00;49,00;15,00;48,00;11,00;3,00;8,00;0,00;1,00;5,00;2,00;1,00;0,00;6,00;1,00;1,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-14;67,00;558,33;536,00;0,00;44,67;128,85;2,58;41,23;157,19;223,33;111,67;122,83;55,83;42,11;59,34;13,40;3,83;11,00;2,00;5,00;2,00;40,00;13,00;45,00;10,00;5,00;8,00;0,50;1,00;4,00;2,00;0,00;0,50;5,00;0,50;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00
2019-04-21;69,00;524,40;517,50;0,00;41,40;153,33;1,28;40,89;178,89;204,24;99,36;115,92;49,68;47,92;72,83;15,33;7,67;11,00;3,00;7,00;4,00;47,00;11,00;50,00;11,00;2,00;7,00;0,50;1,00;6,00;0,50;1,00;0,00;7,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-04-28;64,00;526,22;433,78;0,00;42,67;162,67;2,67;56,00;208,00;208,70;105,74;111,30;58,43;50,42;71,76;21,33;7,76;14,00;3,00;4,00;3,00;44,00;16,00;49,00;8,00;1,00;8,00;0,50;2,00;5,00;2,00;1,00;0,00;9,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-05-05;82,00;519,33;457,83;0,00;34,17;185,16;2,65;47,61;224,84;218,67;98,40;123,00;68,33;51,49;91,53;22,88;5,72;18,00;2,00;7,00;3,00;53,00;13,00;58,00;9,00;3,00;12,00;0,00;0,50;5,00;1,00;2,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-05-12;81,00;560,25;465,75;0,00;40,50;206,42;2,61;62,71;261,29;245,70;108,00;129,60;54,00;52,07;123,43;15,43;9,64;11,00;2,00;9,00;4,00;51,00;23,00;51,00;10,00;4,00;10,00;0,50;3,00;5,00;2,00;1,00;0,50;7,00;1,00;1,00;0,50;0,50;0,00;0,50;0,00;1,00;0,00
2019-05-19;86,00;637,83;487,33;0,00;43,00;218,91;2,61;62,55;226,73;219,16;130,39;116,52;61,03;53,51;108,93;19,11;5,73;13,00;3,00;11,00;4,00;47,00;25,00;48,00;11,00;2,00;12,00;0,00;1,00;5,00;1,00;0,50;0,50;10,00;2,00;1,00;1,00;0,50;0,00;1,00;0,00;1,00;0,00
2019-05-26;77,00;630,00;427,00;0,00;35,00;210,47;2,57;51,33;225,87;206,25;115,50;126,50;60,50;67,38;134,75;21,18;9,63;14,00;4,00;6,00;4,00;45,00;16,00;59,00;11,00;4,00;11,00;0,50;1,00;8,00;2,00;1,00;0,00;8,00;0,00;1,00;1,00;0,50;0,00;0,50;0,00;1,00;0,00
2019-06-02;90,00;630,00;450,00;0,00;41,54;231,43;2,57;56,57;208,29;250,91;100,91;120,00;54,55;57,45;130,21;17,23;7,66;17,00;3,00;7,00;5,00;47,00;17,00;51,00;7,00;4,00;13,00;0,00;1,00;7,00;1,00;1,00;0,00;8,00;1,00;1,00;0,00;0,00;0,50;0,00;0,50;3,00;0,00
