Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;89,00;55,00;38,00;49,00;18,00;71,00;31,00;42,00;11,00;38,00;17,00;93,00;32,00;10,00;15,00;27,00;1,00;102,30;5,11;39,90;38,87;0,00;23,00;11,00;2,00;11,00;11,00;1,00;46,00;36,00;13,00;22,00;0,00;4,00;4,00;1,00;2,00;16,00;2,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;44,00;39,00;36,00;7,00;63,00;36,00;36,00;12,00;26,00;11,00;70,00;30,00;4,00;10,00;29,00;1,00;93,88;7,14;25,51;44,90;1,00;18,00;10,00;1,00;8,00;10,00;1,00;41,00;35,00;13,00;20,00;0,00;2,00;3,00;1,00;1,00;11,00;4,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;79,00;38,00;41,00;30,00;5,00;51,00;28,00;27,00;11,00;26,00;16,00;34,00;30,00;2,00;7,00;27,00;1,00;79,00;6,16;27,70;28,73;2,00;50,00;7,00;2,00;8,00;12,00;1,00;33,00;30,00;9,00;10,00;1,00;4,00;2,00;1,00;2,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;80,00;31,00;29,00;34,00;13,00;48,00;33,00;17,00;11,00;28,00;13,00;37,00;23,00;4,00;9,00;31,00;3,00;89,23;7,18;26,67;31,79;0,00;18,00;10,00;0,00;6,00;6,00;2,00;37,00;31,00;5,00;13,00;0,00;1,00;5,00;2,00;0,00;9,00;3,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;88,00;28,00;35,00;25,00;15,00;45,00;27,00;17,00;8,00;19,00;9,00;44,00;23,00;8,00;12,00;22,00;2,00;73,67;6,14;25,58;22,51;0,00;20,00;8,00;2,00;7,00;8,00;2,00;35,00;25,00;8,00;8,00;1,00;2,00;5,00;1,00;0,00;11,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;71,00;33,00;30,00;26,00;3,00;39,00;20,00;19,00;7,00;13,00;9,00;29,00;25,00;3,00;6,00;26,00;1,00;71,00;5,14;28,81;19,55;3,00;20,00;4,00;1,00;5,00;17,00;0,00;33,00;21,00;6,00;9,00;0,00;4,00;2,00;1,00;0,00;9,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;33,00;34,00;29,00;7,00;51,00;16,00;20,00;11,00;16,00;7,00;39,00;36,00;1,00;9,00;24,00;2,00;62,88;6,18;20,62;22,68;2,00;25,00;5,00;1,00;8,00;10,00;0,00;28,00;27,00;6,00;11,00;0,00;2,00;1,00;1,00;1,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;64,00;23,00;30,00;22,00;4,00;42,00;30,00;17,00;3,00;20,00;10,00;40,00;21,00;3,00;3,00;20,00;1,00;56,89;3,05;29,46;14,22;1,00;15,00;8,00;1,00;7,00;7,00;1,00;26,00;20,00;7,00;11,00;1,00;2,00;2,00;1,00;1,00;5,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;64,00;31,00;31,00;23,00;5,00;29,00;25,00;13,00;9,00;18,00;8,00;35,00;23,00;2,00;8,00;25,00;1,00;61,94;4,13;20,65;23,74;1,00;17,00;7,00;1,00;3,00;6,00;0,00;28,00;42,00;5,00;9,00;1,00;2,00;1,00;1,00;1,00;7,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;55,00;33,00;24,00;26,00;7,00;35,00;25,00;19,00;5,00;14,00;10,00;28,00;23,00;2,00;4,00;26,00;1,00;49,81;1,04;16,60;18,68;1,00;11,00;5,00;1,00;5,00;8,00;0,00;24,00;18,00;4,00;7,00;0,00;1,00;2,00;1,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;50,00;26,00;26,00;22,00;4,00;40,00;17,00;7,00;7,00;18,00;7,00;30,00;25,00;1,00;9,00;15,00;1,00;47,96;1,02;12,24;11,22;0,00;11,00;5,00;0,00;6,00;6,00;0,00;21,00;20,00;6,00;6,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;47,00;29,00;19,00;16,00;4,00;34,00;14,00;10,00;6,00;17,00;5,00;25,00;22,00;1,00;1,00;18,00;1,00;44,96;5,11;16,35;12,26;1,00;9,00;7,00;0,00;4,00;3,00;0,00;20,00;8,00;6,00;3,00;0,00;1,00;1,00;0,00;0,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;38,00;26,00;18,00;14,00;6,00;30,00;16,00;8,00;2,00;13,00;8,00;26,00;18,00;3,00;4,00;15,00;1,00;29,78;3,08;9,24;7,19;0,00;10,00;6,00;0,00;3,00;4,00;1,00;17,00;22,00;5,00;4,00;0,00;0,00;1,00;1,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-04-07;34,00;30,00;18,00;13,00;4,00;25,00;9,00;6,00;1,00;12,00;4,00;18,00;16,00;1,00;1,00;12,00;5,00;25,76;4,12;17,52;8,24;0,00;8,00;5,00;1,00;4,00;2,00;1,00;21,00;10,00;3,00;8,00;0,00;2,00;1,00;1,00;0,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;20,00;24,00;11,00;8,00;3,00;18,00;6,00;2,00;4,00;5,00;6,00;11,00;18,00;1,00;3,00;12,00;1,00;22,00;1,00;15,00;7,00;1,00;5,00;3,00;0,00;1,00;2,00;0,00;7,00;13,00;2,00;5,00;0,00;1,00;1,00;2,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;29,00;13,00;13,00;4,00;3,00;13,00;5,00;3,00;3,00;3,00;5,00;8,00;8,00;0,00;2,00;8,00;1,00;21,75;1,04;12,43;6,21;0,00;3,00;4,00;0,00;1,00;3,00;0,00;6,00;5,00;2,00;3,00;0,00;2,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;29,00;8,00;10,00;2,00;4,00;13,00;4,00;7,00;0,00;2,00;3,00;12,00;11,00;3,00;1,00;10,00;1,00;16,00;1,00;13,00;7,00;0,00;2,00;1,00;1,00;2,00;2,00;0,00;5,00;4,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;17,00;7,00;9,00;3,00;2,00;12,00;6,00;3,00;1,00;4,00;1,00;4,00;11,00;1,00;1,00;6,00;1,00;20,00;1,00;14,00;4,00;0,00;2,00;1,00;1,00;2,00;1,00;0,00;3,00;4,00;2,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;21,00;3,00;5,00;3,00;0,00;5,00;3,00;5,00;1,00;1,00;1,00;4,00;8,00;1,00;1,00;6,00;0,00;13,65;1,05;12,60;2,10;0,00;3,00;2,00;0,00;2,00;3,00;1,00;3,00;3,00;1,00;3,00;0,00;1,00;1,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;21,00;6,00;6,00;1,00;1,00;11,00;4,00;5,00;3,00;3,00;1,00;4,00;13,00;0,00;3,00;5,00;1,00;20,00;1,00;8,00;4,00;0,00;4,00;1,00;1,00;1,00;2,00;1,00;7,00;4,00;1,00;4,00;1,00;2,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-05-26;33,00;3,00;7,00;3,00;2,00;9,00;3,00;4,00;3,00;1,00;3,00;9,00;19,00;2,00;2,00;7,00;0,00;15,47;1,03;15,47;4,13;1,00;3,00;2,00;1,00;2,00;4,00;0,00;6,00;3,00;0,00;6,00;0,00;2,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-02;34,00;5,00;12,00;4,00;4,00;9,00;6,00;5,00;2,00;4,00;2,00;8,00;10,00;1,00;1,00;4,00;1,00;21,64;1,03;8,24;3,09;0,00;6,00;3,00;0,00;0,00;3,00;1,00;5,00;4,00;2,00;4,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00
2019-06-09;39,00;7,00;11,00;9,00;1,00;3,00;4,00;4,00;1,00;6,00;3,00;9,00;14,00;1,00;2,00;4,00;2,00;22,58;1,03;15,39;7,18;0,00;6,00;1,00;0,00;3,00;3,00;1,00;6,00;6,00;1,00;6,00;1,00;1,00;1,00;0,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00
2019-06-16;39,00;6,00;10,00;5,00;3,00;10,00;6,00;10,00;1,00;6,00;3,00;6,00;9,00;2,00;2,00;5,00;1,00;18,47;2,05;16,42;7,18;2,00;0,00;3,00;1,00;1,00;1,00;0,00;7,00;4,00;2,00;4,00;1,00;3,00;0,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;40,00;4,00;14,00;3,00;4,00;7,00;2,00;7,00;2,00;4,00;1,00;4,00;18,00;1,00;2,00;6,00;3,00;27,69;2,05;8,21;10,26;1,00;3,00;5,00;1,00;1,00;4,00;0,00;7,00;6,00;4,00;4,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;5,00;12,00;8,00;1,00;17,00;6,00;8,00;0,00;4,00;1,00;7,00;11,00;2,00;1,00;10,00;2,00;27,73;1,03;11,30;6,16;0,00;4,00;2,00;1,00;1,00;3,00;1,00;7,00;4,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-07-07;42,00;11,00;13,00;9,00;0,00;8,00;4,00;6,00;1,00;4,00;1,00;11,00;14,00;0,00;1,00;10,00;1,00;27,66;2,05;10,24;14,34;0,00;6,00;2,00;1,00;2,00;3,00;0,00;10,00;6,00;3,00;5,00;0,00;1,00;0,00;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-07-14;42,00;17,00;16,00;5,00;1,00;14,00;7,00;7,00;2,00;5,00;1,00;9,00;21,00;1,00;1,00;7,00;2,00;30,73;1,02;10,24;10,24;0,00;2,00;3,00;0,00;1,00;7,00;1,00;8,00;6,00;2,00;6,00;1,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-07-21;40,00;19,00;13,00;5,00;3,00;20,00;5,00;7,00;1,00;4,00;3,00;12,00;18,00;1,00;2,00;6,00;2,00;26,67;1,03;16,41;7,18;0,00;3,00;6,00;0,00;3,00;1,00;6,00;4,00;8,00;3,00;7,00;0,00;2,00;0,00;0,00;1,00;2,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-07-28;47,00;12,00;13,00;3,00;2,00;10,00;6,00;8,00;3,00;6,00;1,00;5,00;18,00;0,00;1,00;11,00;1,00;35,76;2,04;12,26;9,20;1,00;4,00;4,00;0,00;1,00;2,00;1,00;12,00;7,00;5,00;6,00;0,00;2,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;42,00;8,00;13,00;4,00;3,00;12,00;7,00;6,00;1,00;6,00;4,00;14,00;16,00;2,00;2,00;6,00;2,00;42,00;1,02;14,34;11,27;0,00;2,00;2,00;0,00;1,00;4,00;1,00;10,00;6,00;2,00;2,00;0,00;1,00;3,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-08-11;40,00;9,00;14,00;4,00;2,00;13,00;4,00;4,00;2,00;4,00;2,00;15,00;16,00;2,00;2,00;13,00;1,00;29,74;3,08;16,41;9,23;0,00;3,00;7,00;0,00;6,00;4,00;1,00;12,00;5,00;2,00;6,00;0,00;1,00;2,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-08-18;45,00;9,00;12,00;10,00;3,00;14,00;6,00;5,00;1,00;8,00;1,00;8,00;15,00;1,00;4,00;12,00;3,00;31,70;3,07;15,34;9,20;0,00;6,00;2,00;1,00;3,00;5,00;0,00;9,00;6,00;1,00;6,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
