Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;22,00;154,00;185,43;176,00;113,14;66,00;1,83;71,50;111,83;150,33;66,00;146,67;88,00;143,00;121,00;71,50;51,70;78,10;6,60;12,00;34,00;22,00;7,00;12,00;2,00;6,00;4,00;4,00;2,00;10,00;1,00;1,00
2019-03-24;18,00;147,00;168,00;159,00;114,00;55,80;1,80;72,00;118,80;158,40;68,40;129,60;72,00;108,00;103,50;67,50;46,59;73,06;5,29;11,00;32,00;22,00;9,00;11,00;2,00;6,00;2,00;2,00;3,00;9,00;1,00;1,00
2019-03-31;23,00;164,29;177,43;161,00;154,43;106,15;1,77;69,00;113,23;180,71;62,43;170,86;73,60;119,60;105,80;59,80;51,23;61,68;7,32;12,00;32,00;24,00;8,00;10,00;4,00;4,00;3,00;5,00;3,00;5,00;1,00;0,50
2019-04-07;36,00;202,91;186,55;180,00;180,00;113,40;1,80;84,60;180,00;212,73;78,55;153,82;92,57;144,00;133,71;72,00;53,45;72,00;8,73;13,00;31,00;26,00;7,00;11,00;4,00;4,00;3,00;4,00;2,00;6,00;1,00;1,00
2019-04-14;35,00;318,18;171,82;200,45;168,64;116,05;1,84;79,21;151,05;276,50;77,00;150,50;95,00;170,00;145,00;95,00;48,13;77,66;6,56;15,00;39,00;22,00;9,00;12,00;4,00;5,00;5,00;3,00;1,00;5,00;1,00;0,50
2019-04-21;35,00;155,91;168,64;159,09;162,27;106,84;1,84;70,00;103,16;224,00;66,50;119,00;85,00;140,00;130,00;80,00;49,22;65,63;5,47;15,00;39,00;30,00;13,00;10,00;5,00;4,00;4,00;3,00;2,00;9,00;1,00;1,00
2019-04-28;30,00;160,00;176,67;153,33;166,67;111,18;1,76;70,59;93,53;213,33;60,00;126,67;85,00;160,00;115,00;75,00;52,50;64,29;7,50;14,00;44,00;30,00;9,00;9,00;5,00;4,00;3,00;3,00;2,00;6,00;0,50;0,50
2019-05-05;27,00;155,25;189,00;141,75;182,25;104,40;1,80;90,00;95,40;185,63;64,13;128,25;67,50;130,50;108,00;54,00;52,92;69,12;6,48;14,00;37,00;19,00;9,00;12,00;6,00;6,00;4,00;1,00;2,00;7,00;1,00;1,00
2019-05-12;32,00;160,00;172,80;144,00;150,40;112,00;1,78;71,11;97,78;176,00;54,40;115,20;73,14;132,57;109,71;68,57;49,66;67,31;8,83;15,00;36,00;23,00;7,00;12,00;5,00;6,00;3,00;2,00;2,00;6,00;1,00;1,00
2019-05-19;29,00;161,11;148,22;145,00;151,44;110,56;1,81;68,88;99,69;183,67;58,00;112,78;67,67;140,17;116,00;72,50;55,77;70,27;12,27;15,00;40,00;34,00;7,00;20,00;5,00;4,00;3,00;3,00;2,00;5,00;2,00;1,00
2019-05-26;35,00;159,09;155,91;143,18;162,27;98,00;3,50;75,25;92,75;200,45;57,27;120,91;190,00;155,00;135,00;80,00;53,03;65,76;10,61;15,00;40,00;32,00;10,00;13,00;5,00;6,00;5,00;2,00;3,00;12,00;2,00;1,00
2019-06-02;38,00;171,00;171,00;142,50;158,33;97,71;1,81;66,95;92,29;210,73;58,73;124,36;99,75;313,50;114,00;71,25;47,77;66,23;8,69;16,00;40,00;29,00;9,00;10,00;3,00;5,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-06-09;38,00;177,33;158,33;148,83;161,50;106,76;1,81;65,14;103,14;221,09;65,64;124,36;80,75;156,75;128,25;76,00;53,20;61,89;7,60;17,00;49,00;27,00;10,00;12,00;6,00;6,00;5,00;4,00;2,00;8,00;2,00;1,00
2019-06-16;43,00;153,57;150,50;144,36;135,14;98,54;1,79;66,29;86,00;208,38;59,54;145,54;81,22;138,56;124,22;86,00;50,53;66,65;9,68;16,00;47,00;34,00;10,00;11,00;6,00;5,00;5,00;3,00;3,00;6,00;1,00;1,00
2019-06-23;38,00;142,50;148,83;129,83;148,83;92,29;1,81;65,14;90,48;183,09;62,18;203,82;71,25;128,25;104,50;57,00;54,29;66,23;8,69;20,00;40,00;31,00;12,00;10,00;5,00;8,00;5,00;2,00;4,00;8,00;2,00;2,00
2019-06-30;38,00;142,50;152,00;145,67;152,00;94,10;1,81;65,14;81,43;190,00;51,82;138,18;76,00;128,25;114,00;61,75;46,44;60,17;9,50;15,00;36,00;31,00;10,00;11,00;4,00;4,00;5,00;4,00;2,00;10,00;1,00;1,00
2019-07-07;41,00;160,85;160,85;173,46;160,85;98,04;1,78;64,17;90,91;215,25;58,08;140,08;87,13;220,38;138,38;76,88;60,42;74,45;6,47;15,00;44,00;33,00;12,00;14,00;3,00;6,00;6,00;3,00;4,00;6,00;1,00;1,00
2019-07-14;42,00;190,62;164,77;180,92;180,92;104,09;3,65;71,22;91,30;229,38;54,92;145,38;79,33;172,67;126,00;79,33;75,38;71,08;9,69;16,00;44,00;36,00;10,00;14,00;4,00;4,00;7,00;5,00;4,00;8,00;1,00;1,00
2019-07-21;48,00;156,80;172,80;176,00;160,00;97,78;3,56;76,44;85,33;216,00;61,71;147,43;81,60;158,40;124,80;72,00;53,45;74,18;10,91;16,00;42,00;33,00;7,00;12,00;5,00;5,00;4,00;4,00;3,00;8,00;1,00;1,00
2019-07-28;42,00;187,38;164,77;197,08;184,15;91,30;1,83;69,39;82,17;200,31;48,46;142,15;84,00;140,00;112,00;74,67;47,38;61,38;8,62;15,00;47,00;30,00;12,00;10,00;5,00;5,00;4,00;3,00;2,00;8,00;2,00;1,00
2019-08-04;39,00;162,50;198,25;201,50;172,25;118,77;3,55;62,05;93,95;204,75;55,25;123,50;97,50;156,00;136,50;87,75;50,92;73,67;7,58;19,00;46,00;33,00;11,00;10,00;4,00;6,00;5,00;3,00;4,00;7,00;3,00;1,00
2019-08-11;45,00;163,93;183,21;163,93;186,43;115,20;3,60;61,20;99,00;202,50;45,00;122,14;95,00;165,00;135,00;90,00;51,43;72,86;11,79;17,00;46,00;31,00;9,00;11,00;5,00;4,00;4,00;4,00;3,00;9,00;2,00;1,00
2019-08-18;38,00;158,33;180,50;158,33;158,33;99,52;1,81;66,95;112,19;210,73;62,18;138,18;85,50;152,00;152,00;137,75;57,54;71,66;8,69;17,00;43,00;34,00;9,00;10,00;4,00;3,00;3,00;3,00;2,00;5,00;3,00;1,00
2019-08-25;36,00;153,82;183,27;166,91;153,82;108,00;1,80;84,60;102,60;196,36;49,09;127,64;82,29;159,43;128,57;216,00;49,76;66,71;9,53;19,00;40,00;36,00;11,00;10,00;5,00;6,00;7,00;3,00;3,00;7,00;1,00;2,00
2019-09-01;40,00;156,67;193,33;153,33;156,67;114,55;1,82;67,27;114,55;190,00;63,33;133,33;80,00;150,00;120,00;70,00;51,89;69,19;9,73;10,00;31,00;25,00;10,00;11,00;5,00;3,00;4,00;4,00;2,00;5,00;1,00;1,00
2019-09-08;42,00;155,08;210,00;158,31;155,08;113,22;1,83;78,52;104,09;193,85;58,15;119,54;79,33;144,67;126,00;74,67;51,69;73,23;9,69;14,00;35,00;28,00;11,00;12,00;4,00;6,00;5,00;5,00;2,00;6,00;2,00;1,00
2019-09-15;36,00;183,27;202,91;144,00;183,27;111,60;1,80;75,60;104,40;202,91;62,18;137,45;87,43;149,14;128,57;77,14;60,35;70,94;8,47;14,00;34,00;27,00;11,00;12,00;5,00;6,00;3,00;3,00;3,00;5,00;2,00;1,00
2019-09-22;30,00;186,67;206,67;160,00;156,67;114,38;3,75;73,13;95,63;226,67;60,00;186,67;90,00;130,00;135,00;80,00;61,11;73,33;7,78;12,00;33,00;26,00;7,00;9,00;6,00;4,00;4,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;207,70;210,80;176,70;155,00;125,82;1,82;71,12;102,12;344,44;65,44;151,56;87,83;144,67;149,83;103,33;57,57;74,18;8,86;14,00;30,00;32,00;8,00;12,00;5,00;5,00;5,00;2,00;2,00;7,00;1,00;1,00
2019-10-06;26,00;159,25;191,75;143,00;133,25;113,29;1,86;72,43;94,71;221,00;58,50;120,25;83,20;124,80;130,00;83,20;47,67;67,17;6,50;16,00;37,00;24,00;7,00;10,00;3,00;4,00;3,00;1,00;2,00;6,00;1,00;1,00
2019-10-13;21,00;162,00;168,00;132,00;213,00;108,50;1,75;73,50;87,50;231,00;59,50;122,50;84,00;115,50;136,50;68,25;45,15;59,85;6,30;12,00;32,00;21,00;7,00;12,00;3,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;21,00;156,00;165,00;120,00;129,00;99,75;1,75;64,75;89,25;213,50;70,00;119,00;78,75;115,50;131,25;68,25;51,45;59,85;4,20;10,00;28,00;19,00;6,00;9,00;4,00;5,00;4,00;2,00;1,00;4,00;0,50;0,50
2019-10-27;19,00;145,67;180,50;133,00;123,50;86,36;3,45;62,18;81,18;209,00;47,50;110,83;76,00;99,75;109,25;85,50;47,50;60,17;5,28;10,00;27,00;24,00;5,00;7,00;3,00;5,00;2,00;2,00;1,00;5,00;1,00;1,00
2019-11-03;17,00;149,60;176,80;132,60;119,00;96,33;1,89;69,89;77,44;193,80;47,60;122,40;73,67;102,00;136,00;62,33;47,81;46,75;6,38;8,00;27,00;23,00;6,00;7,00;5,00;4,00;3,00;2,00;1,00;3,00;1,00;1,00
2019-11-10;14,00;150,50;182,00;122,50;105,00;80,50;1,75;59,50;70,00;185,50;49,00;112,00;65,33;466,67;107,33;51,33;40,92;47,38;6,46;9,00;23,00;19,00;5,00;12,00;1,00;4,00;2,00;3,00;0,50;6,00;1,00;1,00
2019-11-17;15,00;132,00;156,00;96,00;93,00;78,75;1,88;71,25;71,25;191,25;52,50;116,25;60,00;240,00;110,00;65,00;40,71;50,36;5,36;7,00;27,00;20,00;3,00;9,00;2,00;5,00;2,00;2,00;1,00;3,00;1,00;0,50
2019-11-24;17,00;136,00;190,40;108,80;115,60;71,78;1,89;60,44;60,44;170,00;40,80;115,60;68,00;102,00;119,00;68,00;39,67;48,73;5,67;8,00;24,00;17,00;5,00;6,00;3,00;5,00;3,00;2,00;1,00;3,00;0,50;0,00
2019-12-01;18,00;126,00;141,00;96,00;84,00;70,20;1,80;66,60;72,00;180,00;46,80;115,20;58,50;72,00;103,50;72,00;34,94;54,00;6,35;7,00;30,00;17,00;4,00;9,00;3,00;6,00;1,00;3,00;1,00;4,00;0,50;0,50
2019-12-08;13,00;136,50;139,75;100,75;97,50;72,43;1,86;63,14;55,71;237,25;42,25;110,50;52,00;60,67;95,33;65,00;36,83;49,83;6,50;6,00;26,00;18,00;6,00;11,00;4,00;3,00;2,00;1,00;1,00;5,00;0,50;1,00
2019-12-15;16,00;147,20;140,80;112,00;102,40;71,11;1,78;69,33;62,22;163,20;44,80;108,80;74,67;69,33;138,67;80,00;35,43;46,86;5,71;11,00;27,00;18,00;6,00;11,00;2,00;5,00;3,00;2,00;1,00;4,00;1,00;0,50
2019-12-22;20,00;193,33;183,33;166,67;123,33;94,55;1,82;58,18;80,00;246,67;53,33;146,67;70,00;150,00;155,00;100,00;37,89;53,68;5,26;12,00;33,00;26,00;7,00;10,00;4,00;4,00;3,00;2,00;1,00;5,00;1,00;0,50
2019-12-29;22,00;182,29;188,57;157,14;116,29;97,17;1,83;56,83;84,33;220,00;50,29;116,29;88,00;121,00;170,50;88,00;47,30;57,20;7,70;12,00;35,00;22,00;8,00;11,00;3,00;4,00;2,00;2,00;1,00;6,00;1,00;1,00
2020-01-05;19,00;161,50;167,83;129,83;114,00;98,45;1,73;55,27;76,00;148,83;47,50;117,17;66,50;95,00;123,50;52,25;48,56;62,28;8,44;12,00;36,00;25,00;6,00;9,00;4,00;5,00;4,00;2,00;1,00;3,00;1,00;1,00
2020-01-12;23,00;157,71;193,86;138,00;131,43;106,15;1,77;65,46;88,46;154,43;55,86;118,29;69,00;119,60;115,00;46,00;51,48;69,00;7,67;10,00;32,00;23,00;4,00;8,00;4,00;3,00;3,00;2,00;1,00;5,00;1,00;1,00
2020-01-19;21,00;154,00;185,50;150,50;150,50;108,82;1,91;66,82;85,91;150,50;52,50;133,00;68,25;105,00;126,00;42,00;50,84;60,79;5,53;10,00;36,00;25,00;7,00;10,00;3,00;2,00;4,00;2,00;2,00;5,00;0,00;1,00
2020-01-26;21,00;126,00;150,00;117,00;114,00;92,75;1,75;57,75;80,50;164,50;52,50;122,50;68,25;89,25;120,75;47,25;44,10;58,80;7,35;9,00;30,00;19,00;6,00;12,00;3,00;3,00;2,00;2,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;132,00;163,43;119,43;125,71;100,83;1,83;95,33;84,33;187,00;58,67;172,33;77,00;104,50;110,00;55,00;50,60;67,10;5,50;10,00;28,00;18,00;5,00;9,00;3,00;5,00;2,00;4,00;1,00;6,00;1,00;0,50
2020-02-09;20,00;156,67;190,00;140,00;126,67;96,36;1,82;67,27;85,45;160,00;50,00;113,33;75,00;95,00;115,00;55,00;43,16;62,11;6,32;12,00;31,00;24,00;5,00;12,00;4,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;23,00;167,57;177,43;131,43;131,43;95,54;1,77;67,23;83,15;167,57;52,57;131,43;64,40;96,60;119,60;55,20;43,81;67,90;7,67;12,00;29,00;23,00;6,00;11,00;4,00;5,00;5,00;3,00;2,00;4,00;0,50;1,00
2020-02-23;20,00;136,67;146,67;116,67;123,33;94,55;1,82;63,64;69,09;156,67;60,00;126,67;65,00;125,00;110,00;50,00;43,16;54,74;5,26;8,00;24,00;19,00;5,00;11,00;2,00;4,00;4,00;3,00;1,00;3,00;1,00;1,00
2020-03-01;21,00;120,00;117,00;99,00;105,00;82,25;1,75;64,75;73,50;147,00;42,00;126,00;57,75;99,75;94,50;52,50;44,10;51,45;7,35;9,00;23,00;19,00;6,00;12,00;3,00;4,00;3,00;2,00;1,00;3,00;2,00;1,00
2020-03-08;18,00;108,00;114,00;87,00;108,00;81,00;1,80;115,20;64,80;165,60;46,80;151,20;45,00;85,50;103,50;36,00;36,00;48,71;5,29;7,00;19,00;15,00;2,00;6,00;2,00;4,00;3,00;2,00;1,00;3,00;1,00;1,00
2020-03-15;10,00;70,00;86,67;50,00;53,33;50,00;2,00;76,00;40,00;33,33;23,33;56,67;25,00;250,00;35,00;20,00;18,89;31,11;3,33;5,00;10,00;6,00;2,00;6,00;3,00;4,00;2,00;2,00;1,00;2,00;0,00;0,00
2020-03-22;5,00;42,50;47,50;25,00;25,00;41,67;0,83;45,00;18,33;22,50;15,00;27,50;20,00;140,00;25,00;35,00;13,00;19,00;2,00;4,00;11,00;2,00;2,00;4,00;2,00;1,00;2,00;0,50;0,50;2,00;0,50;0,50
2020-03-29;6,00;48,00;48,00;24,00;24,00;40,00;1,00;38,00;52,00;24,00;12,00;33,00;18,00;78,00;30,00;18,00;16,00;18,00;1,00;3,00;7,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;3,00;0,50;0,00
2020-04-05;6,00;42,00;42,00;21,00;33,00;50,00;0,00;26,00;32,00;30,00;15,00;45,00;18,00;84,00;36,00;12,00;19,20;20,40;3,60;4,00;10,00;4,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2020-04-12;5,00;32,50;32,50;20,00;22,50;40,00;0,83;16,67;18,33;25,00;10,00;30,00;15,00;50,00;30,00;15,00;13,00;12,00;2,00;3,00;9,00;6,00;1,00;3,00;1,00;1,00;2,00;0,50;0,50;2,00;0,50;0,00
2020-04-19;6,00;36,00;39,00;21,00;24,00;36,00;0,00;22,00;20,00;24,00;12,00;30,00;18,00;66,00;30,00;12,00;19,20;15,60;1,20;4,00;7,00;5,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;21,00;36,00;1,00;22,00;18,00;24,00;9,00;30,00;18,00;60,00;30,00;12,00;14,00;11,00;1,00;3,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-05-03;6,00;36,00;45,00;24,00;27,00;34,00;1,00;20,00;18,00;27,00;15,00;30,00;18,00;54,00;36,00;12,00;16,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;3,00;0,00;0,00
2020-05-10;8,00;52,00;52,00;36,00;36,00;38,00;1,00;26,00;22,00;36,00;16,00;40,00;16,00;44,00;28,00;12,00;21,71;19,43;1,14;3,00;7,00;6,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;3,00;0,50;1,00
2020-05-17;9,00;39,00;45,00;36,00;33,00;30,60;0,90;23,40;21,60;33,00;15,00;42,00;18,00;49,50;36,00;13,50;23,00;16,00;3,00;4,00;10,00;4,00;4,00;6,00;1,00;1,00;2,00;1,00;0,50;4,00;0,50;0,50
2020-05-24;12,00;39,00;39,00;51,00;39,00;38,00;1,00;24,00;30,00;44,00;20,00;56,00;24,00;60,00;54,00;18,00;26,18;15,27;2,18;4,00;15,00;7,00;3,00;4,00;1,00;1,00;1,00;2,00;0,50;3,00;1,00;0,50
2020-05-31;15,00;51,00;51,00;66,00;33,00;46,88;0,94;20,63;31,88;51,00;18,00;45,00;25,00;75,00;65,00;20,00;24,64;15,00;2,14;5,00;12,00;13,00;4,00;4,00;2,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;20,00;56,67;50,00;100,00;46,67;45,45;0,91;23,64;34,55;86,67;23,33;70,00;35,00;90,00;70,00;30,00;30,00;18,89;3,33;8,00;12,00;11,00;7,00;6,00;3,00;2,00;2,00;1,00;2,00;5,00;1,00;1,00
2020-06-14;18,00;66,00;42,00;96,00;45,00;43,20;0,90;25,20;34,20;97,20;25,20;64,80;31,50;76,50;67,50;31,50;28,13;18,00;5,63;8,00;9,00;11,00;5,00;6,00;2,00;2,00;2,00;2,00;1,00;3,00;1,00;1,00
2020-06-21;23,00;65,71;39,43;101,86;62,43;42,46;1,77;28,31;56,62;95,29;26,29;62,43;27,60;92,00;69,00;36,80;29,57;17,52;4,38;9,00;10,00;13,00;6,00;9,00;1,00;2,00;3,00;1,00;1,00;4,00;2,00;1,00
2020-06-28;25,00;78,13;50,00;143,75;71,88;44,64;1,79;28,57;51,79;109,38;25,00;62,50;40,00;100,00;80,00;45,00;33,33;16,67;5,21;11,00;12,00;14,00;7,00;8,00;2,00;4,00;3,00;3,00;1,00;7,00;1,00;1,00
2020-07-05;33,00;92,40;52,80;178,20;85,80;51,33;1,83;33,00;45,83;138,60;33,00;79,20;37,71;117,86;84,86;51,86;34,06;21,29;6,39;12,00;13,00;17,00;9,00;11,00;3,00;4,00;4,00;2,00;2,00;6,00;1,00;1,00
2020-07-12;46,00;115,00;49,29;203,71;85,43;40,69;1,77;61,92;47,77;157,71;29,57;82,14;51,11;143,11;97,11;61,33;40,65;19,26;8,56;15,00;12,00;18,00;8,00;8,00;2,00;2,00;4,00;13,00;1,00;7,00;2,00;2,00
2020-07-19;44,00;100,57;53,43;201,14;84,86;45,83;1,83;27,50;44,00;176,00;33,85;88,00;48,89;141,78;88,00;63,56;39,60;19,80;6,60;14,00;11,00;18,00;8,00;9,00;2,00;3,00;4,00;6,00;2,00;9,00;1,00;1,00
2020-07-26;36,00;91,64;49,09;199,64;88,36;45,00;1,80;25,20;41,40;173,45;26,18;62,18;46,29;144,00;82,29;61,71;37,09;17,45;4,36;11,00;10,00;12,00;9,00;8,00;3,00;3,00;4,00;3,00;1,00;8,00;1,00;2,00
2020-08-02;38,00;95,00;53,83;171,00;63,33;50,67;1,81;27,14;54,29;152,00;27,64;72,55;52,25;137,75;80,75;61,75;39,09;19,54;5,43;12,00;12,00;12,00;8,00;9,00;3,00;1,00;5,00;1,00;2,00;7,00;2,00;1,00
2020-08-09;30,00;96,67;53,33;136,67;83,33;52,94;1,76;37,06;56,47;160,00;26,67;63,33;50,00;160,00;85,00;60,00;41,79;19,29;4,29;12,00;13,00;12,00;8,00;11,00;2,00;2,00;3,00;2,00;2,00;7,00;2,00;1,00
2020-08-16;29,00;90,22;61,22;119,22;48,33;48,94;1,81;23,56;58,00;151,44;22,56;61,22;38,67;159,50;77,33;58,00;33,30;20,41;6,44;9,00;13,00;17,00;5,00;8,00;2,00;3,00;3,00;1,00;1,00;4,00;1,00;1,00
2020-08-23;35,00;89,09;57,27;105,00;44,55;49,74;1,84;20,26;70,00;150,50;31,50;59,50;50,00;150,00;80,00;60,00;35,00;19,69;6,56;8,00;13,00;14,00;5,00;13,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;25,00;56,25;56,25;93,75;37,50;50,00;1,79;19,64;46,43;131,25;25,00;53,13;30,00;160,00;80,00;55,00;35,42;19,79;3,13;4,00;12,00;14,00;5,00;6,00;2,00;3,00;2,00;2,00;0,50;4,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;102,00;33,00;45,00;1,80;23,40;46,80;153,00;27,00;48,00;27,00;153,00;67,50;45,00;42,75;18,00;4,50;4,00;14,00;13,00;4,00;11,00;2,00;2,00;1,00;1,00;0,50;2,00;1,00;0,50
2020-09-13;7,00;66,50;80,50;101,50;38,50;50,75;1,75;21,00;50,75;91,00;31,50;56,00;21,00;105,00;49,00;28,00;40,00;23,00;3,00;18,00;11,00;15,00;3,00;7,00;2,00;2,00;1,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;76,00;76,00;60,00;44,00;64,00;2,00;42,00;70,00;72,00;32,00;64,00;40,00;100,00;40,00;32,00;44,57;20,57;2,29;4,00;18,00;11,00;3,00;5,00;2,00;3,00;2,00;1,00;0,50;3,00;0,00;0,50
2020-09-27;12,00;51,00;57,00;36,00;33,00;48,00;1,71;30,86;27,43;42,00;27,00;54,00;24,00;138,00;48,00;42,00;40,36;18,55;3,27;2,00;11,00;7,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;0,50
2020-10-04;14,00;45,50;59,50;38,50;31,50;45,50;1,75;24,50;26,25;45,50;24,50;59,50;18,67;107,33;32,67;32,67;37,69;15,08;2,15;3,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;37,50;37,50;20,00;20,00;40,00;0,83;13,33;23,33;30,00;17,50;37,50;15,00;80,00;30,00;30,00;35,00;12,00;2,00;2,00;8,00;5,00;1,00;5,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;49,00;21,00;28,00;33,25;1,75;26,25;17,50;45,50;17,50;49,00;21,00;84,00;35,00;28,00;33,83;17,50;2,33;1,00;9,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;41,94;38,71;19,35;35,48;26,79;0,89;21,43;14,29;36,67;13,33;56,67;20,00;45,00;25,00;20,00;23,66;9,68;1,08;2,00;8,00;3,00;0,50;4,00;1,00;1,00;0,50;0,50;1,00;3,00;0,50;0,50
2020-11-01;13,00;32,50;35,75;13,00;29,25;22,29;0,93;14,86;18,57;32,50;9,75;39,00;8,67;21,67;65,00;8,67;18,42;11,92;2,17;1,00;6,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;11,00;36,67;55,00;22,00;25,67;25,67;0,92;29,33;18,33;40,33;14,67;62,33;16,50;49,50;27,50;11,00;14,30;12,10;1,10;1,00;8,00;3,00;1,00;3,00;1,00;0,50;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;30,00;37,50;12,50;25,00;28,33;0,83;26,67;40,00;40,00;30,00;70,00;15,00;30,00;60,00;10,00;13,00;10,00;2,00;4,00;7,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;2,00;1,00;0,00
2020-11-22;5,00;27,50;30,00;12,50;20,00;21,67;0,83;15,00;36,67;20,00;10,00;30,00;15,00;30,00;25,00;10,00;12,00;9,00;2,00;2,00;7,00;3,00;1,00;3,00;1,00;1,00;2,00;1,00;0,50;2,00;0,50;0,00
