Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;46,00;60,72;7,36;0,92;7,36;29,00;1,00;2,00;19,00;276,00;18,40;9,20;9,20;7,26;198,53;7,26;2,42;6,00;2,00;8,00;1,00;92,00;11,10;22,21;6,34;0,00;1,00;0,00;1,00;7,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-01-13;45,00;65,63;5,63;0,00;7,50;28,00;0,50;1,00;18,00;265,50;13,50;13,50;9,00;7,11;142,11;7,11;1,18;7,00;3,00;5,00;1,00;107,68;9,64;19,29;3,21;0,50;0,50;0,00;0,00;10,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;51,00;56,67;7,56;0,00;3,78;27,00;3,00;1,00;24,00;301,36;23,18;9,27;9,27;7,29;131,14;9,71;0,00;5,00;1,00;6,00;1,00;95,63;11,16;28,69;4,78;0,50;2,00;0,00;0,50;11,00;2,00;0,50;0,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-01-27;41,00;63,36;5,59;0,00;5,59;29,00;1,00;1,00;19,00;259,67;18,22;4,56;9,11;7,24;130,24;7,24;1,21;4,00;0,00;11,00;0,50;100,92;9,46;23,65;3,15;0,00;0,00;0,00;0,50;8,00;1,00;0,00;0,50;1,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;60,31;7,54;0,00;9,42;30,00;1,00;1,00;22,00;227,18;17,82;8,91;4,45;9,80;112,70;7,35;2,45;4,00;3,00;5,00;0,50;99,58;9,48;17,39;6,32;0,00;2,00;1,00;0,50;8,00;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;55,56;9,26;0,00;7,41;34,00;2,00;4,00;20,00;231,82;18,18;9,09;4,55;4,76;111,90;9,52;2,38;4,00;2,00;2,00;0,50;95,31;9,38;25,00;4,69;0,00;0,50;0,00;0,00;8,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-02-17;45,00;69,38;7,50;0,00;3,75;31,00;3,00;1,00;28,00;252,00;13,50;13,50;4,50;7,50;117,50;10,00;2,50;6,00;1,00;6,00;0,50;117,32;9,64;24,11;6,43;0,00;2,00;0,00;0,00;9,00;0,00;1,00;0,50;2,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2019-02-24;49,00;70,78;7,26;0,00;7,26;27,00;1,00;3,00;20,00;258,36;8,91;8,91;4,45;9,80;117,60;9,80;2,45;7,00;1,00;7,00;0,50;112,23;9,48;20,55;6,32;0,00;0,50;0,00;0,50;8,00;1,00;0,00;0,00;0,50;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2019-03-03;55,00;66,00;5,50;0,00;9,17;33,00;1,00;4,00;25,00;270,42;13,75;13,75;4,58;7,17;119,57;7,17;1,20;6,00;2,00;8,00;1,00;114,71;15,71;22,00;4,71;0,00;0,50;0,00;2,00;11,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;108,97;7,52;0,00;9,39;29,00;2,00;2,00;20,00;252,43;22,14;13,29;4,43;9,92;109,12;9,92;2,48;9,00;3,00;6,00;1,00;109,69;11,13;25,44;6,36;0,50;1,00;0,00;1,00;8,00;1,00;0,00;0,50;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;59,00;79,28;11,06;0,00;5,53;29,00;1,00;2,00;32,00;281,38;18,15;13,62;9,08;7,38;120,46;12,29;1,23;7,00;1,00;8,00;0,50;100,92;10,87;26,39;4,66;0,50;2,00;0,00;1,00;10,00;0,00;0,00;0,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;60,00;67,50;5,63;0,00;9,38;28,00;3,00;4,00;27,00;286,15;27,69;13,85;4,62;7,20;108,00;9,60;2,40;6,00;3,00;7,00;0,50;97,89;12,63;28,42;7,89;0,00;1,00;0,00;0,50;8,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;59,00;79,28;3,69;0,00;7,38;38,00;1,00;3,00;19,00;285,92;27,23;13,62;9,08;14,75;115,54;12,29;1,23;6,00;2,00;8,00;1,00;97,27;14,35;31,89;4,78;0,00;0,50;0,00;1,00;11,00;0,50;0,00;0,00;3,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;61,00;81,33;9,24;0,00;11,09;31,00;1,00;4,00;25,00;283,21;21,79;8,71;8,71;12,20;119,56;12,20;1,22;6,00;1,00;8,00;0,50;129,82;17,21;28,15;4,69;0,00;0,00;0,00;0,50;11,00;0,50;0,00;0,00;2,00;0,00;1,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-14;60,00;69,38;7,50;0,00;9,38;36,00;1,00;4,00;27,00;355,38;23,08;13,85;4,62;7,20;120,00;12,00;2,40;11,00;1,00;4,00;1,00;121,58;12,63;34,74;6,32;0,00;2,00;0,00;0,50;11,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2019-04-21;55,00;80,67;14,67;0,00;7,33;28,00;1,00;2,00;27,00;311,67;13,75;9,17;4,58;9,57;119,57;9,57;1,20;6,00;2,00;7,00;1,00;121,00;22,00;25,14;7,86;0,50;0,00;0,00;0,50;11,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-28;70,00;81,05;11,05;0,00;5,53;37,00;2,00;4,00;24,00;301,88;21,88;8,75;4,38;14,48;135,17;12,07;2,41;5,00;3,00;4,00;0,50;109,77;14,32;23,86;9,55;0,50;0,00;0,50;0,50;12,00;2,00;0,50;0,50;1,00;0,50;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2019-05-05;70,00;79,21;7,37;0,00;7,37;39,00;2,00;3,00;21,00;312,67;23,33;9,33;4,67;12,07;140,00;12,07;2,41;6,00;3,00;6,00;0,00;120,91;11,14;35,00;6,36;0,00;0,00;0,00;1,00;8,00;1,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00
2019-05-12;66,00;89,83;5,50;0,00;3,67;38,00;5,00;3,00;31,00;312,40;22,00;8,80;8,80;14,67;163,78;12,22;2,44;10,00;4,00;4,00;0,50;125,71;28,29;37,71;9,43;0,00;0,50;0,00;1,00;14,00;2,00;0,00;0,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;79,00;112,07;23,88;0,00;5,51;48,00;4,00;20,00;26,00;324,78;35,11;13,17;8,78;14,36;167,58;16,76;1,20;11,00;4,00;9,00;3,00;132,72;30,02;37,92;6,32;0,00;3,00;0,00;3,00;11,00;1,00;0,50;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00
