Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-07-07;48,00;0,00;9,00;17,00;2,00;8,00;0,00;4,00;0,00;0,00;0,00;2,40;33,60;3,00;0,00;7,00;6,00;6,26;0,00;50,09;6,26;0,00;0,00;1,00;2,00;0,00;0,00;1,00;1,00;2,00;2,00;0,00;7,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;52,00;0,00;8,00;23,00;5,00;5,00;2,00;7,00;0,00;2,48;0,00;4,95;42,10;3,00;0,00;10,00;11,00;2,08;0,00;68,64;2,08;0,00;1,00;7,00;1,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;5,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;50,00;14,00;15,00;20,00;2,00;19,00;1,00;5,00;1,00;0,00;0,00;7,14;238,10;2,00;0,00;2,00;10,00;2,08;2,08;81,25;2,08;0,00;0,00;4,00;6,00;0,00;2,00;1,00;11,00;2,00;6,00;4,00;6,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;49,00;2,00;4,00;22,00;4,00;2,00;2,00;2,00;0,00;0,00;0,00;9,80;88,20;0,00;5,00;7,00;6,00;2,13;2,13;80,96;2,13;0,00;1,00;1,00;1,00;0,00;1,00;2,00;1,00;1,00;10,00;0,00;6,00;4,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;79,00;0,00;1,00;25,00;5,00;6,00;0,00;9,00;0,00;0,00;2,47;12,34;44,44;4,00;1,00;2,00;10,00;2,14;2,14;85,41;4,27;0,00;0,00;5,00;4,00;2,00;0,00;1,00;0,00;9,00;5,00;1,00;6,00;0,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;73,00;1,00;5,00;18,00;5,00;7,00;0,00;9,00;1,00;2,43;2,43;9,73;55,97;5,00;1,00;7,00;9,00;2,15;0,00;118,09;2,15;0,00;0,00;4,00;3,00;3,00;1,00;3,00;1,00;4,00;1,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;64,00;1,00;4,00;7,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;4,92;41,85;1,00;1,00;7,00;9,00;2,13;2,13;93,87;0,00;0,00;0,00;5,00;2,00;0,00;4,00;2,00;5,00;2,00;8,00;1,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;50,00;0,00;1,00;12,00;2,00;2,00;0,00;8,00;0,00;2,38;1,19;4,76;33,33;2,00;2,00;3,00;5,00;0,00;0,00;100,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;2,00;1,00;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;35,00;1,00;1,00;2,00;3,00;3,00;1,00;3,00;0,00;0,00;0,00;5,00;25,00;1,00;0,00;5,00;6,00;1,03;0,00;57,65;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;36,00;3,00;0,00;5,00;4,00;2,00;0,00;5,00;2,00;0,00;1,20;4,80;21,60;1,00;0,00;8,00;3,00;4,24;0,00;50,82;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;4,00;4,00;0,00;4,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;32,00;1,00;9,00;8,00;2,00;0,00;0,00;3,00;1,00;2,46;0,00;7,38;22,15;2,00;0,00;0,00;7,00;2,13;0,00;44,80;0,00;0,00;1,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;2,00;0,00;5,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;30,00;4,00;4,00;6,00;3,00;2,00;1,00;1,00;1,00;1,25;0,00;5,00;32,50;4,00;1,00;3,00;4,00;6,43;2,14;66,43;0,00;0,00;1,00;2,00;4,00;0,00;1,00;0,00;2,00;2,00;0,00;1,00;5,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;32,00;1,00;1,00;4,00;6,00;2,00;0,00;3,00;0,00;2,46;0,00;2,46;14,77;1,00;0,00;6,00;7,00;2,13;0,00;55,47;0,00;0,00;1,00;1,00;3,00;2,00;0,00;1,00;2,00;0,00;5,00;0,00;4,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;38,00;1,00;2,00;6,00;3,00;0,00;1,00;4,00;0,00;0,00;0,00;2,53;22,80;0,00;0,00;8,00;7,00;6,33;0,00;44,33;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;3,00;12,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;33,00;5,00;0,00;9,00;3,00;5,00;0,00;3,00;2,00;1,18;2,36;4,71;14,14;1,00;0,00;2,00;4,00;2,06;0,00;43,31;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;31,00;3,00;3,00;12,00;1,00;1,00;1,00;6,00;0,00;0,00;1,19;1,19;26,23;1,00;2,00;2,00;5,00;1,03;0,00;49,60;1,03;0,00;1,00;2,00;3,00;1,00;2,00;1,00;3,00;2,00;6,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;42,00;1,00;0,00;10,00;2,00;3,00;1,00;2,00;1,00;1,24;0,00;2,47;24,71;1,00;0,00;5,00;2,00;4,20;0,00;60,90;0,00;0,00;3,00;2,00;3,00;0,00;2,00;1,00;1,00;4,00;2,00;0,00;1,00;0,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;29,00;1,00;6,00;3,00;4,00;4,00;2,00;5,00;1,00;2,42;1,21;1,21;26,58;1,00;0,00;11,00;6,00;2,07;1,04;74,57;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;3,00;4,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;39,00;2,00;3,00;5,00;5,00;4,00;0,00;1,00;1,00;1,22;0,00;7,31;24,38;0,00;1,00;5,00;5,00;2,17;0,00;69,33;1,08;0,00;4,00;2,00;2,00;0,00;0,00;0,00;1,00;4,00;3,00;1,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;29,00;4,00;1,00;9,00;3,00;1,00;2,00;3,00;0,00;1,21;0,00;2,42;36,25;1,00;0,00;6,00;2,00;2,07;0,00;91,14;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;1,00;4,00;2,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;32,00;3,00;2,00;6,00;8,00;4,00;3,00;2,00;0,00;2,46;0,00;2,46;29,54;0,00;0,00;11,00;1,00;1,07;0,00;83,20;0,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;2,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;31,00;3,00;6,00;14,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;9,54;23,85;1,00;0,00;7,00;5,00;2,07;0,00;88,87;0,00;1,00;4,00;2,00;3,00;1,00;0,00;2,00;3,00;4,00;3,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;42,00;3,00;3,00;17,00;7,00;4,00;2,00;3,00;2,00;1,24;0,00;2,47;29,65;1,00;0,00;8,00;3,00;2,10;2,10;147,00;2,10;0,00;6,00;1,00;5,00;0,00;1,00;4,00;3,00;5,00;6,00;3,00;1,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;47,00;6,00;6,00;13,00;4,00;5,00;2,00;2,00;1,00;2,47;0,00;7,42;19,79;0,00;2,00;3,00;3,00;2,14;2,14;138,86;0,00;0,00;7,00;3,00;4,00;1,00;0,00;3,00;4,00;2,00;11,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;66,00;8,00;6,00;9,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;7,33;34,22;4,00;0,00;23,00;0,00;0,00;0,00;176,71;0,00;1,00;4,00;3,00;6,00;3,00;0,00;1,00;3,00;5,00;11,00;5,00;3,00;1,00;0,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;96,00;4,00;7,00;19,00;7,00;5,00;6,00;6,00;0,00;7,38;0,00;9,85;51,69;1,00;2,00;26,00;6,00;4,27;0,00;213,33;2,13;0,00;10,00;1,00;6,00;4,00;1,00;4,00;2,00;9,00;8,00;2,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;40,00;7,00;7,00;7,00;6,00;3,00;1,00;9,00;0,00;2,50;1,25;7,50;32,50;1,00;0,00;6,00;3,00;0,00;0,00;90,53;0,00;1,00;8,00;0,00;5,00;1,00;0,00;1,00;0,00;7,00;7,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;42,00;5,00;3,00;10,00;5,00;1,00;0,00;15,00;0,00;1,24;0,00;7,41;29,65;30,00;1,00;8,00;6,00;2,10;0,00;94,50;0,00;1,00;4,00;1,00;7,00;0,00;2,00;1,00;1,00;2,00;9,00;3,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;34,00;3,00;4,00;7,00;3,00;0,00;2,00;4,00;0,00;2,43;0,00;7,29;31,57;4,00;1,00;6,00;2,00;2,13;0,00;95,63;2,13;1,00;3,00;4,00;6,00;0,00;2,00;1,00;1,00;5,00;10,00;0,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;36,00;2,00;6,00;10,00;3,00;2,00;2,00;15,00;1,00;2,40;1,20;7,20;28,80;4,00;1,00;14,00;2,00;4,24;2,12;72,00;1,06;0,00;3,00;1,00;7,00;0,00;1,00;5,00;1,00;3,00;3,00;3,00;4,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;4,00;4,00;13,00;8,00;2,00;1,00;6,00;0,00;1,21;0,00;4,86;29,14;2,00;1,00;7,00;8,00;1,06;0,00;82,88;0,00;0,00;2,00;2,00;7,00;0,00;0,00;1,00;2,00;1,00;5,00;2,00;13,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;67,00;7,00;5,00;10,00;7,00;3,00;2,00;26,00;1,00;0,00;1,20;11,96;26,32;5,00;2,00;4,00;2,00;1,05;1,05;67,00;0,00;1,00;3,00;1,00;3,00;0,00;2,00;1,00;1,00;2,00;4,00;3,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;34,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,43;1,21;2,43;21,86;1,00;0,00;6,00;6,00;2,13;0,00;74,38;0,00;2,00;2,00;1,00;8,00;2,00;1,00;0,00;3,00;6,00;3,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;4,00;5,00;4,00;3,00;0,00;1,00;3,00;1,00;2,38;1,19;7,15;16,69;2,00;0,00;9,00;1,00;2,21;0,00;79,71;1,11;0,00;1,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;5,00;6,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;26,00;2,00;2,00;7,00;7,00;0,00;0,00;4,00;1,00;2,60;0,00;2,60;20,80;3,00;0,00;10,00;3,00;1,08;0,00;41,17;0,00;0,00;1,00;1,00;6,00;0,00;0,00;4,00;1,00;2,00;0,00;4,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;18,00;3,00;6,00;4,00;6,00;2,00;1,00;0,00;0,00;0,00;0,00;7,71;12,86;0,00;2,00;4,00;0,00;0,00;0,00;29,25;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;3,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;3,00;5,00;6,00;10,00;1,00;1,00;2,00;0,00;0,00;0,00;4,67;16,33;1,00;0,00;3,00;4,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;1,00;3,00;2,00;44,00;1,00;0,00;1,00;0,00;1,25;0,00;2,50;10,00;0,00;1,00;2,00;1,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;17,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;6,00;2,00;0,00;4,00;2,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;5,00;4,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;14,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;1,00;6,00;3,00;4,00;2,00;0,00;0,00;0,00;1,20;0,00;0,00;7,20;0,00;0,00;1,00;0,00;1,20;0,00;16,80;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;0,00;7,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,25;1,25;7,50;0,00;0,00;2,00;0,00;0,83;0,00;8,33;0,83;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;2,00;4,00;0,00;0,00;2,00;1,00;0,00;1,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;1,00;8,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,40;9,60;0,00;0,00;3,00;1,00;0,00;0,00;16,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;15,00;1,00;1,00;1,00;0,00;1,00;0,00;22,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;14,00;0,00;2,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,33;9,33;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;13,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;11,67;1,00;0,00;8,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
