Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;58,00;390,18;279,45;416,55;251,33;9,67;154,67;116,00;168,96;116,00;93,30;138,70;187,38;218,62;53,54;8,92;81,20;429,20;17,40;34,80;18,00;37,00;33,00;40,00;23,82;55,93;6,21;22,79;11,00;8,00;6,00;4,00;8,00;2,00;1,00
2019-03-24;58,00;342,73;258,36;390,18;232,00;9,67;154,67;106,33;168,96;100,87;95,83;128,61;187,38;218,62;44,62;8,92;87,00;411,80;17,40;40,60;17,00;37,00;41,00;36,00;23,82;52,82;10,36;23,82;16,00;5,00;6,00;5,00;15,00;1,00;0,50
2019-03-31;70,00;320,00;265,00;400,00;240,00;10,00;170,00;120,00;170,00;110,00;95,00;147,50;192,50;210,00;52,50;8,75;93,33;420,00;17,50;40,83;17,00;39,00;41,00;48,00;28,82;51,47;10,29;26,76;14,00;9,00;9,00;5,00;16,00;1,00;1,00
2019-04-07;79,00;421,33;305,47;463,47;266,63;9,88;177,75;118,50;201,32;127,42;104,48;147,81;201,89;250,17;65,83;8,78;95,93;428,86;16,93;45,14;22,00;38,00;33,00;45,00;21,83;51,97;11,43;24,95;16,00;11,00;13,00;3,00;14,00;2,00;1,00
2019-04-14;67,00;417,46;247,38;515,38;220,14;9,57;181,86;124,43;170,08;118,54;92,77;134,00;196,53;209,93;49,13;8,93;115,73;432,45;18,27;42,64;18,00;36,00;29,00;32,00;26,17;36,64;10,47;26,17;18,00;9,00;10,00;3,00;17,00;2,00;2,00
2019-04-21;69,00;320,36;226,71;418,93;216,86;9,86;177,43;108,43;148,22;109,89;74,11;140,56;185,44;207,00;56,06;8,63;86,25;425,50;17,25;34,50;21,00;31,00;34,00;43,00;23,69;44,28;9,27;27,81;16,00;10,00;7,00;6,00;14,00;2,00;1,00
2019-04-28;64,00;330,67;261,33;458,67;201,14;9,14;173,71;109,71;156,16;110,08;84,48;128,00;187,43;233,14;54,86;9,14;98,91;395,64;17,45;46,55;23,00;39,00;50,00;49,00;23,74;35,10;12,39;23,74;15,00;6,00;8,00;7,00;11,00;1,00;1,00
2019-05-05;82,00;338,25;281,88;507,38;235,75;10,25;1025,00;123,00;153,75;107,63;107,63;138,38;181,26;224,42;47,47;8,63;93,71;386,57;17,57;52,71;23,00;38,00;43,00;36,00;32,18;40,48;17,65;28,03;27,00;9,00;8,00;12,00;20,00;1,00;1,00
2019-05-12;81,00;334,13;227,81;440,44;232,88;10,13;354,38;121,50;144,28;111,38;98,72;129,09;180,00;229,50;54,00;9,00;98,36;381,86;17,36;34,71;19,00;44,00;36,00;43,00;22,56;41,01;12,30;26,66;17,00;8,00;10,00;5,00;19,00;1,00;2,00
2019-05-19;86,00;379,41;273,18;435,06;248,44;9,56;219,78;105,11;174,53;121,41;91,06;123,94;181,05;235,37;54,32;9,05;108,93;412,80;28,67;45,87;26,00;33,00;40,00;45,00;25,90;49,73;9,33;30,05;16,00;9,00;8,00;9,00;33,00;1,00;1,00
2019-05-26;77,00;385,00;266,93;426,07;211,75;9,63;529,38;105,88;154,00;120,63;89,83;146,30;267,24;217,41;58,88;9,06;112,54;432,38;17,77;41,46;26,00;41,00;37,00;36,00;25,67;37,99;11,29;26,69;14,00;7,00;13,00;6,00;32,00;2,00;3,00
2019-06-02;90,00;380,00;245,00;425,00;220,00;10,00;260,00;120,00;160,00;107,50;97,50;130,00;202,50;418,50;54,00;13,50;101,25;382,50;22,50;45,00;27,00;37,00;41,00;43,00;35,17;42,41;15,52;30,00;23,00;7,00;14,00;8,00;17,00;3,00;2,00
2019-06-09;86,00;369,29;258,00;455,29;219,78;9,56;172,00;114,67;179,59;123,94;96,12;139,12;203,68;248,95;54,32;9,05;103,20;464,40;22,93;45,87;30,00;35,00;38,00;48,00;29,01;37,30;13,47;31,08;21,00;7,00;12,00;10,00;20,00;2,00;4,00
2019-06-16;93,00;428,83;273,83;428,83;204,60;9,30;158,10;102,30;163,38;115,62;95,51;148,30;208,14;203,71;48,71;13,29;104,63;441,75;17,44;40,69;26,00;42,00;37,00;49,00;35,13;35,13;11,37;27,90;17,00;11,00;11,00;9,00;16,00;2,00;3,00
2019-06-23;88,00;440,00;284,71;445,18;234,67;9,78;156,44;117,33;183,54;118,17;98,06;148,34;215,60;202,40;57,20;13,20;105,60;492,80;29,33;41,07;27,00;42,00;36,00;47,00;32,09;44,52;12,42;26,92;27,00;12,00;10,00;8,00;17,00;1,00;2,00
2019-06-30;81,00;410,06;273,38;410,06;222,75;10,13;172,13;111,38;189,84;126,56;93,66;139,22;207,00;211,50;58,50;13,50;115,71;514,93;34,71;34,71;29,00;42,00;40,00;42,00;30,12;39,46;11,42;22,85;15,00;12,00;17,00;6,00;16,00;2,00;2,00
2019-07-07;89,00;410,39;262,06;464,78;227,44;9,89;178,00;108,78;183,09;116,97;99,17;144,94;191,35;209,15;57,85;8,90;118,67;504,33;17,80;35,60;22,00;42,00;31,00;46,00;31,05;40,36;14,49;26,91;21,00;11,00;12,00;9,00;16,00;1,00;2,00
2019-07-14;100,00;405,00;265,00;435,00;220,00;20,00;150,00;110,00;185,00;125,00;87,50;135,00;182,61;230,43;60,87;8,70;135,29;470,59;23,53;52,94;30,00;41,00;32,00;43,00;32,99;41,24;14,43;27,84;20,00;13,00;13,00;9,00;14,00;3,00;2,00
2019-07-21;85,00;430,00;255,00;440,00;226,67;9,44;170,00;103,89;177,50;137,50;100,00;145,00;205,79;219,21;53,68;8,95;102,00;481,67;22,67;45,33;27,00;39,00;42,00;51,00;32,13;51,83;14,51;32,13;22,00;9,00;13,00;9,00;17,00;3,00;3,00
2019-07-28;69,00;433,71;285,86;404,14;226,71;9,86;147,86;108,43;186,56;130,33;79,22;140,56;224,25;258,75;56,06;12,94;92,00;477,25;17,25;40,25;27,00;42,00;38,00;48,00;28,84;40,16;15,45;29,87;21,00;10,00;15,00;7,00;16,00;3,00;3,00
2019-08-04;90,00;405,00;275,00;380,00;230,00;10,00;160,00;110,00;187,71;131,14;100,29;141,43;207,00;252,00;63,00;13,50;108,00;600,00;18,00;42,00;27,00;38,00;34,00;50,00;31,03;46,55;15,52;25,86;25,00;7,00;16,00;6,00;16,00;4,00;1,00
2019-08-11;76,00;410,40;278,67;405,33;228,00;19,00;133,00;114,00;179,87;121,60;83,60;182,40;205,65;223,53;58,12;8,94;99,38;520,31;17,54;46,77;28,00;37,00;39,00;47,00;31,23;34,36;12,49;22,90;19,00;13,00;13,00;7,00;12,00;2,00;3,00
2019-08-18;82,00;384,38;287,00;379,25;225,50;10,25;164,00;112,75;205,00;128,13;92,25;140,94;200,44;214,11;63,78;9,11;99,57;521,29;23,43;46,86;21,00;40,00;48,00;45,00;33,22;41,52;9,34;34,25;19,00;12,00;10,00;6,00;17,00;2,00;2,00
2019-08-25;68,00;387,08;277,23;387,08;223,43;19,43;174,86;97,14;171,26;123,41;93,19;125,93;185,87;204,00;54,40;9,07;96,33;430,67;17,00;39,67;21,00;45,00;39,00;51,00;28,85;42,24;7,21;25,76;16,00;8,00;13,00;5,00;12,00;2,00;1,00
2019-09-01;81,00;394,88;318,94;399,94;273,38;20,25;182,25;111,38;184,78;146,81;113,91;197,44;220,50;220,50;67,50;13,50;98,36;474,43;23,14;52,07;26,00;56,00;42,00;47,00;25,96;49,85;11,42;33,23;18,00;10,00;10,00;8,00;16,00;4,00;3,00
2019-09-08;74,00;409,47;305,87;384,80;249,75;9,25;175,75;101,75;204,14;148,00;117,38;153,10;208,94;222,00;69,65;17,41;102,46;455,38;22,77;56,92;25,00;52,00;49,00;53,00;26,72;52,42;12,33;42,14;15,00;9,00;10,00;7,00;16,00;2,00;3,00
2019-09-15;72,00;457,71;318,86;421,71;270,00;18,00;180,00;108,00;188,69;144,00;109,24;153,93;193,50;247,50;72,00;13,50;114,00;510,00;24,00;66,00;21,00;66,00;48,00;51,00;25,71;50,40;10,29;40,11;23,00;12,00;13,00;7,00;22,00;3,00;2,00
2019-09-22;77,00;420,93;328,53;390,13;259,88;19,25;192,50;96,25;196,23;134,13;114,26;158,97;194,76;244,59;72,47;18,12;106,62;497,54;23,69;59,23;23,00;69,00;48,00;48,00;27,72;47,23;10,27;37,99;21,00;12,00;9,00;4,00;15,00;2,00;2,00
2019-09-29;63,00;435,75;315,00;393,75;225,00;18,00;162,00;90,00;201,60;151,20;103,32;148,68;202,50;202,50;67,50;13,50;91,64;463,91;17,18;45,82;22,00;62,00;48,00;55,00;22,72;46,48;14,46;40,28;20,00;9,00;10,00;4,00;17,00;3,00;4,00
2019-10-06;57,00;419,73;352,36;383,45;256,50;19,00;171,00;104,50;247,83;141,26;111,52;158,61;206,08;214,85;87,69;17,54;91,20;484,50;22,80;57,00;14,00;57,00;47,00;51,00;20,73;52,85;16,58;33,16;16,00;10,00;6,00;4,00;11,00;3,00;1,00
2019-10-13;56,00;417,45;290,18;468,36;224,00;9,33;149,33;93,33;234,18;137,45;101,82;150,18;206,77;180,92;73,23;17,23;78,40;425,60;16,80;61,60;19,00;46,00;45,00;42,00;17,63;47,70;13,48;33,19;16,00;8,00;9,00;4,00;15,00;2,00;3,00
2019-10-20;50,00;400,00;270,00;325,00;230,00;10,00;160,00;100,00;207,50;127,50;110,00;137,50;195,45;200,00;63,64;13,64;72,22;422,22;16,67;44,44;20,00;56,00;41,00;45,00;17,35;48,98;13,27;31,63;20,00;9,00;7,00;3,00;11,00;3,00;1,00
2019-10-27;34,00;354,57;252,57;262,29;161,50;8,50;127,50;68,00;196,15;130,77;88,92;130,77;174,25;157,25;68,00;12,75;68,00;430,67;17,00;51,00;12,00;42,00;33,00;44,00;13,39;47,39;10,30;30,91;14,00;7,00;8,00;3,00;11,00;2,00;2,00
2019-11-03;37,00;380,57;269,57;301,29;185,00;9,25;138,75;83,25;202,27;189,93;83,87;123,33;198,88;185,00;69,38;13,88;74,00;437,83;24,67;61,67;16,00;38,00;40,00;43,00;18,50;44,19;10,28;27,75;13,00;7,00;7,00;3,00;10,00;1,00;2,00
2019-11-10;35,00;355,00;260,00;250,00;157,50;8,75;140,00;61,25;187,50;130,00;82,50;135,00;188,13;437,50;70,00;13,13;64,17;396,67;17,50;40,83;17,00;44,00;35,00;40,00;18,03;46,67;12,73;30,76;14,00;4,00;7,00;3,00;12,00;2,00;2,00
2019-11-17;37,00;364,71;264,29;248,43;166,50;9,25;148,00;64,75;179,71;126,86;100,43;124,21;189,63;222,00;74,00;13,88;74,00;419,33;18,50;49,33;14,00;44,00;39,00;52,00;15,42;32,89;7,19;29,81;12,00;8,00;6,00;2,00;11,00;4,00;1,00
2019-11-24;40,00;320,00;245,00;220,00;190,00;10,00;150,00;70,00;172,50;120,00;87,50;115,00;182,22;146,67;75,56;13,33;62,86;377,14;17,14;51,43;14,00;47,00;38,00;44,00;16,41;41,03;11,28;29,74;16,00;6,00;8,00;2,00;11,00;2,00;2,00
2019-12-01;34,00;330,29;223,43;238,00;161,50;8,50;127,50;59,50;160,29;111,71;94,71;106,86;170,00;127,50;68,00;12,75;56,67;357,00;17,00;51,00;14,00;50,00;38,00;43,00;19,58;49,45;9,27;29,88;15,00;4,00;6,00;2,00;12,00;2,00;1,00
2019-12-08;35,00;305,00;200,00;195,00;148,75;8,75;122,50;61,25;157,50;117,50;82,50;115,00;170,63;135,63;65,63;13,13;58,33;355,83;17,50;46,67;15,00;53,00;40,00;34,00;13,79;54,09;8,48;30,76;17,00;9,00;7,00;3,00;8,00;3,00;2,00
2019-12-15;40,00;360,00;250,00;245,00;180,00;10,00;170,00;100,00;167,50;115,00;82,50;135,00;168,89;133,33;84,44;13,33;68,57;360,00;22,86;51,43;22,00;60,00;45,00;55,00;17,44;66,67;11,28;27,69;15,00;10,00;9,00;3,00;8,00;2,00;2,00
2019-12-22;46,00;398,67;286,22;281,11;220,80;9,20;138,00;101,20;204,44;132,89;109,89;155,89;193,20;179,40;87,40;13,80;74,75;385,25;23,00;46,00;23,00;49,00;36,00;51,00;25,09;72,14;13,59;37,64;10,00;4,00;12,00;2,00;12,00;1,00;2,00
2019-12-29;60,00;410,00;330,00;300,00;260,00;10,00;170,00;120,00;212,50;140,00;95,00;130,00;205,71;184,29;81,43;12,86;102,00;504,00;30,00;48,00;21,00;48,00;45,00;54,00;25,86;74,48;10,34;30,00;21,00;8,00;17,00;6,00;11,00;1,00;2,00
2020-01-05;66,00;482,31;426,46;375,69;282,86;18,86;169,71;113,14;243,69;149,77;114,23;154,85;255,20;220,00;74,80;13,20;108,00;504,00;24,00;48,00;26,00;51,00;49,00;59,00;33,00;81,47;10,31;31,97;23,00;11,00;15,00;6,00;16,00;2,00;5,00
2020-01-12;67,00;469,00;391,69;407,15;315,86;9,57;162,71;124,43;237,08;139,15;121,12;146,88;250,13;268,00;80,40;13,40;109,64;584,73;30,45;48,73;28,00;49,00;42,00;53,00;26,80;85,55;16,49;30,92;23,00;10,00;9,00;8,00;15,00;3,00;3,00
2020-01-19;61,00;442,25;366,00;411,75;274,50;10,17;162,67;122,00;218,58;137,25;111,83;155,04;230,93;222,21;78,43;13,07;103,70;500,20;24,40;48,80;21,00;51,00;45,00;55,00;28,95;81,68;16,54;35,15;20,00;8,00;9,00;6,00;13,00;1,00;2,00
2020-01-26;60,00;375,00;325,00;345,00;260,00;10,00;160,00;110,00;192,50;127,50;105,00;142,50;210,00;184,29;68,57;8,57;108,00;504,00;18,00;42,00;23,00;45,00;39,00;44,00;32,07;63,10;15,52;27,93;22,00;9,00;10,00;5,00;11,00;2,00;2,00
2020-02-02;57,00;404,18;373,09;383,45;256,50;9,50;190,00;95,00;199,50;132,14;114,00;165,82;232,38;197,31;70,15;13,15;96,90;490,20;17,10;45,60;23,00;42,00;46,00;48,00;27,98;69,44;14,51;30,05;20,00;8,00;11,00;6,00;16,00;2,00;2,00
2020-02-09;64,00;464,00;378,67;389,33;237,71;9,14;173,71;109,71;222,72;145,92;107,52;140,80;233,14;228,57;68,57;18,29;104,73;546,91;29,09;58,18;24,00;56,00;40,00;56,00;28,90;103,23;15,48;33,03;20,00;7,00;11,00;5,00;13,00;2,00;3,00
2020-02-16;68,00;428,92;334,77;381,85;281,71;19,43;174,86;116,57;176,30;133,48;110,81;156,15;231,20;222,13;77,07;9,07;96,33;487,33;22,67;45,33;26,00;49,00;50,00;59,00;23,70;63,88;13,39;27,82;19,00;10,00;11,00;7,00;12,00;2,00;1,00
2020-02-23;58,00;421,82;279,45;374,36;280,33;9,67;174,00;96,67;171,48;131,13;136,17;146,26;191,85;374,77;62,46;13,38;87,00;435,00;17,40;46,40;26,00;49,00;35,00;43,00;23,82;53,86;13,46;27,96;16,00;12,00;9,00;5,00;10,00;2,00;2,00
2020-03-01;45,00;375,00;245,00;330,00;243,00;9,00;153,00;81,00;162,50;115,00;90,00;115,00;175,50;225,00;45,00;13,50;78,75;382,50;22,50;39,38;19,00;46,00;30,00;31,00;19,43;66,48;16,36;27,61;12,00;9,00;8,00;4,00;9,00;1,00;1,00
2020-03-08;35,00;310,00;220,00;330,00;218,75;8,75;218,75;70,00;182,50;105,00;105,00;115,00;166,25;205,63;43,75;13,13;70,00;396,67;17,50;40,83;15,00;35,00;27,00;38,00;17,50;66,91;8,24;22,65;10,00;7,00;5,00;3,00;11,00;1,00;1,00
2020-03-15;27,00;221,40;135,00;151,20;117,00;4,50;117,00;45,00;63,82;83,45;51,55;83,45;90,00;346,50;31,50;9,00;48,60;216,00;16,20;32,40;16,00;38,00;26,00;18,00;12,46;62,31;4,15;18,69;11,00;6,00;7,00;2,00;6,00;2,00;1,00
2020-03-22;8,00;96,00;48,00;64,00;72,00;4,00;80,00;24,00;40,00;50,67;40,00;66,67;36,00;136,00;16,00;4,00;56,00;168,00;8,00;24,00;11,00;25,00;19,00;13,00;7,00;13,00;3,00;13,00;3,00;4,00;2,00;2,00;4,00;1,00;1,00
2020-03-29;12,00;144,00;66,00;84,00;96,00;6,00;96,00;24,00;33,60;38,40;26,40;50,40;32,00;88,00;16,00;4,00;30,00;114,00;6,00;18,00;9,00;18,00;17,00;14,00;10,91;10,91;3,27;12,00;3,00;4,00;2,00;1,00;7,00;1,00;0,50
2020-04-05;13,00;99,67;47,67;69,33;104,00;6,50;91,00;26,00;41,60;46,80;31,20;57,20;39,00;86,67;17,33;8,67;39,00;130,00;6,50;13,00;12,00;20,00;16,00;17,00;10,00;11,00;4,00;12,00;4,00;3,00;3,00;1,00;5,00;0,50;1,00
2020-04-12;15,00;120,00;60,00;80,00;60,00;3,75;52,50;22,50;45,00;47,50;37,50;60,00;45,00;80,00;20,00;5,00;25,00;85,00;5,00;15,00;9,00;21,00;18,00;18,00;8,57;11,79;3,21;9,64;4,00;2,00;2,00;1,00;5,00;1,00;1,00
2020-04-19;15,00;100,00;55,00;80,00;52,50;3,75;45,00;15,00;47,50;42,50;32,50;57,50;45,00;100,00;20,00;5,00;40,00;95,00;5,00;15,00;6,00;18,00;19,00;16,00;7,00;16,00;4,00;9,00;7,00;3,00;4,00;1,00;5,00;1,00;1,00
2020-04-26;15,00;105,00;55,00;70,00;60,00;3,75;60,00;22,50;40,00;40,00;27,50;57,50;40,00;90,00;20,00;5,00;30,00;95,00;5,00;15,00;4,00;16,00;15,00;19,00;8,57;12,86;2,14;12,86;3,00;3,00;3,00;1,00;6,00;1,00;1,00
2020-05-03;14,00;107,33;51,33;79,33;126,00;7,00;84,00;42,00;53,20;53,20;39,20;61,60;42,00;88,67;18,67;4,67;49,00;147,00;7,00;21,00;7,00;21,00;17,00;18,00;6,46;14,00;5,38;10,77;5,00;3,00;2,00;1,00;8,00;0,50;1,00
2020-05-10;16,00;128,00;69,33;96,00;72,00;4,00;56,00;24,00;90,67;42,67;32,00;64,00;44,00;64,00;16,00;8,00;42,67;101,33;5,33;16,00;9,00;14,00;19,00;18,00;9,00;12,00;4,00;13,00;5,00;5,00;3,00;2,00;6,00;1,00;1,00
2020-05-17;21,00;131,25;63,00;89,25;84,00;5,25;73,50;31,50;55,13;49,88;47,25;63,00;42,00;71,40;25,20;4,20;47,25;110,25;5,25;21,00;5,00;14,00;21,00;18,00;8,00;15,00;4,00;13,00;5,00;4,00;3,00;2,00;7,00;1,00;1,00
2020-05-24;20,00;105,00;60,00;95,00;90,00;5,00;70,00;30,00;47,50;50,00;42,50;67,50;45,00;75,00;20,00;5,00;53,33;140,00;6,67;26,67;9,00;16,00;16,00;18,00;7,37;13,68;6,32;9,47;6,00;4,00;3,00;1,00;6,00;1,00;1,00
2020-05-31;23,00;110,40;64,40;82,80;103,50;5,75;80,50;34,50;48,56;46,00;38,33;66,44;46,00;78,20;23,00;4,60;46,00;132,25;5,75;23,00;10,00;20,00;19,00;17,00;7,32;14,64;5,23;14,64;4,00;3,00;3,00;1,00;6,00;1,00;1,00
2020-06-07;21,00;120,75;78,75;105,00;94,50;5,25;73,50;42,00;52,50;52,50;47,25;76,13;42,00;79,80;21,00;4,20;42,00;147,00;5,25;21,00;10,00;20,00;19,00;19,00;12,00;15,00;6,00;16,00;6,00;4,00;5,00;4,00;27,00;1,00;1,00
2020-06-14;30,00;145,00;85,00;110,00;110,00;10,00;70,00;30,00;55,00;52,50;37,50;77,50;47,14;68,57;25,71;8,57;48,00;144,00;12,00;24,00;11,00;23,00;18,00;21,00;10,34;17,59;5,17;15,52;5,00;6,00;5,00;3,00;24,00;4,00;1,00
2020-06-21;41,00;169,13;87,13;143,50;112,75;10,25;92,25;41,00;58,94;56,38;48,69;82,00;59,22;77,44;27,33;4,56;64,43;169,86;11,71;17,57;15,00;20,00;24,00;22,00;11,28;24,60;5,13;13,33;5,00;8,00;6,00;6,00;23,00;2,00;3,00
2020-06-28;44,00;161,33;107,56;166,22;96,80;8,80;79,20;35,20;75,06;59,53;56,94;90,59;66,00;105,60;35,20;4,40;55,00;198,00;16,50;22,00;18,00;19,00;15,00;21,00;16,76;24,10;7,33;17,81;11,00;8,00;7,00;5,00;16,00;1,00;2,00
2020-07-05;43,00;220,38;134,38;177,38;118,25;10,75;96,75;43,00;75,88;60,71;58,18;103,71;73,10;90,30;30,10;8,60;61,43;215,00;12,29;24,57;18,00;26,00;19,00;22,00;24,57;23,55;8,19;11,26;10,00;6,00;7,00;5,00;12,00;3,00;3,00
2020-07-12;52,00;218,40;150,80;270,40;135,20;10,40;93,60;52,00;70,20;70,20;65,00;106,60;73,67;104,00;30,33;8,67;63,56;219,56;17,33;28,89;16,00;26,00;20,00;21,00;21,84;22,88;7,28;20,80;11,00;6,00;23,00;3,00;12,00;4,00;2,00
2020-07-19;61,00;228,75;162,67;269,42;132,17;10,17;81,33;50,83;91,50;71,17;68,63;109,29;82,79;108,93;30,50;8,71;73,20;244,00;12,20;30,50;17,00;20,00;21,00;31,00;28,95;22,75;7,24;16,54;13,00;8,00;15,00;2,00;13,00;2,00;2,00
2020-07-26;54,00;206,18;142,36;117,82;108,00;9,00;72,00;27,00;82,29;59,14;56,57;118,29;63,00;117,00;31,50;9,00;84,00;240,00;12,00;24,00;22,00;24,00;20,00;26,00;27,00;24,92;7,27;14,54;12,00;6,00;10,00;5,00;15,00;3,00;2,00
2020-08-02;47,00;188,00;151,44;114,89;122,20;9,40;75,20;37,60;74,21;61,84;64,32;123,68;55,55;98,27;25,64;4,27;88,13;199,75;11,75;23,50;16,00;24,00;17,00;26,00;13,28;24,52;7,15;19,41;10,00;8,00;8,00;4,00;12,00;2,00;2,00
2020-08-09;48,00;176,00;154,67;149,33;134,40;9,60;76,80;38,40;78,32;70,74;63,16;123,79;61,09;117,82;34,91;8,73;78,00;228,00;18,00;24,00;13,00;30,00;27,00;29,00;17,74;28,17;9,39;21,91;9,00;7,00;9,00;3,00;13,00;3,00;1,00
2020-08-16;28,00;135,33;102,67;102,67;130,67;4,67;56,00;74,67;96,73;63,64;63,64;122,18;74,67;135,33;37,33;4,67;67,20;212,80;16,80;28,00;12,00;29,00;21,00;31,00;11,00;25,00;5,00;17,00;7,00;7,00;4,00;2,00;13,00;1,00;1,00
2020-08-23;31,00;144,67;124,00;103,33;144,67;10,33;82,67;93,00;82,67;72,33;64,58;131,75;62,00;132,86;31,00;8,86;86,80;241,80;12,40;24,80;11,00;27,00;25,00;28,00;12,40;18,60;6,20;20,67;7,00;4,00;5,00;4,00;11,00;1,00;1,00
2020-08-30;26,00;156,00;124,80;124,80;130,00;8,67;69,33;52,00;75,40;72,80;75,40;143,00;60,67;121,33;26,00;8,67;71,50;227,50;6,50;32,50;9,00;34,00;22,00;32,00;10,40;18,72;5,20;22,88;7,00;6,00;5,00;3,00;10,00;2,00;1,00
2020-09-06;23,00;143,75;120,75;109,25;149,50;5,75;92,00;46,00;63,89;66,44;61,33;122,67;50,60;110,40;23,00;4,60;69,00;184,00;5,75;23,00;12,00;23,00;26,00;30,00;10,45;17,77;4,18;19,86;4,00;6,00;5,00;2,00;7,00;1,00;1,00
2020-09-13;19,00;123,50;95,00;85,50;142,50;4,75;85,50;28,50;62,43;73,29;70,57;135,71;47,50;99,75;23,75;4,75;69,67;215,33;12,67;31,67;12,00;22,00;32,00;30,00;9,50;14,78;5,28;19,00;6,00;4,00;6,00;1,00;7,00;1,00;2,00
2020-09-20;18,00;108,00;76,50;85,50;117,00;4,50;81,00;27,00;46,29;59,14;59,14;138,86;45,00;103,50;22,50;9,00;72,00;174,00;6,00;30,00;8,00;26,00;28,00;22,00;8,00;15,00;5,00;17,00;4,00;4,00;5,00;1,00;8,00;3,00;1,00
2020-09-27;18,00;103,50;85,50;76,50;108,00;4,50;81,00;27,00;64,29;66,86;61,71;141,43;36,00;108,00;18,00;4,50;72,00;150,00;6,00;30,00;10,00;26,00;29,00;24,00;9,00;17,00;3,00;19,00;7,00;3,00;4,00;1,00;8,00;1,00;1,00
