Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;81,00;6,00;3,00;0,00;12,00;9,00;3,00;4,00;0,00;6,98;0,00;30,72;75,41;6,00;1,00;30,00;5,00;5,06;0,00;55,69;2,53;0,00;3,00;5,00;1,00;0,00;4,00;0,00;9,00;4,00;10,00;7,00;0,00;6,00;3,00;0,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;89,00;7,00;1,00;2,00;1,00;12,00;4,00;1,00;3,00;0,00;2,83;28,25;93,24;0,00;0,00;12,00;3,00;2,54;0,00;66,11;1,27;0,00;6,00;0,00;0,00;0,00;4,00;0,00;6,00;3,00;6,00;3,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;71,00;1,00;4,00;2,00;4,00;7,00;4,00;6,00;0,00;5,57;1,39;20,88;72,39;3,00;1,00;17,00;2,00;2,54;0,00;51,98;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;1,00;12,00;0,00;14,00;3,00;0,00;1,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;71,00;1,00;1,00;3,00;1,00;4,00;6,00;1,00;1,00;0,00;1,42;18,46;68,16;1,00;1,00;14,00;3,00;2,54;1,27;51,98;1,27;0,00;3,00;3,00;1,00;0,00;3,00;0,00;6,00;7,00;7,00;6,00;0,00;4,00;3,00;0,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;52,00;3,00;3,00;0,00;7,00;6,00;4,00;1,00;0,00;0,00;0,00;22,49;75,89;3,00;1,00;7,00;0,00;2,54;0,00;35,51;1,27;0,00;11,00;1,00;0,00;3,00;1,00;0,00;11,00;3,00;8,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;68,00;4,00;9,00;3,00;6,00;4,00;1,00;0,00;0,00;1,39;0,00;6,94;62,45;1,00;1,00;18,00;1,00;2,52;1,26;55,41;0,00;1,00;18,00;0,00;1,00;3,00;0,00;0,00;8,00;7,00;3,00;10,00;0,00;10,00;0,00;1,00;1,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;70,00;0,00;16,00;1,00;3,00;1,00;1,00;1,00;0,00;1,40;1,40;7,00;79,80;1,00;0,00;14,00;1,00;6,25;0,00;50,00;1,25;0,00;6,00;3,00;0,00;0,00;0,00;0,00;9,00;4,00;6,00;0,00;1,00;4,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;67,00;3,00;9,00;1,00;1,00;3,00;3,00;3,00;1,00;2,85;2,85;19,96;101,21;4,00;1,00;16,00;0,00;6,44;0,00;38,65;1,29;0,00;4,00;1,00;0,00;3,00;0,00;0,00;4,00;3,00;1,00;6,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;65,00;6,00;10,00;2,00;0,00;6,00;4,00;1,00;0,00;0,00;0,00;9,68;78,83;0,00;0,00;14,00;0,00;1,27;0,00;36,96;0,00;0,00;9,00;1,00;3,00;0,00;0,00;0,00;1,00;7,00;6,00;7,00;0,00;7,00;2,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;48,00;1,00;7,00;0,00;4,00;7,00;1,00;4,00;1,00;0,00;0,00;8,47;57,88;1,00;0,00;9,00;3,00;1,26;0,00;36,63;2,53;0,00;7,00;1,00;0,00;0,00;1,00;0,00;1,00;7,00;1,00;3,00;0,00;7,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
