Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-14;74,00;112,12;13,45;61,67;0,77;26,21;29,00;17,00;15,00;22,00;21,00;21,00;20,00;2,00;5,00;19,00;3,00;8,00;5,00;7,00;10,00;4,00;7,00;4,00;2,00;5,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-04-21;66,00;50,34;14,54;52,19;0,77;15,35;27,00;16,00;14,00;20,00;18,00;21,00;17,00;2,00;6,00;16,00;3,00;7,00;4,00;7,00;8,00;3,00;6,00;2,00;2,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;1,00
2019-04-28;63,00;44,21;13,26;43,02;0,77;18,44;25,00;18,00;14,00;18,00;24,00;20,00;17,00;1,00;5,00;15,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;2,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-05-05;69,00;57,87;15,58;47,53;0,77;18,40;25,00;18,00;16,00;21,00;16,00;21,00;18,00;2,00;6,00;16,00;3,00;7,00;3,00;7,00;6,00;2,00;5,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-05-12;59,00;46,75;13,36;125,56;0,76;16,64;23,00;17,00;14,00;21,00;19,00;20,00;18,00;2,00;7,00;15,00;3,00;7,00;3,00;9,00;9,00;3,00;5,00;3,00;2,00;3,00;4,00;1,00;2,00;1,00;1,00;0,00;0,50
2019-05-19;56,00;47,04;15,68;76,22;0,78;14,00;25,00;14,00;13,00;18,00;19,00;23,00;17,00;2,00;7,00;15,00;4,00;8,00;4,00;6,00;9,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;2,00;0,50;1,00
2019-05-26;60,00;45,28;12,45;47,69;0,77;15,38;24,00;16,00;13,00;18,00;22,00;20,00;15,00;2,00;6,00;17,00;3,00;6,00;2,00;8,00;6,00;3,00;4,00;3,00;2,00;3,00;3,00;2,00;2,00;0,50;2,00;0,50;0,50
2019-06-02;68,00;54,62;15,61;47,91;0,77;17,00;26,00;18,00;14,00;18,00;20,00;35,00;16,00;4,00;8,00;17,00;3,00;8,00;4,00;7,00;8,00;4,00;6,00;3,00;1,00;4,00;4,00;2,00;2,00;1,00;2,00;0,50;0,50
2019-06-09;68,00;47,93;15,61;49,45;0,77;15,45;27,00;20,00;16,00;20,00;20,00;25,00;20,00;5,00;8,00;18,00;3,00;7,00;5,00;8,00;9,00;3,00;5,00;4,00;1,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-06-16;71,00;49,92;15,53;43,22;1,54;16,98;29,00;18,00;14,00;21,00;24,00;23,00;19,00;4,00;7,00;17,00;3,00;7,00;4,00;8,00;8,00;4,00;6,00;3,00;2,00;4,00;4,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-06-23;68,00;51,28;16,72;46,36;0,77;20,09;24,00;20,00;17,00;21,00;21,00;21,00;19,00;3,00;7,00;20,00;2,00;9,00;4,00;8,00;9,00;4,00;6,00;2,00;2,00;3,00;3,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-30;67,00;51,37;20,10;46,74;0,78;20,26;29,00;23,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;23,00;4,00;7,00;4,00;8,00;9,00;5,00;6,00;3,00;2,00;4,00;3,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;70,00;52,22;17,78;45,11;1,56;20,22;33,00;21,00;16,00;21,00;25,00;26,00;22,00;3,00;7,00;19,00;3,00;8,00;5,00;8,00;10,00;5,00;6,00;3,00;2,00;6,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-14;68,00;61,42;19,74;45,33;0,76;21,16;33,00;20,00;18,00;20,00;25,00;26,00;23,00;2,00;9,00;22,00;4,00;9,00;5,00;10,00;11,00;4,00;7,00;3,00;3,00;4,00;5,00;1,00;4,00;1,00;2,00;0,50;1,00
2019-07-21;81,00;62,14;19,97;47,38;1,53;22,92;35,00;23,00;18,00;23,00;26,00;24,00;22,00;3,00;8,00;22,00;3,00;10,00;5,00;9,00;12,00;4,00;8,00;3,00;3,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-28;81,00;65,47;21,08;47,38;1,53;24,45;34,00;25,00;18,00;25,00;29,00;27,00;25,00;3,00;8,00;21,00;3,00;10,00;5,00;10,00;15,00;5,00;9,00;3,00;2,00;5,00;6,00;2,00;3,00;1,00;3,00;0,50;1,00
2019-08-04;82,00;62,05;19,95;53,15;1,52;25,81;42,00;23,00;15,00;25,00;33,00;28,00;27,00;3,00;7,00;25,00;3,00;9,00;7,00;10,00;17,00;5,00;10,00;4,00;2,00;4,00;5,00;3,00;4,00;1,00;3,00;0,50;1,00
2019-08-11;78,00;65,74;17,83;67,29;0,76;24,47;38,00;22,00;16,00;24,00;29,00;23,00;26,00;3,00;7,00;21,00;3,00;9,00;6,00;8,00;12,00;5,00;9,00;3,00;2,00;4,00;6,00;4,00;4,00;2,00;2,00;0,50;0,50
2019-08-18;76,00;61,47;20,12;52,73;0,78;21,71;38,00;23,00;16,00;24,00;30,00;23,00;24,00;3,00;8,00;18,00;4,00;8,00;5,00;9,00;10,00;5,00;9,00;3,00;2,00;4,00;5,00;3,00;3,00;1,00;3,00;0,50;0,50
2019-08-25;74,00;57,43;17,67;49,33;1,54;20,04;36,00;23,00;17,00;21,00;26,00;26,00;22,00;4,00;6,00;19,00;3,00;8,00;6,00;8,00;10,00;4,00;7,00;4,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;77,00;59,14;18,97;50,82;0,77;18,48;34,00;21,00;18,00;29,00;26,00;26,00;21,00;2,00;6,00;20,00;3,00;7,00;4,00;7,00;9,00;5,00;7,00;3,00;2,00;5,00;4,00;1,00;3,00;0,50;1,00;0,50;0,50
2019-09-08;72,00;54,28;17,72;47,49;1,53;16,85;31,00;18,00;17,00;21,00;25,00;25,00;21,00;3,00;6,00;19,00;3,00;8,00;5,00;7,00;9,00;4,00;5,00;3,00;1,00;5,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-09-15;77,00;65,84;17,86;56,98;0,77;18,48;32,00;19,00;18,00;26,00;21,00;23,00;21,00;3,00;7,00;20,00;3,00;8,00;2,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-09-22;85,00;62,63;16,78;57,18;0,77;15,45;33,00;20,00;17,00;26,00;23,00;24,00;21,00;4,00;5,00;19,00;2,00;8,00;3,00;10,00;11,00;3,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;82,00;58,73;18,84;50,11;0,76;15,19;33,00;19,00;16,00;21,00;25,00;22,00;23,00;3,00;5,00;19,00;3,00;7,00;3,00;9,00;8,00;5,00;6,00;2,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;84,00;55,26;18,79;54,98;1,53;16,80;35,00;20,00;18,00;21,00;25,00;22,00;24,00;3,00;6,00;23,00;4,00;7,00;3,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-10-13;71,00;48,81;17,75;47,85;0,77;15,43;30,00;19,00;16,00;19,00;20,00;18,00;18,00;3,00;5,00;19,00;3,00;7,00;4,00;7,00;10,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;69,00;54,53;15,58;46,00;1,53;15,33;37,00;20,00;17,00;21,00;23,00;19,00;23,00;3,00;5,00;18,00;2,00;7,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;5,00;4,00;1,00;3,00;1,00;1,00;0,00;0,50
2019-10-27;67,00;64,77;17,87;48,73;0,76;18,27;28,00;18,00;17,00;21,00;23,00;19,00;28,00;3,00;4,00;16,00;2,00;7,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;54,44;21,11;52,31;0,77;18,46;32,00;30,00;18,00;21,00;26,00;19,00;23,00;3,00;4,00;16,00;2,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;54,44;16,67;47,69;0,77;21,54;33,00;18,00;18,00;17,00;23,00;83,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;8,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;85,00;53,68;15,66;52,55;0,77;21,64;31,00;19,00;15,00;17,00;26,00;34,00;24,00;4,00;4,00;15,00;2,00;6,00;2,00;6,00;6,00;3,00;6,00;2,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;98,00;55,68;16,70;44,41;0,77;21,44;33,00;18,00;15,00;21,00;24,00;19,00;23,00;5,00;4,00;15,00;3,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-01;88,00;56,81;17,82;47,03;0,76;30,34;34,00;20,00;17,00;21,00;26,00;17,00;24,00;4,00;4,00;16,00;2,00;6,00;3,00;6,00;8,00;3,00;6,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-08;68,00;46,82;16,72;42,31;0,76;15,11;27,00;19,00;14,00;20,00;19,00;15,00;20,00;3,00;4,00;12,00;3,00;4,00;3,00;5,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;46,13;14,63;41,49;0,77;13,83;22,00;15,00;12,00;15,00;18,00;16,00;19,00;2,00;4,00;12,00;1,00;7,00;2,00;6,00;5,00;2,00;4,00;3,00;1,00;3,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2019-12-22;67,00;48,02;15,63;44,16;0,76;16,75;27,00;17,00;15,00;18,00;21,00;19,00;23,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;74,00;51,58;16,82;44,71;0,77;18,50;27,00;20,00;14,00;18,00;25,00;18,00;44,00;3,00;5,00;16,00;2,00;6,00;3,00;5,00;6,00;4,00;6,00;3,00;1,00;2,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-05;83,00;56,44;21,03;56,87;0,77;18,44;29,00;18,00;16,00;23,00;23,00;20,00;22,00;3,00;5,00;17,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-12;86,00;59,19;21,22;61,43;0,77;19,96;28,00;19,00;17,00;24,00;22,00;25,00;22,00;3,00;6,00;16,00;1,00;5,00;3,00;7,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;78,00;53,49;20,06;55,06;0,76;16,82;28,00;17,00;16,00;23,00;25,00;20,00;22,00;2,00;6,00;15,00;2,00;4,00;3,00;6,00;7,00;4,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-26;74,00;53,01;18,78;55,50;0,77;15,42;29,00;15,00;16,00;23,00;22,00;23,00;22,00;2,00;6,00;16,00;1,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-02;80,00;56,67;18,89;60,00;0,77;16,92;26,00;18,00;16,00;28,00;22,00;22,00;21,00;2,00;6,00;17,00;3,00;6,00;2,00;6,00;7,00;4,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,53;19,00;54,29;0,78;17,06;24,00;17,00;15,00;20,00;20,00;21,00;20,00;2,00;7,00;20,00;2,00;7,00;3,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;73,00;57,52;16,59;54,75;0,76;16,73;27,00;18,00;18,00;22,00;20,00;25,00;21,00;2,00;6,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;47,69;13,31;45,75;1,53;18,30;24,00;16,00;22,00;18,00;21,00;26,00;20,00;2,00;6,00;16,00;3,00;6,00;3,00;7,00;6,00;3,00;4,00;2,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2020-03-01;56,00;44,80;13,44;38,89;0,78;12,44;21,00;15,00;13,00;17,00;17,00;14,00;16,00;2,00;4,00;13,00;2,00;5,00;2,00;5,00;4,00;2,00;3,00;3,00;1,00;4,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;52,00;38,43;10,17;29,06;0,76;10,71;16,00;12,00;13,00;13,00;12,00;11,00;11,00;1,00;3,00;11,00;2,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;31,00;22,14;6,64;18,60;0,78;4,65;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;7,00;1,00;8,00;1,00;4,00;4,00;1,00;1,00;2,00;1,00;5,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-03-22;19,00;14,53;3,35;20,58;0,79;3,17;5,00;5,00;4,00;6,00;3,00;16,00;5,00;0,50;1,00;4,00;0,50;3,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;19,00;14,53;3,35;15,83;0,79;1,58;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;15,87;3,40;20,09;0,77;3,09;16,00;6,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;0,50;3,00;1,00;1,00;6,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;20,09;0,00;1,55;6,00;5,00;6,00;7,00;4,00;8,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;3,09;7,00;4,00;3,00;6,00;4,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;16,00;12,80;2,13;14,55;0,73;2,91;5,00;5,00;3,00;6,00;4,00;10,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;13,50;3,38;16,50;0,00;3,00;5,00;5,00;4,00;6,00;4,00;9,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-10;17,00;14,73;2,27;17,00;0,77;3,09;5,00;4,00;3,00;5,00;4,00;6,00;4,00;1,00;1,00;3,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-17;15,00;12,69;2,31;16,50;0,75;3,00;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;15,00;12,86;3,21;15,00;0,75;4,50;6,00;4,00;4,00;7,00;3,00;6,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00
2020-05-31;17,00;14,73;3,40;13,91;0,77;3,09;5,00;4,00;3,00;6,00;4,00;7,00;5,00;1,00;2,00;3,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;14,86;3,43;16,00;0,80;4,80;6,00;3,00;4,00;6,00;4,00;6,00;5,00;0,50;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;1,00;0,00;0,50
2020-06-14;16,00;16,00;4,27;14,55;0,73;4,36;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;3,00;4,00;1,00;4,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;17,00;18,13;4,53;13,91;0,00;4,64;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-06-28;17,00;19,27;4,53;13,91;0,77;6,18;6,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;1,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;18,00;4,50;13,50;0,75;4,50;7,00;5,00;4,00;6,00;6,00;8,00;8,00;1,00;3,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-07-12;19,00;20,12;6,71;14,25;0,79;6,33;7,00;6,00;5,00;8,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;18,70;5,50;12,57;0,79;6,29;7,00;6,00;5,00;6,00;6,00;8,00;7,00;1,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,50;0,50
2020-07-26;22,00;20,90;4,40;15,71;0,79;7,86;6,00;6,00;4,00;9,00;4,00;9,00;8,00;1,00;2,00;6,00;1,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;22,67;5,67;17,00;0,77;6,18;9,00;7,00;4,00;9,00;7,00;9,00;7,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;18,55;0,77;7,73;9,00;6,00;4,00;10,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;3,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;2,00;0,00;0,50
2020-08-16;19,00;27,94;5,59;12,67;0,79;9,50;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;4,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-08-23;17,00;24,44;3,19;12,36;0,77;7,73;6,00;7,00;6,00;10,00;4,00;7,00;7,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;23,00;25,30;5,75;13,80;0,77;7,67;8,00;7,00;5,00;8,00;4,00;11,00;7,00;1,00;2,00;6,00;2,00;4,00;2,00;2,00;4,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-06;19,00;24,59;4,47;13,15;0,73;5,85;12,00;5,00;5,00;9,00;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;18,00;22,50;4,50;70,36;0,82;6,55;6,00;5,00;5,00;8,00;3,00;6,00;5,00;1,00;2,00;6,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;19,00;24,59;4,47;35,08;0,73;5,85;6,00;5,00;6,00;12,00;10,00;6,00;5,00;1,00;1,00;5,00;1,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2020-09-27;21,00;19,89;4,42;15,00;0,75;4,50;6,00;5,00;5,00;9,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;3,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;21,90;4,38;15,33;0,77;6,13;6,00;5,00;5,00;10,00;4,00;12,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;23,63;4,50;16,50;0,75;6,00;6,00;5,00;4,00;9,00;4,00;7,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-18;18,00;16,88;4,50;12,00;0,75;6,00;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,00
2020-10-25;18,00;14,82;3,18;13,50;0,75;4,50;4,00;4,00;4,00;10,00;2,00;5,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;21,53;2,27;13,91;0,77;1,55;4,00;5,00;4,00;9,00;3,00;4,00;58,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00
