Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;16,00;90,67;7,11;0,00;7,11;30,00;6,00;8,00;22,00;39,00;3,00;5,00;7,00;6,40;30,40;9,60;0,00;1,00;3,00;1,00;3,00;5,00;4,00;7,00;6,00;0,00;1,00;1,00;0,00;2,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;25,00;92,86;3,57;0,00;10,71;33,00;12,00;4,00;14,00;36,00;6,00;12,00;7,00;4,69;21,88;7,81;4,69;1,00;5,00;4,00;2,00;6,00;4,00;4,00;4,00;0,00;0,00;1,00;1,00;2,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;82,80;10,80;0,00;5,40;26,00;12,00;7,00;24,00;33,00;9,00;15,00;4,00;6,35;22,24;3,18;1,59;1,00;3,00;1,00;1,00;11,00;4,00;9,00;4,00;1,00;0,00;1,00;1,00;0,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;16,00;97,78;5,33;0,00;3,56;23,00;16,00;7,00;21,00;36,00;5,00;11,00;8,00;3,20;17,60;6,40;4,80;2,00;2,00;5,00;0,00;6,00;2,00;7,00;6,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;14,00;100,00;8,00;0,00;10,00;26,00;8,00;8,00;26,00;36,00;9,00;21,00;7,00;6,22;21,78;7,78;0,00;2,00;2,00;5,00;2,00;3,00;5,00;2,00;4,00;0,00;1,00;2,00;0,00;2,00;6,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-10;19,00;96,90;9,50;0,00;11,40;23,00;11,00;12,00;20,00;33,00;8,00;10,00;3,00;6,33;23,75;9,50;3,17;2,00;4,00;3,00;2,00;9,00;5,00;9,00;3,00;0,00;2,00;2,00;2,00;2,00;2,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-17;25,00;90,38;9,62;0,00;9,62;20,00;14,00;9,00;17,00;28,00;9,00;12,00;5,00;3,13;25,00;10,94;3,13;5,00;3,00;0,00;1,00;6,00;3,00;8,00;8,00;0,00;1,00;0,00;1,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;85,45;5,45;0,00;5,45;24,00;13,00;6,00;22,00;34,00;5,00;6,00;8,00;4,62;26,15;9,23;1,54;4,00;2,00;3,00;3,00;5,00;3,00;9,00;3,00;0,00;0,00;1,00;1,00;2,00;4,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-03-03;22,00;86,17;5,50;0,00;5,50;25,00;11,00;9,00;25,00;27,00;10,00;12,00;6,00;9,43;26,71;11,00;1,57;3,00;2,00;7,00;2,00;4,00;4,00;5,00;6,00;0,00;0,00;1,00;0,00;5,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;26,00;92,86;7,43;0,00;13,00;14,00;12,00;9,00;19,00;36,00;9,00;3,00;12,00;4,88;35,75;4,88;3,25;5,00;5,00;4,00;4,00;7,00;4,00;5,00;7,00;0,00;1,00;3,00;0,00;5,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;24,00;92,31;3,69;0,00;9,23;25,00;9,00;6,00;17,00;38,00;10,00;6,00;8,00;8,00;43,20;3,20;1,60;2,00;2,00;6,00;2,00;6,00;7,00;7,00;6,00;0,00;0,00;1,00;1,00;2,00;3,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;28,00;108,27;5,60;0,93;3,73;25,00;18,00;5,00;13,00;39,00;8,00;9,00;4,00;9,33;20,22;10,89;0,00;3,00;5,00;5,00;2,00;5,00;8,00;10,00;4,00;0,00;1,00;1,00;1,00;3,00;4,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;35,00;93,95;7,37;0,00;9,21;36,00;20,00;8,00;11,00;51,00;4,00;7,00;11,00;9,55;23,86;4,77;6,36;1,00;2,00;4,00;2,00;6,00;5,00;11,00;5,00;0,00;0,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;47,00;131,60;5,64;0,00;11,28;26,00;16,00;5,00;17,00;45,00;7,00;13,00;5,00;9,72;38,90;14,59;4,86;8,00;5,00;4,00;3,00;10,00;10,00;7,00;5,00;0,00;1,00;0,00;1,00;9,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-04-14;49,00;139,74;7,26;0,00;9,07;41,00;18,00;11,00;10,00;38,00;14,00;13,00;9,00;11,06;26,87;14,23;3,16;7,00;11,00;5,00;8,00;9,00;8,00;8,00;9,00;0,00;0,00;2,00;0,00;4,00;4,00;4,00;1,00;3,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-04-21;39,00;130,00;7,43;0,00;7,43;38,00;17,00;7,00;28,00;42,00;10,00;17,00;6,00;10,92;32,76;3,12;1,56;3,00;6,00;6,00;3,00;8,00;11,00;8,00;8,00;0,00;1,00;0,00;2,00;2,00;1,00;1,00;3,00;2,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-28;40,00;118,18;7,27;0,00;10,91;39,00;14,00;9,00;16,00;38,00;12,00;11,00;6,00;9,60;25,60;11,20;3,20;4,00;6,00;3,00;1,00;13,00;7,00;9,00;5,00;0,00;0,00;1,00;1,00;2,00;6,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00
2019-05-05;31,00;114,88;10,94;0,00;12,76;27,00;14,00;10,00;32,00;50,00;7,00;11,00;9,00;12,40;29,45;12,40;1,55;4,00;9,00;5,00;1,00;11,00;4,00;8,00;4,00;1,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00
2019-05-12;34,00;147,33;5,67;0,00;5,67;44,00;20,00;7,00;33,00;39,00;13,00;12,00;7,00;13,91;32,45;10,82;6,18;4,00;9,00;5,00;3,00;8,00;10,00;7,00;8,00;0,00;0,00;3,00;1,00;3,00;4,00;2,00;2,00;1,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00
2019-05-19;36,00;119,37;7,58;0,00;9,47;40,00;18,00;10,00;25,00;47,00;9,00;7,00;9,00;14,73;50,73;4,91;3,27;5,00;9,00;7,00;4,00;7,00;8,00;7,00;5,00;0,00;0,00;1,00;0,00;5,00;5,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-05-26;61,00;118,30;12,94;0,00;7,39;61,00;17,00;12,00;35,00;48,00;6,00;13,00;9,00;19,26;46,55;9,63;1,61;6,00;7,00;13,00;3,00;7,00;10,00;8,00;6,00;0,00;0,00;4,00;0,00;6,00;5,00;5,00;2,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;35,00;117,89;9,21;0,92;5,53;39,00;16,00;14,00;23,00;56,00;12,00;14,00;5,00;19,09;46,14;12,73;6,36;6,00;10,00;5,00;4,00;13,00;10,00;10,00;7,00;0,00;0,00;2,00;0,00;7,00;5,00;1,00;1,00;4,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-06-09;47,00;148,52;7,52;0,00;7,52;49,00;25,00;10,00;42,00;61,00;14,00;13,00;7,00;14,59;64,83;9,72;3,24;5,00;8,00;10,00;6,00;14,00;10,00;11,00;7,00;0,00;0,00;2,00;1,00;2,00;7,00;3,00;1,00;1,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;47,00;157,92;9,40;0,00;7,52;46,00;22,00;18,00;31,00;64,00;11,00;7,00;5,00;21,93;50,13;14,10;6,27;6,00;8,00;5,00;5,00;8,00;8,00;13,00;8,00;0,00;1,00;0,00;1,00;3,00;5,00;2,00;2,00;2,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;42,00;158,45;13,36;0,00;11,45;44,00;22,00;16,00;26,00;56,00;9,00;12,00;7,00;22,62;58,15;16,15;1,62;2,00;12,00;5,00;9,00;12,00;4,00;18,00;14,00;0,00;0,00;1,00;1,00;1,00;3,00;2,00;2,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;152,72;9,20;0,00;5,52;37,00;19,00;19,00;36,00;49,00;11,00;10,00;8,00;15,86;44,41;17,45;9,52;5,00;12,00;12,00;4,00;13,00;5,00;7,00;12,00;0,00;1,00;3,00;0,00;7,00;6,00;3,00;1,00;4,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-07-07;50,00;174,07;5,56;0,00;14,81;51,00;19,00;24,00;32,00;81,00;9,00;20,00;6,00;20,31;64,06;18,75;3,13;7,00;15,00;7,00;6,00;12,00;11,00;8,00;10,00;1,00;1,00;1,00;2,00;7,00;4,00;5,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-07-14;54,00;171,31;13,03;0,00;7,45;56,00;25,00;33,00;45,00;73,00;13,00;14,00;7,00;23,82;68,29;20,65;4,76;10,00;13,00;8,00;10,00;4,00;12,00;17,00;14,00;1,00;0,00;0,00;0,00;3,00;7,00;3,00;2,00;5,00;1,00;1,00;3,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;62,00;187,88;11,27;0,00;5,64;43,00;18,00;35,00;33,00;74,00;10,00;10,00;8,00;31,79;66,77;23,85;9,54;15,00;19,00;6,00;8,00;10,00;11,00;14,00;15,00;0,00;2,00;5,00;3,00;7,00;12,00;4,00;4,00;0,00;0,00;1,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-07-28;53,00;151,69;9,14;0,00;3,66;58,00;15,00;24,00;37,00;58,00;13,00;9,00;10,00;16,06;70,67;22,48;4,82;4,00;11,00;6,00;6,00;13,00;12,00;6,00;9,00;0,00;0,00;2,00;0,00;9,00;7,00;4,00;4,00;2,00;0,00;1,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00
2019-08-04;42,00;175,30;10,96;0,00;10,96;49,00;17,00;11,00;25,00;64,00;7,00;18,00;9,00;21,78;51,33;17,11;4,67;9,00;12,00;4,00;3,00;17,00;10,00;10,00;16,00;1,00;2,00;2,00;1,00;4,00;5,00;5,00;5,00;1,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-08-11;47,00;131,96;12,65;0,00;10,85;48,00;13,00;9,00;22,00;57,00;17,00;11,00;7,00;20,37;56,40;12,53;1,57;8,00;8,00;4,00;6,00;11,00;8,00;6,00;9,00;0,00;1,00;0,00;0,00;8,00;6,00;3,00;3,00;1,00;1,00;0,00;1,00;3,00;0,00;2,00;1,00;0,00;0,00
2019-08-18;43,00;129,00;7,48;0,00;9,35;45,00;23,00;11,00;22,00;41,00;17,00;9,00;9,00;15,93;46,19;52,56;6,37;3,00;8,00;8,00;3,00;10,00;9,00;8,00;12,00;0,00;1,00;2,00;1,00;6,00;6,00;4,00;2,00;1,00;0,00;2,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-08-25;41,00;130,45;9,32;0,00;9,32;45,00;22,00;7,00;19,00;45,00;10,00;17,00;3,00;26,81;25,23;48,88;3,15;3,00;6,00;6,00;3,00;6,00;7,00;8,00;8,00;0,00;0,00;0,00;1,00;3,00;4,00;2,00;1,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;41,00;141,64;3,73;0,00;7,45;37,00;15,00;6,00;23,00;39,00;8,00;9,00;4,00;15,77;42,58;11,04;3,15;4,00;11,00;6,00;8,00;9,00;8,00;7,00;9,00;0,00;1,00;2,00;0,00;4,00;4,00;2,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
