Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2021-08-08;66,00;874,50;313,50;429,00;221,57;28,29;160,29;198,00;188,57;297,00;150,86;188,57;125,40;214,50;105,60;42,90;79,59;67,94;27,18;44,65;33,85;96,46;52,46;62,62;24,39;47,35;21,52;51,65;12,00;24,00;13,00;15,00;8,00;11,00;3,00
2021-08-15;82,00;688,80;328,00;426,40;200,44;27,33;145,78;218,67;192,94;212,24;144,71;221,88;116,69;173,46;107,23;25,23;78,10;76,14;23,43;56,62;30,75;99,08;64,92;46,13;19,79;18,38;25,45;48,07;11,00;23,00;9,00;8,00;20,00;17,00;8,00
2021-08-22;75,00;862,50;356,25;393,75;248,44;23,44;112,50;234,38;182,81;215,63;131,25;192,19;103,13;162,50;115,63;12,50;78,85;98,08;28,85;48,08;18,75;71,59;35,80;61,36;22,64;42,45;26,89;39,62;10,00;14,00;8,00;7,00;23,00;13,00;5,00
2021-08-29;46,00;567,33;276,00;276,00;216,20;18,40;133,40;156,40;151,80;257,60;119,60;207,00;98,57;164,29;115,00;16,43;78,58;86,25;24,92;40,25;30,67;61,33;40,89;35,78;13,94;23,70;19,52;23,70;10,00;9,00;9,00;5,00;19,00;8,00;6,00
2021-09-05;47,00;626,67;297,67;266,33;188,00;9,40;173,90;225,60;155,10;239,70;141,00;197,40;87,73;178,60;90,87;18,80;94,00;97,92;11,75;45,04;23,50;72,18;41,96;33,57;11,39;17,09;21,36;35,61;8,00;14,00;5,00;3,00;13,00;6,00;6,00
2021-09-12;41,00;963,50;430,50;389,50;241,44;18,22;127,56;255,11;173,11;246,00;150,33;177,67;107,23;160,85;119,85;15,77;97,62;101,52;41,00;52,71;23,92;61,50;46,13;63,21;19,79;33,93;25,45;31,10;11,00;11,00;3,00;10,00;22,00;12,00;2,00
2021-09-19;32,00;800,00;368,00;288,00;224,00;13,71;150,86;196,57;224,00;278,86;150,86;201,14;102,40;124,80;76,80;38,40;96,00;109,18;15,06;54,59;26,95;67,37;37,05;67,37;13,91;25,04;19,48;36,17;11,00;12,00;5,00;3,00;3,00;3,00;3,00
2021-09-26;44,00;1188,00;506,00;374,00;234,67;9,78;180,89;239,56;220,00;303,11;117,33;239,56;97,43;110,00;119,43;15,71;74,00;120,00;14,00;40,00;20,31;55,85;59,23;54,15;17,03;18,45;18,45;46,84;6,00;5,00;2,00;11,00;14,00;3,00;2,00
2021-10-03;34,00;952,00;459,00;272,00;262,29;19,43;179,71;257,43;204,00;267,14;145,71;267,14;89,64;92,73;98,91;18,55;86,00;94,00;10,00;40,00;23,80;49,30;47,60;62,90;11,33;22,67;11,33;43,92;17,00;8,00;2,00;7,00;5,00;3,00;2,00
2021-10-10;29,00;884,50;406,00;246,50;236,83;19,33;145,00;217,50;352,83;338,33;145,00;265,83;93,44;99,89;183,67;16,11;73,47;104,40;9,67;50,27;18,76;75,06;35,82;54,59;20,30;18,85;34,80;58,00;6,00;6,00;5,00;2,00;12,00;3,00;0,00
2021-10-17;22,00;1628,00;594,00;418,00;246,40;26,40;158,40;211,20;259,60;347,60;110,00;220,00;110,00;132,00;132,00;28,29;98,00;108,00;18,00;50,00;20,31;74,46;57,54;60,92;17,88;15,13;15,13;41,25;8,00;6,00;5,00;3,00;16,00;2,00;2,00
2021-10-24;32,00;848,00;448,00;272,00;201,14;13,71;146,29;164,57;182,86;228,57;91,43;173,71;73,60;89,60;105,60;16,00;60,24;88,47;16,94;32,00;11,79;42,11;50,53;50,53;18,09;18,09;12,52;30,61;6,00;11,00;6,00;7,00;8,00;3,00;3,00
2021-10-31;19,00;798,00;513,00;247,00;156,75;19,00;123,50;166,25;175,75;289,75;104,50;199,50;110,83;82,33;101,33;15,83;60,80;83,60;11,40;34,20;19,00;62,18;41,45;51,82;8,77;32,15;16,08;33,62;3,00;9,00;9,00;2,00;12,00;0,00;0,00
2021-11-07;17,00;731,00;425,00;221,00;131,75;8,50;131,75;136,00;148,75;178,50;102,00;178,50;81,60;88,40;74,80;13,60;68,00;119,00;13,22;41,56;23,80;47,60;32,30;27,20;15,58;25,50;11,33;29,75;11,00;6,00;5,00;0,00;9,00;0,00;0,00
2021-11-14;22,00;858,00;506,00;220,00;136,40;13,20;118,80;140,80;154,00;149,60;92,40;184,80;91,14;91,14;88,00;18,86;56,00;100,00;10,00;48,00;6,77;40,62;47,38;42,31;16,13;11,73;20,53;22,00;3,00;3,00;6,00;3,00;5,00;0,00;3,00
2021-11-21;19,00;703,00;437,00;190,00;85,50;9,50;90,25;114,00;313,50;147,25;71,25;199,50;95,00;47,50;31,67;12,67;36,10;83,60;13,30;19,00;5,18;43,18;39,73;38,00;6,79;27,14;8,14;19,00;6,00;0,00;6,00;2,00;4,00;1,00;0,00
2021-11-28;13,00;507,00;247,00;117,00;108,33;13,00;134,33;112,67;117,00;134,33;73,67;182,00;71,50;68,25;48,75;19,50;44,57;94,71;9,29;27,86;8,13;39,00;34,13;34,13;14,44;18,78;7,22;17,33;8,00;3,00;7,00;3,00;6,00;1,00;0,00
2021-12-05;15,00;645,00;270,00;180,00;150,00;10,00;110,00;145,00;120,00;140,00;100,00;195,00;81,00;51,00;45,00;18,00;48,75;110,63;7,50;45,00;5,00;58,33;46,67;38,33;2,73;19,09;12,27;23,18;6,00;8,00;0,00;8,00;12,00;5,00;0,00
2021-12-12;12,00;624,00;228,00;132,00;104,00;20,00;116,00;116,00;120,00;132,00;88,00;252,00;93,00;60,00;57,00;9,00;66,00;70,00;10,00;22,00;20,57;49,71;32,57;53,14;4,00;24,00;4,00;33,33;7,00;3,00;3,00;2,00;11,00;2,00;0,00
2021-12-19;19,00;969,00;361,00;285,00;90,25;4,75;118,75;118,75;185,25;156,75;80,75;275,50;104,50;50,67;50,67;31,67;34,20;96,90;19,00;32,30;17,27;60,45;41,45;41,45;7,31;29,23;11,69;46,77;0,00;0,00;3,00;2,00;9,00;7,00;2,00
2021-12-26;36,00;1458,00;342,00;396,00;148,50;18,00;148,50;180,00;184,50;229,50;90,00;310,50;98,18;85,09;94,91;26,18;58,00;84,00;40,00;34,00;6,86;51,43;60,00;36,00;5,76;63,36;11,52;27,36;7,00;12,00;0,00;8,00;15,00;7,00;4,00
2022-01-02;24,00;1728,00;480,00;504,00;259,20;19,20;163,20;220,80;273,60;192,00;105,60;278,40;140,57;89,14;68,57;6,86;62,00;124,00;16,00;24,00;15,43;51,43;36,00;60,00;19,76;56,47;24,00;52,24;17,00;8,00;2,00;2,00;10,00;2,00;0,00
2022-01-09;41,00;1004,50;430,50;369,00;159,44;9,11;150,33;223,22;205,00;164,00;104,78;223,22;126,15;82,00;69,38;25,23;70,29;95,67;27,33;23,43;13,67;49,54;46,13;46,13;15,55;33,93;18,38;42,41;3,00;10,00;3,00;9,00;18,00;3,00;0,00
2022-01-16;32,00;752,00;416,00;304,00;192,00;4,57;196,57;201,14;182,86;155,43;118,86;214,86;121,60;67,20;67,20;12,80;71,53;109,18;32,00;39,53;18,53;80,84;45,47;67,37;9,74;29,22;11,13;29,22;12,00;6,00;5,00;3,00;12,00;2,00;2,00
2022-01-23;34,00;850,00;510,00;357,00;238,00;4,86;194,29;257,43;184,57;165,14;140,86;315,71;98,91;108,18;68,00;15,45;88,78;107,67;9,44;45,33;20,40;71,40;54,40;52,70;18,42;41,08;17,00;36,83;10,00;5,00;8,00;9,00;17,00;8,00;0,00
2022-01-30;30,00;705,00;375,00;330,00;250,00;15,00;180,00;340,00;160,00;235,00;140,00;240,00;130,00;96,67;80,00;6,67;98,00;132,00;16,00;28,00;14,12;70,59;58,24;74,12;21,43;35,71;20,00;37,14;7,00;8,00;2,00;5,00;9,00;3,00;0,00
2022-02-06;24,00;1176,00;672,00;528,00;240,00;24,00;192,00;249,60;192,00;196,80;110,40;240,00;133,71;99,43;96,00;13,71;70,00;152,00;14,00;50,00;18,86;58,29;58,29;70,29;18,35;28,24;12,71;43,76;10,00;5,00;5,00;7,00;14,00;2,00;2,00
2022-02-13;47,00;814,67;517,00;344,67;314,90;9,40;192,70;324,30;173,90;220,90;173,90;206,80;103,40;75,20;106,53;15,67;86,17;131,21;7,83;52,88;25,18;72,18;57,07;62,11;9,97;56,97;15,67;142,42;10,00;6,00;2,00;5,00;10,00;3,00;5,00
2022-02-20;49,00;882,00;522,67;424,67;303,80;19,60;230,30;421,40;186,20;196,00;181,30;259,70;140,47;107,80;75,13;16,33;133,28;141,12;27,44;47,04;32,10;98,00;67,59;72,66;17,29;57,65;14,41;49,00;7,00;7,00;7,00;4,00;7,00;2,00;3,00
2022-02-27;27,00;1350,00;972,00;621,00;229,50;9,00;184,50;297,00;171,00;157,50;121,50;306,00;101,25;108,00;101,25;6,75;102,21;111,86;11,57;46,29;33,75;64,13;43,88;59,06;8,53;32,68;17,05;36,95;20,00;7,00;7,00;0,00;12,00;5,00;2,00
2022-03-06;45,00;1080,00;720,00;472,50;229,50;18,00;153,00;265,50;148,50;198,00;175,50;288,00;106,07;135,00;83,57;19,29;101,74;138,91;13,70;56,74;36,67;58,33;40,00;58,33;23,91;42,19;18,28;40,78;18,00;10,00;5,00;4,00;14,00;2,00;0,00
2022-03-13;44,00;1122,00;770,00;462,00;303,11;19,56;215,11;347,11;185,78;220,00;176,00;244,44;91,14;157,14;84,86;9,43;108,00;118,00;24,00;50,00;32,15;54,15;37,23;57,54;26,97;41,16;18,45;36,90;10,00;13,00;5,00;2,00;20,00;3,00;2,00
2022-03-20;41,00;1066,00;758,50;492,00;296,11;22,78;205,00;273,33;145,78;182,22;150,33;205,00;100,92;116,69;88,31;25,23;130,81;115,19;19,52;37,10;39,29;52,96;49,54;76,88;19,79;35,34;33,93;29,69;9,00;10,00;3,00;7,00;10,00;3,00;3,00
2022-03-27;56,00;989,33;672,00;448,00;322,00;23,33;196,00;298,67;158,67;242,67;163,33;219,33;131,76;138,35;118,59;9,88;94,62;121,66;9,66;71,45;45,82;72,97;59,39;86,55;15,79;27,28;15,79;67,49;5,00;15,00;5,00;5,00;13,00;7,00;2,00
2022-04-03;70,00;997,50;665,00;437,50;303,33;23,33;205,33;322,00;238,00;284,67;154,00;233,33;127,27;159,09;101,82;19,09;124,44;147,78;27,22;56,39;37,56;73,41;61,46;83,66;23,80;37,80;18,20;50,40;20,00;11,00;3,00;10,00;12,00;2,00;0,00
2022-04-10;69,00;931,50;534,75;431,25;303,60;27,60;197,80;285,20;276,00;220,80;142,60;243,80;100,36;134,86;78,41;12,55;108,43;165,60;23,66;74,91;74,05;67,32;58,90;62,27;15,49;33,80;26,76;63,37;5,00;17,00;10,00;7,00;14,00;3,00;8,00
2022-04-17;56,00;1120,00;728,00;541,33;345,33;18,67;228,67;298,67;210,00;308,00;172,67;256,67;112,00;149,33;77,78;15,56;146,76;139,03;38,62;52,14;74,67;81,45;37,33;83,15;19,60;28,00;25,20;54,60;14,00;10,00;7,00;7,00;17,00;8,00;5,00
2022-04-24;74,00;1480,00;832,50;462,50;309,88;41,63;222,00;272,88;161,88;254,38;180,38;319,13;115,83;167,30;135,13;28,96;146,05;146,05;33,11;75,95;87,77;80,88;65,40;91,21;24,19;32,73;35,58;44,12;18,00;7,00;2,00;5,00;18,00;11,00;7,00
