Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;35,00;253,75;341,25;227,50;105,00;28,00;140,00;112,00;70,00;122,50;64,17;207,08;93,95;82,89;58,95;0,00;53,20;82,60;35,00;18,20;12,12;68,65;40,38;17,50;23,00;17,00;0,00;23,00;23,00;6,00;6,00;0,00;6,00;0,00;0,00
2019-03-24;35,00;332,50;288,75;245,00;126,00;7,00;119,00;119,00;58,33;186,67;72,92;166,25;50,75;50,75;68,25;17,50;29,62;70,00;29,62;29,62;29,62;64,62;47,12;17,50;23,00;35,00;6,00;76,00;18,00;0,00;6,00;0,00;12,00;0,00;0,00
2019-03-31;6,00;210,00;288,00;246,00;132,00;15,00;96,00;102,00;111,00;195,00;84,00;189,00;52,00;46,00;58,00;12,00;70,50;129,00;13,50;84,00;45,00;39,00;70,50;45,00;6,00;12,00;6,00;29,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00
2019-04-07;46,00;404,80;460,00;331,20;134,46;17,69;84,92;84,92;80,50;189,75;69,00;132,25;58,88;46,00;46,00;11,04;73,06;108,24;23,00;62,24;46,00;51,41;39,24;39,24;17,00;11,00;17,00;40,00;11,00;0,00;0,00;0,00;6,00;6,00;0,00
2019-04-14;12,00;1200,00;600,00;348,00;132,00;32,00;136,00;104,00;99,00;198,00;81,00;111,00;44,57;78,86;51,43;39,43;57,33;104,00;5,33;34,67;34,67;46,67;40,00;17,33;24,00;29,00;18,00;29,00;0,00;12,00;0,00;0,00;12,00;0,00;6,00
2019-04-21;36,00;369,00;441,00;279,00;90,00;10,80;223,20;54,00;93,00;210,00;75,00;135,00;59,40;77,40;23,40;12,60;84,46;84,46;5,54;48,46;5,54;48,46;42,92;36,00;18,00;18,00;53,00;30,00;12,00;12,00;0,00;0,00;18,00;6,00;0,00
2019-04-28;56,00;522,67;588,00;420,00;205,33;22,40;209,07;126,93;114,80;280,00;56,00;137,20;66,84;95,74;45,16;10,84;50,54;79,22;10,93;90,15;16,39;45,07;34,15;56,00;17,00;22,00;34,00;45,00;0,00;0,00;11,00;11,00;22,00;6,00;0,00
2019-05-05;39,00;331,50;312,00;282,75;117,00;17,73;354,55;120,55;86,36;250,71;75,21;158,79;83,32;78,00;104,59;10,64;28,24;78,00;28,24;67,24;16,14;22,86;49,76;44,38;17,00;28,00;11,00;11,00;6,00;6,00;6,00;0,00;11,00;0,00;6,00
2019-05-12;51,00;336,60;397,80;357,00;189,43;29,14;102,00;87,43;90,67;223,83;68,00;113,33;66,83;51,00;49,24;10,55;79,18;79,18;22,82;61,74;17,45;56,37;61,74;45,63;11,00;28,00;6,00;51,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00
2019-05-19;72,00;306,00;396,00;315,00;104,40;7,20;115,20;82,80;112,32;155,52;66,24;155,52;99,00;66,60;39,60;16,20;72,00;55,70;10,87;61,13;27,17;50,26;16,30;44,83;33,00;28,00;11,00;44,00;6,00;6,00;0,00;0,00;28,00;0,00;0,00
2019-05-26;50,00;400,00;460,00;390,00;135,71;21,43;71,43;107,14;164,71;208,82;44,12;135,29;48,21;66,07;55,36;16,07;101,39;77,78;33,33;61,11;27,03;48,65;71,62;48,65;33,00;16,00;44,00;38,00;0,00;0,00;11,00;11,00;55,00;5,00;0,00
2019-06-02;48,00;345,60;307,20;249,60;162,46;22,15;107,08;103,38;67,76;144,00;79,06;155,29;59,08;184,62;75,69;16,62;48,00;111,09;31,54;42,51;21,94;53,49;58,97;53,49;37,00;11,00;21,00;42,00;5,00;21,00;16,00;16,00;11,00;0,00;0,00
2019-06-09;77,00;346,50;481,25;259,88;183,33;7,33;99,00;128,33;88,41;191,07;42,78;179,67;82,37;103,86;50,14;10,74;87,81;98,61;10,81;48,63;43,23;43,23;43,23;32,42;33,00;33,00;27,00;82,00;11,00;22,00;0,00;5,00;5,00;11,00;0,00
2019-06-16;55,00;311,67;357,50;210,83;135,67;7,33;117,33;99,00;89,74;188,16;55,00;173,68;44,35;81,61;70,97;26,61;71,10;87,20;21,46;55,00;16,10;32,20;26,83;55,00;0,00;22,00;33,00;27,00;6,00;17,00;6,00;6,00;11,00;11,00;0,00
2019-06-23;62,00;256,86;301,14;186,00;156,82;7,29;102,12;120,35;62,00;200,76;41,33;174,19;56,53;67,47;56,53;5,47;50,98;73,02;22,04;56,49;34,44;85,42;39,96;45,47;11,00;17,00;22,00;56,00;11,00;11,00;6,00;6,00;17,00;11,00;0,00
2019-06-30;44,00;334,40;404,80;237,60;117,33;11,00;106,33;84,33;132,00;255,20;55,73;114,40;59,84;70,40;49,28;15,84;70,67;49,33;60,00;76,00;33,33;70,67;44,00;49,33;33,00;11,00;28,00;22,00;28,00;11,00;0,00;6,00;6,00;6,00;6,00
2019-07-07;77,00;452,38;462,00;394,63;205,33;18,33;128,33;73,33;96,96;225,30;82,70;162,56;82,37;114,60;103,86;16,12;125,63;120,23;48,63;70,25;32,42;98,61;27,02;37,82;44,00;16,00;38,00;77,00;6,00;44,00;11,00;6,00;16,00;11,00;11,00
2019-07-14;100,00;481,82;454,55;418,18;92,86;17,86;85,71;150,00;117,14;257,14;62,86;157,14;58,93;128,57;69,64;12,50;89,04;71,23;35,62;58,90;17,57;117,57;64,86;40,54;35,00;35,00;23,00;58,00;29,00;12,00;12,00;6,00;35,00;12,00;0,00
2019-07-21;80,00;540,00;490,00;330,00;112,73;10,91;130,91;130,91;97,14;220,00;60,00;154,29;110,22;90,67;55,11;24,89;109,83;73,22;24,41;55,59;36,61;135,59;43,39;86,78;37,00;25,00;55,00;86,00;12,00;12,00;12,00;6,00;0,00;25,00;6,00
2019-07-28;87,00;570,33;464,00;348,00;123,25;18,13;94,25;50,75;124,70;237,80;81,20;182,70;106,94;119,63;106,94;25,38;43,50;48,94;43,50;135,94;36,70;118,27;62,53;67,97;56,00;19,00;31,00;49,00;0,00;25,00;19,00;0,00;12,00;6,00;12,00
2019-08-04;49,00;450,80;529,20;401,80;119,00;7,00;126,00;133,00;86,47;190,24;49,00;141,24;99,81;68,96;56,26;18,15;68,06;68,06;19,06;92,56;31,31;55,81;49,00;61,25;31,00;31,00;31,00;74,00;12,00;18,00;12,00;6,00;6,00;0,00;0,00
2019-08-11;41,00;389,50;574,00;317,75;100,64;22,36;137,91;100,64;87,86;272,36;46,86;172,79;69,52;64,17;98,04;23,17;58,77;105,23;28,70;92,93;46,47;87,47;53,30;41,00;23,00;29,00;6,00;41,00;12,00;23,00;0,00;0,00;12,00;6,00;6,00
2019-08-18;54,00;333,00;486,00;270,00;165,60;18,00;100,80;118,80;105,16;235,89;82,42;110,84;72,00;72,00;59,40;23,40;66,46;42,92;30,46;66,46;17,55;47,25;76,95;59,40;6,00;18,00;42,00;12,00;18,00;6,00;6,00;6,00;12,00;6,00;6,00
2019-08-25;52,00;312,00;416,00;301,60;122,57;11,14;70,57;137,43;109,78;196,44;52,00;80,89;52,00;73,52;57,38;10,76;52,00;80,74;5,47;46,53;17,79;57,47;23,26;28,74;11,00;0,00;23,00;57,00;6,00;11,00;0,00;6,00;11,00;0,00;0,00
2019-09-01;43,00;283,80;438,60;223,60;121,83;10,75;143,33;139,75;80,27;243,67;74,53;91,73;59,13;96,75;96,75;32,25;48,38;133,03;5,38;59,13;16,13;86,00;32,25;21,50;0,00;16,00;22,00;38,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00
2019-09-08;33,00;346,50;437,25;239,25;124,67;7,33;117,33;128,33;101,75;239,25;33,00;132,00;53,84;38,21;43,42;15,63;67,38;78,38;27,50;45,38;0,00;48,84;26,40;33,00;6,00;28,00;33,00;55,00;22,00;0,00;11,00;6,00;6,00;11,00;0,00
2019-09-15;50,00;470,00;570,00;370,00;135,71;10,71;196,43;96,43;91,18;220,59;61,76;141,18;66,07;103,57;55,36;16,07;77,78;90,28;0,00;55,56;27,03;77,03;37,84;43,24;11,00;5,00;49,00;55,00;11,00;11,00;6,00;6,00;11,00;5,00;0,00
2019-09-22;11,00;451,00;616,00;275,00;139,33;3,67;161,33;95,33;55,00;209,00;71,50;137,50;69,67;58,67;69,67;16,50;48,13;116,88;16,50;85,25;16,50;75,63;31,63;31,63;16,00;26,00;21,00;16,00;5,00;5,00;0,00;0,00;11,00;0,00;5,00
2019-09-29;48,00;297,60;528,00;326,40;140,31;14,77;125,54;70,15;129,88;172,24;50,82;124,24;62,22;83,56;88,89;10,67;53,49;69,94;21,94;64,46;10,97;53,49;58,97;21,94;0,00;53,00;16,00;21,00;27,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-10-06;27,00;414,00;459,00;270,00;154,29;15,43;169,71;104,14;84,00;189,00;33,00;156,00;64,80;32,40;122,40;5,40;85,05;94,50;16,20;63,45;10,80;74,25;27,00;16,20;27,00;43,00;11,00;48,00;27,00;5,00;0,00;0,00;5,00;5,00;0,00
2019-10-13;59,00;472,00;658,83;413,00;136,44;25,81;147,50;81,13;89,90;224,76;61,81;132,05;48,27;53,64;85,82;16,09;64,49;97,42;5,49;42,53;16,09;42,91;63,02;26,82;21,00;16,00;11,00;27,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00
2019-10-20;38,00;399,00;541,50;266,00;89,82;17,27;145,09;89,82;78,92;154,92;43,85;111,08;32,57;27,14;65,14;16,29;27,14;97,71;21,71;38,00;5,43;54,29;27,14;48,86;16,00;27,00;22,00;22,00;11,00;5,00;5,00;5,00;11,00;0,00;0,00
2019-10-27;11,00;429,00;517,00;264,00;91,67;36,67;73,33;80,67;66,00;132,00;55,00;96,25;69,67;33,00;80,67;0,00;57,75;63,25;11,00;74,25;5,50;31,63;53,63;68,75;5,00;21,00;0,00;31,00;5,00;0,00;0,00;5,00;21,00;0,00;0,00
2019-11-03;43,00;266,60;447,20;163,40;75,25;10,75;53,75;93,17;88,87;157,67;20,07;137,60;57,33;48,38;78,83;16,13;31,90;86,00;16,65;65,19;27,74;37,45;65,19;43,00;21,00;42,00;5,00;53,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00
2019-11-10;11,00;374,00;605,00;187,00;55,00;11,00;80,67;117,33;85,25;198,00;49,50;77,00;47,67;155,83;53,17;16,50;59,13;79,75;11,00;37,13;5,50;59,13;37,13;53,63;11,00;26,00;11,00;47,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00
2019-11-17;5,00;210,00;310,00;95,00;110,00;15,00;120,00;65,00;60,00;140,00;37,50;162,50;80,00;115,00;65,00;0,00;43,75;83,75;5,00;48,75;15,00;45,00;30,00;45,00;16,00;5,00;5,00;48,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00
2019-11-24;10,00;330,00;640,00;150,00;86,67;60,00;70,00;46,67;72,50;140,00;40,00;97,50;61,67;110,00;56,67;5,00;47,50;61,25;10,00;47,50;0,00;37,50;18,75;61,25;10,00;46,00;26,00;36,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00
2019-12-01;5,00;195,00;220,00;95,00;185,00;15,00;215,00;170,00;85,00;132,50;32,50;95,00;50,00;45,00;85,00;10,00;68,75;68,75;15,00;25,00;10,00;35,00;25,00;10,00;0,00;16,00;16,00;21,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00
2019-12-08;5,00;160,00;235,00;80,00;105,00;30,00;120,00;65,00;60,00;120,00;42,50;97,50;50,00;40,00;70,00;15,00;25,00;107,50;10,00;53,75;10,00;68,75;30,00;30,00;16,00;27,00;5,00;43,00;0,00;5,00;5,00;0,00;5,00;0,00;5,00
2019-12-15;11,00;363,00;561,00;264,00;47,67;22,00;176,00;47,67;104,50;156,75;66,00;85,25;22,00;47,67;80,67;11,00;37,13;57,75;11,00;26,13;11,00;26,13;20,63;79,75;26,00;10,00;10,00;37,00;0,00;5,00;5,00;5,00;0,00;5,00;0,00
2019-12-22;70,00;560,00;490,00;190,00;58,95;22,11;99,47;106,84;128,33;195,42;46,67;151,67;52,05;70,00;150,77;17,95;75,49;80,98;0,00;41,18;41,18;46,67;59,02;70,00;6,00;17,00;17,00;52,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00
2019-12-29;17,00;374,00;416,50;187,00;112,20;17,00;102,00;108,80;102,00;178,50;65,17;113,33;58,56;45,33;109,56;5,67;80,75;68,00;11,33;97,75;28,33;69,42;34,00;52,42;16,00;22,00;22,00;27,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;41,00;543,25;451,00;328,00;130,45;14,91;186,36;130,45;187,43;187,43;61,50;175,71;46,35;65,96;65,96;5,35;76,53;107,97;20,50;35,53;10,93;31,43;31,43;20,50;25,00;41,00;10,00;20,00;10,00;20,00;0,00;5,00;0,00;5,00;0,00
2020-01-12;15,00;300,00;405,00;232,50;195,00;11,25;191,25;108,75;108,00;201,00;99,00;144,00;52,50;56,25;56,25;20,63;114,55;45,00;15,00;79,09;20,45;80,45;35,45;69,55;10,00;40,00;35,00;20,00;5,00;10,00;0,00;15,00;15,00;0,00;0,00
2020-01-19;41,00;379,25;461,25;328,00;175,18;0,00;137,91;205,00;114,21;199,14;82,00;152,29;76,65;65,96;76,65;0,00;25,97;72,43;10,93;31,43;20,50;61,50;46,47;31,43;0,00;46,00;25,00;25,00;5,00;15,00;0,00;0,00;20,00;10,00;0,00
2020-01-26;20,00;370,00;450,00;290,00;146,67;10,00;146,67;103,33;60,00;137,14;34,29;131,43;47,27;36,36;78,18;5,45;94,67;45,33;9,33;9,33;20,00;40,00;30,67;94,67;20,00;36,00;46,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00
2020-02-02;51,00;367,20;897,60;255,00;134,79;14,57;302,36;94,71;85,00;161,50;31,17;153,00;35,17;70,34;35,17;15,83;76,50;75,16;10,74;40,26;25,50;76,50;71,13;56,37;15,00;15,00;31,00;36,00;10,00;0,00;15,00;0,00;15,00;10,00;0,00
2020-02-09;25,00;375,00;475,00;250,00;121,43;17,86;210,71;107,14;52,78;172,22;44,44;152,78;33,93;30,36;89,29;25,00;70,83;106,94;15,28;76,39;45,83;101,39;40,28;45,83;30,00;45,00;20,00;35,00;10,00;10,00;0,00;0,00;5,00;10,00;5,00
2020-02-16;20,00;390,00;490,00;340,00;103,33;23,33;130,00;140,00;100,00;171,43;77,14;177,14;45,45;87,27;50,91;5,45;60,00;74,67;9,33;29,33;20,00;74,67;45,33;25,33;25,00;10,00;25,00;56,00;10,00;0,00;5,00;0,00;5,00;0,00;0,00
2020-02-23;25,00;333,33;458,33;275,00;107,14;10,71;110,71;110,71;69,44;147,22;63,89;127,78;55,36;80,36;66,07;0,00;34,21;48,68;25,00;19,74;19,74;48,68;48,68;39,47;15,00;35,00;15,00;51,00;10,00;10,00;0,00;0,00;5,00;0,00;0,00
2020-03-01;20,00;280,00;440,00;280,00;124,00;12,00;140,00;104,00;40,00;148,57;34,29;108,57;40,00;54,55;40,00;5,45;57,14;87,14;5,71;51,43;14,67;86,67;33,33;9,33;15,00;20,00;15,00;39,00;10,00;0,00;0,00;5,00;5,00;0,00;5,00
2020-03-08;19,00;256,50;342,00;294,50;91,20;0,00;205,20;144,40;81,43;70,57;70,57;111,29;22,45;31,09;44,91;0,00;57,00;57,00;9,50;47,50;4,07;28,50;23,07;28,50;14,00;24,00;9,00;24,00;9,00;5,00;0,00;5,00;5,00;0,00;5,00
2020-03-15;29,00;183,67;241,67;96,67;29,00;0,00;68,88;47,13;8,70;118,90;14,50;69,60;29,00;132,31;29,00;0,00;29,00;29,00;0,00;44,19;9,23;51,41;18,45;9,23;5,00;10,00;0,00;19,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00
2020-03-22;14,00;98,00;266,00;70,00;28,00;0,00;49,00;21,00;22,40;22,40;14,00;22,40;8,75;59,50;14,00;0,00;4,20;29,40;0,00;39,20;14,00;29,40;9,80;9,80;0,00;5,00;5,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;144,00;90,00;18,00;30,00;0,00;54,00;30,00;15,00;63,00;15,00;24,00;9,00;18,00;9,00;0,00;18,00;18,00;9,00;12,86;3,86;34,71;9,00;0,00;0,00;0,00;5,00;14,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;10,00;90,00;110,00;50,00;26,67;0,00;33,33;16,67;10,00;50,00;16,67;46,67;16,00;66,00;22,00;0,00;10,00;35,71;0,00;20,00;5,71;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00
2020-04-12;5,00;60,00;65,00;25,00;55,00;0,00;25,00;20,00;7,50;62,50;7,50;12,50;8,33;13,33;5,00;0,00;21,25;8,75;0,00;8,75;0,00;8,75;5,00;5,00;0,00;5,00;14,00;19,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;6,00;10,00;5,00;9,00;1,00;17,00;3,00;7,00;18,00;2,00;5,00;3,00;16,00;3,00;5,00;11,00;14,00;4,00;14,00;7,00;21,00;11,00;7,00;5,00;5,00;5,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00
2020-04-26;19,00;76,00;114,00;47,50;15,20;0,00;30,40;15,20;5,43;35,29;8,14;13,57;5,70;15,20;9,50;5,70;4,07;32,57;4,07;9,50;0,00;9,50;13,57;9,50;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;8,00;9,00;7,00;6,00;0,00;5,00;8,00;5,00;8,00;7,00;11,00;8,00;31,00;5,00;3,00;7,00;21,00;0,00;10,00;7,00;7,00;0,00;7,00;0,00;5,00;9,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;14,00;154,00;238,00;70,00;31,50;3,50;45,50;31,50;5,60;58,80;22,40;53,20;17,50;31,50;17,50;8,75;18,20;23,80;4,20;9,80;14,00;4,20;14,00;9,80;0,00;14,00;5,00;27,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00
2020-05-17;0,00;9,00;10,00;6,00;16,00;1,00;9,00;6,00;3,00;18,00;10,00;11,00;0,00;26,00;18,00;3,00;10,00;7,00;7,00;10,00;3,00;10,00;17,00;10,00;9,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;28,00;102,67;84,00;46,67;28,00;0,00;31,50;21,00;16,80;72,80;16,80;39,20;5,60;42,93;0,00;5,60;37,80;4,20;0,00;14,00;4,20;23,80;9,80;23,80;5,00;14,00;5,00;18,00;0,00;9,00;0,00;5,00;5,00;5,00;0,00
2020-05-31;27,00;90,00;90,00;54,00;34,71;0,00;46,29;42,43;33,00;96,00;15,00;45,00;18,00;36,00;21,60;0,00;27,00;21,60;9,45;17,55;0,00;17,55;31,05;21,60;13,00;9,00;13,00;9,00;9,00;13,00;4,00;13,00;4,00;4,00;0,00
2020-06-07;18,00;162,00;99,00;72,00;36,00;7,20;14,40;21,60;33,00;108,00;24,00;66,00;12,60;48,60;21,60;3,60;9,69;4,15;9,69;49,85;22,15;40,15;13,85;4,15;9,00;0,00;9,00;35,00;13,00;13,00;0,00;0,00;9,00;4,00;0,00
2020-06-14;36,00;144,00;135,00;90,00;32,40;7,20;50,40;50,40;13,85;96,92;36,00;38,77;27,00;45,00;18,00;14,40;45,69;36,00;4,15;31,85;22,67;22,67;26,67;13,33;4,00;27,00;13,00;18,00;18,00;9,00;0,00;9,00;18,00;9,00;0,00
2020-06-21;42,00;168,00;115,50;126,00;45,50;3,50;63,00;49,00;8,40;86,80;14,00;42,00;18,26;29,22;29,22;14,61;28,45;23,03;23,03;36,58;13,55;23,03;9,48;18,97;28,00;9,00;0,00;9,00;5,00;5,00;0,00;5,00;0,00;0,00;19,00
2020-06-28;41,00;256,25;184,50;164,00;59,64;3,73;52,18;115,55;26,36;79,07;17,57;70,29;44,57;49,91;35,65;14,26;23,23;13,67;36,90;23,23;31,43;50,57;4,10;31,43;9,00;14,00;0,00;36,00;5,00;5,00;0,00;5,00;14,00;5,00;0,00
2020-07-05;52,00;242,67;130,00;173,33;66,86;11,14;78,00;89,14;34,67;138,67;28,89;75,11;32,28;60,97;46,62;23,31;28,74;28,74;28,74;19,16;9,33;9,33;22,67;22,67;19,00;14,00;14,00;14,00;5,00;9,00;9,00;19,00;5,00;5,00;0,00
2020-07-12;62,00;310,00;177,14;239,14;69,29;10,94;51,06;51,06;45,09;160,64;36,64;107,09;47,41;56,53;41,94;20,06;62,00;15,16;35,82;52,36;31,00;76,83;20,22;10,78;10,00;36,00;5,00;31,00;26,00;21,00;31,00;5,00;10,00;15,00;5,00
2020-07-19;51,00;377,40;214,20;204,00;47,36;10,93;51,00;29,14;70,83;144,50;34,00;76,50;5,46;67,39;56,46;10,93;51,00;30,32;26,19;35,84;30,87;65,76;10,74;25,50;15,00;20,00;10,00;41,00;5,00;5,00;20,00;10,00;10,00;10,00;5,00
2020-07-26;58,00;270,67;164,33;125,67;21,75;10,88;36,25;58,00;37,70;147,90;31,90;58,00;36,25;52,56;36,25;27,19;42,81;16,57;16,57;31,76;16,19;41,81;31,02;10,79;42,00;21,00;5,00;26,00;0,00;5,00;5,00;10,00;31,00;0,00;0,00
2020-08-02;48,00;288,00;153,60;67,20;55,38;3,69;59,08;48,00;25,41;110,12;36,71;36,71;26,67;99,56;26,67;16,00;27,43;16,46;21,94;42,51;42,51;75,43;10,97;27,43;5,00;21,00;11,00;32,00;11,00;5,00;0,00;0,00;5,00;11,00;0,00
2020-08-09;35,00;262,50;96,25;87,50;77,00;10,50;52,50;28,00;40,83;134,17;0,00;61,25;19,25;49,00;35,00;29,75;44,42;40,38;5,38;29,62;25,58;49,81;14,81;14,81;25,00;25,00;5,00;50,00;10,00;5,00;0,00;5,00;15,00;0,00;15,00
2020-08-16;35,00;192,50;105,00;78,75;45,50;3,50;35,00;45,50;61,25;81,67;61,25;96,25;29,75;73,50;29,75;14,00;29,62;14,81;14,81;35,00;9,42;29,62;0,00;20,19;20,00;5,00;15,00;20,00;5,00;15,00;5,00;0,00;20,00;10,00;0,00
2020-08-23;39,00;214,50;243,75;48,75;56,73;10,64;28,36;24,82;52,93;156,00;13,93;41,79;28,36;39,00;56,73;8,86;48,41;9,41;9,41;18,83;5,38;39,00;9,41;39,00;24,00;19,00;10,00;5,00;10,00;19,00;0,00;10,00;5,00;5,00;5,00
2020-08-30;10,00;160,00;170,00;50,00;36,67;0,00;16,67;36,67;26,67;166,67;40,00;130,00;26,00;22,00;22,00;22,00;35,71;10,00;15,71;10,00;15,71;25,71;10,00;5,71;5,00;10,00;5,00;48,00;0,00;5,00;10,00;0,00;5,00;0,00;0,00
2020-09-06;10,00;180,00;120,00;80,00;63,33;3,33;30,00;10,00;33,33;73,33;63,33;66,67;0,00;76,00;22,00;6,00;55,71;10,00;15,71;30,00;10,00;51,43;20,00;25,71;0,00;15,00;19,00;19,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00
2020-09-13;10,00;140,00;130,00;40,00;50,00;3,33;46,67;23,33;33,33;100,00;30,00;76,67;13,33;51,67;51,67;0,00;31,43;41,43;21,43;25,71;10,00;58,57;10,00;21,43;0,00;5,00;0,00;40,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00
2020-09-20;5,00;80,00;45,00;20,00;115,00;5,00;115,00;40,00;17,50;75,00;55,00;75,00;13,33;45,00;21,67;26,67;43,75;8,75;0,00;17,50;5,00;45,00;17,50;5,00;5,00;0,00;5,00;10,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00
2020-09-27;5,00;65,00;65,00;25,00;75,00;0,00;60,00;50,00;5,00;52,50;17,50;52,50;5,00;63,33;41,67;8,33;22,50;13,75;5,00;18,75;8,75;27,50;18,75;5,00;5,00;5,00;0,00;15,00;0,00;5,00;5,00;0,00;0,00;0,00;5,00
