Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-06-14;42,00;6,00;36,00;6,00;6,00;12,00
2020-06-21;37,00;0,00;37,00;12,00;6,00;12,00
2020-06-28;12,00;0,00;30,00;6,00;6,00;24,00
2020-07-05;26,00;6,00;19,00;19,00;0,00;13,00
2020-07-12;21,00;0,00;21,00;0,00;0,00;0,00
2020-07-19;72,00;0,00;50,00;0,00;0,00;7,00
2020-07-26;41,00;7,00;41,00;14,00;7,00;7,00
2020-08-02;40,00;0,00;54,00;0,00;0,00;0,00
2020-08-09;45,00;0,00;83,00;13,00;0,00;0,00
2020-08-16;51,00;0,00;19,00;0,00;6,00;0,00
2020-08-23;32,00;6,00;26,00;13,00;0,00;0,00
2020-08-30;45,00;6,00;32,00;13,00;0,00;0,00
2020-09-06;46,00;0,00;7,00;13,00;0,00;7,00
2020-09-13;73,00;0,00;26,00;0,00;0,00;7,00
2020-09-20;38,00;6,00;26,00;13,00;0,00;0,00
2020-09-27;6,00;6,00;19,00;6,00;0,00;0,00
2020-10-04;20,00;0,00;7,00;7,00;13,00;7,00
2020-10-11;91,00;7,00;28,00;7,00;0,00;0,00
2020-10-18;68,00;7,00;34,00;7,00;14,00;14,00
2020-10-25;59,00;0,00;7,00;13,00;13,00;0,00
2020-11-01;49,00;12,00;37,00;0,00;6,00;18,00
2020-11-08;20,00;0,00;0,00;7,00;7,00;0,00
2020-11-15;6,00;0,00;32,00;6,00;0,00;6,00
2020-11-22;26,00;6,00;13,00;6,00;0,00;6,00
2020-11-29;6,00;6,00;39,00;0,00;13,00;0,00
2020-12-06;65,00;13,00;20,00;0,00;0,00;26,00
2020-12-13;13,00;20,00;26,00;0,00;7,00;0,00
2020-12-20;63,00;7,00;42,00;7,00;7,00;0,00
2020-12-27;56,00;0,00;56,00;0,00;49,00;14,00
2021-01-03;39,00;0,00;26,00;7,00;0,00;13,00
2021-01-10;79,00;0,00;46,00;13,00;13,00;13,00
2021-01-17;52,00;7,00;26,00;13,00;7,00;7,00
2021-01-24;26,00;6,00;39,00;13,00;6,00;0,00
2021-01-31;19,00;13,00;13,00;26,00;0,00;0,00
2021-02-07;40,00;0,00;27,00;13,00;7,00;0,00
2021-02-14;14,00;7,00;14,00;20,00;7,00;0,00
2021-02-21;47,00;7,00;13,00;7,00;0,00;20,00
2021-02-28;60,00;13,00;13,00;7,00;0,00;0,00
2021-03-07;39,00;13,00;7,00;7,00;52,00;7,00
2021-03-14;38,00;6,00;19,00;0,00;13,00;0,00
2021-03-21;47,00;7,00;20,00;7,00;7,00;0,00
2021-03-28;28,00;7,00;7,00;0,00;14,00;7,00
2021-04-04;20,00;0,00;7,00;20,00;7,00;0,00
2021-04-11;46,00;0,00;20,00;7,00;0,00;7,00
2021-04-18;14,00;0,00;48,00;7,00;7,00;0,00
2021-04-25;47,00;7,00;33,00;7,00;20,00;13,00
2021-05-02;38,00;6,00;32,00;38,00;6,00;25,00
2021-05-09;20,00;7,00;27,00;13,00;7,00;0,00
2021-05-16;32,00;6,00;6,00;19,00;13,00;0,00
2021-05-23;34,00;7,00;27,00;14,00;14,00;14,00
2021-05-30;41,00;7,00;20,00;7,00;14,00;0,00
2021-06-06;54,00;0,00;14,00;20,00;7,00;0,00
2021-06-13;39,00;0,00;13,00;39,00;0,00;0,00
2021-06-20;27,00;0,00;54,00;7,00;20,00;7,00
2021-06-27;20,00;7,00;47,00;27,00;7,00;7,00
2021-07-04;43,00;14,00;21,00;28,00;28,00;0,00
2021-07-11;37,00;0,00;37,00;29,00;7,00;0,00
2021-07-18;81,00;0,00;24,00;8,00;8,00;0,00
2021-07-25;52,00;0,00;22,00;7,00;7,00;0,00
2021-08-01;30,00;7,00;30,00;7,00;7,00;7,00
2021-08-08;16,00;8,00;54,00;0,00;0,00;0,00
2021-08-15;15,00;0,00;44,00;0,00;0,00;0,00
2021-08-22;54,00;8,00;23,00;8,00;8,00;0,00
2021-08-29;23,00;0,00;23,00;23,00;8,00;8,00
2021-09-05;88,00;0,00;16,00;24,00;8,00;16,00
2021-09-12;31,00;0,00;47,00;31,00;16,00;16,00
2021-09-19;16,00;0,00;47,00;32,00;0,00;16,00
2021-09-26;38,00;8,00;31,00;31,00;8,00;0,00
2021-10-03;61,00;5,00;6,00;17,00;11,00;6,00
2021-10-10;15,00;0,00;35,00;35,00;5,00;10,00
2021-10-17;44,00;5,00;39,00;30,00;10,00;5,00
2021-10-24;25,00;5,00;30,00;25,00;15,00;5,00
2021-10-31;46,00;5,00;26,00;20,00;31,00;0,00
2021-11-07;35,00;5,00;20,00;15,00;30,00;0,00
2021-11-14;63,00;5,00;15,00;19,00;15,00;5,00
2021-11-21;42,00;0,00;33,00;24,00;28,00;0,00
2021-11-28;32,00;5,00;46,00;51,00;14,00;5,00
2021-12-05;34,00;0,00;24,00;34,00;14,00;0,00
2021-12-12;44,00;0,00;30,00;25,00;20,00;10,00
2021-12-19;40,00;6,00;23,00;17,00;6,00;0,00
2021-12-26;35,00;6,00;29,00;23,00;46,00;12,00
2022-01-02;48,00;0,00;58,00;21,00;16,00;0,00
2022-01-09;16,00;10,00;57,00;47,00;31,00;0,00
2022-01-16;41,00;5,00;56,00;15,00;15,00;5,00
2022-01-23;51,00;0,00;46,00;25,00;25,00;10,00
2022-01-30;73,00;0,00;36,00;18,00;24,00;12,00
