Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;57,00;12,00;1,00;0,00;11,00;3,00;17,00;3,00;2,00;8,00;3,00;6,00;1,00;1,00;2,00;15,00;9,00;30,00;8,00;2,00;23,00;0,50;7,00;2,00;23,00;1,00;0,00;5,00;2,00;1,00;4,00;2,00;3,00;1,00;1,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;0,00
2019-01-13;61,00;11,00;2,00;0,00;11,00;1,00;18,00;2,00;4,00;8,00;4,00;6,00;0,50;2,00;4,00;14,00;9,00;30,00;12,00;1,00;24,00;1,00;12,00;2,00;18,00;2,00;0,00;4,00;4,00;1,00;5,00;4,00;4,00;0,00;1,00;1,00;3,00;2,00;1,00;0,50;1,00;0,50;0,00
2019-01-20;48,00;16,00;1,00;0,00;11,00;2,00;18,00;2,00;5,00;6,00;2,00;5,00;1,00;0,50;2,00;13,00;10,00;26,00;10,00;0,50;23,00;0,50;8,00;2,00;21,00;1,00;0,50;3,00;4,00;0,50;5,00;3,00;3,00;0,00;1,00;1,00;2,00;2,00;0,00;0,00;1,00;0,50;0,50
2019-01-27;41,00;12,00;1,00;0,00;10,00;3,00;16,00;3,00;5,00;7,00;1,00;4,00;1,00;1,00;2,00;18,00;11,00;28,00;10,00;2,00;22,00;0,50;11,00;0,50;25,00;3,00;0,00;3,00;3,00;1,00;3,00;3,00;5,00;0,50;1,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;0,00
2019-02-03;40,00;17,00;3,00;0,00;13,00;4,00;20,00;2,00;3,00;6,00;3,00;5,00;1,00;2,00;2,00;18,00;14,00;28,00;11,00;2,00;16,00;1,00;9,00;3,00;20,00;2,00;0,00;6,00;6,00;1,00;4,00;4,00;5,00;1,00;1,00;2,00;2,00;1,00;0,00;1,00;3,00;1,00;0,00
2019-02-10;42,00;17,00;1,00;0,00;12,00;3,00;22,00;3,00;4,00;6,00;1,00;6,00;2,00;1,00;3,00;19,00;13,00;31,00;11,00;1,00;27,00;1,00;9,00;3,00;28,00;2,00;0,00;3,00;5,00;0,50;4,00;3,00;5,00;0,00;1,00;1,00;2,00;3,00;1,00;1,00;2,00;0,50;0,00
2019-02-17;41,00;17,00;2,00;0,00;11,00;5,00;20,00;3,00;5,00;3,00;2,00;6,00;0,50;1,00;3,00;26,00;14,00;39,00;11,00;1,00;23,00;2,00;10,00;2,00;28,00;2,00;0,00;8,00;3,00;1,00;5,00;4,00;5,00;0,50;2,00;2,00;3,00;2,00;1,00;1,00;3,00;1,00;1,00
2019-02-24;48,00;21,00;2,00;0,00;13,00;5,00;25,00;4,00;5,00;8,00;2,00;5,00;3,00;2,00;3,00;27,00;19,00;29,00;11,00;2,00;20,00;1,00;11,00;3,00;26,00;2,00;0,00;5,00;7,00;1,00;6,00;5,00;7,00;0,50;2,00;1,00;1,00;2,00;1,00;0,50;1,00;1,00;0,00
2019-03-03;38,00;19,00;1,00;0,00;10,00;3,00;19,00;4,00;5,00;5,00;3,00;6,00;1,00;1,00;2,00;22,00;12,00;34,00;14,00;1,00;24,00;1,00;10,00;3,00;23,00;3,00;0,50;4,00;4,00;1,00;5,00;4,00;5,00;0,50;2,00;2,00;3,00;2,00;1,00;0,50;2,00;0,00;0,00
2019-03-10;41,00;14,00;4,00;0,00;8,00;4,00;26,00;4,00;6,00;6,00;1,00;7,00;1,00;1,00;2,00;18,00;12,00;29,00;13,00;1,00;25,00;1,00;9,00;3,00;22,00;2,00;0,00;5,00;3,00;1,00;4,00;3,00;4,00;0,00;2,00;1,00;3,00;2,00;0,50;1,00;2,00;1,00;0,00
