Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;12,00;12,00;0,00;25,00;25,00;0,00;12,00;12,00;0,00;0,00;12,94;75,29;25,00;0,00;12,00;0,00;12,00;0,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;115,00;25,00;0,00;0,00;0,00
2019-01-13;47,00;12,00;24,00;0,00;0,00;0,00;12,00;0,00;0,00;11,75;0,00;23,50;48,18;12,00;0,00;24,00;0,00;12,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,63;34,63;12,00;0,00;12,00
2019-01-20;67,00;0,00;22,00;0,00;11,00;0,00;0,00;22,00;11,00;11,75;0,00;0,00;22,33;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;101,74;12,41;11,00;22,00;0,00
2019-01-27;23,00;0,00;0,00;23,00;12,00;23,00;12,00;0,00;0,00;11,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,33;0,00;0,00;23,00;0,00
2019-02-03;49,00;0,00;0,00;12,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;12,83;24,50;0,00;0,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,25;0,00;36,75;24,50;0,00;25,00;12,00
2019-02-10;12,00;0,00;12,00;0,00;0,00;48,00;0,00;12,00;0,00;25,20;0,00;25,20;25,20;0,00;0,00;24,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,60;12,00;0,00;12,00;12,00
2019-02-17;25,00;0,00;25,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;25,00;13,10;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;25,00;12,00;25,00;0,00
2019-02-24;36,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;11,61;24,39;0,00;12,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;12,00;0,00;12,00;0,00
2019-03-03;25,00;0,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;13,10;0,00;25,00;13,10;25,00;0,00;25,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;50,00;0,00;0,00;0,00
2019-03-10;25,00;0,00;13,00;13,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;13,10;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;12,50;12,50;25,00;0,00;0,00;0,00;0,00
