Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;48,00;992,00;8,00;0,00;64,00;124,00;40,00;56,00;224,00;146,82;19,76;70,59;33,88;26,32;40,26;0,00;10,84;7,00;7,00;7,00;7,00;24,00;24,00;34,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;14,00;0,00;10,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00
2019-01-13;48,00;992,00;16,00;0,00;80,00;96,00;56,73;48,00;240,00;96,00;16,94;64,94;45,18;38,40;24,00;0,00;0,00;10,00;10,00;3,00;3,00;7,00;0,00;34,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;38,00;747,33;25,33;0,00;38,00;118,22;63,33;29,56;185,78;135,71;19,00;86,86;24,43;26,92;50,67;6,33;3,17;7,00;10,00;7,00;7,00;17,00;3,00;38,00;7,00;0,00;3,00;7,00;0,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-01-27;42,00;854,00;14,00;0,00;42,00;109,20;58,80;33,60;210,00;137,20;30,80;70,00;36,40;29,08;56,54;6,46;11,31;14,00;14,00;17,00;3,00;17,00;0,00;14,00;10,00;0,00;0,00;0,00;0,00;3,00;14,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;32,00;800,00;8,00;0,00;96,00;84,00;32,00;28,00;148,00;104,73;32,00;81,45;11,64;28,80;46,40;6,40;3,20;7,00;7,00;18,00;7,00;21,00;4,00;21,00;11,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;22,00;649,00;11,00;0,00;33,00;105,60;52,80;26,40;176,00;74,25;11,00;82,50;33,00;22,00;42,43;3,14;3,14;0,00;11,00;0,00;0,00;39,00;0,00;32,00;0,00;0,00;4,00;0,00;0,00;11,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-02-17;36,00;636,00;12,00;0,00;48,00;72,00;44,00;28,00;176,00;102,46;24,92;69,23;13,85;28,17;50,09;14,09;3,13;7,00;7,00;4,00;0,00;36,00;14,00;33,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;7,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-02-24;26,00;767,00;13,00;0,00;52,00;82,33;47,67;17,33;156,00;141,56;11,56;89,56;46,22;45,50;52,00;8,13;0,00;11,00;7,00;0,00;4,00;11,00;11,00;26,00;0,00;0,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;25,00;800,00;25,00;0,00;37,50;125,00;41,67;50,00;154,17;86,11;16,67;36,11;27,78;39,06;39,06;10,94;3,13;0,00;14,00;14,00;0,00;32,00;18,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;7,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;870,00;14,50;0,00;58,00;91,14;53,86;24,86;178,14;121,80;14,50;84,10;29,00;25,78;37,06;3,22;3,22;7,00;7,00;7,00;11,00;25,00;11,00;25,00;7,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;11,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;18,00;1080,00;18,00;0,00;54,00;117,00;49,50;49,50;130,50;74,57;23,14;82,29;12,86;13,50;21,00;7,50;0,00;7,00;0,00;18,00;4,00;18,00;7,00;22,00;11,00;0,00;4,00;0,00;0,00;4,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;48,00;960,00;16,00;0,00;64,00;91,64;43,64;30,55;161,45;96,00;19,76;112,94;33,88;22,40;36,80;8,00;3,20;7,00;4,00;15,00;0,00;15,00;4,00;26,00;4,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;987,00;15,67;0,00;78,33;68,36;47,00;42,73;213,64;96,76;27,65;102,29;11,06;53,27;14,10;3,13;3,13;4,00;0,00;14,00;4,00;29,00;14,00;43,00;7,00;0,00;7,00;0,00;0,00;11,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;57,00;969,00;14,25;0,00;57,00;138,43;57,00;52,93;219,86;131,10;8,55;85,50;28,50;28,50;25,33;0,00;0,00;7,00;11,00;11,00;0,00;43,00;7,00;32,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
