Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;34,00;952,00;1071,00;255,00;629,00;340,00;0,00;255,00;85,00;71,09;71,09;111,27;151,45;45,33;328,67;56,67;11,33;238,00;383,71;19,43;102,00;25,50;73,10;35,70;52,70;10,46;44,46;44,46;13,08;2,00;0,00;4,00;6,00;24,00;0,00;0,00
2019-01-13;44,00;821,33;1012,00;220,00;542,67;462,00;11,00;374,00;88,00;88,00;110,00;125,71;147,71;33,00;297,00;66,00;11,00;244,44;361,78;14,67;112,44;22,88;91,52;33,44;44,00;22,67;25,33;25,33;18,67;4,00;4,00;2,00;2,00;17,00;0,00;2,00
2019-01-20;36,00;672,00;756,00;156,00;360,00;396,00;9,00;306,00;72,00;114,55;98,18;114,55;150,55;24,00;432,00;72,00;12,00;229,50;355,50;13,50;63,00;25,71;78,86;29,14;34,29;8,00;29,33;32,00;10,67;4,00;6,00;6,00;0,00;21,00;2,00;2,00
2019-01-27;45,00;720,00;885,00;150,00;570,00;405,00;11,25;315,00;90,00;80,36;102,86;122,14;122,14;22,50;326,25;45,00;11,25;193,50;261,00;18,00;76,50;19,04;62,31;27,69;60,58;7,94;37,06;30,44;10,59;8,00;2,00;4,00;2,00;10,00;2,00;0,00
2019-02-03;38,00;671,33;734,67;152,00;367,33;380,00;9,50;285,00;76,00;79,17;120,33;107,67;117,17;47,50;323,00;57,00;9,50;209,00;313,50;9,50;104,50;20,73;65,64;36,27;58,73;19,66;26,21;41,93;18,34;6,00;2,00;6,00;6,00;22,00;2,00;8,00
2019-02-10;37,00;629,00;789,33;172,67;431,67;388,50;9,25;259,00;74,00;89,42;77,08;144,92;178,83;37,00;314,50;46,25;9,25;240,50;323,75;13,88;87,88;13,45;60,55;23,55;42,05;14,54;19,82;44,93;15,86;10,00;2,00;4,00;4,00;8,00;0,00;4,00
2019-02-17;53,00;742,00;861,25;172,25;530,00;583,00;13,25;371,00;159,00;62,35;93,53;134,06;165,24;31,80;349,80;53,00;31,80;226,45;361,36;19,27;81,91;17,10;75,23;39,32;58,13;19,03;27,18;23,10;17,67;6,00;0,00;2,00;4,00;17,00;2,00;2,00
2019-02-24;35,00;583,33;746,67;140,00;466,67;402,50;8,75;280,00;70,00;50,91;114,55;108,18;178,18;35,00;361,67;58,33;11,67;230,00;400,00;20,00;90,00;17,50;61,25;40,25;57,75;8,08;18,85;32,31;28,27;8,00;2,00;4,00;10,00;20,00;0,00;4,00
2019-03-03;52,00;806,00;832,00;169,00;546,00;572,00;13,00;468,00;130,00;85,65;104,00;143,76;140,71;52,00;374,40;83,20;10,40;260,00;387,64;14,18;85,09;19,07;52,00;50,27;41,60;10,67;30,67;41,33;16,00;12,00;8,00;0,00;4,00;21,00;2,00;2,00
2019-03-10;55,00;907,50;893,75;206,25;536,25;348,33;9,17;348,33;110,00;73,33;113,06;122,22;192,50;44,00;396,00;77,00;22,00;242,92;394,17;13,75;110,00;12,03;65,31;34,38;48,13;6,71;22,80;44,27;22,80;11,00;4,00;2,00;8,00;8,00;0,00;2,00
