Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;11,00;99,00;11,00;0,00;0,00;26,40;31,90;5,50;20,90;34,38;5,50;27,50;16,50;6,00;22,00;6,00;6,00;0,00;6,00;11,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;86,55;0,00;0,00;22,91;22,17;17,50;5,83;11,67;44,00;16,00;28,00;5,33;11,00;17,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;6,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;17,00;138,83;0,00;0,00;5,67;47,36;6,07;0,00;29,14;41,08;17,00;5,67;11,33;6,00;28,00;6,00;6,00;6,00;0,00;0,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;33,00;96,25;11,00;0,00;5,50;33,00;16,50;5,89;22,39;33,00;11,00;0,00;0,00;5,00;38,00;5,00;0,00;0,00;0,00;5,00;5,00;5,00;5,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;23,00;89,44;17,89;0,00;0,00;17,25;23,00;0,00;40,25;28,41;12,18;17,59;17,59;0,00;35,00;6,00;6,00;0,00;12,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2019-02-10;17,00;123,86;17,00;0,00;0,00;22,67;17,00;0,00;17,00;27,46;17,00;11,77;5,23;18,00;17,00;17,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;18,00;156,86;0,00;0,00;10,29;49,20;18,00;0,00;37,20;48,46;5,54;0,00;0,00;6,00;18,00;0,00;0,00;0,00;12,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;29,00;158,18;0,00;5,27;10,55;40,60;29,00;11,60;34,80;5,52;5,52;5,52;12,43;18,00;35,00;18,00;6,00;0,00;12,00;0,00;0,00;12,00;0,00;23,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;11,00;173,25;11,00;0,00;5,50;31,90;5,50;11,00;20,90;56,38;5,50;16,50;11,00;22,00;11,00;0,00;0,00;0,00;6,00;17,00;0,00;17,00;11,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;29,00;187,18;23,73;0,00;0,00;40,60;23,20;5,80;40,60;63,52;0,00;5,52;23,48;11,00;34,00;29,00;0,00;6,00;11,00;0,00;0,00;17,00;11,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
