Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;41,00;52,00;52,00;17,00;76,00;21,00;24,00;17,00;14,00;24,00;76,00;45,00;7,00;7,00;24,00;7,00;151,52;16,67;43,94;40,91;3,00;17,00;10,00;3,00;21,00;17,00;0,00;66,00;24,00;14,00;10,00;0,00;7,00;7,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;97,00;43,00;30,00;53,00;13,00;50,00;30,00;10,00;17,00;30,00;7,00;64,00;27,00;0,00;7,00;27,00;7,00;86,39;19,70;16,67;22,73;7,00;27,00;3,00;0,00;3,00;23,00;0,00;33,00;37,00;13,00;13,00;0,00;3,00;3,00;3,00;0,00;10,00;3,00;7,00;0,00;0,00;0,00;0,00
2019-01-20;88,00;24,00;61,00;51,00;0,00;95,00;27,00;20,00;3,00;27,00;14,00;34,00;24,00;3,00;14,00;14,00;0,00;101,66;10,62;24,28;24,28;0,00;47,00;3,00;0,00;20,00;20,00;0,00;17,00;17,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;14,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-01-27;59,00;42,00;46,00;52,00;10,00;33,00;39,00;13,00;3,00;16,00;7,00;49,00;26,00;0,00;10,00;29,00;3,00;66,76;3,11;23,29;17,08;0,00;10,00;3,00;3,00;16,00;10,00;0,00;39,00;13,00;16,00;3,00;0,00;0,00;0,00;0,00;0,00;23,00;3,00;7,00;3,00;0,00;0,00;0,00
2019-02-03;88,00;33,00;39,00;36,00;7,00;33,00;39,00;16,00;7,00;10,00;23,00;43,00;39,00;3,00;10,00;23,00;3,00;74,34;9,10;25,79;25,79;0,00;20,00;10,00;0,00;3,00;16,00;0,00;36,00;16,00;3,00;20,00;0,00;3,00;3,00;3,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;77,00;21,00;31,00;24,00;17,00;45,00;7,00;14,00;7,00;7,00;7,00;45,00;42,00;3,00;17,00;42,00;0,00;77,00;16,94;16,94;24,64;3,00;21,00;7,00;3,00;0,00;7,00;0,00;52,00;21,00;7,00;10,00;0,00;0,00;3,00;7,00;0,00;7,00;7,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;93,00;14,00;28,00;41,00;0,00;21,00;17,00;14,00;7,00;3,00;14,00;17,00;38,00;3,00;10,00;17,00;3,00;54,89;7,62;27,44;13,72;0,00;7,00;7,00;0,00;17,00;21,00;0,00;35,00;31,00;3,00;10,00;0,00;3,00;3,00;0,00;0,00;17,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-24;55,00;27,00;31,00;41,00;3,00;38,00;31,00;3,00;21,00;14,00;7,00;41,00;24,00;3,00;3,00;21,00;0,00;96,25;0,00;16,81;16,81;0,00;3,00;14,00;0,00;3,00;10,00;0,00;34,00;17,00;10,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-03-03;67,00;40,00;34,00;24,00;10,00;47,00;34,00;17,00;3,00;24,00;0,00;17,00;27,00;0,00;3,00;30,00;0,00;53,30;6,09;0,00;13,70;0,00;10,00;7,00;0,00;10,00;3,00;0,00;40,00;20,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;7,00;3,00;0,00;3,00;0,00;0,00;0,00
2019-03-10;71,00;24,00;30,00;24,00;3,00;24,00;27,00;7,00;3,00;24,00;3,00;30,00;20,00;3,00;7,00;24,00;0,00;58,65;3,09;27,78;20,07;0,00;17,00;7,00;0,00;3,00;7,00;0,00;24,00;10,00;10,00;3,00;0,00;0,00;0,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
