Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-31;51,00;116,57;9,71;0,00;4,86;87,43;14,57;18,21;65,57;104,32;11,59;13,91;13,91;1,55;32,45;6,18;0,00;2,00;4,00;0,00;6,00;13,00;11,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;33,00;124,93;18,86;0,00;4,71;95,33;14,67;22,00;66,00;115,50;2,36;4,71;4,71;13,50;27,00;0,00;0,00;0,00;2,00;0,00;10,00;21,00;8,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;58,00;101,50;19,33;0,00;0,00;112,38;14,50;10,88;72,50;109,04;2,32;9,28;4,64;4,58;68,68;1,53;1,53;2,00;2,00;2,00;15,00;13,00;13,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;62,00;102,54;11,92;0,00;4,77;80,24;10,94;14,59;72,94;117,11;2,30;9,19;9,19;9,07;31,76;4,54;1,51;2,00;4,00;2,00;13,00;33,00;18,00;0,00;0,00;0,00;4,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;33,00;120,21;4,71;0,00;7,07;106,33;11,00;18,33;84,33;99,00;7,07;9,43;7,07;7,50;24,00;4,50;0,00;2,00;0,00;4,00;8,00;25,00;10,00;0,00;2,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;32,00;130,46;12,31;0,00;2,46;96,00;14,22;14,22;88,89;125,71;4,57;6,86;6,86;6,10;64,00;1,52;1,52;2,00;4,00;0,00;4,00;16,00;24,00;0,00;0,00;0,00;2,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;32,00;130,46;12,31;0,00;7,38;117,33;14,22;17,78;103,11;116,57;4,57;6,86;6,86;0,00;33,52;0,00;1,52;4,00;10,00;2,00;8,00;14,00;8,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-05-19;60,00;127,20;7,20;0,00;2,40;135,00;18,75;18,75;82,50;145,38;2,31;6,92;2,31;4,50;67,50;1,50;0,00;0,00;6,00;2,00;22,00;36,00;10,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;27,00;120,27;4,91;2,45;2,45;131,14;23,14;11,57;84,86;141,75;6,75;6,75;4,50;4,50;60,00;1,50;0,00;6,00;2,00;2,00;14,00;18,00;0,00;0,00;2,00;0,00;0,00;12,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;46,00;154,95;7,26;0,00;7,26;134,46;21,23;17,69;123,85;151,80;0,00;6,90;6,90;12,27;79,73;0,00;1,53;2,00;13,00;4,00;8,00;21,00;6,00;0,00;2,00;2,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;54,00;164,45;7,36;2,45;4,91;162,00;10,80;10,80;133,20;157,30;4,70;11,74;4,70;10,80;92,57;4,63;0,00;4,00;14,00;4,00;4,00;29,00;6,00;0,00;2,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;50,00;202,38;9,52;0,00;7,14;132,14;17,86;21,43;157,14;204,55;6,82;11,36;6,82;10,61;124,24;1,52;1,52;2,00;8,00;2,00;10,00;31,00;15,00;0,00;0,00;0,00;0,00;15,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;43,00;176,78;14,33;0,00;2,39;182,75;32,25;10,75;114,67;157,67;4,78;7,17;2,39;10,75;105,96;6,14;0,00;2,00;11,00;2,00;6,00;32,00;26,00;0,00;0,00;2,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;63,00;203,54;7,27;0,00;0,00;196,41;22,24;22,24;148,24;210,00;7,00;4,67;4,67;19,98;115,24;1,54;0,00;2,00;9,00;4,00;9,00;39,00;11,00;0,00;4,00;0,00;0,00;26,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;35,00;205,00;10,00;0,00;2,50;190,56;35,00;31,11;163,33;233,33;11,67;7,00;4,67;6,09;124,78;0,00;0,00;2,00;6,00;2,00;14,00;53,00;22,00;0,00;0,00;0,00;2,00;20,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;59,00;169,92;9,44;0,00;2,36;210,19;18,44;51,63;169,63;193,52;7,08;11,80;4,72;15,13;127,08;9,08;1,51;2,00;6,00;4,00;11,00;51,00;23,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;4,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;80,00;213,33;7,27;0,00;2,42;210,91;21,82;58,18;156,36;207,06;14,12;14,12;11,76;16,60;119,25;6,04;6,04;4,00;11,00;4,00;28,00;39,00;13,00;0,00;2,00;0,00;2,00;22,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;70,00;217,24;19,31;0,00;9,66;206,32;33,16;47,89;191,58;233,33;14,00;14,00;11,67;6,09;121,74;6,09;6,09;2,00;15,00;2,00;22,00;22,00;20,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;100,00;238,10;14,29;0,00;11,90;177,78;25,93;29,63;207,41;218,60;11,63;11,63;4,65;10,61;151,52;15,15;9,09;11,00;9,00;5,00;9,00;39,00;23,00;0,00;0,00;0,00;0,00;29,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;92,00;205,23;7,08;0,00;7,08;198,72;14,72;29,44;161,92;184,00;11,50;4,60;13,80;4,52;113,11;3,02;7,54;5,00;12,00;2,00;12,00;28,00;26,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;45,00;189,47;4,74;2,37;9,47;180,00;30,00;18,75;120,00;172,89;9,47;9,47;4,74;6,21;113,28;13,97;1,55;4,00;7,00;2,00;18,00;25,00;20,00;0,00;0,00;0,00;0,00;13,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;61,00;147,81;9,38;0,00;2,35;147,12;21,53;17,94;89,71;129,04;9,38;0,00;2,35;10,68;91,50;10,68;0,00;0,00;14,00;2,00;8,00;12,00;26,00;0,00;2,00;0,00;0,00;22,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;49,00;132,30;4,90;0,00;4,90;94,23;26,38;11,31;52,77;102,67;9,33;7,00;4,67;9,19;49,00;7,66;1,53;2,00;8,00;2,00;11,00;4,00;8,00;2,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;28,00;98,00;4,67;0,00;4,67;101,50;10,50;7,00;31,50;67,67;11,67;4,67;7,00;4,67;45,11;4,67;1,56;2,00;4,00;4,00;8,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;64,00;75,85;2,37;0,00;7,11;79,06;11,29;7,53;30,12;59,26;2,37;4,74;7,11;9,14;28,95;1,52;0,00;2,00;2,00;4,00;14,00;6,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;35,00;55,00;5,00;0,00;2,50;70,00;11,67;3,89;27,22;49,00;7,00;9,33;2,33;1,52;13,70;0,00;1,52;2,00;0,00;2,00;6,00;6,00;12,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;45,00;78,16;4,74;0,00;4,74;63,75;3,75;3,75;26,25;45,00;7,11;11,84;7,11;1,55;15,52;1,55;0,00;2,00;8,00;2,00;12,00;10,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;42,00;32,12;0,00;0,00;9,88;45,82;7,64;7,64;22,91;35,00;7,00;7,00;7,00;1,50;12,00;0,00;0,00;0,00;4,00;2,00;4,00;6,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-10-13;51,00;26,71;0,00;0,00;4,86;29,14;3,64;7,29;25,50;30,14;0,00;6,95;2,32;0,00;9,00;0,00;0,00;0,00;0,00;0,00;6,00;10,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;28,00;28,00;0,00;0,00;4,67;21,00;3,50;3,50;10,50;42,00;0,00;4,67;2,33;0,00;5,89;0,00;1,47;2,00;2,00;2,00;0,00;9,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;31,00;26,23;2,38;0,00;9,54;19,38;11,63;0,00;7,75;31,00;0,00;4,77;4,77;0,00;6,20;1,55;1,55;0,00;2,00;2,00;17,00;4,00;8,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;24,00;33,60;2,40;0,00;4,80;17,14;0,00;0,00;17,14;24,00;4,80;2,40;2,40;1,50;9,00;0,00;0,00;2,00;6,00;0,00;11,00;7,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;27,00;14,73;2,45;0,00;12,27;34,71;3,86;3,86;27,00;22,09;2,45;2,45;4,91;1,50;7,50;4,50;0,00;0,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;34,00;31,57;2,43;2,43;7,29;22,67;15,11;7,56;18,89;11,33;4,53;4,53;6,80;1,55;13,91;0,00;0,00;4,00;2,00;2,00;8,00;2,00;6,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;40,54;2,38;0,00;7,15;34,88;11,63;0,00;15,50;26,23;0,00;0,00;9,54;1,55;9,30;0,00;1,55;0,00;0,00;2,00;10,00;6,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;25,00;47,50;5,00;0,00;5,00;25,00;7,14;10,71;10,71;27,27;0,00;2,27;0,00;0,00;5,88;4,41;0,00;0,00;0,00;0,00;12,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;26,00;37,82;4,73;0,00;2,36;22,29;3,71;11,14;7,43;28,36;4,73;4,73;4,73;4,59;15,29;0,00;4,59;2,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;36,00;31,20;4,80;0,00;4,80;32,40;7,20;3,60;14,40;28,80;4,80;0,00;4,80;0,00;7,83;0,00;0,00;0,00;6,00;0,00;8,00;2,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;58,00;33,83;2,42;0,00;14,50;32,63;7,25;7,25;25,38;27,84;4,64;0,00;6,96;1,53;15,26;1,53;0,00;0,00;0,00;4,00;7,00;4,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;66,00;47,14;2,36;0,00;11,79;73,33;11,00;7,33;29,33;35,36;4,71;9,43;9,43;0,00;19,50;4,50;0,00;2,00;4,00;2,00;11,00;2,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;39,00;85,31;2,44;0,00;9,75;63,82;14,18;7,09;31,91;61,94;4,59;4,59;4,59;1,50;37,50;1,50;0,00;0,00;4,00;0,00;6,00;8,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;36,00;74,40;7,20;0,00;9,60;54,00;7,20;10,80;54,00;76,80;2,40;4,80;7,20;1,50;30,00;0,00;0,00;0,00;4,00;2,00;4,00;18,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;30,00;100,00;5,00;0,00;5,00;71,25;15,00;18,75;82,50;64,62;2,31;13,85;4,62;6,32;33,16;0,00;3,16;2,00;7,00;4,00;6,00;7,00;9,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;30,00;96,92;2,31;0,00;13,85;75,00;15,00;7,50;67,50;69,23;4,62;4,62;11,54;0,00;37,50;1,50;0,00;0,00;4,00;2,00;7,00;11,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;39,00;63,38;4,88;0,00;9,75;60,27;14,18;17,73;42,55;71,12;4,59;6,88;4,59;3,00;22,50;3,00;0,00;2,00;4,00;0,00;7,00;7,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;30,00;70,00;2,50;0,00;10,00;71,25;11,25;11,25;52,50;57,69;4,62;4,62;6,92;6,32;45,79;3,16;1,58;0,00;0,00;2,00;7,00;13,00;6,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;41,00;69,94;4,82;0,00;9,65;70,82;14,91;18,64;33,55;72,89;4,56;4,56;4,56;0,00;25,81;1,52;0,00;6,00;4,00;2,00;6,00;15,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;32,00;36,57;2,29;0,00;2,29;32,00;10,67;3,56;21,33;48,00;4,57;2,29;0,00;0,00;15,24;0,00;0,00;2,00;2,00;2,00;2,00;7,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;48,89;7,33;0,00;2,44;33,00;3,67;3,67;22,00;28,60;2,20;2,20;2,20;2,93;29,33;1,47;0,00;0,00;0,00;0,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;34,00;19,43;2,43;0,00;2,43;18,89;1,89;0,00;11,33;21,86;2,43;0,00;0,00;0,00;15,45;1,55;0,00;0,00;0,00;3,00;0,00;2,00;5,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;23,00;13,80;0,00;0,00;0,00;15,33;3,83;0,00;11,50;9,20;0,00;0,00;2,30;0,00;6,13;0,00;1,53;2,00;2,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;8,00;16,00;2,67;0,00;2,67;12,00;8,00;2,00;4,00;32,00;0,00;0,00;2,67;0,00;8,00;0,00;1,60;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;10,00;0,00;0,00;0,00;9,00;1,50;1,50;9,00;18,00;0,00;2,00;2,00;0,00;10,50;0,00;0,00;0,00;0,00;0,00;5,00;2,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;8,00;6,00;4,00;0,00;2,00;28,00;4,00;2,00;12,00;14,00;2,00;0,00;0,00;0,00;5,33;0,00;1,33;3,00;7,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;14,00;9,33;4,67;0,00;2,33;14,00;1,75;0,00;14,00;23,33;0,00;0,00;0,00;1,56;14,00;0,00;0,00;2,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;2,00;14,00;0,00;0,00;0,00;20,00;2,00;4,00;4,00;26,00;2,00;0,00;2,00;0,00;6,00;2,00;2,00;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;13,33;2,67;0,00;2,67;12,00;2,00;0,00;8,00;21,33;0,00;0,00;0,00;0,00;6,40;1,60;0,00;0,00;3,00;2,00;3,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;7,00;7,00;2,33;0,00;0,00;24,50;14,00;1,75;14,00;11,67;0,00;0,00;0,00;0,00;7,00;0,00;0,00;5,00;5,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;13,00;7,80;2,60;0,00;2,60;13,00;0,00;1,63;6,50;15,17;0,00;0,00;0,00;1,44;2,89;0,00;1,44;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;9,00;11,25;2,25;0,00;0,00;36,00;4,50;2,25;9,00;15,75;2,25;0,00;0,00;0,00;15,00;0,00;0,00;0,00;3,00;2,00;2,00;5,00;3,00;0,00;0,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;14,00;16,33;0,00;0,00;0,00;24,50;3,50;0,00;7,00;21,00;4,67;2,33;2,33;3,11;9,33;1,56;0,00;0,00;0,00;0,00;2,00;7,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;10,00;20,00;2,50;0,00;0,00;16,67;3,33;3,33;16,67;37,50;0,00;0,00;2,50;0,00;10,00;1,43;0,00;2,00;9,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;17,00;43,71;2,43;0,00;0,00;23,80;3,40;1,70;20,40;43,71;0,00;0,00;7,29;1,55;24,73;0,00;1,55;0,00;3,00;3,00;5,00;5,00;12,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;25,00;30,00;2,50;0,00;2,50;46,43;3,57;3,57;39,29;61,36;4,55;0,00;0,00;1,47;23,53;0,00;0,00;0,00;2,00;0,00;9,00;9,00;7,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;23,00;61,33;2,56;0,00;2,56;49,83;3,83;7,67;38,33;87,40;4,60;4,60;2,30;0,00;33,73;3,07;3,07;2,00;9,00;2,00;6,00;11,00;13,00;0,00;0,00;2,00;0,00;6,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;49,00;53,67;4,67;0,00;0,00;64,08;3,77;7,54;37,69;58,33;2,33;0,00;4,67;0,00;33,69;1,53;0,00;2,00;0,00;4,00;5,00;5,00;13,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-07-05;27,00;61,36;2,45;0,00;0,00;46,29;3,86;3,86;77,14;81,00;2,45;0,00;0,00;0,00;58,50;6,00;0,00;4,00;2,00;4,00;11,00;4,00;11,00;0,00;0,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
