Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;65,00;112,27;29,55;29,55;218,64;15,00;35,00;335,00;0,00;0,00;17,11;191,58;0,00;183,53;15,29;15,29;118,53;15,89;15,89;0,00;33,22;0,00;16,00;32,00;16,00;0,00;0,00;0,00;16,00;0,00;33,00;33,00;0,00;15,76;15,76;0,00;196,97;16,25;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;97,00;48,50;66,69;48,50;145,50;33,95;111,55;485,00;33,95;0,00;0,00;190,54;48,50;373,08;14,92;14,92;111,92;32,81;32,81;15,69;15,69;0,00;0,00;81,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;65,00;0,00;33,65;15,84;0,00;130,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;16,00;69,33;42,67;16,00;85,33;0,00;16,00;192,00;16,00;0,00;52,00;144,00;16,00;168,00;32,00;16,00;84,00;0,00;32,00;48,00;16,00;16,00;16,00;47,00;0,00;0,00;0,00;16,00;0,00;16,00;0,00;47,00;0,00;16,00;0,00;16,00;80,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00
2019-01-27;31,00;142,60;80,60;31,00;49,60;15,50;15,50;320,33;67,17;13,78;62,00;137,78;13,78;131,75;0,00;31,00;116,25;0,00;46,50;31,00;15,50;31,00;0,00;79,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;16,00;0,00;31,00;31,00;0,00;46,50;16,00;16,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;33,00;72,60;125,40;72,60;52,80;14,14;33,00;240,43;0,00;33,00;33,00;84,33;18,33;95,33;0,00;0,00;47,67;15,78;66,00;15,78;0,00;0,00;0,00;16,00;0,00;16,00;16,00;0,00;0,00;0,00;16,00;33,00;0,00;0,00;15,53;0,00;48,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;33,00;52,80;33,00;19,80;72,60;33,00;0,00;179,14;14,14;18,33;33,00;102,67;33,00;278,67;14,67;33,00;99,00;17,22;0,00;0,00;0,00;17,00;0,00;67,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;0,00;0,00;50,47;17,47;17,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;17,00;11,00;6,00;11,00;0,00;3,00;35,00;0,00;5,00;10,00;34,00;10,00;64,00;5,00;0,00;18,00;12,00;36,00;12,00;12,00;0,00;51,00;17,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;17,00;35,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;50,00;156,25;50,00;31,25;50,00;15,00;35,00;275,00;35,00;0,00;0,00;153,57;67,86;276,92;0,00;34,62;34,62;0,00;17,14;32,86;17,14;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;17,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;16,33;0,00;0,00;0,00
2019-03-03;17,00;45,33;141,67;79,33;17,00;17,00;39,67;311,67;17,00;47,60;30,60;81,60;47,60;208,25;17,00;17,00;131,75;32,58;17,00;17,00;17,00;0,00;0,00;66,00;0,00;17,00;0,00;0,00;17,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;36,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;16,00;42,67;101,33;26,67;128,00;0,00;16,00;229,33;0,00;16,00;16,00;73,60;0,00;52,00;16,00;0,00;88,00;0,00;0,00;16,00;0,00;16,00;16,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
