Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-11-24;54,00;309,27;240,55;220,91;194,40;10,80;162,00;64,80;110,08;105,92;81,00;99,69;68,40;118,80;50,40;14,40;48,60;351,00;16,20;32,40;13,00;40,00;40,00;43,00;15,00;48,00;11,00;28,00;9,00;6,00;9,00;1,00;10,00;3,00;0,00
2019-12-01;40,00;340,00;195,00;215,00;160,00;10,00;140,00;60,00;100,00;102,00;74,00;104,00;54,55;149,09;80,00;10,91;65,00;345,00;15,00;40,00;8,00;33,00;33,00;36,00;15,00;53,00;9,00;39,00;10,00;4,00;4,00;3,00;9,00;1,00;0,00
2019-12-08;18,00;247,50;193,50;184,50;135,00;18,00;108,00;45,00;116,00;84,00;88,00;110,00;72,00;111,60;72,00;14,40;48,00;390,00;12,00;54,00;17,00;30,00;34,00;38,00;9,00;43,00;9,00;28,00;18,00;7,00;9,00;0,00;8,00;0,00;1,00
2019-12-15;25,00;320,00;225,00;265,00;162,50;12,50;175,00;112,50;102,08;106,25;83,33;129,17;64,29;128,57;71,43;10,71;50,00;300,00;20,00;45,00;18,00;48,00;38,00;48,00;18,00;63,00;15,00;33,00;20,00;3,00;7,00;1,00;3,00;4,00;5,00
2019-12-22;45,00;395,00;240,00;300,00;213,75;11,25;135,00;67,50;145,23;118,64;90,00;132,95;69,23;162,69;72,69;17,31;78,75;348,75;28,13;50,63;15,00;37,00;43,00;40,00;10,00;69,00;6,00;31,00;21,00;7,00;12,00;3,00;9,00;1,00;1,00
2019-12-29;46,00;393,56;347,56;260,67;264,50;11,50;138,00;115,00;142,18;121,27;83,64;127,55;99,08;176,92;81,38;10,62;76,67;419,11;15,33;30,67;23,00;35,00;39,00;40,00;30,00;61,00;7,00;30,00;13,00;9,00;5,00;4,00;8,00;0,00;0,00
2020-01-05;60,00;380,00;390,00;370,00;230,00;10,00;140,00;100,00;157,24;107,59;124,14;146,90;120,00;190,59;56,47;10,59;98,18;480,00;27,27;54,55;12,00;48,00;41,00;32,00;25,00;75,00;10,00;29,00;21,00;6,00;14,00;6,00;9,00;4,00;1,00
2020-01-12;55,00;420,00;385,00;380,00;253,00;11,00;198,00;110,00;148,70;132,41;101,85;136,48;127,19;223,44;51,56;10,31;104,50;506,00;22,00;49,50;24,00;38,00;31,00;57,00;25,00;67,00;15,00;28,00;13,00;15,00;10,00;4,00;13,00;0,00;1,00
2020-01-19;57,00;394,25;356,25;418,00;209,00;9,50;142,50;95,00;126,21;111,96;114,00;109,93;110,44;210,19;74,81;10,69;88,09;456,00;36,27;41,45;24,00;44,00;42,00;47,00;32,00;66,00;17,00;29,00;32,00;5,00;9,00;6,00;15,00;1,00;1,00
2020-01-26;53,00;337,27;269,82;284,27;201,40;10,60;190,80;84,80;138,62;144,73;95,81;108,04;98,93;183,73;56,53;14,13;68,90;439,90;21,20;42,40;22,00;49,00;20,00;26,00;19,00;45,00;19,00;23,00;27,00;10,00;7,00;2,00;15,00;4,00;3,00
2020-02-02;58,00;352,83;319,00;343,17;164,33;9,67;164,33;87,00;145,00;140,86;99,43;180,21;105,76;156,94;54,59;13,65;73,82;442,91;15,82;47,45;8,00;40,00;34,00;42,00;29,00;67,00;9,00;24,00;19,00;8,00;10,00;13,00;6,00;8,00;0,00
2020-02-09;59,00;363,83;368,75;349,08;186,83;19,67;177,00;88,50;138,34;115,97;93,59;103,76;93,71;194,35;55,53;3,47;101,91;536,36;21,45;59,00;17,00;43,00;32,00;60,00;26,00;78,00;17,00;38,00;22,00;4,00;12,00;6,00;17,00;4,00;0,00
2020-02-16;51,00;402,90;306,00;397,80;224,40;10,20;173,40;81,60;128,52;120,36;102,00;124,44;88,40;173,40;54,40;10,20;91,80;448,80;10,20;40,80;18,00;43,00;34,00;34,00;31,00;69,00;7,00;24,00;15,00;7,00;10,00;2,00;16,00;0,00;0,00
2020-02-23;46,00;393,56;281,11;342,44;241,50;11,50;207,00;115,00;96,18;110,82;110,82;100,36;88,46;346,77;53,08;7,08;71,56;362,89;15,33;46,00;16,00;46,00;30,00;40,00;18,00;71,00;13,00;25,00;18,00;7,00;11,00;6,00;8,00;1,00;1,00
2020-03-01;32,00;342,86;205,71;306,29;234,67;5,33;138,67;64,00;92,00;90,00;96,00;100,00;64,00;177,78;35,56;10,67;80,00;373,33;16,00;37,33;18,00;37,00;35,00;33,00;10,00;53,00;11,00;30,00;8,00;13,00;10,00;6,00;4,00;1,00;2,00
2020-03-08;42,00;330,75;236,25;304,50;199,50;10,50;231,00;63,00;109,20;100,80;107,10;109,20;66,50;178,50;28,00;7,00;47,25;357,00;21,00;42,00;15,00;37,00;20,00;33,00;20,00;68,00;16,00;20,00;17,00;7,00;7,00;3,00;8,00;0,00;1,00
2020-03-15;29,00;193,33;96,67;101,50;87,00;4,83;116,00;38,67;41,43;78,71;62,14;76,64;43,50;290,00;21,75;10,88;52,20;232,00;17,40;34,80;17,00;38,00;15,00;17,00;9,00;53,00;1,00;22,00;15,00;6,00;6,00;0,00;3,00;0,00;0,00
2020-03-22;12,00;126,00;84,00;120,00;84,00;6,00;96,00;24,00;18,00;46,00;46,00;42,00;24,00;160,00;12,00;8,00;36,00;144,00;6,00;18,00;7,00;28,00;9,00;13,00;5,00;13,00;1,00;14,00;8,00;2,00;4,00;2,00;3,00;0,00;0,00
2020-03-29;9,00;94,50;45,00;76,50;54,00;4,50;45,00;18,00;11,25;49,50;24,75;58,50;9,00;84,00;15,00;6,00;22,50;81,00;4,50;18,00;8,00;21,00;18,00;10,00;6,00;14,00;3,00;9,00;1,00;3,00;2,00;0,00;8,00;0,00;0,00
2020-04-05;9,00;121,50;45,00;76,50;54,00;4,50;45,00;9,00;24,75;31,50;40,50;60,75;12,00;66,00;12,00;6,00;22,50;85,50;13,50;18,00;10,00;16,00;18,00;11,00;10,00;7,00;5,00;9,00;8,00;3,00;0,00;0,00;7,00;0,00;0,00
2020-04-12;16,00;112,00;58,67;85,33;48,00;4,00;48,00;16,00;28,00;34,00;36,00;38,00;16,00;92,00;20,00;8,00;32,00;106,67;5,33;16,00;6,00;9,00;28,00;19,00;8,00;11,00;3,00;10,00;3,00;0,00;1,00;0,00;4,00;1,00;1,00
2020-04-19;12,00;108,00;66,00;108,00;60,00;6,00;60,00;12,00;30,00;42,00;28,00;42,00;12,00;88,00;24,00;4,00;42,00;90,00;6,00;12,00;4,00;18,00;15,00;13,00;9,00;9,00;2,00;11,00;8,00;3,00;4,00;1,00;2,00;0,00;0,00
2020-04-26;9,00;85,50;36,00;72,00;54,00;9,00;63,00;18,00;33,75;45,00;31,50;56,25;13,50;85,50;18,00;4,50;22,50;76,50;4,50;9,00;6,00;13,00;10,00;5,00;4,00;3,00;3,00;10,00;2,00;2,00;1,00;0,00;10,00;1,00;0,00
2020-05-03;12,00;132,00;60,00;84,00;72,00;6,00;60,00;24,00;18,00;50,00;38,00;56,00;16,00;76,00;20,00;8,00;36,00;108,00;6,00;18,00;6,00;9,00;13,00;13,00;9,00;13,00;4,00;8,00;7,00;3,00;3,00;0,00;6,00;0,00;1,00
2020-05-10;11,00;132,00;71,50;104,50;66,00;0,00;77,00;22,00;30,80;37,40;28,60;66,00;22,00;58,67;14,67;7,33;22,00;99,00;5,50;22,00;11,00;13,00;11,00;16,00;7,00;12,00;5,00;5,00;3,00;4,00;4,00;0,00;4,00;1,00;1,00
2020-05-17;15,00;110,00;60,00;80,00;105,00;15,00;75,00;30,00;31,88;41,25;41,25;39,38;26,25;101,25;11,25;7,50;40,00;130,00;10,00;15,00;9,00;9,00;20,00;23,00;9,00;8,00;0,00;11,00;3,00;4,00;1,00;2,00;6,00;0,00;1,00
2020-05-24;23,00;96,60;55,20;87,40;69,00;5,75;69,00;23,00;31,36;41,82;46,00;60,64;16,43;62,43;9,86;3,29;51,75;120,75;11,50;23,00;9,00;13,00;20,00;7,00;7,00;11,00;1,00;18,00;8,00;0,00;6,00;5,00;0,00;1,00;4,00
2020-05-31;16,00;117,33;69,33;64,00;56,00;4,00;48,00;24,00;34,00;46,00;38,00;40,00;16,00;70,40;6,40;6,40;42,67;144,00;10,67;21,33;13,00;15,00;19,00;21,00;7,00;17,00;4,00;9,00;5,00;2,00;2,00;0,00;9,00;1,00;0,00
2020-06-07;16,00;112,00;85,33;112,00;56,00;4,00;56,00;24,00;30,00;36,00;38,00;70,00;12,80;67,20;16,00;6,40;42,67;133,33;5,33;16,00;10,00;20,00;14,00;20,00;8,00;9,00;1,00;10,00;5,00;7,00;2,00;2,00;14,00;2,00;0,00
2020-06-14;23,00;142,60;73,60;105,80;92,00;5,75;80,50;34,50;31,36;50,18;37,64;62,73;23,00;49,29;13,14;3,29;34,50;143,75;5,75;28,75;11,00;20,00;16,00;15,00;5,00;17,00;3,00;12,00;7,00;5,00;3,00;4,00;19,00;1,00;0,00
2020-06-21;55,00;150,00;100,00;175,00;77,00;5,50;77,00;33,00;34,63;50,93;46,85;71,30;20,63;72,19;24,06;6,88;49,50;165,00;11,00;16,50;19,00;20,00;11,00;23,00;12,00;16,00;6,00;15,00;9,00;7,00;10,00;6,00;12,00;1,00;3,00
2020-06-28;41,00;194,75;128,13;169,13;102,50;10,25;71,75;30,75;47,15;49,20;55,35;75,85;23,92;82,00;23,92;6,83;51,25;174,25;5,13;25,63;10,00;11,00;20,00;13,00;22,00;22,00;9,00;18,00;13,00;5,00;7,00;1,00;8,00;3,00;2,00
2020-07-05;46,00;224,89;117,56;173,78;92,00;11,50;80,50;34,50;43,91;69,00;54,36;83,64;28,31;81,38;21,23;3,54;46,00;168,67;15,33;20,44;13,00;21,00;16,00;19,00;13,00;24,00;6,00;21,00;13,00;8,00;5,00;8,00;8,00;2,00;2,00
2020-07-12;46,00;224,89;138,00;260,67;103,50;11,50;80,50;34,50;50,18;77,36;60,64;102,45;31,85;95,54;28,31;7,08;46,00;178,89;15,33;10,22;16,00;10,00;16,00;22,00;22,00;34,00;4,00;19,00;6,00;8,00;16,00;5,00;12,00;1,00;1,00
2020-07-19;49,00;240,10;156,80;279,30;88,20;9,80;78,40;39,20;51,04;57,17;65,33;102,08;24,50;108,50;38,50;3,50;65,33;212,33;10,89;38,11;20,00;27,00;18,00;25,00;21,00;26,00;14,00;25,00;12,00;2,00;15,00;7,00;11,00;4,00;2,00
2020-07-26;55,00;205,00;130,00;120,00;110,00;11,00;77,00;33,00;40,74;73,33;67,22;95,74;24,06;99,69;24,06;6,88;66,00;242,00;16,50;16,50;21,00;21,00;13,00;26,00;14,00;32,00;5,00;20,00;5,00;4,00;9,00;2,00;17,00;1,00;2,00
2020-08-02;41,00;205,00;123,00;97,38;112,75;10,25;71,75;30,75;49,20;65,60;57,40;102,50;20,50;102,50;27,33;6,83;61,50;189,63;5,13;30,75;16,00;17,00;16,00;21,00;10,00;21,00;6,00;20,00;4,00;7,00;9,00;1,00;21,00;4,00;4,00
2020-08-09;36,00;154,29;118,29;138,86;132,00;6,00;60,00;36,00;65,65;59,29;46,59;118,59;28,80;108,00;25,20;10,80;61,71;169,71;15,43;30,86;26,00;30,00;25,00;28,00;7,00;21,00;7,00;15,00;9,00;6,00;5,00;1,00;15,00;6,00;0,00
2020-08-16;21,00;147,00;110,25;115,50;105,00;5,25;73,50;63,00;58,80;58,80;63,00;123,90;28,00;91,00;28,00;7,00;57,75;199,50;15,75;26,25;7,00;29,00;23,00;30,00;6,00;21,00;7,00;15,00;11,00;7,00;5,00;2,00;9,00;1,00;1,00
2020-08-23;29,00;125,67;130,50;106,33;116,00;4,83;58,00;67,67;55,93;55,93;62,14;109,79;25,38;108,75;29,00;7,25;75,40;214,60;5,80;29,00;6,00;28,00;18,00;31,00;12,00;31,00;6,00;22,00;13,00;7,00;4,00;2,00;10,00;2,00;1,00
2020-08-30;18,00;112,50;81,00;94,50;99,00;4,50;63,00;27,00;34,00;50,00;82,00;142,00;32,40;100,80;14,40;7,20;72,00;216,00;12,00;42,00;10,00;31,00;26,00;20,00;9,00;11,00;3,00;16,00;8,00;4,00;8,00;6,00;15,00;0,00;0,00
2020-09-06;11,00;110,00;110,00;93,50;99,00;5,50;66,00;55,00;37,40;63,80;61,60;101,20;33,00;106,33;25,67;7,33;60,50;192,50;11,00;22,00;4,00;26,00;17,00;31,00;10,00;15,00;1,00;23,00;5,00;5,00;5,00;0,00;11,00;0,00;2,00
2020-09-13;14,00;102,67;116,67;88,67;154,00;7,00;112,00;28,00;36,00;58,00;72,00;106,00;14,00;98,00;17,50;3,50;60,67;168,00;9,33;23,33;5,00;21,00;26,00;30,00;4,00;23,00;1,00;19,00;1,00;2,00;2,00;1,00;9,00;0,00;0,00
2020-09-20;16,00;128,00;90,67;112,00;88,00;4,00;48,00;16,00;32,00;58,00;60,00;92,00;16,00;104,00;12,00;4,00;58,67;154,67;16,00;26,67;5,00;21,00;21,00;27,00;5,00;12,00;1,00;15,00;8,00;4,00;2,00;0,00;11,00;1,00;4,00
2020-09-27;13,00;82,33;56,33;91,00;117,00;13,00;78,00;26,00;39,00;48,29;44,57;96,57;13,00;97,50;22,75;3,25;47,67;108,33;4,33;17,33;7,00;24,00;28,00;22,00;11,00;15,00;0,00;23,00;6,00;6,00;0,00;1,00;7,00;0,00;1,00
