Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;47,00;323,13;458,25;0,00;35,25;122,20;4,70;32,90;108,10;108,95;74,77;94,00;29,91;25,64;54,48;11,75;6,41;7,00;3,00;1,00;3,00;45,00;15,00;28,00;3,00;3,00;12,00;0,00;3,00;3,00;0,00;0,00;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-01-13;47,00;276,13;452,38;0,00;29,38;103,40;0,00;28,20;89,30;141,00;68,36;91,86;23,50;16,02;40,59;9,61;5,34;4,00;0,00;7,00;1,00;27,00;4,00;24,00;3,00;3,00;6,00;0,00;4,00;1,00;1,00;1,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;55,00;244,44;409,44;0,00;24,44;95,65;0,00;11,96;95,65;112,20;55,00;72,60;28,60;27,50;39,13;7,40;1,06;7,00;1,00;4,00;3,00;32,00;10,00;32,00;0,00;1,00;9,00;0,00;1,00;6,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;43,00;251,86;393,14;0,00;30,71;109,89;2,39;11,94;71,67;86,00;47,30;81,70;21,50;25,17;34,61;1,05;5,24;6,00;3,00;6,00;7,00;26,00;8,00;25,00;4,00;0,00;8,00;0,00;0,00;6,00;1,00;1,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;60,00;252,00;330,00;0,00;18,00;93,60;2,40;19,20;84,00;115,71;45,00;107,14;25,71;30,00;35,36;3,21;1,07;6,00;1,00;1,00;1,00;32,00;7,00;24,00;6,00;1,00;8,00;0,00;1,00;3,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;61,00;268,40;396,50;0,00;24,40;72,73;2,35;9,38;70,38;82,79;41,39;67,54;30,50;22,47;22,47;4,28;7,49;6,00;1,00;3,00;0,00;31,00;9,00;22,00;6,00;3,00;9,00;0,00;0,00;6,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;46,00;258,75;368,00;0,00;23,00;101,68;4,84;16,95;75,05;118,29;35,05;70,10;21,90;25,67;40,65;4,28;4,28;9,00;1,00;3,00;1,00;32,00;4,00;24,00;6,00;1,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;7,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;38,00;310,33;380,00;0,00;19,00;106,88;0,00;19,00;87,88;120,71;58,12;105,06;29,06;23,22;26,39;8,44;3,17;9,00;1,00;4,00;1,00;54,00;4,00;23,00;1,00;1,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;7,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;56,00;292,44;379,56;0,00;24,89;81,67;2,33;16,33;74,67;114,15;43,08;90,46;34,46;20,08;28,53;4,23;4,23;7,00;4,00;9,00;6,00;31,00;9,00;27,00;6,00;3,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;287,88;410,38;0,00;42,88;93,33;0,00;21,00;63,00;104,68;49,00;86,86;53,45;24,50;31,96;8,52;8,52;6,00;0,00;0,00;4,00;44,00;11,00;34,00;4,00;0,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;57,00;348,33;449,67;0,00;31,67;92,63;2,38;21,38;66,50;96,46;61,38;85,50;46,04;17,94;48,56;12,67;6,33;4,00;1,00;6,00;1,00;45,00;7,00;25,00;7,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;54,00;366,00;390,00;0,00;30,00;86,87;2,35;28,17;108,00;105,84;41,04;90,72;25,92;24,35;24,35;3,18;7,41;1,00;1,00;6,00;0,00;26,00;6,00;27,00;12,00;1,00;6,00;1,00;0,00;3,00;0,00;1,00;0,00;4,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;74,00;400,83;370,00;0,00;24,67;104,06;2,31;32,38;129,50;84,88;52,24;97,94;30,47;29,60;30,66;13,74;11,63;3,00;4,00;3,00;3,00;33,00;9,00;34,00;7,00;4,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;54,00;444,00;396,00;0,00;18,00;105,65;0,00;28,17;143,22;127,44;69,12;120,96;51,84;27,53;45,53;15,88;6,35;10,00;3,00;9,00;0,00;64,00;10,00;34,00;9,00;3,00;1,00;1,00;0,00;7,00;1,00;3,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-04-14;50,00;412,50;443,75;0,00;31,25;114,29;0,00;33,33;100,00;141,30;63,04;108,70;63,04;23,40;23,40;17,02;3,19;12,00;0,00;5,00;5,00;42,00;8,00;43,00;0,00;5,00;3,00;0,00;2,00;5,00;0,00;0,00;0,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;42,00;420,00;438,00;0,00;6,00;114,33;2,33;28,00;121,33;128,21;55,26;114,95;39,79;36,62;49,54;7,54;3,23;13,00;1,00;7,00;4,00;34,00;13,00;40,00;9,00;1,00;4,00;1,00;1,00;3,00;1,00;0,00;0,00;7,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;43,00;448,43;387,00;0,00;24,57;148,11;4,78;33,44;148,11;150,50;60,20;116,10;55,90;41,93;45,15;12,90;3,23;6,00;1,00;1,00;4,00;47,00;9,00;39,00;1,00;0,00;6,00;0,00;3,00;1,00;0,00;0,00;0,00;4,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;58,00;400,20;435,00;0,00;17,40;146,16;0,00;48,72;187,92;169,70;73,04;128,89;51,56;43,24;62,22;12,65;3,16;10,00;4,00;1,00;1,00;36,00;10,00;48,00;3,00;3,00;13,00;0,00;0,00;4,00;3,00;1,00;0,00;9,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;68,00;525,45;438,91;0,00;18,55;175,86;2,34;44,55;168,83;166,71;76,77;120,65;24,13;35,06;68,00;7,44;4,25;10,00;6,00;4,00;3,00;38,00;18,00;54,00;4,00;9,00;7,00;0,00;1,00;7,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;44,00;546,86;465,14;0,00;25,14;180,63;2,32;53,26;189,89;167,20;77,00;156,20;37,40;31,43;68,10;11,52;7,33;10,00;4,00;7,00;6,00;37,00;16,00;57,00;7,00;1,00;9,00;0,00;0,00;7,00;1,00;0,00;0,00;13,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;85,00;497,86;370,36;0,00;24,29;177,08;4,72;47,22;191,25;193,97;91,54;143,85;56,67;49,94;68,00;13,81;8,50;14,00;4,00;14,00;3,00;51,00;23,00;47,00;4,00;0,00;16,00;1,00;0,00;4,00;1,00;0,00;0,00;7,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;88,00;528,00;458,86;0,00;31,43;168,86;2,38;38,05;171,24;220,00;59,40;123,20;37,40;31,12;68,68;8,59;9,66;14,00;3,00;4,00;7,00;40,00;19,00;71,00;12,00;3,00;10,00;0,00;0,00;1,00;1,00;0,00;1,00;11,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;94,00;626,67;432,40;3,13;18,80;173,90;0,00;49,35;178,60;174,88;61,21;111,49;41,53;39,52;81,18;18,16;1,07;4,00;7,00;4,00;3,00;51,00;14,00;61,00;11,00;4,00;14,00;0,00;1,00;1,00;1,00;0,00;0,00;21,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;68,00;537,82;414,18;0,00;18,55;182,90;2,34;46,90;196,97;166,71;72,39;105,29;48,26;29,75;79,69;25,50;11,69;18,00;1,00;6,00;4,00;38,00;16,00;38,00;13,00;3,00;6,00;0,00;1,00;10,00;1,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;93,00;545,60;446,40;0,00;18,60;221,77;0,00;40,54;159,77;153,56;86,51;144,91;41,09;59,18;78,20;16,91;15,85;16,00;1,00;6,00;3,00;41,00;13,00;45,00;3,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;13,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-06-30;61,00;500,20;378,20;0,00;24,40;201,77;4,69;30,50;159,54;143,79;71,89;100,21;58,82;42,81;98,46;10,70;8,56;11,00;6,00;7,00;3,00;45,00;12,00;48,00;7,00;3,00;6,00;0,00;1,00;7,00;0,00;1,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-07-07;78,00;528,00;384,00;0,00;24,00;189,09;2,36;40,18;163,09;143,00;58,50;121,33;54,17;36,33;57,70;16,03;7,48;19,00;4,00;4,00;6,00;46,00;17,00;49,00;10,00;6,00;7,00;0,00;1,00;11,00;4,00;1,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;56,00;560,00;423,11;0,00;24,89;196,00;0,00;32,67;116,67;146,46;66,77;105,54;43,08;32,75;69,74;16,91;14,79;4,00;4,00;4,00;4,00;57,00;10,00;40,00;7,00;3,00;4,00;0,00;3,00;4,00;1,00;0,00;0,00;14,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;78,00;498,00;354,00;0,00;18,00;212,73;4,73;30,73;153,64;140,83;78,00;114,83;62,83;42,74;76,93;18,16;12,82;19,00;3,00;1,00;3,00;47,00;15,00;47,00;10,00;4,00;10,00;0,00;0,00;4,00;3,00;1,00;0,00;6,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-07-28;80,00;523,08;387,69;0,00;18,46;235,29;4,71;37,65;183,53;175,14;73,51;123,24;58,38;41,05;86,32;17,89;21,05;22,00;13,00;7,00;1,00;47,00;9,00;42,00;13,00;3,00;15,00;1,00;1,00;0,00;1,00;3,00;0,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;100,00;468,75;368,75;0,00;25,00;173,81;2,38;42,86;169,05;163,04;82,61;130,43;54,35;32,98;68,09;24,47;8,51;13,00;6,00;3,00;7,00;69,00;14,00;55,00;7,00;0,00;9,00;0,00;0,00;9,00;3,00;1,00;0,00;12,00;1,00;7,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-08-11;84,00;462,00;366,00;0,00;24,00;180,00;4,80;31,20;153,60;150,77;75,38;96,92;51,69;34,03;58,48;11,70;8,51;16,00;3,00;11,00;6,00;32,00;8,00;39,00;10,00;1,00;15,00;1,00;0,00;7,00;1,00;0,00;0,00;7,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2019-08-18;67,00;408,09;322,82;0,00;12,18;170,97;2,31;27,72;145,55;136,16;54,03;110,23;47,55;31,90;43,60;23,40;10,63;15,00;0,00;9,00;0,00;41,00;15,00;42,00;9,00;1,00;13,00;1,00;1,00;1,00;0,00;1,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-08-25;52,00;450,67;329,33;0,00;28,89;156,00;2,36;30,73;122,91;125,67;60,67;93,17;45,50;29,71;67,92;21,22;15,92;10,00;6,00;7,00;6,00;34,00;7,00;43,00;13,00;3,00;9,00;1,00;1,00;1,00;3,00;1,00;1,00;10,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;63,00;485,10;415,80;0,00;25,20;172,67;4,67;42,00;142,33;128,17;58,66;106,45;54,31;18,15;54,46;11,75;7,47;6,00;1,00;7,00;4,00;43,00;9,00;34,00;18,00;0,00;10,00;3,00;0,00;3,00;1,00;1,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;65,00;579,09;567,27;0,00;17,73;146,85;4,81;55,37;144,44;123,50;84,50;104,00;52,00;34,10;52,21;9,59;3,20;11,00;0,00;13,00;4,00;41,00;11,00;41,00;6,00;3,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-09-15;64,00;424,73;424,73;0,00;29,09;139,85;2,37;37,93;137,48;145,66;55,17;121,38;44,14;25,60;51,20;7,47;4,27;7,00;1,00;11,00;6,00;30,00;14,00;36,00;3,00;6,00;8,00;0,00;3,00;0,00;1,00;1,00;1,00;7,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-09-22;71,00;408,25;349,08;2,96;29,58;142,00;4,73;42,60;146,73;133,13;57,69;108,72;51,03;35,50;53,79;8,61;3,23;8,00;1,00;4,00;3,00;41,00;9,00;30,00;11,00;0,00;4,00;0,00;1,00;5,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-09-29;42,00;324,00;354,00;0,00;24,00;119,00;2,33;35,00;121,33;86,21;59,68;92,84;35,37;18,90;32,55;9,45;4,20;9,00;0,00;4,00;1,00;39,00;16,00;31,00;11,00;0,00;11,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;52,00;288,89;329,33;0,00;23,11;104,00;0,00;28,36;92,18;69,33;32,50;82,33;43,33;25,47;38,20;9,55;8,49;9,00;4,00;3,00;1,00;20,00;7,00;28,00;7,00;4,00;7,00;0,00;0,00;1,00;0,00;0,00;0,00;5,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-10-13;48,00;312,00;396,00;0,00;12,00;86,40;2,40;26,40;103,20;78,55;45,82;72,00;30,55;11,48;29,22;13,57;0,00;5,00;1,00;4,00;1,00;23,00;8,00;21,00;5,00;0,00;11,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;46,00;224,25;322,00;0,00;28,75;70,21;4,84;14,53;67,79;74,48;39,43;72,29;28,48;11,77;20,33;6,42;1,07;8,00;1,00;7,00;3,00;14,00;7,00;21,00;8,00;4,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;28,00;140,00;268,80;0,00;22,40;42,00;2,33;18,67;56,00;56,00;25,85;64,62;43,08;17,23;22,62;1,08;4,31;4,00;0,00;3,00;3,00;16,00;9,00;19,00;11,00;0,00;5,00;0,00;3,00;5,00;0,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;36,00;156,00;276,00;0,00;24,00;36,00;7,20;9,60;52,80;48,71;27,53;55,06;29,65;23,29;19,06;8,47;0,00;4,00;6,00;3,00;1,00;22,00;6,00;15,00;8,00;1,00;3,00;0,00;0,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-11-10;29,00;116,00;284,20;0,00;11,60;45,92;2,42;9,67;33,83;42,38;37,92;46,85;29,00;11,81;16,11;6,44;1,07;9,00;0,00;4,00;1,00;16,00;9,00;21,00;1,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-11-17;43,00;104,43;233,43;0,00;18,43;35,83;2,39;2,39;28,67;62,35;15,05;40,85;27,95;7,53;17,20;2,15;1,08;1,00;1,00;1,00;0,00;22,00;4,00;14,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;54,00;120,00;186,00;0,00;24,00;37,57;2,35;2,35;30,52;43,20;25,92;41,04;10,80;13,76;14,82;11,65;2,12;0,00;0,00;3,00;5,00;23,00;8,00;19,00;6,00;4,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
