Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;59,00;0,00;253,96;46,17;23,09;35,00
2019-01-13;59,00;0,00;210,35;82,09;0,00;47,00
2019-01-20;36,00;0,00;257,14;92,57;0,00;24,00
2019-01-27;46,00;10,22;69,00;69,00;0,00;23,00
2019-02-03;25,00;13,89;130,56;77,78;0,00;12,00
2019-02-10;49,00;12,89;170,21;61,89;0,00;12,00
2019-02-17;13,00;13,00;174,20;62,40;0,00;0,00
2019-02-24;50,00;0,00;150,00;86,84;0,00;12,00
2019-03-03;12,00;0,00;86,40;43,20;0,00;71,00
2019-03-10;48,00;13,33;112,00;74,67;0,00;24,00
2019-03-17;25,00;0,00;167,50;47,50;12,50;25,00
2019-03-24;25,00;0,00;120,00;82,50;0,00;0,00
2019-03-31;85,00;0,00;50,47;61,09;0,00;24,00
2019-04-07;57,00;0,00;111,41;44,05;0,00;23,00
2019-04-14;53,00;0,00;148,40;82,15;13,25;13,00
2019-04-21;40,00;0,00;149,33;66,67;0,00;13,00
2019-04-28;0,00;0,00;40,00;31,00;0,00;35,00
2019-05-05;35,00;0,00;131,92;59,23;10,77;23,00
2019-05-12;59,00;0,00;59,00;35,91;0,00;59,00
2019-05-19;72,00;13,33;85,33;48,00;0,00;24,00
2019-05-26;13,00;13,00;88,40;114,40;0,00;13,00
2019-06-02;12,00;0,00;132,00;88,80;12,00;24,00
2019-06-09;36,00;0,00;128,57;36,00;12,86;0,00
2019-06-16;0,00;0,00;47,00;33,00;0,00;12,00
2019-06-23;0,00;5,00;69,00;15,00;5,00;13,00
2019-06-30;0,00;10,00;63,00;34,00;5,00;13,00
2019-07-07;38,00;13,57;222,57;78,71;0,00;38,00
2019-07-14;27,00;0,00;183,60;56,70;13,50;0,00
2019-07-21;15,00;0,00;155,00;112,50;0,00;15,00
2019-07-28;88,00;0,00;217,41;72,47;0,00;29,00
2019-08-04;54,00;0,00;172,29;105,43;12,86;27,00
2019-08-11;62,00;12,92;245,42;85,25;12,92;74,00
2019-08-18;12,00;12,00;132,00;88,80;0,00;12,00
2019-08-25;48,00;13,33;61,33;85,33;24,00;12,00
2019-09-01;23,00;10,22;155,89;23,00;10,22;22,00
2019-09-08;47,00;0,00;177,56;107,06;0,00;0,00
2019-09-15;47,00;0,00;167,11;70,50;0,00;0,00
2019-09-22;95,00;0,00;190,00;84,44;0,00;35,00
2019-09-29;59,00;0,00;115,43;23,09;0,00;23,00
2019-10-06;71,00;0,00;191,96;60,48;13,15;12,00
2019-10-13;59,00;0,00;82,09;82,09;0,00;47,00
2019-10-20;80,00;34,67;152,00;117,33;10,67;23,00
2019-10-27;46,00;10,82;143,41;143,41;10,82;23,00
2019-11-03;45,00;10,59;135,00;55,59;0,00;22,00
2019-11-10;78,00;0,00;166,40;44,20;0,00;0,00
2019-11-17;56,00;0,00;160,00;114,67;24,00;22,00
2019-11-24;78,00;0,00;122,20;78,00;10,40;33,00
2019-12-01;23,00;10,22;155,89;43,44;23,00;23,00
2019-12-08;34,00;10,46;214,46;68,00;0,00;11,00
2019-12-15;11,00;0,00;121,00;35,75;0,00;0,00
2019-12-22;67,00;0,00;92,77;38,65;12,88;27,00
2019-12-29;52,00;0,00;218,40;52,00;13,00;39,00
2020-01-05;55,00;0,00;209,52;89,05;0,00;22,00
2020-01-12;64,00;0,00;152,00;109,33;10,67;21,00
2020-01-19;65,00;0,00;247,00;54,60;0,00;11,00
2020-01-26;0,00;0,00;70,00;29,00;4,00;32,00
2020-02-02;33,00;11,00;195,25;46,75;11,00;76,00
2020-02-09;98,00;0,00;174,81;76,81;0,00;32,00
2020-02-16;33,00;0,00;172,62;106,62;10,15;22,00
2020-02-23;31,00;0,00;134,33;82,67;10,33;21,00
2020-03-01;10,00;0,00;177,50;70,00;20,00;31,00
2020-03-08;0,00;0,00;46,00;15,00;0,00;20,00
2020-03-15;31,00;0,00;90,42;31,00;0,00;10,00
2020-03-22;20,00;0,00;85,00;47,50;0,00;40,00
2020-03-29;50,00;0,00;60,53;10,53;0,00;10,00
2020-04-05;43,00;0,00;20,24;20,24;0,00;11,00
2020-04-12;54,00;10,80;56,70;43,20;0,00;21,00
2020-04-19;20,00;0,00;30,00;30,00;0,00;30,00
2020-04-26;48,00;0,00;58,67;18,67;0,00;10,00
2020-05-03;30,00;37,50;10,00;10,00;0,00;10,00
2020-05-10;30,00;10,91;30,00;30,00;0,00;40,00
2020-05-17;43,00;0,00;53,12;10,12;0,00;32,00
2020-05-24;42,00;0,00;84,00;0,00;0,00;21,00
2020-05-31;30,00;0,00;67,50;47,50;0,00;10,00
2020-06-07;20,00;0,00;65,71;31,43;0,00;20,00
2020-06-14;40,00;0,00;114,67;21,33;10,67;0,00
2020-06-21;44,00;0,00;54,35;31,06;0,00;0,00
2020-06-28;32,00;0,00;53,33;42,67;0,00;11,00
2020-07-05;34,00;0,00;68,00;23,54;0,00;0,00
2020-07-12;23,00;0,00;33,22;0,00;0,00;0,00
2020-07-19;23,00;0,00;79,22;23,00;0,00;23,00
2020-07-26;47,00;0,00;23,50;10,44;0,00;0,00
2020-08-02;23,00;10,22;66,44;10,22;0,00;11,00
2020-08-09;22,00;0,00;217,25;22,00;0,00;0,00
2020-08-16;21,00;0,00;76,13;31,50;0,00;0,00
2020-08-23;11,00;0,00;44,00;33,00;0,00;0,00
2020-08-30;43,00;0,00;56,44;32,25;0,00;11,00
2020-09-06;0,00;4,00;12,00;16,00;0,00;0,00
2020-09-13;32,00;0,00;10,67;32,00;0,00;32,00
2020-09-20;0,00;0,00;28,00;32,00;0,00;0,00
2020-09-27;11,00;0,00;79,75;46,75;11,00;0,00
2020-10-04;33,00;0,00;96,46;63,46;0,00;0,00
2020-10-11;34,00;0,00;23,54;102,00;0,00;23,00
2020-10-18;0,00;0,00;17,00;17,00;0,00;0,00
2020-10-25;22,00;0,00;33,00;46,75;0,00;0,00
2020-11-01;0,00;0,00;8,00;31,00;0,00;0,00
2020-11-08;22,00;0,00;57,75;46,75;0,00;22,00
2020-11-15;33,00;0,00;33,00;10,15;0,00;0,00
2020-11-22;32,00;10,67;88,00;42,67;0,00;11,00
2020-11-29;43,00;0,00;21,50;43,00;21,50;0,00
2020-12-06;32,00;0,00;45,33;0,00;0,00;21,00
2020-12-13;22,00;0,00;35,75;79,75;11,00;22,00
