Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-11-29;20,00;20,00;5,71;5,71;0,50;5,00;1,00;12,00;4,00;3,00;0,50;2,00;1,00;2,00;2,00;1,00;2,00;0,50;1,00;2,00;2,00;0,50;0,50;0,50;0,50;0,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-12-06;20,00;20,00;5,71;5,71;0,50;5,00;2,00;6,00;3,00;2,00;1,00;1,00;1,00;2,00;1,00;1,00;3,00;1,00;4,00;3,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00
2020-12-13;26,00;13,00;2,60;2,60;0,00;5,00;1,00;3,00;3,00;3,00;2,00;3,00;1,00;2,00;2,00;1,00;1,00;1,00;2,00;1,00;2,00;0,50;1,00;0,00;1,00;1,00;0,00;1,00;0,00;2,00;0,50;0,00
2020-12-20;46,00;18,94;2,71;2,71;1,00;4,00;2,00;3,00;5,00;3,00;1,00;1,00;1,00;3,00;3,00;1,00;1,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00;0,50;0,00;1,00;0,00;0,00
2020-12-27;23,00;23,00;2,88;5,75;0,00;3,00;4,00;3,00;6,00;3,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;3,00;2,00;3,00;0,00;1,00;0,00;1,00;0,50;0,50;0,00;0,00;2,00;0,00;0,00
2021-01-03;21,00;18,38;5,25;2,63;0,50;14,00;2,00;2,00;6,00;3,00;3,00;2,00;0,50;2,00;1,00;0,50;1,00;1,00;2,00;1,00;2,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00
2021-01-10;21,00;23,63;2,63;2,63;0,50;16,00;2,00;2,00;2,00;2,00;1,00;1,00;0,50;5,00;2,00;1,00;1,00;1,00;2,00;2,00;3,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-01-17;15,00;24,00;6,00;3,00;0,00;9,00;1,00;2,00;5,00;2,00;1,00;3,00;1,00;3,00;2,00;0,50;3,00;1,00;1,00;0,50;2,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,00;1,00;0,00;0,00
2021-01-24;13,00;15,60;2,60;5,20;0,00;4,00;1,00;2,00;5,00;3,00;1,00;2,00;0,00;1,00;2,00;0,50;2,00;1,00;3,00;3,00;3,00;1,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00
2021-01-31;15,00;21,00;6,00;6,00;0,50;3,00;1,00;2,00;4,00;3,00;2,00;1,00;0,50;3,00;0,50;1,00;2,00;1,00;2,00;2,00;3,00;0,00;1,00;0,00;1,00;0,00;0,50;0,50;0,00;2,00;0,00;0,00
2021-02-07;18,00;12,86;2,57;2,57;0,00;5,00;1,00;2,00;8,00;3,00;0,00;2,00;0,50;3,00;2,00;0,50;2,00;1,00;2,00;1,00;3,00;0,50;1,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-14;13,00;15,60;5,20;2,60;0,00;4,00;0,50;2,00;5,00;3,00;1,00;2,00;1,00;5,00;1,00;0,50;1,00;0,50;2,00;3,00;1,00;0,50;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00
2021-02-21;17,00;14,17;2,83;5,67;0,00;8,00;1,00;2,00;4,00;3,00;1,00;3,00;1,00;3,00;2,00;1,00;1,00;1,00;3,00;2,00;11,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-02-28;13,00;18,20;2,60;2,60;0,00;6,00;2,00;2,00;3,00;3,00;1,00;1,00;0,50;6,00;1,00;0,00;2,00;1,00;2,00;2,00;3,00;0,50;1,00;0,00;1,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00
2021-03-07;15,00;15,00;2,50;2,50;0,00;6,00;1,00;4,00;3,00;4,00;1,00;3,00;1,00;2,00;1,00;0,00;2,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,00;0,50;0,00;0,50;0,50;2,00;0,00;0,00
2021-03-14;15,00;18,00;3,00;6,00;0,50;5,00;2,00;2,00;4,00;2,00;1,00;1,00;0,50;3,00;2,00;0,00;2,00;1,00;2,00;2,00;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,50;0,00;2,00;0,00;0,00
2021-03-21;17,00;17,00;5,67;2,83;0,50;6,00;1,00;3,00;4,00;5,00;1,00;1,00;0,50;4,00;2,00;0,50;2,00;1,00;3,00;1,00;4,00;1,00;0,00;0,50;2,00;0,00;0,00;0,50;0,00;2,00;0,50;0,00
2021-03-28;17,00;11,33;2,83;5,67;0,00;10,00;1,00;3,00;3,00;3,00;1,00;1,00;0,00;4,00;2,00;1,00;1,00;1,00;3,00;1,00;1,00;0,00;1,00;0,50;1,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00
2021-04-04;21,00;15,75;2,63;2,63;0,00;9,00;2,00;4,00;5,00;4,00;1,00;3,00;1,00;4,00;2,00;1,00;1,00;1,00;2,00;1,00;3,00;1,00;0,50;0,00;0,50;0,50;0,00;1,00;0,50;2,00;0,00;0,00
2021-04-11;25,00;19,44;8,33;5,56;0,00;7,00;2,00;3,00;5,00;3,00;2,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,50;0,00;1,00;0,50;0,50;0,00;0,50;4,00;0,00;0,00
2021-04-18;19,00;16,29;2,71;5,43;0,00;5,00;2,00;2,00;4,00;2,00;2,00;2,00;0,50;5,00;2,00;1,00;1,00;1,00;3,00;2,00;2,00;1,00;1,00;1,00;2,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00
2021-04-25;22,00;16,50;2,75;5,50;0,00;9,00;2,00;3,00;5,00;3,00;0,50;3,00;1,00;3,00;2,00;0,50;2,00;2,00;4,00;2,00;2,00;1,00;0,50;0,50;1,00;0,50;1,00;0,50;0,00;2,00;0,00;0,00
2021-05-02;19,00;16,29;5,43;8,14;0,00;13,00;2,00;4,00;3,00;3,00;1,00;2,00;1,00;5,00;2,00;0,50;1,00;1,00;2,00;2,00;3,00;0,50;1,00;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2021-05-09;21,00;15,75;2,63;5,25;0,00;6,00;2,00;3,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;3,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;0,00;1,00;0,50;2,00;0,00;0,00
2021-05-16;17,00;25,50;2,83;8,50;0,00;6,00;3,00;3,00;4,00;4,00;1,00;2,00;0,50;5,00;2,00;46,00;2,00;1,00;5,00;2,00;4,00;1,00;36,00;0,50;0,50;1,00;0,00;0,50;0,00;4,00;0,00;0,00
2021-05-23;17,00;19,83;5,67;11,33;0,50;9,00;5,00;2,00;5,00;3,00;2,00;3,00;1,00;6,00;1,00;2,00;2,00;1,00;5,00;3,00;3,00;0,00;3,00;0,50;1,00;1,00;0,00;0,00;0,00;4,00;1,00;0,00
2021-05-30;24,00;34,67;8,00;10,67;0,50;7,00;4,00;3,00;4,00;3,00;1,00;1,00;1,00;7,00;2,00;0,50;2,00;2,00;4,00;2,00;3,00;0,00;1,00;0,50;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-06-06;18,00;28,29;5,14;10,29;0,00;9,00;5,00;2,00;4,00;3,00;2,00;2,00;0,50;5,00;5,00;0,50;4,00;1,00;2,00;1,00;5,00;0,00;2,00;1,00;1,00;1,00;0,50;0,00;0,50;3,00;0,00;0,50
2021-06-13;31,00;28,18;8,45;19,73;1,00;12,00;3,00;4,00;7,00;3,00;3,00;3,00;1,00;6,00;2,00;1,00;4,00;3,00;6,00;2,00;5,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,50
2021-06-20;20,00;34,29;8,57;14,29;0,00;11,00;5,00;3,00;6,00;4,00;3,00;4,00;1,00;8,00;5,00;1,00;4,00;2,00;8,00;3,00;4,00;1,00;3,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,00;0,00
2021-06-27;18,00;20,57;7,71;12,86;0,50;9,00;5,00;2,00;3,00;4,00;4,00;5,00;0,50;7,00;2,00;1,00;4,00;2,00;7,00;2,00;3,00;1,00;2,00;0,50;3,00;1,00;0,50;0,50;0,50;2,00;0,00;0,00
2021-07-04;18,00;25,71;7,71;12,86;0,00;11,00;5,00;5,00;11,00;5,00;3,00;5,00;1,00;7,00;4,00;1,00;3,00;3,00;5,00;3,00;5,00;0,00;2,00;0,50;2,00;0,00;0,00;1,00;1,00;2,00;0,00;0,00
2021-07-11;27,00;29,70;8,10;10,80;1,00;9,00;5,00;4,00;7,00;5,00;3,00;5,00;1,00;5,00;4,00;1,00;2,00;1,00;4,00;1,00;6,00;1,00;2,00;0,50;2,00;0,50;1,00;0,50;0,00;2,00;0,00;0,00
2021-07-18;17,00;28,33;8,50;8,50;0,50;9,00;3,00;5,00;7,00;3,00;3,00;5,00;0,00;4,00;3,00;2,00;3,00;2,00;7,00;4,00;5,00;1,00;1,00;0,50;1,00;0,50;1,00;0,50;1,00;1,00;0,00;0,50
2021-07-25;19,00;19,00;10,86;8,14;0,50;8,00;2,00;4,00;8,00;3,00;4,00;6,00;1,00;4,00;3,00;1,00;5,00;3,00;4,00;3,00;6,00;0,50;3,00;0,00;2,00;0,50;1,00;0,50;0,50;3,00;0,50;0,00
2021-08-01;16,00;29,33;10,67;10,67;0,00;9,00;4,00;6,00;6,00;4,00;4,00;4,00;1,00;5,00;4,00;1,00;4,00;3,00;4,00;2,00;5,00;1,00;2,00;1,00;1,00;1,00;0,00;0,00;0,50;2,00;0,00;1,00
2021-08-08;17,00;48,17;11,33;14,17;0,00;8,00;9,00;7,00;10,00;3,00;5,00;9,00;2,00;9,00;2,00;3,00;3,00;2,00;6,00;3,00;5,00;1,00;1,00;1,00;2,00;1,00;0,50;1,00;0,00;2,00;0,00;0,50
2021-08-15;23,00;37,38;14,38;11,50;0,00;9,00;9,00;7,00;8,00;3,00;4,00;5,00;2,00;5,00;3,00;1,00;4,00;1,00;8,00;2,00;7,00;1,00;4,00;1,00;2,00;1,00;1,00;0,50;1,00;4,00;0,50;0,50
2021-08-22;24,00;40,00;10,67;10,67;1,00;12,00;5,00;9,00;10,00;5,00;3,00;8,00;0,00;5,00;4,00;1,00;4,00;2,00;7,00;3,00;6,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;0,50;2,00;0,00;0,00
2021-08-29;22,00;38,50;11,00;13,75;0,00;13,00;4,00;5,00;10,00;6,00;4,00;3,00;1,00;6,00;3,00;1,00;5,00;3,00;8,00;2,00;7,00;1,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-09-05;25,00;47,22;13,89;16,67;0,50;14,00;6,00;7,00;7,00;4,00;5,00;9,00;0,50;4,00;2,00;1,00;2,00;2,00;7,00;4,00;7,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00
2021-09-12;26,00;41,60;15,60;10,40;0,50;16,00;5,00;6,00;5,00;4,00;8,00;6,00;1,00;5,00;2,00;3,00;3,00;3,00;6,00;3,00;5,00;1,00;2,00;0,50;2,00;1,00;0,50;0,00;0,50;2,00;0,00;0,00
2021-09-19;25,00;52,78;13,89;13,89;1,00;13,00;6,00;8,00;11,00;4,00;4,00;4,00;1,00;3,00;4,00;1,00;4,00;2,00;4,00;2,00;4,00;1,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-09-26;35,00;59,23;13,46;13,46;1,00;18,00;4,00;8,00;12,00;12,00;5,00;6,00;1,00;6,00;3,00;2,00;3,00;3,00;9,00;2,00;6,00;1,00;2,00;1,00;2,00;0,50;0,00;1,00;1,00;1,00;0,00;0,50
2021-10-03;26,00;49,40;15,60;10,40;0,50;10,00;5,00;9,00;9,00;6,00;12,00;8,00;2,00;6,00;5,00;1,00;3,00;1,00;7,00;4,00;8,00;0,50;3,00;0,50;2,00;0,00;0,00;0,50;0,00;1,00;0,50;0,50
2021-10-10;26,00;57,78;14,44;14,44;0,00;13,00;9,00;11,00;12,00;4,00;10,00;7,00;2,00;4,00;4,00;1,00;5,00;1,00;7,00;4,00;6,00;0,50;1,00;0,50;2,00;0,50;0,00;0,50;0,00;1,00;0,00;0,00
2021-10-17;25,00;55,56;16,67;13,89;0,00;13,00;7,00;9,00;12,00;4,00;17,00;8,00;1,00;5,00;4,00;1,00;6,00;1,00;8,00;4,00;7,00;1,00;2,00;0,50;2,00;1,00;1,00;0,50;0,50;1,00;0,00;0,50
2021-10-24;23,00;48,56;12,78;12,78;0,50;13,00;8,00;11,00;10,00;5,00;13,00;12,00;1,00;5,00;5,00;2,00;5,00;2,00;7,00;2,00;5,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,00;0,50
2021-10-31;26,00;153,40;15,60;10,40;0,00;15,00;6,00;12,00;10,00;6,00;15,00;11,00;3,00;5,00;5,00;1,00;4,00;1,00;10,00;6,00;7,00;0,50;1,00;0,50;0,50;0,50;0,00;0,00;0,00;3,00;0,00;0,50
2021-11-07;27,00;70,20;16,20;10,80;0,50;14,00;6,00;12,00;9,00;4,00;18,00;8,00;2,00;4,00;4,00;1,00;4,00;2,00;5,00;56,00;8,00;1,00;1,00;0,00;2,00;0,50;0,50;1,00;0,00;2,00;0,00;0,00
2021-11-14;29,00;47,45;13,18;13,18;0,50;13,00;5,00;13,00;9,00;5,00;17,00;7,00;1,00;2,00;5,00;0,50;6,00;1,00;5,00;4,00;5,00;0,50;1,00;1,00;3,00;0,50;0,00;0,50;1,00;2,00;0,50;0,00
2021-11-21;21,00;44,63;7,88;10,50;0,00;11,00;5,00;10,00;10,00;3,00;16,00;3,00;1,00;4,00;4,00;1,00;3,00;2,00;3,00;4,00;6,00;0,00;1,00;0,00;2,00;0,50;0,00;1,00;0,00;2,00;0,00;0,00
2021-11-28;20,00;45,71;8,57;11,43;0,00;9,00;6,00;11,00;5,00;5,00;10,00;4,00;1,00;3,00;3,00;1,00;3,00;1,00;3,00;3,00;7,00;1,00;1,00;0,50;1,00;0,50;0,50;0,00;0,00;2,00;0,00;0,00
2021-12-05;20,00;48,57;8,57;8,57;0,00;14,00;5,00;7,00;9,00;5,00;13,00;3,00;1,00;4,00;5,00;1,00;1,00;1,00;5,00;7,00;5,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;2,00;0,00;0,50
2021-12-12;21,00;65,63;10,50;10,50;0,50;9,00;4,00;5,00;8,00;4,00;13,00;5,00;2,00;4,00;4,00;3,00;2,00;1,00;4,00;4,00;4,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,00;4,00;0,00;0,00
2021-12-19;19,00;54,29;5,43;8,14;0,00;13,00;3,00;9,00;6,00;4,00;8,00;4,00;1,00;3,00;4,00;1,00;2,00;2,00;2,00;2,00;3,00;0,00;1,00;0,50;2,00;0,00;0,00;0,50;0,00;3,00;0,00;0,50
2021-12-26;19,00;48,86;8,14;10,86;0,00;11,00;5,00;7,00;9,00;7,00;8,00;5,00;1,00;5,00;3,00;2,00;3,00;1,00;5,00;4,00;4,00;0,50;1,00;0,00;2,00;0,00;1,00;1,00;0,00;2,00;0,00;0,50
2022-01-02;21,00;36,75;5,25;10,50;0,00;7,00;6,00;7,00;6,00;6,00;8,00;2,00;1,00;3,00;3,00;2,00;4,00;1,00;3,00;3,00;5,00;0,50;0,50;0,00;2,00;0,50;1,00;0,00;0,50;3,00;0,00;0,00
2022-01-09;21,00;36,75;5,25;7,88;0,00;11,00;2,00;5,00;8,00;4,00;6,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;3,00;2,00;3,00;0,50;0,50;1,00;1,00;0,00;0,50;0,50;0,00;2,00;0,00;0,00
2022-01-16;21,00;34,13;10,50;7,88;0,50;11,00;4,00;6,00;7,00;6,00;6,00;3,00;2,00;4,00;4,00;0,50;2,00;1,00;4,00;1,00;5,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,50;2,00;0,00;0,00
2022-01-23;23,00;43,13;11,50;8,63;0,00;10,00;5,00;6,00;7,00;8,00;7,00;3,00;0,50;4,00;4,00;0,50;3,00;1,00;3,00;3,00;4,00;0,50;1,00;0,00;1,00;0,00;0,50;0,50;0,00;1,00;0,50;0,00
2022-01-30;24,00;48,00;10,67;10,67;0,50;14,00;8,00;5,00;9,00;4,00;10,00;4,00;1,00;6,00;5,00;1,00;2,00;1,00;5,00;3,00;5,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
