Semaine;Polynesie (PF);Nouvelle Caledonie (NC);Fidji (FJ);Vanuatu (VU);Iles Cook (CK)
2020-01-05;9,00;2,00;38,00;5,00;11,00
2020-01-12;16,00;2,00;63,00;2,00;11,00
2020-01-19;11,00;2,00;51,00;2,00;6,00
2020-01-26;11,00;2,00;44,00;2,00;6,00
2020-02-02;11,00;4,00;54,00;9,00;0,00
2020-02-09;20,00;2,00;36,00;2,00;2,00
2020-02-16;18,00;4,00;39,00;0,00;2,00
2020-02-23;7,00;2,00;34,00;2,00;5,00
2020-03-01;11,00;2,00;35,00;7,00;5,00
2020-03-08;20,00;0,00;41,00;3,00;5,00
2020-03-15;14,00;5,00;26,00;5,00;5,00
2020-03-22;5,00;2,00;42,00;2,00;3,00
2020-03-29;8,00;3,00;29,00;5,00;2,00
2020-04-05;13,00;2,00;37,00;7,00;3,00
2020-04-12;8,00;0,00;41,00;5,00;3,00
2020-04-19;15,00;3,00;41,00;8,00;5,00
2020-04-26;22,00;2,00;33,00;5,00;5,00
2020-05-03;11,00;3,00;21,00;2,00;3,00
2020-05-10;19,00;5,00;24,00;5,00;2,00
2020-05-17;10,00;3,00;39,00;3,00;3,00
2020-05-24;5,00;0,00;28,00;3,00;5,00
2020-05-31;17,00;0,00;37,00;0,00;0,00
2020-06-07;13,00;2,00;30,00;3,00;0,00
2020-06-14;13,00;2,00;27,00;0,00;0,00
2020-06-21;13,00;0,00;25,00;3,00;2,00
2020-06-28;5,00;6,00;50,00;2,00;2,00
2020-07-05;13,00;3,00;30,00;2,00;0,00
2020-07-12;14,00;4,00;27,00;5,00;2,00
2020-07-19;14,00;2,00;27,00;0,00;11,00
2020-07-26;18,00;2,00;33,00;2,00;4,00
2020-08-02;16,00;0,00;34,00;2,00;5,00
2020-08-09;11,00;2,00;33,00;0,00;5,00
2020-08-16;12,00;4,00;39,00;7,00;2,00
2020-08-23;11,00;2,00;42,00;2,00;2,00
2020-08-30;9,00;0,00;31,00;4,00;7,00
2020-09-06;9,00;2,00;34,00;7,00;2,00
2020-09-13;22,00;2,00;31,00;0,00;0,00
2020-09-20;7,00;5,00;27,00;2,00;4,00
2020-09-27;4,00;2,00;20,00;0,00;2,00
2020-10-04;15,00;2,00;33,00;4,00;2,00
2020-10-11;8,00;0,00;31,00;2,00;0,00
2020-10-18;2,00;6,00;23,00;0,00;4,00
2020-10-25;13,00;4,00;30,00;4,00;2,00
2020-11-01;9,00;5,00;36,00;4,00;0,00
2020-11-08;7,00;4,00;29,00;0,00;2,00
2020-11-15;5,00;9,00;36,00;4,00;4,00
2020-11-22;11,00;0,00;32,00;0,00;2,00
2020-11-29;11,00;2,00;33,00;0,00;4,00
2020-12-06;4,00;2,00;36,00;0,00;0,00
2020-12-13;8,00;4,00;40,00;0,00;8,00
2020-12-20;8,00;6,00;30,00;2,00;6,00
2020-12-27;8,00;2,00;43,00;2,00;4,00
2021-01-03;11,00;0,00;36,00;7,00;2,00
2021-01-10;14,00;0,00;21,00;4,00;0,00
2021-01-17;19,00;2,00;27,00;0,00;2,00
2021-01-24;9,00;0,00;23,00;0,00;0,00
2021-01-31;11,00;0,00;25,00;2,00;2,00
2021-02-07;15,00;0,00;38,00;0,00;4,00
2021-02-14;11,00;4,00;15,00;0,00;2,00
2021-02-21;13,00;0,00;20,00;2,00;0,00
2021-02-28;7,00;2,00;30,00;2,00;2,00
2021-03-07;15,00;2,00;29,00;2,00;6,00
2021-03-14;7,00;4,00;33,00;2,00;0,00
2021-03-21;12,00;2,00;29,00;0,00;2,00
2021-03-28;8,00;2,00;29,00;0,00;2,00
2021-04-04;19,00;0,00;37,00;4,00;2,00
2021-04-11;2,00;2,00;20,00;8,00;2,00
2021-04-18;2,00;0,00;16,00;2,00;2,00
2021-04-25;6,00;0,00;20,00;0,00;0,00
2021-05-02;2,00;2,00;21,00;2,00;4,00
2021-05-09;10,00;8,00;21,00;4,00;0,00
2021-05-16;6,00;0,00;14,00;0,00;0,00
2021-05-23;2,00;4,00;18,00;0,00;0,00
2021-05-30;8,00;2,00;19,00;0,00;0,00
2021-06-06;6,00;0,00;16,00;0,00;0,00
2021-06-13;4,00;0,00;10,00;0,00;2,00
2021-06-20;6,00;0,00;8,00;2,00;0,00
2021-06-27;2,00;2,00;26,00;0,00;2,00
2021-07-04;4,00;2,00;18,00;0,00;2,00
2021-07-11;12,00;2,00;25,00;0,00;0,00
2021-07-18;6,00;0,00;34,00;2,00;0,00
2021-07-25;22,00;0,00;65,00;2,00;0,00
2021-08-01;6,00;0,00;22,00;2,00;2,00
2021-08-08;18,00;2,00;21,00;2,00;2,00
2021-08-15;18,00;2,00;21,00;2,00;2,00
2021-08-22;5,00;0,00;18,00;0,00;0,00
2021-08-29;9,00;0,00;24,00;2,00;0,00
2021-09-05;7,00;2,00;22,00;0,00;2,00
2021-09-12;4,00;4,00;24,00;4,00;0,00
2021-09-19;9,00;2,00;15,00;0,00;4,00
2021-09-26;4,00;2,00;15,00;0,00;2,00
2021-10-03;6,00;2,00;15,00;0,00;2,00
2021-10-10;3,00;8,00;32,00;2,00;5,00
2021-10-17;10,00;1,00;21,00;1,00;3,00
2021-10-24;12,00;1,00;28,00;1,00;1,00
2021-10-31;13,00;0,00;27,00;0,00;0,00
2021-11-07;9,00;4,00;38,00;1,00;0,00
2021-11-14;10,00;0,00;73,00;4,00;0,00
2021-11-21;10,00;0,00;17,00;0,00;0,00
2021-11-28;3,00;3,00;15,00;1,00;0,00
2021-12-05;12,00;6,00;16,00;1,00;1,00
2021-12-12;5,00;24,00;17,00;2,00;0,00
2021-12-19;9,00;2,00;16,00;2,00;0,00
2021-12-26;17,00;3,00;28,00;2,00;3,00
2022-01-02;17,00;3,00;15,00;2,00;3,00
2022-01-09;21,00;0,00;38,00;5,00;0,00
2022-01-16;44,00;0,00;66,00;11,00;6,00
2022-01-23;20,00;3,00;28,00;5,00;2,00
2022-01-30;11,00;2,00;20,00;0,00;2,00
