Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-03-17;20,00;0,00;15,00;5,00;15,00;76,00;56,00;5,71;0,00;14,29;0,00;0,00;15,00;10,00;0,00;20,00;0,00;31,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;25,00;0,00;0,00;15,00;25,00;101,92;28,85;0,00;25,00;46,88;6,25;0,00;10,00;10,00;0,00;5,00;5,00;35,00;5,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-03-31;24,00;0,00;14,00;0,00;33,00;70,00;28,00;0,00;15,00;18,00;0,00;0,00;0,00;0,00;5,00;28,00;9,00;19,00;0,00;0,00;4,80;4,80;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;53,00;0,00;14,00;5,00;10,00;91,73;38,73;0,00;43,65;15,59;0,00;29,00;10,00;10,00;14,00;10,00;14,00;43,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;30,00;5,00;15,00;5,00;25,00;120,00;36,00;6,00;36,00;39,00;15,00;5,00;10,00;5,00;0,00;10,00;30,00;35,00;5,00;0,00;4,62;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;29,00;0,00;19,00;0,00;34,00;93,21;49,71;5,80;23,20;46,40;8,70;10,00;5,00;0,00;0,00;19,00;10,00;34,00;0,00;0,00;0,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-04-28;48,00;0,00;19,00;0,00;19,00;96,00;10,00;9,00;30,00;39,00;0,00;5,00;10,00;5,00;0,00;15,00;10,00;44,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;29,00;0,00;9,00;0,00;38,00;82,86;29,00;9,67;35,44;19,33;6,44;5,00;14,00;5,00;0,00;14,00;0,00;24,00;10,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;38,00;0,00;14,00;10,00;24,00;90,00;42,00;5,85;46,77;17,54;0,00;10,00;24,00;5,00;10,00;14,00;19,00;38,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;28,00;5,00;5,00;0,00;57,00;90,00;28,00;0,00;24,89;37,33;0,00;14,00;0,00;0,00;5,00;24,00;24,00;33,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;42,00;0,00;5,00;0,00;33,00;146,00;52,00;6,00;60,00;60,00;15,00;14,00;9,00;9,00;5,00;19,00;5,00;42,00;5,00;0,00;9,33;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-06-02;51,00;0,00;19,00;5,00;38,00;151,04;58,85;6,00;42,00;78,00;0,00;5,00;14,00;9,00;0,00;9,00;5,00;23,00;0,00;0,00;4,86;0,00;0,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;56,00;0,00;28,00;14,00;46,00;110,00;32,00;6,22;46,67;43,56;24,89;0,00;9,00;9,00;0,00;42,00;5,00;32,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00
2019-06-16;24,00;0,00;14,00;10,00;63,00;140,00;38,00;0,00;54,00;30,00;6,00;10,00;0,00;10,00;0,00;24,00;10,00;43,00;5,00;0,00;9,60;0,00;0,00;5,00;0,00;0,00;5,00;10,00;10,00;0,00;5,00;5,00;0,00;0,00;0,00
2019-06-23;30,00;0,00;20,00;0,00;30,00;122,00;20,00;6,00;78,00;114,00;15,00;10,00;20,00;15,00;0,00;5,00;10,00;40,00;5,00;0,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-06-30;54,00;0,00;15,00;5,00;64,00;132,00;48,00;15,00;72,00;99,00;9,00;10,00;20,00;5,00;5,00;10,00;10,00;49,00;15,00;0,00;9,82;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;34,00;0,00;5,00;5,00;44,00;140,00;28,00;6,18;49,45;89,64;15,45;0,00;19,00;15,00;5,00;14,00;5,00;34,00;19,00;4,86;14,57;0,00;5,00;0,00;0,00;0,00;5,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;100,00;0,00;5,00;5,00;30,00;144,00;74,00;0,00;39,39;39,39;6,06;5,00;0,00;5,00;0,00;35,00;25,00;30,00;10,00;0,00;14,63;0,00;5,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;40,00;0,00;15,00;10,00;76,00;200,00;74,00;15,38;46,15;101,54;15,38;10,00;10,00;10,00;10,00;15,00;25,00;50,00;5,00;0,00;4,71;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;63,00;0,00;10,00;10,00;52,00;132,10;89,42;0,00;63,00;120,00;15,00;10,00;10,00;10,00;10,00;26,00;26,00;47,00;10,00;0,00;4,85;0,00;5,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;78,00;0,00;5,00;0,00;57,00;150,00;52,00;15,00;57,00;117,00;27,00;16,00;47,00;10,00;0,00;26,00;31,00;41,00;26,00;0,00;9,75;0,00;21,00;0,00;0,00;10,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;56,00;0,00;31,00;5,00;46,00;102,00;46,00;5,89;70,74;144,42;8,84;10,00;41,00;0,00;0,00;15,00;10,00;46,00;5,00;0,00;4,87;4,87;5,00;0,00;0,00;5,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;51,00;0,00;31,00;5,00;51,00;97,92;61,20;6,00;72,00;300,00;15,00;15,00;26,00;5,00;5,00;46,00;10,00;41,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;0,00;15,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;58,00;0,00;5,00;0,00;43,00;120,00;58,00;6,11;39,68;174,00;9,16;10,00;15,00;0,00;0,00;19,00;0,00;58,00;5,00;0,00;14,50;0,00;5,00;5,00;14,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;41,00;0,00;9,00;5,00;23,00;89,81;44,90;0,00;35,14;41,00;17,57;9,00;5,00;18,00;0,00;9,00;14,00;18,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;53,00;0,00;18,00;9,00;18,00;35,33;39,26;2,94;17,67;29,44;2,94;4,00;18,00;9,00;0,00;31,00;4,00;13,00;9,00;0,00;0,00;0,00;13,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;35,00;0,00;13,00;4,00;18,00;46,67;17,50;8,75;26,25;43,75;0,00;0,00;0,00;9,00;0,00;18,00;9,00;27,00;0,00;0,00;4,67;4,67;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;45,00;0,00;27,00;5,00;18,00;69,55;14,32;0,00;21,00;54,00;3,00;5,00;0,00;5,00;0,00;9,00;5,00;14,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;36,00;0,00;18,00;23,00;18,00;32,00;14,00;9,00;30,00;63,00;0,00;0,00;0,00;9,00;0,00;4,00;4,00;22,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;45,00;0,00;9,00;0,00;18,00;49,09;40,91;0,00;12,00;39,00;0,00;9,00;5,00;5,00;5,00;18,00;4,00;22,00;18,00;0,00;0,00;4,74;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-10-13;18,00;0,00;9,00;4,00;4,00;22,00;18,00;0,00;18,00;30,00;0,00;0,00;9,00;4,00;4,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;39,00;0,00;26,00;4,00;0,00;45,16;26,68;3,00;3,00;51,00;0,00;0,00;4,00;0,00;0,00;0,00;9,00;9,00;9,00;4,88;4,88;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;18,00;0,00;4,00;0,00;9,00;8,00;30,00;3,00;12,00;27,00;3,00;0,00;4,00;0,00;4,00;13,00;4,00;31,00;0,00;0,00;5,14;5,14;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;17,00;0,00;9,00;4,00;4,00;20,78;35,89;2,83;2,83;19,83;2,83;4,00;4,00;4,00;0,00;13,00;4,00;9,00;4,00;0,00;4,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;26,00;0,00;13,00;4,00;9,00;30,00;34,00;0,00;2,89;11,56;0,00;4,00;9,00;4,00;0,00;0,00;9,00;22,00;0,00;0,00;4,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;30,00;0,00;17,00;4,00;13,00;26,00;22,00;0,00;9,00;18,00;0,00;0,00;4,00;9,00;0,00;4,00;0,00;9,00;0,00;0,00;16,15;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;29,00;0,00;8,00;0,00;8,00;25,13;19,33;2,90;2,90;11,60;2,90;4,00;0,00;0,00;0,00;8,00;4,00;13,00;0,00;0,00;41,08;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;31,00;0,00;9,00;4,00;0,00;41,33;26,87;0,00;9,30;31,00;9,30;0,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00;0,00;97,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2019-12-08;28,00;0,00;14,00;5,00;5,00;36,00;0,00;0,00;9,33;18,67;0,00;0,00;0,00;0,00;0,00;9,00;5,00;5,00;0,00;0,00;78,91;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;9,00;0,00;9,00;4,00;4,00;20,25;15,75;0,00;12,00;39,00;0,00;9,00;0,00;0,00;0,00;13,00;4,00;13,00;0,00;0,00;69,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;19,00;0,00;10,00;10,00;10,00;40,11;10,56;0,00;15,83;15,83;9,50;5,00;14,00;0,00;0,00;19,00;5,00;14,00;0,00;4,75;123,50;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;24,00;0,00;0,00;0,00;5,00;38,00;20,00;0,00;15,00;48,00;9,00;10,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;18,00;4,00;0,00;13,00;22,00;66,00;30,00;0,00;27,00;30,00;9,00;9,00;0,00;0,00;0,00;13,00;4,00;13,00;4,00;0,00;41,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;53,00;0,00;20,00;12,00;29,00;67,27;20,38;0,00;11,78;23,56;0,00;0,00;0,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;36,00;0,00;20,00;0,00;32,00;56,00;40,00;3,00;21,00;45,00;3,00;8,00;4,00;4,00;4,00;0,00;12,00;20,00;8,00;0,00;4,80;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;17,00;0,00;13,00;0,00;17,00;70,13;31,88;0,00;17,00;28,33;2,83;8,00;13,00;0,00;0,00;13,00;0,00;38,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;25,00;0,00;17,00;4,00;13,00;55,77;25,00;0,00;31,25;34,38;9,38;4,00;0,00;8,00;8,00;17,00;4,00;17,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;29,00;0,00;8,00;17,00;17,00;56,07;11,60;0,00;8,70;20,30;0,00;4,00;4,00;4,00;8,00;8,00;0,00;13,00;4,00;0,00;0,00;4,83;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;12,00;0,00;12,00;8,00;25,00;42,00;20,00;0,00;12,00;33,00;9,00;0,00;4,00;4,00;0,00;12,00;0,00;12,00;0,00;0,00;4,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;29,00;0,00;12,00;8,00;21,00;60,07;24,86;0,00;25,78;25,78;3,22;4,00;8,00;4,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;20,00;0,00;12,00;8,00;12,00;48,00;20,00;0,00;8,57;37,14;2,86;4,00;0,00;0,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;24,00;0,00;8,00;8,00;8,00;24,00;8,00;0,00;0,00;12,00;3,00;16,00;8,00;4,00;0,00;4,00;4,00;8,00;0,00;0,00;7,20;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;23,00;0,00;12,00;0,00;4,00;31,36;20,91;0,00;0,00;2,88;8,63;8,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;0,00;7,00;0,00;11,00;18,00;8,00;0,00;8,00;0,00;0,00;4,00;11,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;11,00;0,00;0,00;0,00;4,00;19,80;0,00;0,00;11,00;5,50;0,00;0,00;4,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;4,40;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;8,00;0,00;8,00;0,00;4,00;26,00;8,00;0,00;10,67;8,00;0,00;16,00;4,00;0,00;4,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;4,00;4,00;4,00;19,00;4,00;0,00;4,00;1,00;1,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;7,00;0,00;4,00;0,00;7,00;22,75;0,00;0,00;3,50;17,50;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;4,67;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;7,00;0,00;4,00;0,00;4,00;19,25;3,50;0,00;3,50;3,50;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;0,00;0,00;0,00;4,00;26,00;0,00;0,00;16,00;4,00;0,00;0,00;4,00;7,00;0,00;7,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-05-10;4,00;0,00;0,00;0,00;4,00;14,00;8,00;0,00;4,00;8,00;0,00;7,00;0,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;0,00;4,00;0,00;4,00;17,00;4,00;0,00;3,00;1,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;8,00;0,00;12,00;0,00;16,00;32,00;12,00;0,00;10,67;16,00;2,67;4,00;4,00;0,00;0,00;12,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;7,00;0,00;0,00;0,00;7,00;29,75;7,00;0,00;7,00;21,00;3,50;7,00;0,00;0,00;0,00;0,00;7,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;15,00;0,00;4,00;0,00;4,00;27,86;15,00;0,00;12,00;21,00;3,00;0,00;4,00;0,00;0,00;11,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;16,00;0,00;4,00;0,00;16,00;48,00;12,00;12,80;12,80;16,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;8,00;0,00;0,00;11,43;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;34,00;0,00;4,00;0,00;0,00;42,00;12,00;0,00;9,27;21,64;3,09;8,00;0,00;4,00;0,00;8,00;4,00;4,00;8,00;0,00;4,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;21,00;0,00;8,00;4,00;17,00;29,40;16,80;12,00;9,00;42,00;0,00;0,00;17,00;0,00;0,00;21,00;4,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;13,00;0,00;13,00;4,00;17,00;56,33;23,83;3,25;13,00;45,50;3,25;9,00;9,00;0,00;4,00;9,00;9,00;9,00;0,00;5,20;0,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;13,00;0,00;4,00;0,00;13,00;53,86;24,14;0,00;9,75;42,25;3,25;13,00;9,00;4,00;9,00;22,00;0,00;9,00;4,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;46,00;0,00;5,00;0,00;9,00;40,00;14,00;9,20;42,93;61,33;15,33;9,00;23,00;0,00;0,00;5,00;9,00;9,00;0,00;0,00;4,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;18,00;0,00;0,00;0,00;28,00;78,00;10,00;0,00;18,00;42,00;18,00;9,00;14,00;5,00;0,00;9,00;5,00;14,00;0,00;0,00;13,50;0,00;9,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;18,00;0,00;0,00;5,00;14,00;60,00;18,00;0,00;36,00;45,00;18,00;14,00;5,00;9,00;5,00;5,00;5,00;18,00;0,00;0,00;0,00;4,50;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;31,00;0,00;4,00;0,00;14,00;48,44;34,88;0,00;9,30;55,80;12,40;9,00;9,00;0,00;5,00;4,00;9,00;9,00;9,00;9,54;0,00;0,00;0,00;0,00;4,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-08-16;33,00;0,00;0,00;0,00;14,00;33,00;43,31;6,00;18,00;87,00;15,00;9,00;14,00;0,00;0,00;14,00;9,00;19,00;9,00;0,00;0,00;5,08;5,00;0,00;0,00;5,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;31,00;0,00;9,00;5,00;14,00;65,88;17,44;0,00;18,60;46,50;0,00;5,00;27,00;5,00;0,00;0,00;13,00;4,00;0,00;0,00;4,77;0,00;5,00;5,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;18,00;0,00;0,00;0,00;13,00;22,00;8,00;3,00;3,00;54,00;0,00;4,00;13,00;4,00;4,00;0,00;4,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;13,00;0,00;0,00;0,00;4,00;16,71;20,43;3,25;19,50;19,50;55,25;0,00;0,00;4,00;0,00;9,00;0,00;4,00;9,00;0,00;5,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;21,00;0,00;0,00;0,00;9,00;32,45;24,82;3,00;3,00;30,00;3,00;4,00;4,00;4,00;0,00;0,00;4,00;8,00;4,00;0,00;4,67;0,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;25,00;0,00;4,00;4,00;4,00;20,83;4,17;3,13;0,00;18,75;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;7,50;5,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
