Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-03-15;13,00;188,50;201,50;143,00;130,00;173,33;13,00;290,33;104,00;58,50;91,00;227,50;45,50;650,00;143,00;39,00;52,00;85,80;2,60;34,67;34,67;24,56;6,00;6,00;13,00;6,00;6,00;6,00;0,00;13,00;0,00;3,00
2020-03-22;3,00;192,00;186,00;96,00;108,00;99,00;0,00;126,00;21,00;27,00;42,00;72,00;15,00;177,00;45,00;57,00;51,00;54,00;3,00;19,50;25,50;13,50;6,00;19,00;3,00;0,00;0,00;6,00;6,00;6,00;0,00;3,00
2020-03-29;6,00;156,00;150,00;72,00;90,00;84,00;0,00;72,00;24,00;36,00;42,00;108,00;18,00;168,00;48,00;30,00;20,00;34,00;10,00;16,50;28,50;25,50;13,00;16,00;0,00;10,00;3,00;0,00;6,00;6,00;3,00;0,00
2020-04-05;14,00;161,00;168,00;91,00;63,00;94,50;0,00;63,00;14,00;37,33;37,33;126,00;56,00;168,00;140,00;21,00;30,33;53,67;2,33;26,60;23,80;2,80;11,00;28,00;7,00;4,00;0,00;0,00;4,00;11,00;0,00;0,00
2020-04-12;17,00;127,50;153,00;68,00;119,00;153,00;0,00;72,25;51,00;39,67;39,67;164,33;28,33;141,67;102,00;62,33;9,71;63,14;9,71;10,82;10,82;21,64;7,00;10,00;7,00;10,00;3,00;3,00;3,00;3,00;0,00;0,00
2020-04-19;3,00;84,00;108,00;60,00;72,00;90,00;0,00;45,00;27,00;15,00;27,00;51,00;9,00;66,00;57,00;15,00;33,00;75,00;9,00;0,00;33,00;10,50;3,00;7,00;10,00;7,00;3,00;0,00;3,00;7,00;0,00;7,00
2020-04-26;13,00;91,00;117,00;71,50;58,50;117,00;0,00;91,00;43,33;26,00;52,00;117,00;26,00;117,00;117,00;32,50;36,40;62,40;2,60;18,78;18,78;13,00;6,00;0,00;6,00;3,00;0,00;3,00;0,00;6,00;0,00;0,00
2020-05-03;10,00;170,00;170,00;110,00;130,00;120,00;3,33;80,00;36,67;40,00;45,00;90,00;15,00;75,00;105,00;20,00;37,50;50,00;7,50;12,86;18,57;25,71;7,00;16,00;10,00;7,00;3,00;0,00;3,00;3,00;0,00;0,00
2020-05-10;7,00;133,00;140,00;91,00;91,00;105,00;3,50;63,00;24,50;63,00;42,00;161,00;21,00;133,00;112,00;28,00;28,00;56,00;18,67;22,75;22,75;15,75;3,00;13,00;10,00;10,00;3,00;6,00;3,00;3,00;0,00;0,00
2020-05-17;27,00;171,00;144,00;189,00;144,00;96,43;0,00;50,14;38,57;37,80;64,80;172,80;27,00;189,00;162,00;40,50;81,00;54,00;9,82;16,50;40,50;21,00;3,00;10,00;0,00;7,00;3,00;7,00;0,00;10,00;3,00;3,00
2020-05-24;30,00;127,50;165,00;165,00;172,50;105,00;0,00;90,00;41,25;72,00;54,00;120,00;36,00;114,00;144,00;48,00;37,50;37,50;12,50;16,50;61,50;34,50;17,00;20,00;0,00;3,00;3,00;7,00;0,00;7,00;0,00;0,00
2020-05-31;7,00;140,00;133,00;245,00;84,00;150,50;3,50;52,50;73,50;105,00;98,00;217,00;35,00;266,00;280,00;49,00;81,67;49,00;11,67;22,75;57,75;61,25;7,00;13,00;10,00;7,00;7,00;7,00;0,00;3,00;0,00;0,00
2020-06-07;23,00;260,67;184,00;283,67;138,00;138,00;11,50;99,67;92,00;149,50;46,00;253,00;28,75;258,75;184,00;57,50;99,67;81,78;17,89;23,00;33,73;39,87;39,00;42,00;7,00;3,00;13,00;13,00;0,00;16,00;7,00;3,00
2020-06-14;59,00;286,57;185,43;387,71;236,00;90,47;3,93;74,73;82,60;123,36;80,45;193,09;45,89;308,11;288,44;91,78;88,50;73,75;9,83;22,69;42,36;42,36;29,00;26,00;6,00;3,00;10,00;0,00;6,00;10,00;13,00;0,00
2020-06-21;25,00;225,00;150,00;425,00;225,00;112,50;16,67;154,17;83,33;193,75;118,75;193,75;62,50;281,25;262,50;137,50;85,00;65,00;22,50;51,56;46,88;48,44;14,00;24,00;10,00;10,00;3,00;7,00;3,00;17,00;3,00;0,00
2020-06-28;64,00;296,00;128,00;528,00;248,00;150,59;11,29;112,94;75,29;256,00;75,64;197,82;76,80;313,60;275,20;166,40;93,54;83,69;24,62;43,16;46,14;56,56;30,00;20,00;7,00;20,00;13,00;7,00;0,00;13,00;17,00;0,00
2020-07-05;76,00;422,22;228,00;658,67;320,89;201,40;0,00;106,40;72,20;244,29;65,14;266,00;76,00;392,67;323,00;177,33;58,84;85,81;34,32;44,71;38,75;44,71;31,00;38,00;7,00;24,00;7,00;7,00;3,00;17,00;3,00;3,00
2020-07-12;92,00;510,18;175,64;828,00;342,91;164,83;3,83;237,67;107,33;293,25;80,50;287,50;79,73;306,67;306,67;184,00;59,68;74,59;29,84;54,90;43,03;65,29;44,00;15,00;7,00;15,00;15,00;55,00;11,00;33,00;11,00;4,00
2020-07-19;100,00;441,67;191,67;741,67;341,67;142,31;0,00;84,62;134,62;311,11;83,33;294,44;56,25;418,75;300,00;218,75;73,17;56,10;21,95;40,30;22,39;52,24;33,00;26,00;0,00;11,00;18,00;15,00;4,00;18,00;0,00;7,00
2020-07-26;66,00;330,00;165,00;767,25;371,25;143,65;3,88;69,88;73,76;258,50;88,00;209,00;66,00;408,00;240,00;174,00;102,67;58,67;14,67;57,20;29,33;54,27;11,00;29,00;4,00;0,00;18,00;11,00;0,00;18,00;0,00;0,00
2020-08-02;70,00;376,25;236,25;743,75;306,25;190,56;3,89;116,67;108,89;263,85;91,54;193,85;76,36;445,45;324,55;178,18;77,24;65,17;33,79;47,66;40,21;29,79;37,00;26,00;7,00;15,00;11,00;4,00;0,00;22,00;7,00;0,00
2020-08-09;79,00;324,78;210,67;509,11;342,33;154,24;7,52;105,33;109,10;191,86;84,64;259,57;91,15;437,54;255,23;188,38;125,91;86,41;14,81;32,79;43,23;56,64;21,00;36,00;14,00;7,00;7,00;0,00;7,00;14,00;4,00;0,00
2020-08-16;58,00;389,43;207,14;389,43;207,14;104,40;7,73;73,47;104,40;266,80;121,80;237,80;103,11;464,00;296,44;225,56;91,83;67,67;21,75;53,54;47,59;58,00;32,00;29,00;7,00;22,00;18,00;4,00;4,00;7,00;4,00;4,00
2020-08-23;51,00;348,50;212,50;382,50;221,00;153,00;3,92;43,15;90,23;192,67;85,00;260,67;57,38;439,88;286,88;191,25;85,00;53,43;24,29;28,50;28,50;48,00;40,00;72,00;0,00;0,00;0,00;7,00;4,00;15,00;4,00;0,00
2020-08-30;14,00;154,00;196,00;322,00;154,00;115,50;7,00;70,00;77,00;228,67;88,67;140,00;35,00;525,00;329,00;217,00;60,67;51,33;14,00;7,00;43,40;26,60;22,00;25,00;4,00;25,00;7,00;7,00;7,00;18,00;4,00;7,00
2020-09-06;22,00;176,00;205,33;366,67;132,00;106,33;0,00;47,67;128,33;231,00;88,00;220,00;44,00;572,00;308,00;183,33;85,56;58,67;7,33;7,33;49,87;67,47;14,00;25,00;18,00;0,00;7,00;4,00;4,00;4,00;0,00;0,00
2020-09-13;15,00;180,00;187,50;300,00;150,00;153,75;0,00;71,25;97,50;90,00;90,00;120,00;75,00;487,50;322,50;180,00;117,50;52,50;2,50;28,50;28,50;51,00;7,00;22,00;0,00;0,00;7,00;4,00;0,00;11,00;4,00;0,00
2020-09-20;14,00;140,00;189,00;154,00;140,00;105,00;3,50;115,50;108,50;51,33;70,00;126,00;49,00;385,00;217,00;154,00;88,67;51,33;9,33;9,80;7,00;43,40;0,00;18,00;0,00;4,00;4,00;4,00;4,00;11,00;0,00;0,00
2020-09-27;21,00;154,00;182,00;161,00;119,00;129,50;3,50;115,50;28,00;89,25;84,00;210,00;28,00;406,00;161,00;168,00;133,00;65,33;9,33;10,50;54,00;28,50;4,00;21,00;4,00;4,00;4,00;0,00;0,00;11,00;0,00;0,00
2020-10-04;29,00;145,00;174,00;101,50;94,25;116,00;0,00;87,00;36,25;92,80;104,40;237,80;11,60;295,80;116,00;110,20;108,75;53,17;7,25;7,25;42,05;14,50;0,00;4,00;0,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-10-11;15,00;150,00;180,00;90,00;82,50;112,50;0,00;60,00;52,50;45,00;60,00;200,00;30,00;277,50;112,50;127,50;97,50;35,00;12,50;3,00;27,00;30,00;0,00;19,00;4,00;4,00;0,00;0,00;4,00;15,00;0,00;0,00
2020-10-18;26,00;112,67;190,67;104,00;121,33;96,57;0,00;92,86;37,14;57,20;46,80;130,00;13,00;149,50;91,00;52,00;70,20;31,20;7,80;3,06;7,65;18,35;7,00;4,00;7,00;7,00;0,00;0,00;0,00;11,00;0,00;4,00
2020-10-25;43,00;137,60;232,20;77,40;154,80;93,82;0,00;93,82;23,45;21,50;32,25;166,63;12,29;98,29;92,14;30,71;45,39;43,00;7,17;10,38;22,24;14,83;0,00;4,00;4,00;4,00;0,00;4,00;4,00;7,00;4,00;0,00
2020-11-01;13,00;84,50;117,00;19,50;84,50;91,00;4,33;73,67;47,67;52,00;45,50;130,00;19,50;71,50;234,00;26,00;31,20;33,80;7,80;2,89;21,67;2,89;0,00;6,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2020-11-08;4,00;128,00;192,00;48,00;96,00;60,00;0,00;72,00;20,00;16,00;20,00;120,00;12,00;72,00;64,00;20,00;40,00;68,00;4,00;14,00;20,00;4,00;7,00;11,00;7,00;11,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;7,00;140,00;147,00;49,00;154,00;63,00;3,50;70,00;49,00;63,00;98,00;182,00;21,00;91,00;245,00;42,00;39,67;30,33;2,33;30,80;16,80;26,60;4,00;11,00;0,00;4,00;0,00;4,00;0,00;11,00;4,00;0,00
2020-11-22;4,00;120,00;152,00;48,00;88,00;88,00;0,00;84,00;52,00;16,00;16,00;92,00;12,00;36,00;44,00;28,00;40,00;112,00;4,00;4,00;34,00;24,00;11,00;0,00;0,00;4,00;4,00;0,00;7,00;4,00;0,00;0,00
2020-11-29;14,00;105,00;140,00;70,00;70,00;49,00;0,00;56,00;35,00;14,00;37,33;149,33;14,00;105,00;84,00;28,00;46,67;37,33;16,33;12,60;12,60;26,60;0,00;14,00;4,00;7,00;0,00;0,00;0,00;11,00;4,00;0,00
2020-12-06;14,00;161,00;154,00;77,00;91,00;87,50;7,00;101,50;56,00;28,00;49,00;231,00;14,00;105,00;105,00;35,00;25,67;35,00;2,33;7,78;32,67;7,78;10,00;7,00;7,00;0,00;0,00;3,00;0,00;10,00;0,00;0,00
2020-12-13;18,00;126,00;144,00;63,00;90,00;57,60;0,00;72,00;32,40;54,00;42,00;150,00;24,00;60,00;72,00;48,00;36,00;51,43;2,57;3,00;13,50;7,50;3,00;10,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00
2020-12-20;12,00;144,00;240,00;108,00;132,00;92,00;4,00;60,00;48,00;36,00;30,00;198,00;18,00;102,00;102,00;90,00;31,20;62,40;4,80;7,50;36,00;21,00;8,00;12,00;8,00;0,00;0,00;0,00;0,00;8,00;4,00;0,00
2020-12-27;12,00;276,00;240,00;120,00;204,00;100,00;0,00;36,00;44,00;48,00;60,00;168,00;6,00;144,00;96,00;90,00;45,60;33,60;4,80;0,00;12,00;19,50;4,00;11,00;0,00;8,00;0,00;0,00;0,00;8,00;4,00;0,00
2021-01-03;14,00;133,00;140,00;56,00;119,00;84,00;0,00;168,00;49,00;35,00;63,00;189,00;28,00;133,00;91,00;70,00;46,67;49,00;9,33;7,78;32,67;3,11;0,00;28,00;3,00;0,00;3,00;0,00;3,00;0,00;3,00;3,00
2021-01-10;7,00;154,00;182,00;49,00;84,00;87,50;3,50;157,50;35,00;70,00;56,00;189,00;14,00;126,00;91,00;70,00;44,33;44,33;2,33;9,80;9,80;7,00;10,00;34,00;7,00;7,00;7,00;7,00;0,00;3,00;3,00;0,00
2021-01-17;10,00;170,00;220,00;60,00;120,00;86,67;0,00;216,67;36,67;20,00;40,00;150,00;15,00;85,00;45,00;35,00;47,50;40,00;2,50;15,71;0,00;22,86;7,00;10,00;3,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2021-01-24;17,00;119,00;204,00;59,50;153,00;119,00;0,00;68,00;34,00;45,33;39,67;192,67;11,33;85,00;85,00;62,33;46,14;36,43;7,29;6,18;24,73;24,73;10,00;10,00;7,00;0,00;3,00;3,00;7,00;7,00;0,00;0,00
2021-01-31;7,00;147,00;140,00;42,00;91,00;101,50;3,50;59,50;21,00;49,00;28,00;203,00;28,00;133,00;98,00;49,00;37,33;53,67;7,00;15,40;19,60;9,80;0,00;13,00;3,00;3,00;0,00;7,00;3,00;0,00;3,00;0,00
2021-02-07;10,00;160,00;270,00;100,00;130,00;76,67;0,00;83,33;26,67;30,00;50,00;145,00;35,00;95,00;40,00;25,00;35,00;42,50;7,50;10,00;20,00;0,00;7,00;3,00;3,00;7,00;0,00;7,00;0,00;10,00;0,00;3,00
2021-02-14;11,00;209,00;154,00;121,00;187,00;95,33;11,00;62,33;18,33;44,00;71,50;154,00;11,00;71,50;77,00;33,00;35,75;63,25;8,25;11,00;18,86;18,86;10,00;14,00;0,00;3,00;0,00;3,00;0,00;24,00;0,00;3,00
2021-02-21;21,00;210,00;241,50;105,00;136,50;92,40;0,00;121,80;21,00;31,50;78,75;168,00;21,00;84,00;84,00;42,00;26,25;36,75;2,63;21,00;21,00;13,50;0,00;17,00;14,00;10,00;3,00;3,00;0,00;14,00;0,00;0,00
2021-02-28;10,00;200,00;200,00;90,00;170,00;73,33;6,67;70,00;26,67;45,00;30,00;200,00;10,00;130,00;70,00;35,00;37,50;52,50;7,50;10,00;20,00;22,86;7,00;48,00;3,00;0,00;3,00;0,00;0,00;7,00;0,00;3,00
2021-03-07;17,00;170,00;144,50;76,50;170,00;85,00;0,00;72,25;38,25;39,67;79,33;221,00;17,00;85,00;85,00;68,00;43,71;38,86;2,43;24,73;13,91;21,64;10,00;7,00;3,00;3,00;0,00;7,00;0,00;17,00;0,00;0,00
2021-03-14;10,00;140,00;140,00;110,00;160,00;56,67;0,00;96,67;40,00;30,00;50,00;210,00;25,00;80,00;70,00;55,00;40,00;40,00;7,50;25,00;28,33;10,00;6,00;6,00;3,00;0,00;0,00;6,00;6,00;10,00;0,00;0,00
2021-03-21;14,00;119,00;119,00;56,00;91,00;49,00;0,00;66,50;28,00;35,00;49,00;308,00;14,00;133,00;112,00;49,00;14,00;30,33;7,00;18,67;21,78;21,78;0,00;3,00;7,00;3,00;0,00;0,00;3,00;3,00;0,00;3,00
2021-03-28;15,00;135,00;97,50;67,50;120,00;93,75;0,00;60,00;33,75;30,00;40,00;265,00;15,00;135,00;135,00;52,50;27,50;30,00;15,00;12,00;7,50;4,50;4,00;19,00;0,00;4,00;4,00;8,00;8,00;0,00;4,00;4,00
2021-04-04;32,00;160,00;128,00;56,00;144,00;104,00;0,00;88,00;64,00;26,67;48,00;234,67;19,20;108,80;128,00;44,80;34,46;39,38;7,38;2,91;20,36;10,18;11,00;21,00;0,00;0,00;0,00;7,00;7,00;28,00;0,00;4,00
2021-04-11;17,00;161,50;204,00;76,50;144,50;114,75;0,00;102,00;38,25;34,00;39,67;153,00;17,00;119,00;85,00;17,00;17,00;34,00;7,29;7,73;13,91;13,91;10,00;7,00;3,00;7,00;0,00;0,00;7,00;3,00;3,00;0,00
2021-04-18;28,00;121,33;186,67;65,33;177,33;60,00;0,00;108,00;48,00;44,80;44,80;162,40;21,00;126,00;77,00;21,00;61,09;45,82;7,64;3,11;21,78;7,78;7,00;17,00;0,00;3,00;3,00;14,00;10,00;17,00;7,00;0,00
2021-04-25;14,00;147,00;133,00;112,00;133,00;52,50;3,50;87,50;56,00;35,00;42,00;238,00;21,00;112,00;98,00;49,00;58,33;42,00;9,33;24,89;14,00;10,89;7,00;14,00;3,00;7,00;3,00;0,00;0,00;3,00;0,00;0,00
2021-05-02;10,00;190,00;210,00;130,00;170,00;70,00;3,33;123,33;60,00;45,00;55,00;150,00;15,00;90,00;95,00;40,00;47,50;42,50;0,00;12,86;28,57;21,43;3,00;20,00;3,00;7,00;0,00;7,00;0,00;7,00;0,00;0,00
2021-05-09;31,00;124,00;147,25;162,75;224,75;127,88;3,88;205,38;46,50;62,00;62,00;186,00;24,80;173,60;136,40;55,80;76,31;50,08;19,08;16,24;36,90;13,29;7,00;14,00;3,00;7,00;7,00;0,00;3,00;7,00;0,00;0,00
2021-05-16;40,00;168,00;144,00;168,00;192,00;220,00;8,00;116,00;108,00;85,71;80,00;245,71;26,67;306,67;246,67;100,00;62,50;62,50;12,50;5,93;23,70;13,33;16,00;30,00;7,00;3,00;7,00;0,00;7,00;26,00;3,00;10,00
2021-05-23;21,00;154,00;133,00;133,00;217,00;142,80;8,40;151,20;138,60;120,75;105,00;299,25;21,00;427,00;252,00;91,00;105,00;39,67;2,33;39,00;34,50;10,50;24,00;52,00;3,00;0,00;7,00;0,00;3,00;42,00;0,00;0,00
2021-05-30;48,00;256,00;160,00;192,00;256,00;166,15;11,08;118,15;77,54;96,00;112,00;325,33;12,00;420,00;270,00;120,00;84,00;36,00;7,20;25,50;37,50;55,50;11,00;22,00;7,00;4,00;7,00;7,00;7,00;22,00;11,00;0,00
2021-06-06;46,00;283,67;145,67;260,67;337,33;222,33;7,67;99,67;111,17;115,00;103,50;322,00;72,29;499,43;184,00;98,57;96,84;48,42;7,26;20,77;41,55;92,00;25,00;18,00;4,00;4,00;14,00;11,00;0,00;21,00;0,00;7,00
2021-06-13;43,00;292,40;137,60;258,00;378,40;230,64;3,91;132,91;152,45;80,63;96,75;327,88;49,14;356,29;196,57;92,14;106,24;37,94;22,76;38,55;60,79;38,55;29,00;14,00;4,00;18,00;11,00;11,00;7,00;14,00;0,00;0,00
2021-06-20;79,00;410,80;165,90;331,80;402,90;225,71;0,00;142,95;94,05;118,50;146,71;417,57;42,54;419,31;249,15;109,38;108,63;83,94;14,81;53,66;50,68;68,57;21,00;18,00;7,00;18,00;7,00;11,00;7,00;32,00;4,00;4,00
2021-06-27;68,00;459,00;221,00;442,00;459,00;200,22;3,78;109,56;86,89;170,00;141,67;408,00;61,82;340,00;302,91;129,82;102,00;53,43;2,43;14,78;60,61;75,39;25,00;32,00;4,00;7,00;4,00;7,00;4,00;25,00;0,00;0,00
2021-07-04;44,00;484,00;158,40;528,00;484,00;245,67;0,00;128,33;58,67;154,00;148,50;429,00;56,57;465,14;345,71;138,29;105,11;73,33;17,11;44,00;101,20;36,67;37,00;15,00;0,00;7,00;18,00;11,00;7,00;18,00;7,00;7,00
2021-07-11;37,00;436,60;111,00;355,20;273,80;251,60;11,10;85,10;62,90;163,86;121,57;470,43;61,67;493,33;302,17;185,00;88,80;56,73;27,13;51,80;122,84;66,60;45,00;22,00;7,00;11,00;11,00;7,00;11,00;11,00;0,00;0,00
2021-07-18;68,00;382,50;136,00;263,50;408,00;283,33;3,78;94,44;41,56;198,33;102,00;413,67;49,45;476,00;259,64;197,82;111,71;58,29;7,29;51,74;68,00;47,30;24,00;20,00;8,00;8,00;4,00;8,00;0,00;28,00;12,00;0,00
2021-07-25;70,00;446,25;166,25;288,75;376,25;213,89;0,00;136,11;46,67;183,08;129,23;387,69;57,27;464,55;337,27;152,73;123,10;60,34;31,38;11,91;77,45;77,45;23,00;27,00;4,00;12,00;16,00;8,00;8,00;23,00;4,00;0,00
2021-08-01;94,00;487,09;170,91;213,64;384,55;262,42;3,92;129,25;86,17;243,29;165,88;370,47;87,73;532,67;313,33;150,40;239,95;94,00;14,84;43,27;128,32;55,21;16,00;31,00;0,00;8,00;8,00;8,00;12,00;19,00;4,00;4,00
2021-08-08;24,00;488,00;168,00;368,00;320,00;232,00;4,00;140,00;72,00;210,00;132,00;360,00;60,00;492,00;270,00;144,00;129,60;72,00;26,40;52,50;105,00;52,50;16,00;32,00;4,00;20,00;24,00;0,00;0,00;24,00;8,00;8,00
2021-08-15;59,00;505,71;151,71;227,57;345,57;224,20;7,87;110,13;70,80;182,36;155,55;380,82;72,11;511,33;386,78;190,11;105,71;81,13;24,58;42,78;85,55;47,20;31,00;27,00;8,00;8,00;8,00;12,00;23,00;16,00;4,00;12,00
2021-08-22;61,00;496,71;226,57;357,29;427,00;217,31;3,81;95,31;80,06;188,55;160,82;349,36;73,20;542,90;420,90;134,20;124,44;75,64;12,20;16,37;65,46;49,10;16,00;32,00;4,00;12,00;4,00;12,00;4,00;28,00;12,00;0,00
2021-08-29;45,00;459,00;288,00;333,00;477,00;247,50;11,25;142,50;116,25;129,38;129,38;421,88;38,57;565,71;276,43;154,29;140,00;95,00;25,00;28,50;73,50;82,50;16,00;33,00;0,00;4,00;12,00;0,00;8,00;41,00;4,00;4,00
2021-09-05;58,00;505,43;331,43;364,57;439,14;282,27;0,00;131,47;112,13;220,40;139,20;406,00;64,44;438,22;380,22;219,11;105,91;100,87;30,26;53,54;78,82;60,97;16,00;37,00;4,00;8,00;0,00;8,00;4,00;8,00;4,00;8,00
2021-09-12;57,00;675,86;342,00;382,71;464,14;254,60;3,80;140,60;159,60;228,00;176,70;433,20;50,67;380,00;285,00;164,67;89,22;94,17;29,74;21,00;73,50;85,50;12,00;53,00;8,00;24,00;4,00;4,00;0,00;12,00;8,00;0,00
2021-09-19;71,00;686,33;394,44;410,22;481,22;236,67;11,83;169,61;138,06;185,69;109,23;436,92;83,91;361,45;387,27;193,64;124,86;83,24;12,24;16,27;57,69;41,42;25,00;33,00;17,00;8,00;4,00;4,00;0,00;29,00;4,00;8,00
2021-09-26;35,00;875,00;358,75;420,00;455,00;299,44;0,00;167,22;105,00;175,00;145,83;490,00;64,17;280,00;338,33;140,00;100,00;25,00;20,00;35,00;65,63;53,96;12,00;20,00;4,00;12,00;8,00;8,00;0,00;16,00;0,00;0,00
2021-10-03;54,00;478,29;293,14;324,00;331,71;300,86;7,71;146,57;223,71;270,00;135,00;426,60;108,00;372,00;336,00;144,00;105,55;149,73;9,82;18,00;84,00;63,00;24,00;6,00;9,00;12,00;3,00;6,00;6,00;18,00;12,00;0,00
2021-10-10;50,00;566,67;250,00;391,67;308,33;280,77;3,85;126,92;238,46;394,44;111,11;461,11;137,50;375,00;268,75;156,25;187,50;85,00;25,00;32,35;76,47;38,24;22,00;25,00;14,00;8,00;8,00;3,00;11,00;11,00;3,00;3,00
2021-10-17;67,00;485,75;226,13;385,25;343,38;253,11;3,72;160,06;197,28;435,50;117,25;379,67;146,18;268,00;280,18;158,36;136,48;116,63;7,44;34,24;53,60;43,18;19,00;27,00;13,00;5,00;0,00;8,00;3,00;5,00;3,00;5,00
2021-10-24;38,00;433,20;250,80;266,00;342,00;216,60;3,80;133,00;167,20;374,57;92,29;325,71;164,67;247,00;329,33;133,00;119,07;98,80;2,53;21,28;85,12;54,72;11,00;24,00;13,00;3,00;8,00;5,00;3,00;5,00;3,00;0,00
2021-10-31;19,00;503,50;256,50;351,50;361,00;228,00;0,00;125,40;209,00;348,33;107,67;380,00;133,00;361,00;278,67;190,00;123,50;123,50;7,13;28,50;47,50;44,33;13,00;18,00;16,00;0,00;5,00;3,00;3,00;13,00;0,00;3,00
2021-11-07;8,00;384,00;224,00;200,00;248,00;208,00;4,00;132,00;168,00;408,00;136,00;472,00;128,00;264,00;256,00;160,00;144,00;114,67;8,00;32,00;28,80;33,60;3,00;21,00;13,00;11,00;8,00;0,00;5,00;5,00;3,00;0,00
2021-11-14;29,00;367,33;261,00;193,33;299,67;140,86;4,14;136,71;153,29;243,60;104,40;359,60;98,60;191,40;162,40;98,60;82,17;89,42;4,83;13,74;53,42;42,74;10,00;13,00;5,00;5,00;3,00;10,00;0,00;13,00;0,00;3,00
2021-11-21;13,00;227,50;175,50;71,50;162,50;147,33;0,00;177,67;208,00;195,00;58,50;390,00;91,00;156,00;110,50;130,00;88,40;80,60;5,20;13,00;47,13;30,88;8,00;15,00;5,00;0,00;13,00;5,00;3,00;10,00;3,00;3,00
