Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-09-06;14,00;0,00;0,00;0,00;56,00;0,00;28,00;168,00;0,00;0,00;0,00;105,00;175,00;140,00;14,00;0,00;420,00;0,00;0,00;63,00;0,00;0,00;0,00;102,67;0,00;0,00;14,00;0,00;0,00;0,00;0,00;46,67;0,00;60,67;0,00;105,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;57,00;28,50;28,50;0,00;85,50;0,00;0,00;182,40;11,40;0,00;0,00;122,14;81,43;66,50;0,00;9,50;342,00;0,00;0,00;88,67;0,00;0,00;44,05;129,55;28,50;0,00;0,00;0,00;57,00;0,00;0,00;197,31;0,00;41,65;0,00;13,15;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;42,00;21,00;0,00;0,00;252,00;10,50;0,00;168,00;0,00;0,00;16,80;134,40;84,00;115,50;0,00;0,00;388,50;0,00;0,00;96,00;0,00;13,13;0,00;112,88;13,13;14,00;0,00;0,00;0,00;0,00;0,00;105,00;0,00;55,26;0,00;13,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;42,00;0,00;21,00;0,00;168,00;10,50;0,00;199,50;0,00;0,00;16,80;58,80;134,40;147,00;0,00;42,00;189,00;0,00;0,00;66,00;0,00;0,00;0,00;42,00;28,88;0,00;0,00;0,00;0,00;0,00;0,00;92,40;0,00;68,53;0,00;13,26;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;0,00;0,00;0,50;0,00;2,00;0,00;0,00;9,00;1,00;2,00;0,00;8,00;25,00;6,00;0,00;0,00;12,00;0,00;0,00;23,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;6,00;0,00;6,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;29,00;29,00;0,00;14,50;116,00;0,00;0,00;203,00;0,00;0,00;0,00;67,67;193,33;38,67;0,00;0,00;125,67;0,00;11,60;110,20;0,00;0,00;0,00;15,82;15,82;0,00;0,00;0,00;0,00;0,00;0,00;53,86;0,00;0,00;0,00;15,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;15,00;0,00;0,00;0,00;60,00;0,00;30,00;90,00;0,00;0,00;0,00;37,50;135,00;60,00;0,00;15,00;195,00;0,00;0,00;90,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00
2020-10-25;14,00;28,00;14,00;0,00;56,00;0,00;0,00;70,00;14,00;0,00;0,00;35,00;49,00;56,00;0,00;0,00;182,00;0,00;0,00;77,00;0,00;0,00;11,67;11,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;74,67;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;25,00;12,50;25,00;12,50;75,00;0,00;0,00;37,50;0,00;0,00;0,00;50,00;50,00;33,33;0,00;0,00;41,67;0,00;0,00;37,50;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37,50;0,00;13,64;0,00;13,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;0,00;0,50;0,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;20,00;0,00;0,00;13,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;0,00;0,00;0,00;0,00;3,00;0,00;0,00;8,00;0,00;0,00;0,00;3,00;15,00;8,00;0,00;1,00;7,00;0,00;0,00;9,00;0,00;0,00;0,00;16,00;5,00;0,00;0,00;0,00;0,00;3,00;0,00;10,00;0,00;6,00;0,00;13,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;14,00;28,00;0,00;14,00;84,00;0,00;0,00;84,00;0,00;14,00;0,00;49,00;147,00;98,00;0,00;56,00;98,00;0,00;0,00;112,00;0,00;0,00;0,00;14,00;30,80;0,00;0,00;0,00;0,00;0,00;0,00;88,67;0,00;30,33;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;0,00;0,00;1,00;0,00;3,00;2,00;0,00;8,00;0,00;0,00;0,00;6,00;19,00;1,00;0,00;3,00;6,00;0,00;0,00;36,00;0,00;0,00;5,00;32,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;25,00;0,00;19,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;14,00;28,00;0,00;0,00;84,00;14,00;14,00;70,00;14,00;0,00;0,00;77,00;112,00;98,00;14,00;56,00;140,00;0,00;0,00;273,00;0,00;0,00;0,00;30,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;158,67;0,00;42,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;14,00;0,00;14,00;0,00;84,00;14,00;0,00;28,00;0,00;0,00;0,00;21,00;77,00;56,00;0,00;14,00;112,00;0,00;14,00;168,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;16,00;16,00;32,00;0,00;160,00;0,00;0,00;192,00;0,00;0,00;0,00;56,00;176,00;64,00;0,00;16,00;112,00;0,00;0,00;325,33;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00;0,00;116,00;0,00;16,00;0,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;15,00;0,00;0,00;0,00;210,00;0,00;0,00;300,00;0,00;0,00;15,00;67,50;225,00;45,00;0,00;112,50;225,00;0,00;15,00;255,00;0,00;0,00;0,00;72,50;42,50;0,00;0,00;0,00;0,00;0,00;0,00;105,00;0,00;42,86;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;27,00;27,00;0,00;0,00;108,00;0,00;0,00;256,50;13,50;18,00;0,00;81,00;81,00;90,00;0,00;27,00;135,00;0,00;0,00;175,50;0,00;0,00;0,00;39,27;12,27;0,00;0,00;0,00;0,00;0,00;0,00;54,00;0,00;27,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;27,00;0,00;0,00;0,00;189,00;0,00;0,00;216,00;0,00;0,00;0,00;99,00;135,00;351,00;0,00;0,00;144,00;0,00;0,00;189,00;0,00;0,00;0,00;27,00;13,50;0,00;0,00;0,00;13,00;0,00;0,00;54,00;0,00;27,00;0,00;13,50;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;0,00;26,00;0,00;52,00;0,00;0,00;117,00;13,00;0,00;0,00;58,50;97,50;351,00;0,00;13,00;156,00;13,00;0,00;650,00;0,00;0,00;0,00;93,60;26,00;0,00;0,00;0,00;0,00;13,00;0,00;208,00;0,00;78,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;91,00;0,00;0,00;0,00;151,67;0,00;34,13;125,13;0,00;0,00;0,00;148,91;115,82;141,56;0,00;10,11;161,78;0,00;0,00;188,07;0,00;0,00;13,00;39,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;53,00;0,00;26,50;0,00;53,00;0,00;0,00;116,60;0,00;0,00;0,00;53,00;106,00;53,00;0,00;0,00;95,40;13,25;0,00;185,50;0,00;0,00;0,00;37,86;12,62;0,00;0,00;13,00;13,00;0,00;0,00;53,00;0,00;26,50;0,00;13,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;41,00;0,00;20,50;0,00;369,00;10,25;0,00;133,25;0,00;16,40;0,00;90,20;139,40;143,50;10,25;41,00;123,00;0,00;0,00;191,33;0,00;0,00;0,00;53,81;25,63;0,00;0,00;0,00;27,00;0,00;0,00;54,67;0,00;54,67;0,00;68,33;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;14,00;14,00;14,00;0,00;140,00;0,00;0,00;84,00;0,00;0,00;0,00;35,00;77,00;56,00;14,00;14,00;154,00;0,00;14,00;105,00;14,00;0,00;14,00;58,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;0,00;28,00;14,00;28,00;14,00;28,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;27,00;0,00;0,00;0,00;54,00;0,00;13,50;189,00;0,00;0,00;0,00;72,00;99,00;27,00;9,00;27,00;63,00;0,00;0,00;114,75;0,00;0,00;0,00;12,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;54,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;14,00;0,00;28,00;0,00;56,00;0,00;0,00;196,00;0,00;0,00;0,00;21,00;119,00;70,00;0,00;42,00;196,00;0,00;0,00;91,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;42,00;0,00;14,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;13,00;0,00;0,00;0,00;104,00;0,00;0,00;208,00;0,00;0,00;13,00;39,00;117,00;52,00;0,00;13,00;208,00;13,00;0,00;149,50;0,00;0,00;0,00;39,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;0,00;0,00;0,50;0,00;3,00;0,00;0,00;7,00;1,00;0,00;0,00;4,00;13,00;4,00;0,00;3,00;5,00;2,00;0,00;20,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;17,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;54,00;0,00;0,00;0,00;54,00;10,80;0,00;32,40;0,00;0,00;0,00;27,00;72,00;43,20;0,00;43,20;108,00;0,00;12,00;132,00;0,00;0,00;0,00;12,86;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;13,50;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;15,00;0,00;15,00;0,00;90,00;0,00;0,00;75,00;0,00;0,00;0,00;52,50;90,00;22,50;0,00;15,00;67,50;0,00;0,00;180,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;14,00;0,00;14,00;0,00;56,00;0,00;0,00;56,00;0,00;0,00;0,00;35,00;91,00;42,00;0,00;14,00;98,00;0,00;14,00;63,00;0,00;0,00;0,00;75,60;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;44,33;0,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;0,00;0,00;0,50;0,00;2,00;0,00;0,00;9,00;1,00;0,00;0,00;3,00;12,00;4,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;10,00;5,00;0,00;13,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;14,00;0,00;14,00;0,00;28,00;0,00;0,00;70,00;0,00;0,00;0,00;35,00;42,00;56,00;0,00;0,00;518,00;0,00;0,00;28,00;0,00;0,00;14,00;44,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;28,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;14,00;0,00;0,00;14,00;84,00;0,00;0,00;98,00;0,00;0,00;0,00;35,00;42,00;56,00;0,00;0,00;280,00;0,00;0,00;14,00;0,00;0,00;0,00;58,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;0,00;42,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;13,00;0,00;0,00;0,00;26,00;0,00;0,00;91,00;0,00;0,00;0,00;52,00;156,00;52,00;0,00;0,00;234,00;0,00;0,00;110,50;0,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;0,00;0,00;1,00;0,00;2,00;0,00;0,00;9,00;0,00;0,00;0,00;6,00;9,00;5,00;0,00;0,00;16,00;0,00;0,00;6,00;0,00;0,00;5,00;21,00;0,00;13,00;0,00;27,00;13,00;0,00;0,00;6,00;0,00;0,00;0,00;18,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;13,00;0,00;13,00;0,00;26,00;0,00;0,00;156,00;0,00;0,00;0,00;32,50;58,50;39,00;0,00;0,00;325,00;0,00;0,00;65,00;0,00;0,00;0,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;0,00;36,83;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;14,00;0,00;14,00;14,00;56,00;0,00;0,00;280,00;0,00;0,00;0,00;21,00;112,00;154,00;0,00;14,00;406,00;0,00;0,00;154,00;0,00;0,00;0,00;103,60;0,00;0,00;0,00;0,00;0,00;0,00;28,00;102,67;0,00;42,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
