Semaine;London (GB);Paris (FR);Amsterdam (NL);Barcelona (ES);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);stanbul (TR);Budapest (HU);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-03-15;51,00;34,00;7,29;7,29;0,50;13,00;5,00;5,00;10,00;5,00;2,00;2,00;1,00;6,00;4,00;0,50;6,00;1,00;5,00;3,00;3,00;0,00;3,00;1,00;0,50;1,00;0,50;0,00;0,00;2,00;0,50;0,00
2020-03-22;34,00;24,29;4,86;7,29;0,50;10,00;2,00;3,00;7,00;2,00;3,00;2,00;1,00;6,00;3,00;1,00;1,00;1,00;5,00;4,00;4,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,00;2,00;0,00;0,00
2020-03-29;26,00;28,36;7,09;4,73;0,00;3,00;3,00;2,00;9,00;4,00;3,00;2,00;0,00;4,00;1,00;0,50;3,00;1,00;6,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,00;3,00;0,00;0,00
2020-04-05;34,00;21,86;4,86;4,86;0,00;5,00;1,00;2,00;6,00;3,00;2,00;1,00;0,50;3,00;1,00;1,00;1,00;1,00;3,00;7,00;2,00;0,00;0,50;0,00;1,00;1,00;0,00;0,50;0,00;3,00;0,50;0,00
2020-04-12;21,00;21,00;4,67;7,00;0,50;9,00;1,00;3,00;4,00;4,00;2,00;3,00;1,00;5,00;2,00;1,00;2,00;1,00;3,00;6,00;3,00;0,50;0,50;0,00;0,50;1,00;0,00;1,00;0,00;2,00;0,00;0,00
2020-04-19;30,00;22,50;5,00;2,50;0,00;7,00;2,00;6,00;8,00;4,00;1,00;3,00;1,00;4,00;1,00;1,00;2,00;2,00;5,00;2,00;2,00;0,50;0,50;0,50;1,00;0,00;0,00;0,50;0,50;3,00;0,00;0,00
2020-04-26;27,00;17,18;2,45;4,91;0,00;6,00;2,00;5,00;6,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;3,00;0,50;4,00;4,00;4,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-05-03;32,00;19,69;4,92;7,38;0,00;8,00;2,00;3,00;8,00;4,00;2,00;2,00;1,00;5,00;2,00;2,00;3,00;1,00;5,00;3,00;4,00;0,00;1,00;0,50;0,50;0,00;0,00;0,50;0,00;2,00;0,00;0,50
2020-05-10;32,00;24,62;7,38;4,92;0,00;5,00;2,00;4,00;6,00;2,00;1,00;1,00;0,50;2,00;2,00;1,00;3,00;1,00;3,00;2,00;3,00;0,00;1,00;1,00;1,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00
2020-05-17;27,00;24,55;7,36;14,73;0,00;5,00;3,00;5,00;6,00;5,00;1,00;3,00;1,00;6,00;4,00;0,00;1,00;1,00;5,00;3,00;3,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;2,00;0,00;0,50
2020-05-24;32,00;22,15;4,92;12,31;0,00;5,00;4,00;4,00;7,00;3,00;3,00;2,00;1,00;5,00;3,00;1,00;3,00;1,00;3,00;1,00;4,00;1,00;0,00;1,00;1,00;0,50;0,50;1,00;0,00;2,00;0,00;0,00
2020-05-31;31,00;23,85;4,77;7,15;0,50;9,00;4,00;2,00;6,00;3,00;1,00;2,00;1,00;3,00;2,00;1,00;3,00;1,00;4,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,00;2,00;0,50;0,00
2020-06-07;24,00;24,00;4,80;7,20;0,00;5,00;3,00;3,00;7,00;4,00;2,00;1,00;0,50;4,00;2,00;1,00;5,00;1,00;4,00;3,00;3,00;1,00;1,00;1,00;1,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2020-06-14;26,00;28,60;7,80;15,60;0,50;9,00;3,00;4,00;8,00;5,00;2,00;3,00;0,50;8,00;1,00;2,00;6,00;1,00;4,00;4,00;4,00;0,50;1,00;0,50;2,00;0,00;0,50;0,00;0,50;2,00;0,00;0,50
2020-06-21;19,00;23,75;9,50;11,88;0,50;7,00;6,00;7,00;5,00;3,00;2,00;3,00;0,50;7,00;4,00;0,50;2,00;2,00;4,00;2,00;4,00;0,50;1,00;0,00;1,00;0,50;1,00;0,50;1,00;3,00;0,00;1,00
2020-06-28;26,00;26,00;4,73;9,45;0,50;10,00;5,00;6,00;5,00;6,00;2,00;5,00;3,00;7,00;3,00;2,00;5,00;3,00;5,00;2,00;6,00;1,00;0,50;1,00;2,00;2,00;0,50;0,50;0,50;2,00;0,50;0,00
2020-07-05;28,00;25,67;4,67;11,67;0,00;11,00;4,00;5,00;9,00;7,00;6,00;3,00;2,00;5,00;3,00;1,00;4,00;2,00;4,00;2,00;7,00;2,00;1,00;0,00;3,00;0,50;1,00;1,00;0,00;2,00;0,50;0,50
2020-07-12;28,00;35,00;7,00;16,33;0,00;11,00;6,00;6,00;8,00;21,00;5,00;7,00;1,00;8,00;2,00;1,00;3,00;2,00;4,00;4,00;2,00;1,00;2,00;1,00;2,00;0,50;0,00;2,00;1,00;3,00;0,00;0,50
2020-07-19;21,00;28,00;11,67;11,67;0,50;11,00;5,00;5,00;7,00;9,00;3,00;8,00;1,00;10,00;3,00;2,00;4,00;2,00;8,00;3,00;5,00;1,00;2,00;1,00;1,00;0,00;0,50;2,00;0,50;1,00;0,00;0,00
2020-07-26;30,00;35,00;12,50;12,50;0,00;8,00;3,00;4,00;7,00;4,00;5,00;5,00;0,50;10,00;3,00;1,00;3,00;3,00;7,00;2,00;2,00;0,00;0,50;1,00;1,00;1,00;0,00;3,00;0,50;2,00;0,50;0,00
2020-08-02;30,00;30,00;11,54;11,54;0,00;11,00;6,00;9,00;8,00;6,00;4,00;9,00;1,00;11,00;5,00;3,00;4,00;1,00;9,00;3,00;5,00;0,00;2,00;0,50;2,00;0,50;1,00;1,00;0,50;4,00;0,50;0,00
2020-08-09;25,00;42,50;10,00;17,50;0,50;11,00;6,00;9,00;9,00;4,00;5,00;6,00;1,00;9,00;4,00;2,00;4,00;2,00;7,00;2,00;11,00;2,00;2,00;0,00;2,00;1,00;0,00;0,50;0,50;2,00;0,00;1,00
2020-08-16;37,00;29,60;12,33;12,33;0,00;6,00;9,00;6,00;11,00;8,00;3,00;5,00;0,50;7,00;3,00;2,00;4,00;3,00;11,00;6,00;5,00;2,00;2,00;0,00;2,00;1,00;0,00;0,50;0,50;3,00;0,00;0,50
2020-08-23;40,00;35,00;12,50;7,50;0,50;5,00;6,00;7,00;9,00;6,00;5,00;5,00;0,50;3,00;4,00;2,00;2,00;0,00;11,00;2,00;2,00;1,00;1,00;0,00;3,00;0,50;0,00;0,00;0,50;1,00;0,50;0,00
2020-08-30;34,00;29,14;12,14;7,29;0,00;7,00;4,00;6,00;8,00;3,00;2,00;5,00;0,50;7,00;3,00;1,00;4,00;0,50;9,00;1,00;5,00;0,00;1,00;0,50;1,00;1,00;0,50;0,50;1,00;2,00;1,00;0,50
2020-09-06;40,00;25,00;10,00;10,00;0,00;6,00;5,00;8,00;6,00;4,00;2,00;5,00;0,50;5,00;5,00;1,00;1,00;1,00;6,00;3,00;2,00;0,00;1,00;1,00;1,00;0,50;0,00;1,00;0,00;2,00;0,00;0,00
2020-09-13;43,00;23,89;7,17;7,17;0,00;6,00;3,00;5,00;9,00;5,00;1,00;7,00;2,00;3,00;4,00;0,50;2,00;2,00;7,00;1,00;4,00;1,00;2,00;0,50;1,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00
2020-09-20;31,00;42,92;9,54;7,15;1,00;7,00;2,00;6,00;9,00;5,00;5,00;5,00;0,00;3,00;3,00;2,00;4,00;1,00;5,00;2,00;3,00;1,00;2,00;1,00;1,00;1,00;1,00;0,50;0,00;2,00;0,50;0,00
2020-09-27;28,00;35,64;7,64;7,64;0,00;9,00;3,00;7,00;5,00;6,00;2,00;6,00;2,00;2,00;3,00;0,00;2,00;1,00;6,00;2,00;5,00;0,50;1,00;0,00;2,00;0,50;0,50;1,00;0,50;3,00;0,00;0,00
2020-10-04;29,00;33,83;7,25;7,25;0,00;6,00;3,00;6,00;5,00;7,00;1,00;2,00;0,50;4,00;1,00;1,00;3,00;1,00;4,00;3,00;3,00;0,50;1,00;0,00;1,00;0,50;0,00;1,00;0,50;1,00;0,00;0,50
2020-10-11;26,00;26,00;2,36;7,09;0,00;7,00;1,00;5,00;7,00;4,00;0,50;2,00;2,00;5,00;4,00;0,50;2,00;2,00;5,00;2,00;3,00;0,00;2,00;1,00;0,00;0,50;0,00;0,50;0,50;1,00;0,00;0,50
2020-10-18;25,00;30,00;5,00;7,50;0,50;8,00;2,00;2,00;10,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;2,00;1,00;4,00;3,00;2,00;0,50;1,00;0,50;1,00;0,50;0,00;1,00;0,00;1,00;0,00;0,00
2020-10-25;25,00;37,50;5,00;5,00;0,00;5,00;2,00;5,00;5,00;4,00;1,00;2,00;0,50;3,00;2,00;1,00;4,00;0,00;3,00;9,00;4,00;0,00;2,00;0,00;2,00;0,50;0,00;0,50;0,50;1,00;0,00;0,00
2020-11-01;26,00;96,91;4,73;2,36;0,00;8,00;0,50;1,00;6,00;4,00;3,00;8,00;0,00;3,00;2,00;0,00;1,00;2,00;3,00;5,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-11-08;24,00;33,60;4,80;4,80;0,50;7,00;1,00;4,00;8,00;5,00;2,00;3,00;1,00;3,00;1,00;0,00;1,00;1,00;3,00;3,00;3,00;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00
2020-11-15;30,00;20,00;5,00;5,00;0,00;8,00;3,00;3,00;5,00;5,00;0,50;3,00;0,50;3,00;2,00;1,00;2,00;0,50;3,00;4,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50
2020-11-22;25,00;27,50;5,00;2,50;0,00;6,00;1,00;2,00;6,00;4,00;0,50;2,00;2,00;3,00;2,00;0,00;1,00;1,00;2,00;3,00;2,00;0,50;2,00;0,00;1,00;0,50;0,00;0,00;0,50;3,00;0,00;0,00
2020-11-29;26,00;26,00;4,73;7,09;1,00;5,00;2,00;18,00;6,00;3,00;1,00;4,00;1,00;3,00;2,00;1,00;2,00;1,00;6,00;2,00;1,00;1,00;0,50;0,50;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00
2020-12-06;31,00;26,23;4,77;2,38;0,00;7,00;3,00;6,00;5,00;4,00;3,00;1,00;1,00;3,00;1,00;1,00;3,00;1,00;6,00;3,00;3,00;0,00;1,00;1,00;0,50;0,50;0,50;0,00;0,50;1,00;0,00;0,00
2020-12-13;40,00;25,00;5,00;5,00;0,00;6,00;2,00;3,00;3,00;3,00;2,00;2,00;1,00;2,00;2,00;1,00;3,00;1,00;2,00;1,00;4,00;0,50;1,00;0,50;1,00;0,50;0,00;0,50;0,00;1,00;0,50;0,00
2020-12-20;67,00;26,32;4,79;4,79;0,00;3,00;2,00;4,00;7,00;4,00;3,00;3,00;1,00;3,00;3,00;0,50;2,00;0,50;2,00;2,00;2,00;0,50;0,50;0,00;0,50;0,00;0,00;0,50;0,50;3,00;0,00;0,00
2020-12-27;30,00;30,00;7,50;7,50;0,50;4,00;4,00;5,00;7,00;6,00;2,00;4,00;0,00;3,00;2,00;0,50;3,00;1,00;3,00;3,00;2,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-01-03;29,00;29,00;9,67;7,25;0,00;17,00;3,00;4,00;6,00;4,00;2,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;3,00;3,00;6,00;0,50;2,00;0,00;0,00;0,50;0,00;0,50;0,00;1,00;0,00;0,00
2021-01-10;24,00;31,20;7,20;7,20;0,50;17,00;3,00;4,00;5,00;3,00;2,00;3,00;1,00;3,00;1,00;0,50;3,00;1,00;5,00;2,00;5,00;0,00;1,00;0,00;0,50;1,00;0,50;0,00;0,00;3,00;0,00;0,00
2021-01-17;23,00;28,11;5,11;5,11;0,00;14,00;2,00;6,00;7,00;4,00;2,00;3,00;1,00;5,00;2,00;0,50;2,00;1,00;2,00;1,00;4,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00
2021-01-24;25,00;25,00;5,00;7,50;0,00;10,00;1,00;3,00;8,00;6,00;3,00;1,00;0,00;2,00;0,50;0,50;2,00;1,00;2,00;4,00;5,00;0,50;0,50;0,00;1,00;0,50;0,00;0,50;0,00;4,00;0,00;0,50
2021-01-31;19,00;23,75;4,75;2,38;0,00;7,00;2,00;4,00;4,00;5,00;3,00;1,00;0,50;5,00;1,00;1,00;4,00;1,00;2,00;3,00;5,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-02-07;20,00;20,00;5,00;7,50;0,00;5,00;1,00;4,00;12,00;4,00;1,00;4,00;1,00;5,00;3,00;1,00;1,00;1,00;4,00;3,00;3,00;0,00;2,00;0,50;2,00;1,00;0,00;0,50;0,00;1,00;0,00;0,00
2021-02-14;24,00;21,60;7,20;4,80;0,00;6,00;1,00;5,00;8,00;5,00;1,00;2,00;1,00;6,00;1,00;1,00;2,00;1,00;3,00;3,00;3,00;0,50;1,00;0,00;1,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00
2021-02-21;21,00;23,63;5,25;5,25;0,00;9,00;1,00;4,00;6,00;5,00;1,00;3,00;1,00;5,00;3,00;1,00;3,00;1,00;2,00;2,00;13,00;1,00;0,50;0,00;0,50;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2021-02-28;25,00;22,50;5,00;7,50;0,00;7,00;4,00;1,00;6,00;4,00;1,00;2,00;0,50;7,00;2,00;1,00;1,00;1,00;2,00;2,00;4,00;1,00;1,00;0,50;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00
2021-03-07;26,00;26,00;4,73;4,73;0,00;8,00;2,00;5,00;4,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50;0,00;0,00
2021-03-14;27,00;24,55;2,45;7,36;0,00;8,00;3,00;1,00;4,00;6,00;1,00;2,00;1,00;4,00;1,00;0,50;1,00;2,00;3,00;3,00;3,00;0,50;0,50;0,00;1,00;1,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-03-21;24,00;21,60;7,20;4,80;0,00;11,00;2,00;5,00;7,00;7,00;1,00;1,00;1,00;4,00;4,00;0,50;2,00;2,00;3,00;3,00;4,00;0,50;1,00;0,50;1,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00
2021-03-28;29,00;16,92;7,25;7,25;0,50;8,00;3,00;4,00;3,00;5,00;1,00;1,00;0,00;6,00;2,00;1,00;3,00;1,00;3,00;1,00;3,00;1,00;1,00;1,00;1,00;0,50;0,00;0,50;0,50;3,00;0,00;0,00
2021-04-04;25,00;25,00;5,00;7,50;0,00;9,00;2,00;4,00;4,00;5,00;1,00;1,00;0,50;6,00;1,00;0,50;1,00;1,00;6,00;2,00;3,00;0,50;0,50;0,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00
2021-04-11;36,00;21,60;7,20;12,00;0,00;15,00;2,00;2,00;4,00;4,00;2,00;3,00;1,00;5,00;2,00;1,00;2,00;1,00;4,00;1,00;3,00;0,00;0,00;0,00;2,00;0,50;0,00;0,00;0,50;4,00;0,00;0,00
2021-04-18;26,00;21,27;4,73;7,09;0,00;7,00;5,00;2,00;5,00;4,00;2,00;4,00;0,50;5,00;3,00;1,00;1,00;1,00;3,00;1,00;4,00;0,50;1,00;0,00;2,00;1,00;0,50;1,00;0,00;1,00;0,00;0,50
2021-04-25;27,00;27,00;4,91;7,36;0,50;11,00;2,00;2,00;6,00;5,00;1,00;4,00;1,00;3,00;2,00;0,00;4,00;2,00;6,00;3,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-05-02;29,00;24,17;7,25;9,67;0,50;14,00;4,00;5,00;7,00;2,00;1,00;2,00;2,00;5,00;2,00;1,00;1,00;1,00;3,00;2,00;3,00;1,00;1,00;0,00;1,00;1,00;0,00;0,50;0,00;2,00;0,00;0,00
2021-05-09;29,00;21,75;4,83;9,67;0,00;9,00;4,00;2,00;6,00;3,00;3,00;2,00;0,50;7,00;2,00;1,00;2,00;2,00;5,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2021-05-16;21,00;28,00;7,00;11,67;0,00;11,00;4,00;4,00;6,00;3,00;3,00;4,00;0,50;5,00;3,00;65,00;3,00;1,00;5,00;3,00;5,00;2,00;47,00;1,00;1,00;1,00;0,50;0,50;0,00;6,00;0,00;0,00
2021-05-23;23,00;28,11;7,67;10,22;0,50;11,00;3,00;4,00;5,00;6,00;2,00;4,00;0,00;6,00;2,00;4,00;4,00;1,00;6,00;2,00;8,00;1,00;5,00;0,50;1,00;1,00;0,00;1,00;0,50;7,00;0,50;0,00
2021-05-30;31,00;47,69;7,15;16,69;0,00;12,00;7,00;3,00;6,00;3,00;3,00;3,00;0,50;9,00;4,00;1,00;5,00;2,00;5,00;3,00;6,00;1,00;2,00;0,50;2,00;1,00;0,50;0,00;0,00;2,00;0,00;0,00
2021-06-06;28,00;39,67;7,00;14,00;0,00;12,00;6,00;4,00;7,00;6,00;2,00;4,00;0,50;10,00;4,00;1,00;3,00;1,00;4,00;1,00;6,00;0,50;2,00;1,00;1,00;1,00;0,50;1,00;0,50;3,00;0,00;0,50
2021-06-13;42,00;37,06;12,35;22,24;1,00;12,00;5,00;2,00;10,00;7,00;3,00;4,00;0,50;10,00;5,00;3,00;5,00;3,00;7,00;3,00;8,00;1,00;2,00;0,50;1,00;1,00;0,50;0,00;0,50;1,00;0,00;0,00
2021-06-20;34,00;41,29;9,71;19,43;0,50;15,00;9,00;4,00;9,00;5,00;4,00;5,00;1,00;11,00;3,00;1,00;3,00;2,00;9,00;5,00;6,00;3,00;3,00;1,00;3,00;1,00;0,00;1,00;0,50;3,00;0,00;0,00
2021-06-27;24,00;40,80;12,00;19,20;0,00;13,00;6,00;8,00;7,00;5,00;5,00;6,00;0,00;10,00;4,00;1,00;5,00;3,00;11,00;3,00;4,00;2,00;1,00;1,00;3,00;2,00;0,50;1,00;0,00;5,00;0,00;0,00
2021-07-04;31,00;33,38;11,92;19,08;0,00;16,00;8,00;5,00;12,00;8,00;5,00;6,00;1,00;9,00;5,00;1,00;6,00;3,00;9,00;4,00;6,00;2,00;2,00;0,50;4,00;0,00;0,00;0,50;1,00;2,00;0,00;0,50
2021-07-11;36,00;43,20;9,60;12,00;1,00;10,00;7,00;6,00;12,00;5,00;3,00;6,00;0,00;8,00;4,00;2,00;4,00;3,00;8,00;2,00;4,00;0,50;3,00;0,00;1,00;0,50;1,00;0,00;0,00;3,00;0,00;0,00
2021-07-18;24,00;43,20;9,60;16,80;0,00;12,00;5,00;5,00;9,00;6,00;3,00;9,00;0,50;5,00;3,00;1,00;6,00;2,00;11,00;3,00;9,00;2,00;3,00;0,00;2,00;2,00;1,00;0,00;0,50;3,00;0,00;0,00
2021-07-25;30,00;40,00;12,50;17,50;0,50;11,00;5,00;3,00;11,00;6,00;6,00;6,00;0,00;9,00;5,00;3,00;7,00;3,00;9,00;4,00;5,00;2,00;3,00;0,50;2,00;1,00;0,50;2,00;0,00;3,00;0,00;0,50
2021-08-01;21,00;47,25;13,13;18,38;0,00;13,00;5,00;8,00;10,00;7,00;5,00;7,00;2,00;8,00;5,00;1,00;5,00;5,00;7,00;2,00;7,00;1,00;3,00;1,00;2,00;0,50;2,00;0,50;1,00;2,00;1,00;0,50
2021-08-08;29,00;72,50;12,08;21,75;0,50;11,00;10,00;9,00;14,00;7,00;7,00;10,00;2,00;12,00;3,00;3,00;7,00;5,00;12,00;6,00;12,00;3,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-08-15;28,00;49,00;21,00;16,33;0,50;15,00;9,00;8,00;14,00;5,00;6,00;6,00;1,00;6,00;7,00;3,00;6,00;3,00;9,00;2,00;7,00;0,50;2,00;0,50;3,00;0,50;0,50;1,00;0,50;4,00;0,00;0,50
2021-08-22;30,00;62,50;15,00;17,50;0,50;15,00;5,00;12,00;14,00;5,00;7,00;15,00;1,00;5,00;5,00;2,00;6,00;3,00;9,00;4,00;7,00;0,50;3,00;0,00;3,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00
2021-08-29;25,00;62,50;20,00;20,00;0,00;21,00;4,00;9,00;13,00;7,00;10,00;7,00;2,00;7,00;7,00;4,00;5,00;4,00;11,00;3,00;9,00;2,00;3,00;0,00;2,00;2,00;0,00;1,00;0,00;3,00;0,00;0,00
2021-09-05;32,00;64,00;19,69;19,69;0,00;21,00;6,00;11,00;11,00;6,00;6,00;10,00;0,50;7,00;6,00;3,00;4,00;4,00;10,00;6,00;7,00;2,00;3,00;1,00;2,00;1,00;0,50;1,00;0,00;3,00;0,00;0,00
2021-09-12;33,00;63,64;16,50;14,14;0,00;21,00;8,00;11,00;8,00;8,00;9,00;10,00;1,00;8,00;5,00;3,00;5,00;2,00;9,00;6,00;11,00;1,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;3,00;0,00;0,50
2021-09-19;37,00;69,07;14,80;14,80;1,00;25,00;7,00;11,00;12,00;7,00;6,00;9,00;2,00;4,00;6,00;3,00;7,00;1,00;5,00;2,00;8,00;2,00;3,00;0,00;3,00;0,50;0,00;1,00;0,50;1,00;0,00;0,00
2021-09-26;41,00;79,59;19,29;21,71;0,50;23,00;7,00;11,00;18,00;11,00;11,00;12,00;1,00;12,00;5,00;2,00;8,00;4,00;11,00;6,00;9,00;1,00;3,00;1,00;5,00;2,00;1,00;1,00;0,50;2,00;0,00;0,50
2021-10-03;39,00;68,25;19,50;19,50;0,50;16,00;7,00;14,00;13,00;10,00;16,00;9,00;2,00;7,00;8,00;1,00;4,00;2,00;9,00;4,00;10,00;0,50;2,00;0,50;3,00;0,50;0,50;1,00;1,00;3,00;1,00;0,00
2021-10-10;35,00;72,50;20,00;15,00;1,00;15,00;10,00;12,00;16,00;6,00;19,00;8,00;3,00;5,00;5,00;2,00;8,00;2,00;10,00;3,00;8,00;1,00;3,00;1,00;1,00;2,00;0,50;0,50;0,50;2,00;0,50;0,00
2021-10-17;34,00;77,71;19,43;17,00;0,50;21,00;13,00;13,00;16,00;7,00;19,00;9,00;2,00;7,00;6,00;1,00;7,00;2,00;10,00;6,00;11,00;1,00;2,00;0,50;3,00;1,00;0,00;1,00;0,00;3,00;0,50;0,50
2021-10-24;30,00;80,00;17,50;15,00;0,50;16,00;11,00;17,00;14,00;7,00;20,00;14,00;2,00;7,00;7,00;2,00;6,00;2,00;12,00;3,00;9,00;2,00;2,00;0,50;2,00;1,00;0,50;1,00;1,00;3,00;0,50;0,00
2021-10-31;33,00;235,71;18,86;14,14;0,00;18,00;7,00;17,00;14,00;7,00;21,00;12,00;3,00;5,00;6,00;3,00;7,00;1,00;14,00;10,00;12,00;0,00;3,00;0,50;1,00;1,00;0,00;1,00;0,00;3,00;0,00;0,50
2021-11-07;34,00;94,71;21,86;17,00;1,00;13,00;11,00;18,00;11,00;6,00;22,00;11,00;3,00;5,00;7,00;2,00;7,00;2,00;7,00;80,00;10,00;1,00;3,00;0,50;2,00;1,00;0,00;0,50;0,50;4,00;0,00;0,00
2021-11-14;36,00;72,00;12,00;12,00;0,00;20,00;7,00;15,00;17,00;7,00;24,00;8,00;2,00;5,00;8,00;1,00;4,00;2,00;7,00;6,00;9,00;0,00;1,00;0,50;3,00;1,00;0,00;1,00;0,00;2,00;0,50;0,00
2021-11-21;35,00;65,00;15,00;17,50;0,50;19,00;5,00;12,00;16,00;7,00;20,00;2,00;2,00;7,00;5,00;1,00;5,00;2,00;3,00;5,00;8,00;0,50;2,00;0,00;1,00;1,00;0,00;1,00;0,00;2,00;0,00;0,00
