Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-05;96,00;45,00;63,00;45,00;3,00;72,00;51,00;12,00;9,00;27,00;21,00;63,00;24,00;3,00;3,00;42,00;0,00;107,87;15,10;23,73;30,20;0,00;21,00;9,00;3,00;6,00;12,00;0,00;45,00;15,00;9,00;12,00;0,00;0,00;9,00;3,00;0,00;15,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;73,00;32,00;61,00;29,00;9,00;38,00;15,00;15,00;20,00;23,00;29,00;29,00;35,00;3,00;26,00;6,00;0,00;105,21;8,59;35,43;17,18;0,00;6,00;0,00;0,00;9,00;23,00;3,00;44,00;26,00;15,00;3,00;0,00;6,00;6,00;0,00;0,00;15,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-01-19;100,00;47,00;22,00;41,00;9,00;53,00;34,00;12,00;6,00;22,00;9,00;19,00;44,00;0,00;16,00;13,00;6,00;90,32;0,00;31,18;18,28;0,00;19,00;6,00;0,00;6,00;16,00;0,00;53,00;19,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;16,00;0,00;3,00;3,00;0,00;0,00;0,00
2020-01-26;55,00;21,00;49,00;33,00;3,00;55,00;36,00;12,00;6,00;15,00;9,00;34,00;24,00;3,00;21,00;33,00;0,00;60,39;8,63;15,10;21,57;3,00;12,00;3,00;0,00;6,00;18,00;0,00;46,00;34,00;3,00;15,00;0,00;0,00;6,00;3,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;68,00;31,00;28,00;40,00;15,00;53,00;19,00;12,00;3,00;16,00;16,00;44,00;22,00;3,00;9,00;25,00;6,00;89,59;6,48;15,11;28,06;0,00;16,00;0,00;0,00;12,00;19,00;0,00;37,00;9,00;16,00;9,00;0,00;3,00;3,00;0,00;0,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00
2020-02-09;74,00;18,00;33,00;21,00;3,00;68,00;38,00;18,00;9,00;15,00;15,00;39,00;30,00;0,00;6,00;15,00;3,00;40,75;8,58;15,01;17,16;3,00;24,00;12,00;6,00;3,00;6,00;0,00;15,00;9,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;9,00;12,00;6,00;0,00;0,00;0,00;0,00
2020-02-16;89,00;45,00;36,00;33,00;9,00;24,00;50,00;18,00;9,00;27,00;9,00;36,00;36,00;3,00;9,00;30,00;6,00;97,58;5,36;26,81;26,81;3,00;3,00;12,00;3,00;6,00;6,00;0,00;36,00;27,00;6,00;3,00;0,00;6,00;6,00;6,00;0,00;9,00;6,00;3,00;0,00;0,00;3,00;0,00
2020-02-23;81,00;43,00;35,00;26,00;9,00;46,00;23,00;20,00;9,00;17,00;15,00;29,00;23,00;0,00;3,00;29,00;3,00;58,32;8,64;11,88;22,68;0,00;23,00;6,00;0,00;3,00;14,00;0,00;9,00;32,00;3,00;12,00;0,00;3,00;3,00;0,00;0,00;32,00;3,00;0,00;3,00;0,00;0,00;0,00
2020-03-01;56,00;32,00;53,00;23,00;18,00;47,00;26,00;15,00;3,00;21,00;9,00;35,00;41,00;6,00;3,00;12,00;0,00;61,38;3,23;15,08;11,85;0,00;0,00;12,00;0,00;6,00;0,00;0,00;21,00;18,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;57,00;40,00;43,00;29,00;65,00;43,00;20,00;11,00;37,00;6,00;92,00;26,00;3,00;9,00;37,00;6,00;102,13;3,23;11,83;20,43;0,00;11,00;9,00;0,00;6,00;9,00;0,00;40,00;20,00;17,00;6,00;0,00;0,00;3,00;0,00;0,00;11,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;23,00;20,00;11,00;11,00;11,00;34,00;17,00;6,00;3,00;11,00;6,00;23,00;11,00;0,00;3,00;6,00;0,00;37,24;3,29;10,95;8,76;0,00;6,00;3,00;0,00;0,00;3,00;0,00;11,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
