Semaine;Nice (FR);reta (SI);Agadir (MA);Djerba (TN);Corfu (GR);Santorini Island (GR);Faro (PT);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-26;53,00;0,00;13,00;0,00;26,00;86,37;5,89;0,00;27,18;107,36;27,18;7,00;20,00;20,00;0,00;7,00;33,00;27,00;13,00;0,00;13,25;0,00;13,00;0,00;7,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;40,00;0,00;7,00;7,00;26,00;122,00;6,00;0,00;20,00;78,67;13,33;13,00;26,00;13,00;7,00;20,00;13,00;7,00;13,00;0,00;0,00;6,67;7,00;0,00;0,00;13,00;0,00;7,00;13,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-08-09;26,00;0,00;0,00;6,00;19,00;88,00;34,00;0,00;26,00;93,05;19,16;7,00;52,00;7,00;7,00;13,00;7,00;13,00;7,00;6,50;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;7,00;0,00
2020-08-16;33,00;0,00;7,00;0,00;20,00;60,18;38,82;6,60;33,00;77,88;13,20;13,00;0,00;0,00;7,00;20,00;20,00;27,00;13,00;0,00;26,40;0,00;0,00;0,00;7,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;26,00;0,00;13,00;6,00;6,00;66,00;32,00;12,32;19,16;58,84;6,84;0,00;45,00;6,00;6,00;0,00;26,00;6,00;0,00;6,50;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;32,00;0,00;6,00;0,00;6,00;60,00;40,00;0,00;6,67;62,67;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;25,00;0,00;6,00;0,00;25,00;55,77;19,23;6,58;48,68;48,68;85,53;6,00;0,00;0,00;0,00;13,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;24,00;0,00;6,00;0,00;6,00;74,00;24,00;0,00;17,33;48,00;0,00;24,00;6,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;13,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-09-20;30,00;0,00;18,00;6,00;18,00;88,13;22,50;5,45;5,45;54,55;0,00;0,00;6,00;0,00;0,00;6,00;12,00;6,00;12,00;0,00;6,67;6,67;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;37,00;0,00;6,00;0,00;6,00;31,16;5,84;0,00;6,61;23,79;6,61;0,00;0,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;6,73;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;13,00;0,00;19,00;0,00;6,00;21,67;21,67;0,00;0,00;47,67;0,00;6,00;13,00;0,00;0,00;6,00;6,00;13,00;0,00;0,00;6,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00
2020-10-11;0,00;0,00;7,00;0,00;7,00;17,00;10,00;0,00;10,00;35,00;0,00;7,00;7,00;7,00;0,00;7,00;7,00;13,00;7,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;13,00;0,00;6,00;0,00;0,00;5,57;0,00;6,50;6,50;18,20;0,00;6,00;19,00;0,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00
2020-10-25;32,00;0,00;6,00;0,00;0,00;18,82;5,65;0,00;13,33;38,67;6,67;0,00;6,00;0,00;0,00;6,00;6,00;13,00;6,00;0,00;6,40;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;6,00;0,00;12,00;0,00;0,00;24,00;18,00;0,00;6,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;19,00;0,00;13,00;6,00;6,00;24,70;5,70;6,79;6,79;0,00;6,79;13,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;6,00;0,00;6,00;0,00;6,00;26,00;20,00;0,00;6,00;10,80;0,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;0,00;18,00;0,00;6,00;16,00;3,00;0,00;5,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;6,00;0,00;13,00;0,00;6,00;26,00;6,00;0,00;10,80;6,00;6,00;0,00;19,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;0,00;0,00;6,00;0,00;6,00;23,00;7,00;0,00;0,00;5,00;5,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;48,00;0,00;7,00;0,00;14,00;42,00;0,00;0,00;6,86;6,86;6,86;7,00;14,00;0,00;7,00;0,00;7,00;0,00;14,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;27,00;0,00;7,00;0,00;20,00;34,71;7,71;0,00;6,75;20,25;0,00;7,00;14,00;0,00;7,00;7,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;19,00;0,00;0,00;0,00;56,00;19,00;5,70;0,00;19,00;24,43;6,79;0,00;19,00;0,00;0,00;25,00;0,00;0,00;6,00;0,00;15,20;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;13,00;0,00;19,00;0,00;32,00;18,57;5,57;0,00;18,20;6,50;13,00;0,00;13,00;6,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;0,00;0,00;6,00;6,00;6,00;25,00;3,00;5,00;9,00;0,00;5,00;6,00;6,00;12,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;0,00;0,00;6,00;12,00;24,00;9,00;6,00;0,00;5,00;9,00;0,00;6,00;0,00;6,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;6,00;0,00;19,00;6,00;19,00;26,00;12,00;0,00;16,80;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;19,00;0,00;0,00;6,00;37,00;49,40;5,70;6,79;0,00;12,21;6,79;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;6,00;0,00;13,00;0,00;6,00;34,00;0,00;0,00;0,00;6,00;0,00;13,00;0,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;39,00;0,00;26,00;6,00;0,00;44,85;5,85;6,72;6,72;25,55;0,00;13,00;19,00;6,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;19,00;0,00;13,00;6,00;26,00;19,00;5,70;6,79;6,79;0,00;0,00;6,00;19,00;0,00;0,00;13,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;6,00;0,00;13,00;0,00;13,00;46,00;0,00;0,00;16,80;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;0,00;0,00;18,00;6,00;30,00;31,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;14,00;0,00;14,00;0,00;14,00;36,00;8,00;0,00;7,00;7,00;0,00;7,00;7,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;7,00;0,00;0,00;0,00;14,00;26,25;7,00;0,00;15,40;15,40;0,00;0,00;7,00;0,00;7,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;20,00;0,00;7,00;0,00;13,00;54,00;20,00;0,00;6,67;6,67;0,00;0,00;0,00;0,00;0,00;7,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;19,00;0,00;13,00;0,00;32,00;43,70;13,30;6,79;13,57;6,79;6,79;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;6,00;0,00;19,00;0,00;0,00;20,00;0,00;6,00;0,00;22,80;0,00;6,00;13,00;0,00;13,00;0,00;0,00;26,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;19,00;0,00;12,00;6,00;6,00;60,80;30,40;0,00;12,21;19,00;0,00;6,00;12,00;12,00;0,00;19,00;13,00;19,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;20,00;0,00;20,00;0,00;20,00;34,00;34,00;6,67;6,67;25,33;0,00;0,00;0,00;0,00;0,00;13,00;7,00;7,00;7,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00
2021-05-09;19,00;0,00;6,00;0,00;26,00;62,70;19,00;0,00;32,57;25,79;0,00;6,00;13,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,33;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;47,00;0,00;0,00;7,00;33,00;113,58;41,13;0,00;13,43;20,14;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;20,00;0,00;13,00;13,00;54,00;48,00;48,00;6,67;20,00;33,33;0,00;7,00;7,00;13,00;0,00;20,00;13,00;13,00;13,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;26,00;0,00;13,00;7,00;20,00;107,71;44,57;0,00;31,20;31,20;6,50;13,00;7,00;0,00;13,00;7,00;7,00;20,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;41,00;0,00;14,00;0,00;14,00;89,81;41,00;0,00;34,17;76,53;0,00;14,00;14,00;14,00;7,00;27,00;0,00;27,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;26,00;0,00;0,00;0,00;46,00;170,86;18,57;0,00;94,90;37,70;13,00;7,00;7,00;20,00;0,00;7,00;0,00;33,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;28,00;0,00;0,00;0,00;49,00;182,93;54,13;0,00;90,67;41,33;6,67;0,00;7,00;7,00;7,00;0,00;7,00;28,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;21,00;0,00;28,00;0,00;56,00;171,82;34,36;0,00;95,81;89,25;6,56;0,00;28,00;7,00;7,00;14,00;14,00;21,00;0,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;71,00;0,00;0,00;0,00;56,00;122,28;21,69;13,65;92,85;35,50;13,65;7,00;7,00;14,00;0,00;21,00;14,00;21,00;7,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;70,00;0,00;7,00;7,00;56,00;161,39;35,00;13,46;91,54;35,00;28,27;7,00;7,00;14,00;0,00;21,00;28,00;21,00;7,00;0,00;6,67;0,00;14,00;7,00;7,00;0,00;7,00;0,00;7,00;0,00;14,00;0,00;7,00;0,00;0,00
2021-07-18;35,00;0,00;14,00;0,00;56,00;141,94;35,00;13,46;49,81;78,08;28,27;7,00;21,00;0,00;0,00;42,00;14,00;49,00;0,00;0,00;21,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;49,00;0,00;14,00;7,00;41,00;196,00;41,16;13,61;35,39;49,00;6,81;0,00;7,00;0,00;7,00;42,00;28,00;14,00;21,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;100,00;0,00;0,00;0,00;71,00;172,55;50,98;0,00;64,86;114,86;6,76;21,00;21,00;14,00;7,00;29,00;7,00;57,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;21,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;29,00;0,00;7,00;0,00;36,00;181,73;36,73;0,00;56,68;64,59;6,59;22,00;15,00;15,00;15,00;29,00;0,00;51,00;15,00;0,00;6,44;6,44;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;43,00;0,00;0,00;0,00;86,00;158,32;43,00;6,72;36,28;86,00;21,50;0,00;50,00;7,00;0,00;14,00;0,00;58,00;14,00;0,00;6,62;6,62;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2021-08-22;46,00;0,00;15,00;8,00;38,00;189,75;46,00;8,12;54,12;77,12;8,12;8,00;38,00;0,00;0,00;31,00;15,00;62,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;30,00;0,00;7,00;0,00;52,00;154,00;30,00;15,00;38,18;45,00;23,18;15,00;0,00;0,00;15,00;22,00;7,00;15,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;39,00;0,00;8,00;0,00;55,00;46,80;31,20;8,07;69,93;61,86;22,86;16,00;23,00;0,00;8,00;39,00;16,00;47,00;0,00;0,00;6,50;6,50;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;15,00;0,00;15,00;0,00;30,00;63,75;20,63;0,00;23,18;75,00;15,00;7,00;7,00;7,00;0,00;22,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;22,00;0,00;22,00;7,00;51,00;142,00;38,00;0,00;37,13;37,13;0,00;7,00;22,00;7,00;0,00;22,00;7,00;22,00;15,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
