Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-01-05;40,00;120,00;56,36;0,00;69,09;56,92;46,15;29,23;40,00;40,00;40,00;33,68;28,42;11,43;0,00;11,43;17,14;23,00;17,00;0,00;23,00;17,00;0,00;11,00;17,00;6,00;6,00;6,00;6,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;45,00;140,40;61,20;0,00;28,80;51,21;51,21;34,14;40,34;11,51;11,51;38,72;45,00;5,77;5,77;5,77;23,08;0,00;11,00;6,00;17,00;11,00;22,00;11,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;6,00;116,00;122,00;0,00;46,00;51,00;28,50;34,50;46,50;22,00;11,00;39,00;22,00;6,00;6,00;0,00;24,00;0,00;12,00;0,00;12,00;12,00;0,00;17,00;12,00;6,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;11,00;93,50;34,83;0,00;34,83;35,75;41,25;41,25;41,25;33,00;16,00;38,00;27,00;11,00;0,00;0,00;5,50;0,00;11,00;6,00;17,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;17,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;91,26;28,63;0,00;51,89;44,35;16,26;0,00;28,09;45,33;27,82;34,00;22,67;0,00;5,67;11,33;22,67;6,00;0,00;6,00;6,00;0,00;11,00;11,00;0,00;0,00;11,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;28,00;71,75;15,75;0,00;66,50;32,42;38,32;28,00;38,32;39,41;22,81;28,00;0,00;11,20;5,60;16,80;22,40;6,00;17,00;0,00;0,00;11,00;11,00;23,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;56,00;50,58;39,74;0,00;50,58;27,24;39,35;16,65;27,24;16,59;39,41;61,19;16,59;11,43;5,71;11,43;5,71;6,00;11,00;6,00;11,00;17,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00
2020-02-23;39,00;39,00;76,23;0,00;26,59;60,00;27,00;39,00;16,50;22,14;16,86;39,00;22,14;11,47;5,74;5,74;5,74;0,00;6,00;11,00;11,00;6,00;6,00;11,00;0,00;6,00;11,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;17,00;52,89;47,22;0,00;47,22;85,00;57,18;17,00;10,82;5,31;22,31;0,00;11,69;11,33;5,67;5,67;5,67;11,00;0,00;0,00;0,00;0,00;11,00;0,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;27,00;59,40;27,00;0,00;16,20;33,00;54,00;10,50;6,00;21,81;38,42;16,62;27,00;0,00;5,63;11,25;0,00;11,00;22,00;5,00;5,00;0,00;0,00;5,00;0,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
