Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-01-05;40,00;280,00;234,29;217,14;182,86;144,00;80,00;126,00;52,00;57,65;40,00;96,47;102,35;45,33;29,33;50,67;34,67;51,28;33,85;17,44;56,41;11,89;17,30;22,70;5,41;23,00;6,00;6,00;11,00;28,00;17,00;11,00;17,00;11,00;11,00;0,00
2020-01-12;45,00;219,38;241,88;202,50;168,75;195,65;84,13;129,13;93,91;45,00;66,92;55,38;83,08;34,41;50,29;45,00;45,00;45,00;38,86;38,86;45,00;22,50;22,50;34,29;17,14;17,00;45,00;34,00;11,00;28,00;17,00;0,00;0,00;6,00;6,00;6,00
2020-01-19;6,00;378,00;318,00;264,00;216,00;166,00;124,00;118,00;106,00;42,00;96,00;48,00;66,00;60,00;66,00;300,00;48,00;51,00;57,00;23,00;17,00;64,80;13,20;0,00;13,20;29,00;29,00;23,00;23,00;17,00;12,00;12,00;6,00;6,00;12,00;12,00
2020-01-26;11,00;291,50;181,50;247,50;143,00;75,17;128,33;47,67;53,17;42,90;64,90;64,90;53,90;30,25;55,00;96,25;11,00;50,00;50,00;67,00;11,00;48,00;16,00;11,00;16,00;40,00;29,00;11,00;11,00;6,00;0,00;6,00;0,00;17,00;0,00;0,00
2020-02-02;34,00;334,33;249,33;215,33;141,67;88,78;71,78;109,56;88,78;66,87;106,53;49,87;89,53;57,54;52,31;68,00;34,00;45,00;28,00;11,00;22,00;45,69;11,69;22,31;11,69;17,00;29,00;12,00;12,00;23,00;11,00;6,00;11,00;6,00;6,00;0,00
2020-02-09;28,00;257,60;207,20;184,80;156,80;70,00;104,00;126,00;122,00;45,50;57,17;91,00;85,17;22,91;56,00;66,18;22,91;67,00;100,00;22,00;55,00;38,37;43,56;33,19;38,37;40,00;6,00;6,00;6,00;0,00;11,00;11,00;11,00;11,00;23,00;11,00
2020-02-16;56,00;336,00;229,60;240,80;162,40;65,66;104,28;137,10;94,62;28,00;56,00;67,67;85,17;29,33;85,33;90,67;34,67;33,60;22,40;38,69;11,20;44,38;16,91;5,28;27,47;23,00;23,00;17,00;0,00;39,00;11,00;6,00;0,00;17,00;6,00;0,00
2020-02-23;39,00;245,14;178,29;206,14;105,86;115,05;87,75;138,45;81,90;0,00;98,65;55,06;82,59;39,00;44,20;54,60;33,80;39,00;45,16;16,42;50,29;16,86;10,54;10,54;10,54;22,00;11,00;17,00;11,00;11,00;17,00;0,00;17,00;0,00;0,00;6,00
2020-03-01;17,00;232,33;158,67;119,00;124,67;96,33;102,00;107,67;37,78;52,21;64,36;64,36;81,36;31,17;73,67;22,67;17,00;5,31;40,38;46,75;17,00;39,31;5,31;27,63;5,31;22,00;22,00;11,00;22,00;17,00;17,00;0,00;6,00;11,00;6,00;6,00
2020-03-08;27,00;253,80;140,40;124,20;118,80;48,21;42,43;108,00;54,00;31,50;31,50;47,25;101,25;21,60;16,20;16,20;16,20;38,00;32,00;21,00;5,00;21,81;15,58;0,00;37,38;27,00;16,00;0,00;5,00;22,00;5,00;5,00;5,00;5,00;0,00;5,00
