Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-05;53,00;21,00;11,00;11,00;11,00;11,00;16,00;32,00;5,00;5,00;5,00;5,00;53,00;11,00;26,00;21,00;5,00;5,64;0,00;37,21;0,00;0,00;11,00;0,00;0,00;5,00;5,00;5,00;5,00;11,00;21,00;5,00;0,00;5,00;37,00;0,00;0,00;5,00;11,00;0,00;0,00;0,00;5,00;0,00
2020-01-12;100,00;25,00;5,00;5,00;5,00;10,00;0,00;40,00;0,00;5,00;0,00;35,00;60,00;15,00;15,00;15,00;0,00;4,55;4,55;25,00;14,77;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;10,00;5,00;5,00;0,00;15,00;25,00;10,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-01-19;37,00;0,00;0,00;10,00;10,00;26,00;5,00;21,00;0,00;0,00;0,00;16,00;63,00;0,00;5,00;16,00;21,00;5,78;5,78;53,19;42,78;0,00;10,00;0,00;0,00;10,00;0,00;0,00;10,00;5,00;26,00;10,00;0,00;5,00;10,00;10,00;0,00;0,00;10,00;10,00;0,00;5,00;5,00;0,00
2020-01-26;56,00;5,00;5,00;5,00;10,00;5,00;5,00;41,00;5,00;5,00;0,00;10,00;56,00;5,00;15,00;5,00;10,00;14,86;0,00;25,14;4,57;0,00;5,00;5,00;0,00;0,00;5,00;0,00;10,00;10,00;5,00;10,00;0,00;5,00;25,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;82,00;5,00;15,00;0,00;5,00;0,00;0,00;46,00;5,00;0,00;5,00;15,00;66,00;10,00;0,00;5,00;10,00;0,00;4,56;10,25;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;10,00;10,00;15,00;10,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00
2020-02-09;56,00;20,00;0,00;10,00;10,00;0,00;5,00;20,00;0,00;0,00;0,00;10,00;20,00;5,00;0,00;15,00;0,00;14,86;4,57;14,86;14,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;10,00;0,00;0,00;10,00;20,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;10,00;0,00
2020-02-16;62,00;0,00;0,00;5,00;5,00;10,00;5,00;41,00;5,00;0,00;0,00;21,00;46,00;5,00;5,00;21,00;5,00;5,64;0,00;46,22;10,15;0,00;15,00;5,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;10,00;5,00;5,00;15,00;5,00;0,00;5,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;34,00;5,00;10,00;10,00;25,00;0,00;5,00;20,00;0,00;5,00;0,00;39,00;79,00;10,00;5,00;5,00;5,00;4,53;0,00;34,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;20,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;44,00;20,00;30,00;0,00;15,00;15,00;0,00;15,00;0,00;0,00;10,00;25,00;59,00;0,00;10,00;10,00;10,00;19,18;0,00;4,51;4,51;0,00;5,00;10,00;10,00;5,00;5,00;0,00;5,00;5,00;15,00;5,00;0,00;10,00;30,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;29,00;5,00;0,00;10,00;24,00;10,00;5,00;54,00;0,00;10,00;5,00;20,00;68,00;29,00;5,00;15,00;0,00;4,46;0,00;14,50;4,46;0,00;10,00;10,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;5,00;0,00;15,00;5,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
