Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-03-15;8,00;77,33;56,00;18,67;21,33;61,71;3,43;50,29;30,86;4,00;42,00;54,00;26,00;26,67;109,33;18,67;5,33;16,00;29,00;20,00;29,00;8,00;29,00;0,00;8,00;11,43;0,00;19,43;4,00;4,00;0,00;0,00;12,00;4,00;0,00
2020-03-22;0,00;26,00;13,00;0,00;4,00;23,00;0,00;66,00;7,00;2,00;22,00;17,00;9,00;0,00;22,00;6,00;8,00;8,00;12,00;4,00;44,00;4,00;24,00;4,00;8,00;3,00;3,00;13,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00
2020-03-29;4,00;96,00;84,00;20,00;52,00;48,00;0,00;34,67;13,33;8,00;38,00;52,00;22,00;4,00;22,00;16,00;6,00;4,00;20,00;16,00;28,00;4,00;28,00;8,00;4,00;4,00;0,00;18,67;0,00;4,00;4,00;4,00;8,00;0,00;4,00
2020-04-05;0,00;9,00;13,00;3,00;6,00;11,00;0,00;22,00;11,00;2,00;12,00;18,00;8,00;0,00;10,00;5,00;0,00;4,00;4,00;13,00;18,00;18,00;18,00;0,00;0,00;4,00;7,00;26,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00
2020-04-12;0,00;16,00;14,00;7,00;11,00;11,00;4,00;18,00;14,00;0,00;18,00;32,00;10,00;0,00;2,00;5,00;3,00;17,00;13,00;13,00;30,00;0,00;26,00;4,00;0,00;4,00;0,00;22,00;0,00;0,00;4,00;0,00;9,00;0,00;0,00
2020-04-19;0,00;15,00;8,00;9,00;5,00;30,00;0,00;17,00;10,00;6,00;13,00;21,00;6,00;3,00;7,00;5,00;0,00;8,00;20,00;4,00;25,00;4,00;16,00;12,00;12,00;0,00;0,00;17,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;48,00;37,33;16,00;40,00;25,33;0,00;8,00;25,33;8,00;24,00;22,00;18,00;8,00;45,33;13,33;5,33;11,00;11,00;4,00;15,00;0,00;4,00;8,00;4,00;0,00;0,00;17,33;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-05-03;16,00;38,40;54,40;9,60;22,40;28,31;0,00;24,62;12,31;18,29;38,86;34,29;13,71;5,33;40,00;8,00;5,33;20,00;12,00;0,00;24,00;4,00;12,00;8,00;4,00;0,00;3,43;11,43;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;8,00;53,33;32,00;13,33;24,00;30,86;3,43;22,86;11,43;4,00;34,00;38,00;26,00;8,00;42,67;8,00;0,00;12,00;20,00;8,00;16,00;8,00;20,00;20,00;4,00;0,00;0,00;16,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00
2020-05-17;13,00;52,00;19,50;19,50;32,50;13,00;0,00;21,27;26,00;8,67;39,00;71,50;30,33;5,20;31,20;36,40;18,20;18,00;4,00;4,00;22,00;9,00;9,00;22,00;9,00;8,27;0,00;26,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-05-24;8,00;66,67;37,33;10,67;32,00;35,43;0,00;16,00;32,00;12,00;46,00;78,00;24,00;8,00;5,33;26,67;0,00;13,00;0,00;8,00;21,00;4,00;21,00;13,00;4,00;12,57;0,00;44,57;4,00;0,00;8,00;4,00;17,00;0,00;0,00
2020-05-31;16,00;86,40;38,40;35,20;41,60;30,86;0,00;30,86;35,43;12,00;38,00;72,00;22,00;11,43;45,71;52,57;4,57;29,00;12,00;8,00;25,00;4,00;29,00;4,00;8,00;11,43;8,00;32,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00
2020-06-07;0,00;21,00;9,00;8,00;17,00;30,00;0,00;33,00;36,00;9,00;17,00;37,00;22,00;2,00;21,00;22,00;2,00;24,00;16,00;12,00;24,00;16,00;40,00;24,00;20,00;3,00;7,00;54,00;0,00;4,00;4,00;4,00;12,00;4,00;4,00
2020-06-14;28,00;90,22;59,11;46,67;52,89;60,87;0,00;28,00;32,87;8,62;96,92;88,31;19,38;7,64;53,45;20,36;20,36;32,00;28,00;36,00;28,00;24,00;32,00;4,00;4,00;0,00;0,00;44,33;0,00;4,00;4,00;8,00;12,00;4,00;4,00
2020-06-21;22,00;132,00;69,14;28,29;69,14;44,00;0,00;53,78;44,00;22,00;72,60;90,20;30,80;17,11;39,11;26,89;17,11;9,00;31,00;40,00;40,00;22,00;40,00;13,00;13,00;0,00;4,63;60,21;4,00;9,00;13,00;9,00;22,00;13,00;0,00
2020-06-28;9,00;96,00;30,00;39,00;45,00;45,00;0,00;23,14;63,00;13,50;90,00;72,00;36,00;15,00;66,00;81,00;36,00;47,00;4,00;13,00;47,00;51,00;26,00;9,00;4,00;23,14;5,14;37,29;9,00;9,00;4,00;9,00;13,00;4,00;0,00
2020-07-05;81,00;124,62;21,81;21,81;65,42;31,43;4,84;39,90;31,43;17,51;76,62;105,08;45,97;10,13;53,16;32,91;32,91;22,00;18,00;45,00;31,00;27,00;67,00;4,00;9,00;27,40;0,00;40,50;0,00;14,00;0,00;0,00;14,00;5,00;5,00
2020-07-12;64,00;115,81;45,71;27,43;51,81;45,89;0,00;45,89;22,94;19,20;132,27;81,07;40,53;12,31;91,08;64,00;27,08;37,00;23,00;46,00;46,00;32,00;55,00;0,00;9,00;4,65;4,65;59,35;14,00;5,00;42,00;0,00;9,00;5,00;14,00
2020-07-19;42,00;72,00;60,00;60,00;45,00;46,94;0,00;23,47;46,94;33,16;90,63;95,05;37,58;14,82;113,65;27,18;37,06;37,00;19,00;19,00;23,00;56,00;32,00;19,00;14,00;28,80;4,80;37,20;9,00;5,00;23,00;14,00;19,00;5,00;0,00
2020-07-26;100,00;100,00;24,24;27,27;36,36;75,90;4,82;19,28;32,53;15,22;82,61;134,78;23,91;15,00;117,50;27,50;27,50;24,00;5,00;43,00;33,00;33,00;48,00;5,00;5,00;9,41;9,41;65,88;10,00;33,00;10,00;19,00;29,00;14,00;10,00
2020-08-02;68,00;123,64;12,36;21,64;27,82;31,57;0,00;13,36;31,57;23,38;53,13;89,25;40,38;10,07;62,96;45,33;22,67;27,00;5,00;41,00;23,00;46,00;36,00;5,00;14,00;14,07;9,38;41,03;5,00;23,00;9,00;0,00;9,00;0,00;5,00
2020-08-09;40,00;110,77;30,77;30,77;43,08;53,33;0,00;40,00;18,18;17,78;91,11;100,00;17,78;12,50;97,50;45,00;22,50;26,00;18,00;26,00;35,00;31,00;26,00;13,00;4,00;4,85;4,85;44,85;4,00;18,00;9,00;0,00;13,00;0,00;4,00
2020-08-16;9,00;75,00;48,00;18,00;48,00;55,29;5,14;23,14;46,29;18,00;76,50;94,50;49,50;6,00;63,00;57,00;27,00;17,00;0,00;22,00;17,00;9,00;56,00;13,00;0,00;5,14;9,00;65,57;0,00;0,00;4,00;4,00;22,00;0,00;0,00
2020-08-23;26,00;104,00;58,50;32,50;22,75;79,24;0,00;34,67;43,33;26,00;86,67;73,67;43,33;26,00;119,60;39,00;26,00;17,00;17,00;9,00;26,00;21,00;39,00;13,00;9,00;4,73;4,73;42,55;4,00;4,00;0,00;0,00;9,00;4,00;4,00
2020-08-30;13,00;100,75;22,75;45,50;35,75;37,82;4,73;8,27;37,82;13,00;82,33;104,00;39,00;7,80;111,80;36,40;13,00;22,00;26,00;22,00;17,00;9,00;17,00;13,00;0,00;0,00;8,27;47,27;4,00;4,00;0,00;0,00;13,00;0,00;0,00
2020-09-06;13,00;91,00;55,25;35,75;35,75;24,82;8,27;8,27;13,00;4,33;52,00;125,67;39,00;7,80;127,40;49,40;23,40;13,00;0,00;21,00;26,00;0,00;30,00;13,00;13,00;8,27;4,73;39,00;4,00;9,00;4,00;0,00;9,00;0,00;0,00
2020-09-13;13,00;87,75;26,00;42,25;22,75;74,45;4,73;24,82;37,82;8,67;56,33;132,17;69,33;7,80;137,80;26,00;20,80;30,00;26,00;17,00;26,00;21,00;55,00;0,00;0,00;4,73;4,73;8,27;0,00;0,00;13,00;0,00;9,00;4,00;4,00
2020-09-20;0,00;19,00;16,00;8,00;8,00;89,00;0,00;24,00;31,00;4,00;41,00;89,00;31,00;5,00;50,00;12,00;7,00;50,00;8,00;46,00;33,00;4,00;71,00;0,00;8,00;4,00;7,00;32,00;4,00;0,00;4,00;0,00;8,00;0,00;0,00
2020-09-27;22,00;81,71;40,86;28,29;34,57;62,33;0,00;30,56;22,00;8,80;125,40;165,00;63,80;7,33;244,44;12,22;17,11;48,00;4,00;22,00;31,00;4,00;40,00;26,00;9,00;8,11;4,63;60,21;4,00;0,00;4,00;0,00;4,00;0,00;0,00
2020-10-04;18,00;54,00;27,00;0,00;39,00;66,00;0,00;34,80;21,60;22,50;121,50;157,50;60,75;0,00;195,43;5,14;30,86;49,00;9,00;0,00;13,00;4,00;49,00;22,00;9,00;9,60;4,80;58,80;9,00;0,00;0,00;0,00;9,00;0,00;0,00
2020-10-11;5,00;80,00;20,00;30,00;75,00;61,25;0,00;18,75;10,00;10,00;95,00;85,00;70,00;0,00;12,50;12,50;12,50;27,00;14,00;41,00;41,00;9,00;46,00;5,00;5,00;5,00;0,00;23,75;0,00;0,00;0,00;0,00;5,00;5,00;0,00
2020-10-18;0,00;12,00;10,00;3,00;3,00;37,00;0,00;30,00;4,00;2,00;29,00;48,00;27,00;0,00;13,00;2,00;4,00;14,00;14,00;32,00;23,00;0,00;23,00;9,00;5,00;4,00;0,00;4,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00
2020-10-25;4,00;96,00;68,00;12,00;64,00;32,00;0,00;25,00;14,00;4,00;56,00;52,00;44,00;0,00;20,00;6,00;10,00;26,00;9,00;9,00;26,00;4,00;17,00;4,00;0,00;0,00;0,00;11,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00
2020-11-01;4,00;72,00;40,00;16,00;36,00;26,67;4,00;13,33;9,33;14,00;40,00;48,00;56,00;6,00;16,00;16,00;0,00;12,00;12,00;0,00;32,00;8,00;8,00;0,00;0,00;9,33;0,00;32,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00
2020-11-08;0,00;13,00;14,00;3,00;11,00;22,00;0,00;29,00;22,00;4,00;26,00;18,00;41,00;3,00;17,00;5,00;2,00;9,00;4,00;18,00;9,00;4,00;13,00;4,00;0,00;0,00;4,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-11-15;4,00;28,00;56,00;28,00;24,00;29,00;0,00;11,00;7,00;4,00;54,00;40,00;44,00;6,00;6,00;18,00;4,00;9,00;18,00;13,00;9,00;0,00;13,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;0,00;13,00;8,00;8,00;13,00;21,00;4,00;28,00;7,00;2,00;26,00;12,00;24,00;0,00;12,00;2,00;0,00;4,00;9,00;4,00;13,00;9,00;17,00;0,00;0,00;0,00;4,00;11,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00
2020-11-29;0,00;15,00;6,00;8,00;7,00;21,00;4,00;18,00;21,00;2,00;12,00;20,00;12,00;3,00;5,00;7,00;0,00;4,00;26,00;21,00;4,00;9,00;13,00;4,00;4,00;4,00;0,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;13,00;45,50;26,00;13,00;26,00;24,82;0,00;33,09;24,82;0,00;39,00;52,00;56,33;5,20;23,40;13,00;5,20;9,00;0,00;9,00;17,00;9,00;13,00;0,00;0,00;4,73;8,27;30,73;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-12-13;4,00;88,00;44,00;28,00;64,00;40,00;4,00;29,00;15,00;8,00;54,00;62,00;54,00;4,00;22,00;10,00;10,00;0,00;9,00;4,00;18,00;4,00;18,00;9,00;4,00;0,00;0,00;22,00;0,00;4,00;4,00;0,00;9,00;4,00;9,00
2020-12-20;10,00;50,00;70,00;23,33;23,33;20,00;0,00;20,00;20,00;4,00;46,00;46,00;56,00;5,00;35,00;5,00;10,00;15,00;5,00;15,00;5,00;10,00;25,00;0,00;0,00;10,00;0,00;21,25;5,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;5,00;72,50;25,00;7,50;17,50;51,25;5,00;46,25;26,25;12,50;35,00;45,00;40,00;0,00;15,00;15,00;10,00;5,00;0,00;10,00;20,00;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00
2021-01-03;4,00;80,00;24,00;24,00;64,00;18,00;0,00;65,00;11,00;8,00;16,00;24,00;32,00;0,00;14,00;10,00;6,00;13,00;9,00;0,00;17,00;4,00;17,00;4,00;4,00;4,00;0,00;18,00;0,00;0,00;4,00;0,00;9,00;0,00;0,00
2021-01-10;0,00;16,00;11,00;4,00;8,00;18,00;0,00;100,00;14,00;2,00;10,00;14,00;12,00;3,00;5,00;5,00;2,00;9,00;22,00;26,00;17,00;9,00;9,00;9,00;0,00;7,00;4,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;4,00;60,00;56,00;4,00;44,00;25,00;0,00;71,00;7,00;8,00;28,00;48,00;52,00;10,00;14,00;24,00;6,00;17,00;9,00;9,00;26,00;4,00;26,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;17,00;39,67;22,67;0,00;19,83;38,86;4,86;17,00;8,50;8,50;25,50;72,25;63,75;4,86;21,86;17,00;7,29;4,00;9,00;0,00;30,00;4,00;17,00;9,00;9,00;7,93;4,53;7,93;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-01-31;4,00;104,00;60,00;16,00;40,00;39,00;0,00;11,00;18,00;12,00;32,00;72,00;32,00;0,00;28,00;6,00;4,00;17,00;8,00;13,00;4,00;0,00;9,00;9,00;0,00;0,00;0,00;14,00;0,00;0,00;4,00;0,00;9,00;4,00;4,00
2021-02-07;0,00;16,00;10,00;3,00;7,00;21,00;4,00;25,00;18,00;4,00;20,00;34,00;18,00;2,00;7,00;7,00;2,00;13,00;4,00;9,00;9,00;4,00;13,00;4,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2021-02-14;5,00;110,00;35,00;5,00;60,00;42,50;0,00;32,50;10,00;5,00;57,50;67,50;10,00;5,00;5,00;10,00;0,00;0,00;14,00;5,00;14,00;0,00;36,00;5,00;5,00;5,00;0,00;28,75;5,00;0,00;0,00;0,00;0,00;0,00;5,00
2021-02-21;9,00;57,00;30,00;9,00;39,00;47,57;0,00;33,43;9,00;9,00;4,50;103,50;22,50;11,25;15,75;4,50;0,00;14,00;5,00;9,00;18,00;9,00;14,00;5,00;0,00;9,00;0,00;16,88;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;18,00;57,00;57,00;18,00;33,00;39,60;4,80;39,60;4,80;0,00;36,00;56,25;36,00;5,14;36,00;5,14;0,00;9,00;4,00;22,00;26,00;13,00;13,00;0,00;0,00;0,00;0,00;4,80;0,00;0,00;0,00;0,00;4,00;0,00;4,00
2021-03-07;0,00;21,00;6,00;6,00;14,00;32,00;0,00;18,00;25,00;0,00;16,00;20,00;24,00;0,00;7,00;7,00;5,00;4,00;4,00;4,00;30,00;0,00;9,00;0,00;9,00;4,00;0,00;22,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00
2021-03-14;4,00;28,00;44,00;16,00;80,00;54,67;0,00;36,00;32,00;4,00;16,00;84,00;68,00;10,00;22,00;14,00;14,00;16,00;0,00;8,00;25,00;4,00;12,00;4,00;4,00;0,00;0,00;22,67;4,00;4,00;4,00;4,00;0,00;0,00;0,00
2021-03-21;9,00;57,00;12,00;27,00;33,00;32,14;0,00;74,57;18,00;9,00;31,50;58,50;63,00;6,00;30,00;15,00;9,00;4,00;9,00;4,00;26,00;0,00;22,00;9,00;4,00;5,14;9,00;9,00;4,00;0,00;9,00;0,00;4,00;0,00;4,00
2021-03-28;10,00;30,00;36,67;6,67;63,33;25,00;0,00;43,75;35,00;5,00;45,00;87,50;55,00;0,00;27,50;15,00;0,00;14,00;0,00;14,00;19,00;14,00;5,00;5,00;5,00;5,00;0,00;30,00;5,00;5,00;5,00;5,00;5,00;0,00;0,00
2021-04-04;9,00;36,00;42,00;15,00;51,00;16,88;4,50;73,13;13,50;0,00;9,00;58,50;29,25;0,00;20,25;13,50;0,00;5,00;14,00;9,00;23,00;5,00;5,00;9,00;0,00;0,00;9,00;27,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00
2021-04-11;4,00;28,00;56,00;4,00;64,00;22,00;0,00;36,00;25,00;4,00;20,00;54,00;48,00;10,00;22,00;10,00;4,00;0,00;4,00;9,00;18,00;0,00;26,00;0,00;0,00;7,00;0,00;7,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00
2021-04-18;0,00;15,00;9,00;7,00;18,00;33,00;0,00;33,00;33,00;4,00;17,00;25,00;15,00;2,00;13,00;4,00;4,00;9,00;0,00;18,00;9,00;9,00;13,00;4,00;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;9,00;51,00;33,00;21,00;60,00;23,14;0,00;73,29;41,14;0,00;22,50;90,00;22,50;6,00;72,00;36,00;6,00;4,00;17,00;22,00;22,00;13,00;22,00;4,00;0,00;14,14;0,00;23,14;4,00;0,00;4,00;0,00;4,00;0,00;0,00
2021-05-02;0,00;20,00;10,00;7,00;27,00;22,00;4,00;69,00;25,00;4,00;18,00;47,00;10,00;2,00;23,00;14,00;2,00;17,00;4,00;9,00;26,00;9,00;13,00;0,00;9,00;4,00;0,00;15,00;4,00;4,00;0,00;9,00;0,00;0,00;4,00
2021-05-09;4,00;92,00;40,00;28,00;88,00;59,00;0,00;33,00;33,00;0,00;34,00;70,00;38,00;4,00;32,00;8,00;8,00;31,00;0,00;0,00;22,00;4,00;13,00;0,00;9,00;19,00;4,00;11,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;9,00;84,00;3,00;21,00;75,00;55,29;0,00;59,14;23,14;13,50;49,50;153,00;40,50;0,00;102,00;21,00;21,00;69,00;4,00;39,00;17,00;0,00;43,00;4,00;9,00;9,00;0,00;19,29;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2021-05-23;14,00;136,50;21,00;31,50;91,00;57,27;0,00;43,27;48,36;4,67;30,33;105,00;30,33;5,60;106,40;44,80;14,00;18,00;5,00;23,00;23,00;18,00;41,00;14,00;9,00;9,33;0,00;36,17;0,00;5,00;0,00;5,00;9,00;0,00;0,00
2021-05-30;22,00;88,00;28,29;12,57;97,43;50,11;0,00;26,89;45,22;13,20;50,60;140,80;55,00;4,89;66,00;26,89;4,89;27,00;9,00;13,00;22,00;9,00;18,00;4,00;0,00;4,63;0,00;17,37;0,00;4,00;4,00;0,00;4,00;0,00;0,00
2021-06-06;9,00;81,00;48,00;18,00;81,00;51,43;5,14;42,43;65,57;18,00;51,75;144,00;69,75;0,00;56,25;40,50;9,00;31,00;18,00;13,00;27,00;13,00;40,00;13,00;9,00;9,00;0,00;52,71;4,00;9,00;9,00;4,00;0,00;4,00;0,00
2021-06-13;45,00;75,00;36,00;30,00;102,00;68,11;0,00;49,86;31,62;4,29;27,86;124,29;66,43;10,00;50,00;52,50;17,50;40,00;13,00;18,00;22,00;22,00;31,00;18,00;22,00;0,00;0,00;35,53;0,00;14,00;0,00;0,00;5,00;5,00;0,00
2021-06-20;31,00;89,90;52,70;18,60;68,20;73,92;0,00;42,92;31,00;4,43;68,64;108,50;86,36;23,25;124,00;41,33;18,08;35,00;27,00;13,00;22,00;18,00;49,00;9,00;9,00;8,35;4,77;40,54;0,00;4,00;0,00;0,00;13,00;4,00;0,00
2021-06-27;22,00;88,00;28,29;18,86;119,43;35,44;0,00;48,89;22,00;13,20;46,20;110,00;72,60;26,89;68,44;17,11;9,78;40,00;18,00;27,00;22,00;31,00;36,00;18,00;9,00;12,74;4,63;52,11;9,00;0,00;9,00;0,00;9,00;9,00;0,00
2021-07-04;32,00;136,73;40,73;40,73;122,18;49,78;0,00;45,04;36,74;19,20;51,20;151,47;36,27;17,23;113,23;27,08;17,23;37,00;23,00;18,00;14,00;37,00;37,00;18,00;5,00;14,22;4,74;60,44;5,00;14,00;19,00;5,00;19,00;0,00;0,00
2021-07-11;71,00;129,65;33,96;24,70;138,91;95,07;0,00;71,00;28,88;23,67;94,67;146,30;66,70;5,07;119,18;48,18;15,21;43,00;9,00;14,00;33,00;38,00;33,00;19,00;14,00;14,20;9,47;47,33;0,00;10,00;10,00;0,00;14,00;0,00;10,00
2021-07-18;26,00;110,50;65,00;32,50;126,75;53,24;0,00;69,33;21,05;26,00;82,33;134,33;36,83;20,80;85,80;36,40;15,60;62,00;26,00;41,00;41,00;21,00;16,00;26,00;10,00;21,27;4,73;56,73;5,00;10,00;5,00;5,00;5,00;0,00;5,00
2021-07-25;76,00;136,80;54,72;39,52;136,80;55,49;4,83;71,17;50,67;10,86;56,46;188,91;52,11;5,07;134,27;70,93;25,33;46,00;10,00;36,00;25,00;15,00;56,00;20,00;0,00;4,75;4,75;51,06;0,00;31,00;5,00;20,00;15,00;5,00;0,00
2021-08-01;45,00;132,00;30,00;33,00;114,00;60,81;0,00;49,86;65,68;4,29;70,71;143,57;75,00;30,00;130,00;55,00;15,00;65,00;0,00;20,00;25,00;20,00;55,00;10,00;15,00;4,74;9,47;65,13;0,00;5,00;0,00;25,00;0,00;0,00;0,00
2021-08-08;36,00;201,00;51,00;39,00;162,00;70,80;0,00;61,20;25,20;25,41;80,47;135,53;50,82;0,00;126,00;25,71;20,57;41,00;31,00;26,00;51,00;15,00;67,00;0,00;15,00;0,00;4,80;57,60;5,00;5,00;5,00;0,00;10,00;0,00;0,00
2021-08-15;14,00;131,60;36,40;30,80;92,40;46,67;0,00;51,33;23,33;8,00;72,00;120,00;62,00;9,33;102,67;39,67;14,00;24,00;19,00;14,00;24,00;5,00;48,00;10,00;0,00;4,67;0,00;47,83;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;30,00;147,00;93,00;30,00;126,00;74,40;0,00;74,40;34,80;25,71;94,29;158,57;25,71;10,00;95,00;50,00;25,00;45,00;20,00;20,00;45,00;20,00;40,00;0,00;15,00;4,80;4,80;15,60;5,00;15,00;5,00;10,00;20,00;10,00;0,00
2021-08-29;24,00;141,00;57,00;9,00;117,00;81,60;0,00;62,40;14,40;28,36;72,00;141,82;67,64;19,20;84,00;45,60;31,20;34,00;29,00;10,00;34,00;24,00;19,00;14,00;10,00;19,20;9,60;58,80;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-09-05;39,00;150,00;90,00;42,00;78,00;43,88;4,88;48,75;43,88;10,83;73,67;216,67;54,17;14,63;104,81;56,06;14,63;24,00;29,00;29,00;44,00;20,00;15,00;20,00;20,00;4,73;4,73;59,09;5,00;0,00;0,00;0,00;10,00;0,00;5,00
2021-09-12;34,00;179,27;92,73;43,27;117,45;58,29;0,00;92,29;43,71;4,25;85,00;157,25;91,38;20,92;86,31;49,69;20,92;43,00;10,00;39,00;34,00;39,00;53,00;5,00;34,00;34,00;4,69;66,83;0,00;10,00;0,00;5,00;0,00;19,00;19,00
2021-09-19;34,00;278,18;74,18;64,91;117,45;106,86;0,00;68,00;38,86;0,00;110,50;133,88;65,88;24,29;89,86;34,00;24,29;39,00;24,00;44,00;19,00;15,00;34,00;15,00;10,00;9,38;0,00;18,76;0,00;10,00;5,00;0,00;10,00;5,00;0,00
2021-09-26;29,00;222,33;70,89;70,89;83,78;85,79;0,00;85,79;66,46;20,08;93,69;162,85;122,69;29,00;110,73;55,36;29,00;48,00;19,00;62,00;57,00;14,00;52,00;10,00;38,00;4,83;9,67;24,17;0,00;0,00;0,00;0,00;0,00;0,00;5,00
