Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-05;32,00;120,00;98,00;44,00;54,00;42,67;10,67;32,00;42,67;21,00;21,00;0,00;21,00;0,00;32,00;53,00;21,00;0,00;32,00;21,00;11,00;0,00;21,00;32,00;11,00;11,00;21,00;0,00;0,00;32,00;0,00;11,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00
2020-01-12;21,00;51,55;42,00;82,09;9,55;42,00;63,00;31,50;52,50;11,00;42,00;11,00;42,00;42,00;52,00;0,00;31,00;21,00;31,00;10,00;0,00;11,00;0,00;32,00;0,00;0,00;42,00;0,00;21,00;0,00;0,00;11,00;11,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00
2020-01-19;44,00;22,00;56,00;56,00;90,00;44,00;10,56;10,56;33,44;33,00;11,00;33,00;11,00;0,00;0,00;0,00;22,00;22,00;22,00;11,00;11,00;11,00;22,00;11,00;0,00;11,00;11,00;22,00;22,00;0,00;0,00;22,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00
2020-01-26;21,00;63,00;126,00;84,00;63,00;96,25;119,00;31,50;85,75;22,00;43,00;43,00;0,00;11,00;21,00;32,00;11,00;21,00;43,00;11,00;32,00;11,00;11,00;11,00;0,00;11,00;0,00;11,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;32,00;20,71;41,41;82,82;32,00;21,33;55,11;32,00;21,33;76,00;65,00;65,00;11,00;11,00;21,00;21,00;11,00;21,00;11,00;11,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;22,00;22,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;21,00;21,00;51,55;30,55;42,00;21,00;10,50;21,00;75,25;53,00;43,00;21,00;0,00;11,00;32,00;11,00;0,00;32,00;11,00;21,00;21,00;0,00;11,00;21,00;11,00;21,00;21,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00
2020-02-16;74,00;42,84;74,00;42,84;62,32;21,14;42,29;31,71;21,14;21,00;53,00;32,00;0,00;42,00;0,00;0,00;10,00;0,00;11,00;11,00;11,00;0,00;0,00;11,00;21,00;0,00;32,00;0,00;21,00;11,00;21,00;11,00;11,00;0,00;0,00;11,00;0,00;21,00;10,00;10,00;10,00;0,00;0,00;0,00
2020-02-23;21,00;40,09;51,55;40,09;51,55;73,50;52,50;31,50;42,00;21,00;0,00;31,00;10,00;21,00;10,00;10,00;42,00;21,00;10,00;21,00;0,00;0,00;21,00;0,00;0,00;21,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;21,00;0,00;21,00;21,00;10,00;0,00;0,00;0,00;0,00
2020-03-01;42,00;128,00;86,00;64,00;54,00;73,50;42,00;52,50;94,50;0,00;0,00;21,00;31,00;10,00;0,00;42,00;10,00;31,00;10,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;10,00;21,00;31,00;21,00;32,00;11,00;21,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;41,00;123,00;91,76;91,76;195,24;70,04;170,83;10,25;41,00;31,00;52,00;21,00;21,00;51,00;0,00;20,00;41,00;0,00;61,00;0,00;31,00;10,00;0,00;10,00;10,00;21,00;31,00;21,00;10,00;21,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00
