Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2020-01-05;60,00;400,00;45,00;20,00;30,00;28,00;50,00;23,00;21,00;9,00;12,00;12,00;14,00;5,45;17,45;4,36;63,27;3,53;10,59;96,47;7,06;85,12;4,19;1,40;1,40;59,00;15,00;25,00;1,00;53,14;25,71;46,29;8,57;8,00;8,00;7,00
2020-01-12;62,00;434,00;46,50;15,50;31,00;25,00;44,00;23,00;25,00;12,00;12,00;11,00;14,00;4,28;16,03;4,28;53,45;6,89;9,19;91,85;4,59;74,40;2,76;2,76;2,76;62,00;16,00;31,00;1,00;49,94;31,00;49,94;5,17;8,00;10,00;11,00
2020-01-19;67,00;422,62;51,54;15,46;30,92;27,00;42,00;21,00;24,00;14,00;9,00;13,00;15,00;4,32;16,21;5,40;59,44;8,09;10,40;95,88;5,78;68,40;5,58;2,79;1,40;57,00;16,00;25,00;1,00;54,97;36,08;46,38;8,59;8,00;8,00;8,00
2020-01-26;53,00;397,50;42,40;15,90;26,50;23,00;52,00;22,00;20,00;10,00;9,00;11,00;12,00;5,41;17,31;5,41;69,22;4,71;10,60;88,33;4,71;66,95;2,79;2,79;1,39;51,00;16,00;29,00;1,00;51,29;32,48;42,74;8,55;7,00;12,00;11,00
2020-02-02;60,00;405,00;45,00;20,00;30,00;23,00;55,00;23,00;24,00;11,00;8,00;12,00;19,00;5,36;20,36;3,21;73,93;6,92;10,38;92,31;5,77;76,74;2,79;1,40;2,79;47,00;16,00;31,00;2,00;61,71;32,57;51,43;10,29;7,00;10,00;8,00
2020-02-09;70,00;425,00;50,00;20,00;30,00;29,00;46,00;26,00;24,00;10,00;8,00;16,00;15,00;5,38;18,31;4,31;68,92;5,74;10,33;86,07;8,03;75,49;4,12;1,37;1,37;53,00;16,00;31,00;4,00;58,05;39,27;49,51;10,24;7,00;12,00;11,00
2020-02-16;60,00;415,00;45,00;20,00;30,00;29,00;48,00;23,00;24,00;10,00;8,00;14,00;17,00;5,36;17,14;4,29;60,00;5,77;8,08;111,92;5,77;79,53;4,19;4,19;1,40;63,00;14,00;31,00;2,00;54,86;32,57;49,71;12,00;7,00;12,00;10,00
2020-02-23;61,00;396,50;40,67;15,25;25,42;31,00;49,00;23,00;21,00;10,00;7,00;12,00;12,00;4,36;31,59;6,54;69,71;8,21;10,56;90,33;5,87;72,09;2,77;1,39;2,77;56,00;17,00;36,00;2,00;48,80;41,83;50,54;12,20;8,00;11,00;10,00
2020-03-01;52,00;369,20;31,20;10,40;20,80;18,00;38,00;17,00;17,00;6,00;9,00;8,00;10,00;3,18;11,67;3,18;57,31;8,09;5,78;80,89;4,62;61,58;4,11;1,37;1,37;46,00;13,00;31,00;1,00;41,60;31,20;36,40;8,67;5,00;10,00;8,00
2020-03-08;50,00;325,00;20,00;10,00;20,00;14,00;36,00;21,00;11,00;7,00;6,00;8,00;9,00;4,35;13,04;2,17;48,91;2,33;6,98;66,28;5,81;54,17;2,78;1,39;1,39;42,00;18,00;23,00;1,00;41,38;31,03;34,48;8,62;4,00;9,00;7,00
2020-03-15;36,00;210,86;15,43;2,57;10,29;7,00;13,00;11,00;6,00;2,00;5,00;4,00;5,00;1,09;7,64;1,09;29,45;1,16;3,48;39,48;4,65;31,85;2,77;1,38;0,69;19,00;15,00;14,00;1,00;22,29;15,43;17,14;5,14;3,00;7,00;3,00
2020-03-22;22,00;132,00;11,00;5,50;5,50;9,00;8,00;7,00;4,00;2,00;4,00;3,00;4,00;0,55;6,60;1,10;19,80;1,16;2,32;17,37;2,32;19,25;2,75;1,38;1,38;10,00;5,00;11,00;1,00;10,15;10,15;8,46;1,69;2,00;5,00;1,00
2020-03-29;17,00;130,33;11,33;5,67;5,67;8,00;8,00;4,00;4,00;2,00;2,00;3,00;4,00;0,53;6,38;1,06;15,94;1,13;1,13;19,27;2,27;18,42;1,42;0,71;0,71;9,00;4,00;14,00;0,50;13,60;8,50;8,50;3,40;2,00;5,00;4,00
2020-04-05;18,00;90,00;9,00;4,50;4,50;7,00;9,00;7,00;3,00;2,00;4,00;2,00;3,00;1,06;4,24;1,06;18,00;1,13;1,13;19,13;1,13;15,23;1,38;0,69;0,69;11,00;4,00;13,00;0,50;11,45;6,55;9,82;1,64;3,00;6,00;2,00
2020-04-12;14,00;84,00;9,33;4,67;4,67;8,00;10,00;5,00;3,00;1,00;3,00;4,00;2,00;0,54;4,31;1,08;15,08;1,17;1,17;18,67;1,17;19,60;1,40;0,00;0,70;10,00;4,00;13,00;1,00;10,50;8,75;8,75;1,75;2,00;7,00;3,00
2020-04-19;12,00;108,00;12,00;6,00;6,00;7,00;10,00;4,00;3,00;1,00;3,00;2,00;4,00;0,55;3,27;1,09;14,18;2,18;2,18;16,36;1,09;22,67;0,00;0,67;0,00;10,00;5,00;15,00;0,50;12,00;8,57;10,29;1,71;3,00;4,00;3,00
2020-04-26;18,00;94,50;9,00;2,25;4,50;5,00;12,00;5,00;3,00;2,00;3,00;2,00;3,00;0,53;4,24;1,06;18,00;1,20;2,40;19,20;1,20;16,62;1,38;1,38;0,00;13,00;2,00;12,00;0,50;14,40;7,20;9,00;1,80;3,00;6,00;3,00
2020-05-03;20,00;115,00;10,00;2,50;5,00;5,00;10,00;4,00;4,00;1,00;3,00;3,00;3,00;1,05;4,21;1,05;21,05;1,18;2,35;24,71;2,35;24,29;0,71;0,71;1,43;14,00;2,00;14,00;0,50;16,67;10,00;10,00;5,00;3,00;7,00;2,00
2020-05-10;29,00;135,33;9,67;2,42;4,83;7,00;14,00;5,00;3,00;3,00;3,00;3,00;3,00;1,07;3,22;1,07;27,93;1,16;2,32;31,32;2,32;34,52;0,69;0,69;1,38;23,00;3,00;16,00;1,00;18,76;13,65;13,65;5,12;3,00;7,00;4,00
2020-05-17;28,00;179,20;11,20;2,80;5,60;9,00;22,00;6,00;4,00;1,00;3,00;3,00;3,00;1,08;6,46;0,54;33,38;3,50;1,17;39,67;1,17;42,00;1,40;1,40;0,70;24,00;5,00;21,00;0,50;21,00;22,75;17,50;5,25;3,00;7,00;8,00
2020-05-24;32,00;202,67;10,67;2,67;5,33;7,00;22,00;6,00;4,00;1,00;4,00;4,00;3,00;1,07;3,20;0,53;29,87;2,29;2,29;42,29;2,29;47,30;1,39;0,70;0,70;24,00;5,00;24,00;1,00;25,26;20,21;23,58;8,42;5,00;8,00;8,00
2020-05-31;42,00;231,00;10,50;5,25;10,50;11,00;31,00;2,00;6,00;1,00;3,00;6,00;4,00;1,08;12,92;0,54;40,92;2,33;2,33;57,17;2,33;67,20;1,40;0,70;0,70;34,00;8,00;28,00;1,00;31,50;29,75;24,50;8,75;3,00;12,00;6,00
2020-06-07;48,00;261,33;10,67;5,33;10,67;8,00;34,00;7,00;6,00;2,00;4,00;6,00;6,00;1,09;7,64;1,09;45,82;4,68;3,51;60,88;3,51;59,29;1,41;0,71;0,00;36,00;8,00;29,00;1,00;34,29;30,86;30,86;8,57;6,00;11,00;10,00
2020-06-14;51,00;270,30;10,20;5,10;10,20;9,00;33,00;7,00;13,00;2,00;6,00;6,00;8,00;1,09;7,60;1,09;52,09;5,80;2,32;67,23;3,48;70,30;2,76;1,38;0,69;40,00;8,00;31,00;2,00;39,10;37,40;30,60;10,20;7,00;19,00;8,00
2020-06-21;58,00;280,33;9,67;9,67;14,50;9,00;41,00;10,00;8,00;2,00;4,00;6,00;8,00;1,07;6,44;1,07;49,41;4,64;1,16;64,96;1,16;84,24;1,38;1,38;1,38;47,00;12,00;34,00;1,00;35,82;34,12;30,71;10,24;7,00;9,00;11,00
2020-06-28;58,00;300,55;10,55;10,55;21,09;10,00;38,00;8,00;9,00;3,00;4,00;5,00;7,00;2,15;10,74;2,15;60,15;5,80;3,48;84,68;4,64;100,81;1,38;0,69;0,69;52,00;12,00;31,00;1,00;50,97;38,67;33,39;10,55;10,00;12,00;11,00
2020-07-05;64,00;324,92;14,77;14,77;14,77;9,00;45,00;9,00;9,00;3,00;7,00;7,00;6,00;1,08;5,42;1,08;65,08;6,98;1,16;87,27;4,65;112,70;2,78;0,70;1,39;58,00;13,00;34,00;1,00;48,43;48,43;34,59;15,57;10,00;10,00;13,00
2020-07-12;78,00;341,25;14,63;9,75;19,50;10,00;40,00;12,00;8,00;3,00;5,00;7,00;7,00;2,14;9,62;1,07;56,63;6,99;2,33;87,31;3,49;111,43;1,39;1,39;1,39;59,00;13,00;37,00;2,00;52,00;46,80;173,33;15,60;10,00;14,00;13,00
2020-07-19;71,00;314,43;10,14;10,14;15,21;10,00;39,00;8,00;11,00;3,00;7,00;8,00;7,00;1,06;7,42;1,06;50,87;6,87;3,44;75,58;3,44;97,45;1,39;1,39;0,70;60,00;16,00;39,00;3,00;46,76;46,76;83,12;15,59;12,00;10,00;12,00
2020-07-26;70,00;305,00;15,00;10,00;10,00;10,00;36,00;10,00;7,00;4,00;6,00;5,00;7,00;2,15;8,62;2,15;61,38;5,74;3,44;81,48;2,30;104,31;1,37;0,69;2,75;59,00;12,00;37,00;1,00;46,10;51,22;52,93;11,95;13,00;13,00;17,00
2020-08-02;83,00;332,00;14,65;9,76;14,65;12,00;41,00;10,00;11,00;2,00;5,00;7,00;9,00;1,06;12,77;1,06;54,27;6,92;3,46;84,15;5,76;135,57;1,38;1,38;1,38;68,00;17,00;31,00;1,00;58,79;65,71;46,69;15,56;16,00;12,00;15,00
2020-08-09;83,00;322,24;19,53;9,76;14,65;11,00;43,00;9,00;14,00;3,00;6,00;8,00;6,00;3,23;9,70;2,16;52,82;4,61;5,76;91,07;2,31;125,88;2,77;2,77;0,69;64,00;14,00;34,00;1,00;48,42;62,25;43,23;15,56;16,00;15,00;16,00
2020-08-16;79,00;311,06;9,88;4,94;14,81;10,00;43,00;8,00;11,00;4,00;6,00;5,00;7,00;2,16;8,66;3,25;54,11;5,81;3,49;81,32;2,32;108,11;2,77;1,39;1,39;62,00;14,00;35,00;2,00;44,65;58,39;44,65;10,30;14,00;10,00;15,00
2020-08-23;77,00;297,73;10,27;10,27;10,27;11,00;39,00;7,00;11,00;3,00;5,00;5,00;8,00;2,14;9,63;1,07;65,24;4,60;1,15;72,40;2,30;79,75;1,38;0,69;1,38;47,00;9,00;34,00;1,00;42,78;44,49;30,80;11,98;11,00;9,00;10,00
2020-08-30;54,00;270,00;9,82;9,82;9,82;8,00;36,00;9,00;10,00;4,00;4,00;4,00;8,00;2,16;8,64;1,08;57,24;4,60;3,45;63,19;1,15;65,08;2,77;0,69;0,69;49,00;10,00;32,00;1,00;33,10;34,84;29,61;8,71;7,00;14,00;9,00
2020-09-06;50,00;270,00;10,00;5,00;10,00;8,00;41,00;7,00;8,00;5,00;5,00;5,00;6,00;1,06;8,51;2,13;57,45;4,55;2,27;71,59;3,41;59,72;1,39;0,69;1,39;55,00;10,00;29,00;1,00;37,93;32,76;34,48;10,34;5,00;10,00;11,00
2020-09-13;49,00;279,30;9,80;4,90;9,80;13,00;38,00;8,00;10,00;4,00;3,00;8,00;7,00;1,07;8,52;1,07;49,00;3,42;3,42;59,26;2,28;68,60;2,80;0,00;0,70;42,00;8,00;29,00;1,00;30,41;30,41;27,03;10,14;5,00;8,00;10,00
2020-09-20;41,00;246,00;10,25;5,13;5,13;11,00;33,00;9,00;8,00;4,00;4,00;5,00;4,00;1,08;7,55;2,16;53,95;3,51;2,34;62,09;3,51;45,10;1,37;1,37;0,68;43,00;9,00;28,00;1,00;34,17;30,75;29,04;10,25;6,00;8,00;8,00
2020-09-27;59,00;231,08;9,83;9,83;9,83;8,00;30,00;12,00;8,00;3,00;5,00;4,00;8,00;0,54;6,44;1,07;50,42;3,47;3,47;60,16;1,16;42,53;1,37;1,37;1,37;34,00;7,00;27,00;1,00;26,03;26,03;22,56;8,68;7,00;10,00;8,00
2020-10-04;42,00;252,00;10,50;10,50;5,25;7,00;41,00;9,00;7,00;5,00;5,00;4,00;8,00;1,08;5,38;1,08;65,69;2,33;2,33;56,00;2,33;44,80;2,80;1,40;0,70;35,00;10,00;29,00;0,50;35,00;29,75;28,00;7,00;5,00;10,00;6,00
