Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-01-05;49,00;79,77;36,47;0,00;21,65;37,00;10,00;9,00;34,00;124,38;18,85;24,50;16,96;9,00;44,00;7,00;3,00;6,00;4,00;0,00;6,00;76,00;13,00;22,00;9,00;1,00;6,00;1,00;0,00;7,00;1,00;1,00;0,00;4,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;71,00;103,06;28,63;0,00;19,47;36,00;4,00;7,00;32,00;149,47;22,42;28,03;22,42;6,00;71,00;11,00;6,00;13,00;3,00;6,00;1,00;99,00;8,00;36,00;7,00;1,00;3,00;0,00;3,00;8,00;3,00;0,00;0,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;100,00;105,75;37,93;0,00;21,84;50,00;13,00;12,00;26,00;188,68;26,42;20,75;15,09;7,00;76,00;9,00;1,00;9,00;0,00;6,00;3,00;91,00;16,00;23,00;9,00;0,00;0,00;3,00;0,00;3,00;3,00;0,00;0,00;7,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;47,00;75,66;17,20;0,00;19,49;31,00;7,00;10,00;34,00;141,00;20,68;7,52;9,40;7,00;50,00;18,00;0,00;11,00;1,00;9,00;1,00;70,00;18,00;10,00;6,00;3,00;1,00;0,00;1,00;11,00;1,00;0,00;0,00;6,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-02-02;61,00;59,87;22,59;0,00;15,81;41,00;14,00;9,00;36,00;120,09;20,97;9,53;11,44;9,00;36,00;6,00;1,00;9,00;1,00;6,00;3,00;73,00;9,00;14,00;6,00;7,00;0,00;0,00;3,00;9,00;1,00;0,00;1,00;7,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;58,00;87,57;35,25;0,00;4,55;27,00;11,00;9,00;40,00;123,48;26,19;14,97;13,10;8,00;42,00;13,00;1,00;1,00;1,00;10,00;3,00;75,00;14,00;16,00;7,00;0,00;0,00;0,00;1,00;6,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-02-16;71,00;91,61;40,08;0,00;12,60;42,00;10,00;3,00;33,00;149,68;13,43;19,19;11,51;11,00;59,00;13,00;1,00;10,00;4,00;13,00;0,00;73,00;19,00;23,00;7,00;0,00;0,00;0,00;4,00;10,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;63,00;83,62;35,51;0,00;16,04;34,00;5,00;7,00;25,00;124,09;19,09;9,55;21,00;7,00;63,00;11,00;1,00;7,00;0,00;5,00;7,00;58,00;18,00;19,00;5,00;4,00;3,00;0,00;1,00;7,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00
2020-03-01;46,00;82,80;35,65;0,00;12,65;29,00;1,00;8,00;19,00;78,58;13,42;13,42;23,00;5,00;51,00;4,00;0,00;7,00;1,00;3,00;1,00;36,00;14,00;14,00;8,00;0,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-03-08;42,00;73,78;44,27;0,00;9,08;34,00;12,00;8,00;20,00;87,82;11,45;9,55;13,36;12,00;37,00;7,00;3,00;10,00;3,00;12,00;4,00;34,00;16,00;12,00;8,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
