Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2021-02-21;40,00;14,00;8,00;3,00;6,00;2,00
2021-02-28;43,00;9,00;9,00;3,00;1,00;2,00
2021-03-07;42,00;7,00;11,00;4,00;16,00;2,00
2021-03-14;34,00;6,00;8,00;5,00;3,00;2,00
2021-03-21;40,00;7,00;7,00;5,00;4,00;2,00
2021-03-28;31,00;8,00;8,00;3,00;3,00;2,00
2021-04-04;28,00;7,00;9,00;5,00;2,00;2,00
2021-04-11;37,00;7,00;9,00;5,00;2,00;2,00
2021-04-18;38,00;7,00;11,00;6,00;2,00;2,00
2021-04-25;34,00;10,00;10,00;2,00;1,00;2,00
2021-05-02;39,00;7,00;7,00;6,00;4,00;2,00
2021-05-09;36,00;5,00;9,00;16,00;7,00;3,00
2021-05-16;36,00;7,00;10,00;6,00;4,00;3,00
2021-05-23;37,00;7,00;11,00;5,00;6,00;3,00
2021-05-30;40,00;8,00;13,00;7,00;5,00;2,00
2021-06-06;39,00;8,00;14,00;6,00;4,00;3,00
2021-06-13;45,00;8,00;14,00;5,00;4,00;2,00
2021-06-20;40,00;8,00;14,00;7,00;6,00;3,00
2021-06-27;40,00;13,00;10,00;3,00;3,00;3,00
2021-07-04;42,00;11,00;9,00;3,00;5,00;2,00
2021-07-11;61,00;8,00;11,00;7,00;3,00;2,00
2021-07-18;46,00;5,00;12,00;4,00;4,00;4,00
2021-07-25;64,00;8,00;17,00;5,00;3,00;3,00
2021-08-01;42,00;9,00;15,00;3,00;6,00;2,00
2021-08-08;50,00;9,00;16,00;7,00;6,00;2,00
2021-08-15;46,00;8,00;19,00;5,00;6,00;3,00
2021-08-22;49,00;9,00;20,00;6,00;5,00;3,00
2021-08-29;46,00;8,00;13,00;6,00;4,00;5,00
2021-09-05;40,00;7,00;14,00;4,00;6,00;2,00
2021-09-12;43,00;8,00;21,00;7,00;7,00;3,00
2021-09-19;49,00;10,00;15,00;3,00;6,00;2,00
2021-09-26;48,00;5,00;21,00;5,00;7,00;3,00
2021-10-03;41,00;6,00;21,00;5,00;10,00;3,00
2021-10-10;39,00;9,00;18,00;8,00;11,00;3,00
2021-10-17;44,00;9,00;18,00;9,00;11,00;4,00
2021-10-24;42,00;8,00;19,00;8,00;16,00;3,00
2021-10-31;42,00;7,00;18,00;13,00;18,00;4,00
2021-11-07;44,00;9,00;19,00;8,00;15,00;3,00
2021-11-14;41,00;8,00;17,00;6,00;13,00;4,00
2021-11-21;39,00;9,00;21,00;7,00;18,00;3,00
2021-11-28;40,00;6,00;26,00;6,00;9,00;3,00
2021-12-05;35,00;7,00;17,00;5,00;7,00;2,00
2021-12-12;41,00;8,00;13,00;7,00;13,00;1,00
2021-12-19;44,00;8,00;15,00;17,00;10,00;3,00
2021-12-26;61,00;7,00;16,00;14,00;15,00;4,00
2022-01-02;41,00;7,00;18,00;7,00;13,00;3,00
2022-01-09;44,00;8,00;19,00;12,00;13,00;2,00
