Semaine;Nice (FR);Paris (FR);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-05-12;66,00;264,00;248,77;411,23;234,67;7,33;322,67;102,67;163,68;113,52;105,60;110,88;148,50;239,25;41,25;8,25;88,00;357,50;16,50;38,50;22,00;35,00;35,00;39,00;20,00;34,00;11,00;30,00;24,00;5,00;13,00;7,00;9,00;1,00;2,00
2019-05-19;89,00;408,35;230,35;413,59;215,08;14,83;215,08;111,25;172,61;137,55;89,00;124,06;203,43;254,29;59,33;16,95;89,00;394,94;16,69;55,63;27,00;42,00;40,00;39,00;29,00;44,00;6,00;23,00;16,00;8,00;11,00;8,00;26,00;4,00;0,00
2019-05-26;60,00;330,00;230,00;425,00;195,00;15,00;487,50;82,50;152,73;103,64;103,64;125,45;231,43;222,86;47,14;4,29;92,73;430,91;16,36;43,64;23,00;31,00;38,00;41,00;17,00;38,00;11,00;29,00;16,00;8,00;10,00;5,00;31,00;2,00;1,00
2019-06-02;70,00;370,00;265,00;420,00;233,33;7,78;264,44;132,22;166,92;140,00;99,62;121,15;201,76;387,06;45,29;8,24;91,54;430,77;10,77;37,69;20,00;43,00;31,00;47,00;23,00;38,00;7,00;26,00;20,00;7,00;9,00;13,00;21,00;6,00;3,00
2019-06-09;85,00;345,00;265,00;435,00;239,55;15,45;177,73;108,18;170,00;114,22;92,97;156,72;187,00;246,50;51,00;8,50;100,94;382,50;21,25;53,13;30,00;40,00;44,00;48,00;32,00;20,00;11,00;26,00;23,00;12,00;10,00;10,00;9,00;5,00;6,00
2019-06-16;77,00;385,00;231,00;415,80;223,30;15,40;177,10;107,80;172,59;124,79;108,86;148,69;179,67;260,94;59,89;17,11;99,00;467,50;16,50;27,50;20,00;35,00;33,00;37,00;38,00;35,00;9,00;24,00;16,00;9,00;12,00;6,00;19,00;1,00;1,00
2019-06-23;99,00;401,21;244,89;411,63;236,08;7,62;152,31;106,62;198,00;117,73;115,05;179,27;193,70;253,96;47,35;17,22;88,00;473,00;33,00;33,00;23,00;45,00;39,00;39,00;40,00;47,00;14,00;26,00;20,00;7,00;8,00;5,00;22,00;0,00;2,00
2019-06-30;80,00;385,00;245,00;430,00;196,36;14,55;160,00;109,09;184,00;106,67;98,67;162,67;202,11;235,79;50,53;4,21;112,00;432,00;26,67;42,67;27,00;36,00;41,00;38,00;28,00;47,00;9,00;29,00;14,00;11,00;15,00;2,00;22,00;1,00;2,00
2019-07-07;100,00;395,00;260,00;435,00;246,15;7,69;169,23;107,69;160,53;131,58;94,74;142,11;187,50;229,17;62,50;12,50;100,00;488,89;11,11;55,56;23,00;39,00;33,00;36,00;32,00;41,00;7,00;24,00;14,00;5,00;14,00;13,00;17,00;5,00;3,00
2019-07-14;92,00;373,11;260,67;475,33;230,00;15,33;161,00;84,33;149,83;128,80;84,11;144,57;204,91;250,91;41,82;12,55;124,47;476,24;16,24;32,47;20,00;50,00;33,00;28,00;41,00;36,00;8,00;34,00;12,00;15,00;13,00;7,00;9,00;2,00;2,00
2019-07-21;92,00;403,78;296,44;429,33;230,00;7,67;145,67;107,33;162,35;121,76;78,47;127,18;179,82;246,73;50,18;8,36;102,82;438,35;21,65;37,88;26,00;33,00;35,00;32,00;41,00;38,00;12,00;23,00;16,00;10,00;10,00;10,00;20,00;4,00;5,00
2019-07-28;83,00;446,13;274,94;461,69;233,91;15,09;166,00;90,55;163,32;125,84;123,16;125,84;207,50;278,05;45,65;8,30;105,13;437,13;11,07;60,87;20,00;44,00;38,00;51,00;29,00;45,00;8,00;24,00;18,00;10,00;14,00;8,00;13,00;4,00;1,00
2019-08-04;88,00;450,35;284,71;434,82;227,33;7,33;117,33;132,00;189,33;114,67;80,00;138,67;201,14;238,86;62,86;16,76;88,00;533,50;16,50;38,50;34,00;46,00;30,00;45,00;30,00;40,00;9,00;31,00;15,00;13,00;17,00;5,00;6,00;2,00;0,00
2019-08-11;74,00;401,71;274,86;401,71;251,60;14,80;148,00;103,60;190,29;126,86;87,21;150,64;201,44;226,11;74,00;8,22;74,00;502,14;15,86;31,71;30,00;44,00;47,00;44,00;29,00;34,00;9,00;28,00;16,00;7,00;10,00;6,00;20,00;1,00;5,00
2019-08-18;88,00;372,71;248,47;393,41;205,33;14,67;154,00;102,67;213,33;133,33;114,67;141,33;201,14;217,90;62,86;8,38;93,50;473,00;11,00;33,00;15,00;38,00;51,00;43,00;23,00;34,00;9,00;40,00;20,00;13,00;9,00;4,00;10,00;4,00;0,00
2019-08-25;83,00;399,44;269,75;383,88;249,00;15,09;196,18;98,09;168,68;128,52;104,42;120,48;199,20;244,85;58,10;16,60;105,13;448,20;16,60;49,80;15,00;40,00;52,00;39,00;23,00;35,00;8,00;45,00;18,00;6,00;8,00;2,00;25,00;5,00;4,00
2019-09-01;86,00;399,65;283,29;384,47;293,83;7,17;179,17;100,33;193,50;145,13;126,31;212,31;196,57;229,33;65,52;8,19;96,75;413,88;32,25;43,00;23,00;52,00;42,00;57,00;34,00;49,00;5,00;33,00;24,00;8,00;10,00;3,00;25,00;8,00;1,00
2019-09-08;60,00;375,00;320,00;400,00;285,00;15,00;180,00;135,00;169,09;158,18;120,00;160,91;227,14;257,14;64,29;12,86;103,64;469,09;21,82;54,55;21,00;54,00;61,00;39,00;34,00;47,00;9,00;44,00;15,00;15,00;8,00;9,00;9,00;3,00;0,00
2019-09-15;69,00;424,62;329,08;403,38;283,67;15,33;191,67;99,67;183,12;140,65;108,81;164,54;207,00;237,19;69,00;8,63;127,38;440,54;26,54;63,69;20,00;75,00;40,00;46,00;26,00;50,00;17,00;33,00;19,00;8,00;11,00;14,00;19,00;1,00;1,00
2019-09-22;66,00;390,92;294,46;355,38;256,67;14,67;176,00;95,33;182,16;132,00;110,88;176,88;214,50;235,13;53,63;16,50;82,50;511,50;22,00;55,00;27,00;72,00;47,00;42,00;32,00;56,00;7,00;35,00;14,00;5,00;6,00;4,00;16,00;1,00;3,00
2019-09-29;55,00;370,00;265,00;375,00;243,57;23,57;196,43;125,71;201,67;144,05;96,90;175,48;194,62;245,38;50,77;8,46;82,50;478,50;11,00;55,00;21,00;55,00;50,00;51,00;19,00;55,00;9,00;31,00;11,00;9,00;9,00;9,00;11,00;0,00;5,00
2019-10-06;58,00;411,27;279,45;363,82;253,75;14,50;166,75;94,25;263,64;137,09;118,64;142,36;203,00;219,57;95,29;16,57;94,91;427,09;31,64;47,45;29,00;53,00;45,00;40,00;29,00;41,00;9,00;27,00;14,00;6,00;13,00;2,00;18,00;1,00;2,00
2019-10-13;53,00;439,90;312,70;455,80;227,14;7,57;151,43;106,00;217,30;140,45;71,55;116,60;203,85;248,69;65,23;12,23;84,80;397,50;15,90;53,00;17,00;53,00;34,00;42,00;21,00;47,00;7,00;40,00;13,00;14,00;8,00;5,00;11,00;2,00;2,00
2019-10-20;60,00;380,00;265,00;315,00;217,50;15,00;157,50;82,50;215,45;144,55;103,64;158,18;210,00;210,00;68,57;17,14;76,36;458,18;16,36;54,55;18,00;43,00;40,00;44,00;17,00;50,00;4,00;40,00;13,00;10,00;11,00;1,00;11,00;4,00;1,00
2019-10-27;33,00;379,50;269,50;302,50;231,00;16,50;156,75;74,25;195,25;134,75;90,75;123,75;165,00;160,88;66,00;12,38;71,50;418,00;11,00;38,50;12,00;40,00;32,00;56,00;21,00;45,00;8,00;36,00;8,00;3,00;3,00;3,00;4,00;3,00;1,00
2019-11-03;30,00;330,00;285,00;280,00;202,50;22,50;142,50;90,00;199,09;207,27;100,91;133,64;197,14;180,00;72,86;21,43;65,00;400,00;5,00;45,00;16,00;45,00;31,00;42,00;15,00;42,00;11,00;28,00;15,00;8,00;10,00;2,00;14,00;3,00;2,00
2019-11-10;38,00;347,43;255,14;309,43;182,40;7,60;129,20;68,40;192,71;133,00;111,29;114,00;177,33;422,22;76,00;8,44;70,57;374,57;21,71;43,43;8,00;41,00;29,00;23,00;23,00;38,00;6,00;34,00;9,00;7,00;3,00;2,00;12,00;1,00;2,00
2019-11-17;47,00;313,33;235,00;224,56;188,00;15,67;203,67;70,50;182,78;104,44;80,94;88,78;145,27;235,00;72,64;8,55;62,67;381,22;10,44;41,78;15,00;52,00;31,00;54,00;20,00;47,00;1,00;25,00;13,00;6,00;8,00;1,00;6,00;0,00;3,00
2019-11-24;27,00;324,00;237,60;216,00;148,50;13,50;121,50;60,75;180,90;124,20;83,70;135,00;202,50;184,50;81,00;13,50;54,00;356,40;16,20;48,60;18,00;45,00;45,00;48,00;15,00;41,00;4,00;32,00;15,00;9,00;10,00;2,00;6,00;2,00;1,00
2019-12-01;35,00;340,00;210,00;235,00;182,00;7,00;119,00;56,00;156,15;110,38;88,85;134,62;179,38;118,13;65,63;13,13;58,33;361,67;23,33;46,67;16,00;50,00;31,00;39,00;20,00;43,00;3,00;28,00;17,00;10,00;7,00;1,00;12,00;0,00;0,00
2019-12-08;33,00;330,00;209,00;209,00;198,00;8,25;165,00;82,50;156,75;115,50;68,75;99,00;156,75;123,75;82,50;16,50;60,50;352,00;16,50;44,00;15,00;50,00;28,00;40,00;15,00;43,00;4,00;32,00;12,00;10,00;5,00;2,00;6,00;0,00;3,00
2019-12-15;38,00;342,00;249,71;304,00;197,60;15,20;159,60;98,80;173,71;100,43;86,86;135,71;152,00;164,67;76,00;12,67;59,71;385,43;21,71;59,71;17,00;45,00;48,00;56,00;19,00;51,00;7,00;32,00;10,00;10,00;11,00;7,00;6,00;2,00;1,00
2019-12-22;57,00;393,82;295,36;300,55;220,88;14,25;128,25;92,63;183,95;124,36;98,45;129,55;187,29;166,93;81,43;20,36;72,55;367,91;10,36;57,00;18,00;50,00;38,00;54,00;20,00;65,00;10,00;42,00;13,00;11,00;11,00;6,00;6,00;1,00;0,00
2019-12-29;61,00;386,33;320,25;335,50;289,75;7,63;129,63;114,38;209,52;114,04;100,78;132,61;213,50;235,29;87,14;13,07;61,00;454,73;16,64;49,91;20,00;43,00;53,00;59,00;14,00;75,00;9,00;33,00;16,00;7,00;10,00;10,00;11,00;1,00;5,00
2020-01-05;78,00;442,00;390,00;379,60;296,40;15,60;163,80;124,80;234,00;145,24;118,34;142,55;266,84;229,89;78,00;12,32;89,14;523,71;16,71;39,00;21,00;40,00;47,00;70,00;24,00;79,00;7,00;35,00;19,00;9,00;11,00;4,00;13,00;3,00;3,00
2020-01-12;64,00;408,62;359,38;408,62;270,22;7,11;177,78;106,67;261,33;128,00;112,00;125,33;238,93;273,07;76,80;17,07;96,00;506,67;26,67;42,67;24,00;48,00;42,00;60,00;31,00;80,00;7,00;22,00;16,00;8,00;15,00;8,00;20,00;2,00;2,00
2020-01-19;50,00;380,00;350,00;420,00;278,57;14,29;171,43;100,00;213,16;123,68;115,79;142,11;216,67;233,33;70,83;12,50;94,44;511,11;22,22;50,00;26,00;51,00;38,00;47,00;22,00;91,00;7,00;29,00;19,00;8,00;6,00;0,00;13,00;4,00;2,00
2020-01-26;53,00;392,20;302,10;386,90;272,57;7,57;159,00;106,00;196,10;121,90;111,30;129,85;199,77;187,54;65,23;16,31;106,00;482,30;21,20;37,10;21,00;36,00;34,00;47,00;25,00;83,00;9,00;31,00;19,00;8,00;6,00;3,00;10,00;2,00;2,00
2020-02-02;51,00;362,10;362,10;362,10;276,86;14,57;182,14;116,57;193,26;147,63;120,79;158,37;225,25;216,75;63,75;17,00;90,67;498,67;11,33;39,67;26,00;39,00;47,00;44,00;26,00;57,00;2,00;31,00;13,00;5,00;6,00;7,00;12,00;0,00;2,00
2020-02-09;57,00;404,18;342,00;321,27;228,00;14,25;142,50;99,75;187,29;133,00;103,14;146,57;211,71;223,93;73,29;8,14;108,30;570,00;11,40;51,30;23,00;55,00;40,00;48,00;31,00;77,00;10,00;27,00;27,00;9,00;6,00;5,00;19,00;2,00;1,00
2020-02-16;65,00;385,00;305,00;355,00;274,44;14,44;180,56;115,56;184,60;130,00;109,20;135,20;219,38;227,50;69,06;12,19;102,92;498,33;21,67;43,33;27,00;57,00;29,00;51,00;22,00;74,00;5,00;24,00;14,00;7,00;8,00;4,00;8,00;3,00;3,00
2020-02-23;49,00;367,50;289,10;352,80;294,00;7,00;154,00;105,00;168,78;141,56;125,22;103,44;200,08;375,67;49,00;4,08;65,33;419,22;21,78;32,67;21,00;53,00;36,00;27,00;21,00;66,00;5,00;34,00;9,00;10,00;9,00;1,00;12,00;0,00;6,00
2020-03-01;42,00;357,00;241,50;320,25;224,00;7,00;154,00;70,00;152,25;118,13;81,38;102,38;168,00;264,60;42,00;4,20;63,00;362,25;15,75;42,00;10,00;52,00;29,00;32,00;22,00;48,00;5,00;24,00;9,00;11,00;8,00;4,00;13,00;4,00;0,00
2020-03-08;48,00;330,67;256,00;368,00;256,00;8,00;224,00;88,00;210,67;85,33;117,33;82,67;152,73;213,82;52,36;8,73;58,67;368,00;21,33;37,33;18,00;45,00;29,00;30,00;18,00;53,00;9,00;20,00;12,00;4,00;3,00;3,00;8,00;0,00;1,00
2020-03-15;21,00;210,00;120,75;152,25;126,00;7,00;126,00;56,00;60,38;68,25;55,13;81,38;75,60;352,80;25,20;12,60;36,75;220,50;15,75;36,75;16,00;34,00;24,00;20,00;9,00;48,00;4,00;20,00;11,00;6,00;6,00;1,00;4,00;1,00;1,00
2020-03-22;9,00;90,00;49,50;67,50;126,00;4,50;108,00;27,00;42,00;45,00;45,00;81,00;31,50;171,00;22,50;4,50;36,00;94,50;9,00;18,00;14,00;28,00;19,00;15,00;11,00;17,00;2,00;6,00;8,00;3,00;2,00;1,00;4,00;1,00;0,00
2020-03-29;9,00;81,00;40,50;58,50;108,00;4,50;90,00;36,00;42,00;42,00;27,00;48,00;45,00;85,50;13,50;4,50;22,50;81,00;4,50;9,00;6,00;15,00;16,00;6,00;6,00;10,00;2,00;9,00;3,00;9,00;2,00;0,00;4,00;0,00;1,00
2020-04-05;19,00;104,50;47,50;80,75;69,67;3,17;57,00;19,00;38,00;51,57;35,29;76,00;26,60;79,80;11,40;7,60;28,50;104,50;4,75;19,00;7,00;18,00;20,00;12,00;11,00;13,00;5,00;16,00;4,00;4,00;1,00;2,00;4,00;2,00;0,00
2020-04-12;16,00;101,33;48,00;112,00;72,00;4,00;64,00;32,00;45,33;37,33;42,67;53,33;32,00;96,00;20,00;8,00;21,33;101,33;5,33;16,00;4,00;27,00;10,00;16,00;9,00;9,00;4,00;11,00;3,00;4,00;2,00;5,00;6,00;0,00;0,00
2020-04-19;18,00;81,00;31,50;67,50;72,00;4,50;54,00;27,00;38,57;25,71;30,86;48,86;40,50;72,00;22,50;9,00;54,00;108,00;6,00;18,00;7,00;17,00;13,00;21,00;4,00;9,00;8,00;11,00;5,00;5,00;3,00;0,00;5,00;1,00;1,00
2020-04-26;10,00;110,00;50,00;85,00;110,00;5,00;90,00;40,00;32,50;37,50;37,50;47,50;26,67;63,33;10,00;6,67;40,00;85,00;2,50;10,00;8,00;14,00;20,00;14,00;5,00;12,00;4,00;5,00;4,00;2,00;0,00;2,00;8,00;1,00;2,00
2020-05-03;17,00;136,00;62,33;102,00;85,00;4,25;68,00;25,50;48,17;53,83;36,83;65,17;38,25;76,50;17,00;4,25;45,33;130,33;5,67;17,00;10,00;18,00;22,00;13,00;4,00;14,00;3,00;9,00;8,00;4,00;3,00;2,00;7,00;2,00;2,00
2020-05-10;24,00;100,80;52,80;81,60;96,00;4,00;64,00;32,00;66,67;42,67;42,67;69,33;44,00;76,00;28,00;12,00;54,00;132,00;3,00;24,00;7,00;21,00;13,00;17,00;3,00;12,00;5,00;12,00;3,00;3,00;4,00;3,00;6,00;0,00;0,00
2020-05-17;20,00;115,00;70,00;95,00;66,67;6,67;60,00;26,67;57,14;42,86;37,14;74,29;36,00;60,00;16,00;4,00;60,00;125,00;5,00;20,00;4,00;12,00;16,00;18,00;3,00;19,00;2,00;13,00;8,00;8,00;4,00;2,00;4,00;0,00;1,00
2020-05-24;19,00;114,00;57,00;99,75;76,00;3,17;50,67;19,00;59,71;54,29;43,43;73,29;38,00;60,80;19,00;3,80;42,75;99,75;4,75;19,00;17,00;18,00;21,00;22,00;5,00;12,00;6,00;12,00;8,00;5,00;4,00;4,00;10,00;3,00;1,00
2020-05-31;18,00;99,00;54,00;85,50;108,00;9,00;72,00;45,00;46,29;38,57;48,86;54,00;36,00;85,50;22,50;4,50;48,00;150,00;12,00;24,00;9,00;16,00;24,00;19,00;7,00;17,00;3,00;12,00;10,00;3,00;3,00;1,00;6,00;4,00;1,00
2020-06-07;21,00;131,25;73,50;94,50;77,00;7,00;56,00;35,00;47,25;52,50;36,75;78,75;50,40;67,20;16,80;4,20;52,50;115,50;5,25;21,00;5,00;25,00;15,00;17,00;12,00;16,00;4,00;19,00;5,00;4,00;3,00;2,00;21,00;0,00;1,00
2020-06-14;20,00;135,00;75,00;95,00;86,67;6,67;66,67;33,33;68,57;60,00;54,29;91,43;40,00;68,00;24,00;4,00;40,00;130,00;15,00;20,00;11,00;21,00;21,00;20,00;12,00;17,00;5,00;19,00;9,00;4,00;3,00;1,00;26,00;2,00;1,00
2020-06-21;36,00;149,14;97,71;159,43;86,40;7,20;72,00;36,00;47,08;60,92;49,85;77,54;52,00;80,00;20,00;8,00;51,43;154,29;10,29;10,29;13,00;26,00;22,00;20,00;10,00;9,00;4,00;7,00;6,00;5,00;4,00;9,00;23,00;2,00;3,00
2020-06-28;38,00;190,00;114,00;179,14;121,60;7,60;76,00;38,00;59,71;46,14;62,43;92,29;76,00;109,78;29,56;4,22;65,14;195,43;10,86;32,57;19,00;16,00;24,00;22,00;23,00;22,00;4,00;14,00;15,00;13,00;6,00;2,00;15,00;3,00;3,00
2020-07-05;58,00;179,27;131,82;179,27;101,50;7,25;65,25;36,25;58,00;55,36;47,45;108,09;62,14;91,14;24,86;8,29;47,45;195,09;15,82;21,09;17,00;31,00;15,00;15,00;20,00;22,00;6,00;9,00;12,00;7,00;7,00;7,00;12,00;6,00;4,00
2020-07-12;65,00;190,00;130,00;250,00;122,78;3,61;72,22;43,33;70,42;73,13;56,88;111,04;65,00;101,56;28,44;4,06;48,75;232,92;16,25;21,67;18,00;27,00;18,00;37,00;16,00;31,00;8,00;16,00;4,00;6,00;20,00;5,00;12,00;2,00;3,00
2020-07-19;50,00;210,00;145,00;295,00;135,71;7,14;78,57;42,86;89,47;63,16;73,68;121,05;70,83;116,67;25,00;8,33;83,33;233,33;11,11;33,33;22,00;29,00;15,00;21,00;23,00;30,00;9,00;22,00;14,00;11,00;15,00;3,00;10,00;2,00;0,00
2020-07-26;56,00;193,45;147,64;132,36;119,00;7,00;49,00;35,00;69,33;56,00;66,67;104,00;51,69;112,00;25,85;8,62;106,40;218,40;16,80;16,80;18,00;22,00;22,00;20,00;30,00;35,00;6,00;21,00;9,00;6,00;11,00;3,00;5,00;4,00;2,00
2020-08-02;63,00;183,75;126,00;105,00;157,50;7,88;63,00;39,38;65,63;49,88;52,50;105,00;46,20;117,60;25,20;4,20;63,00;194,25;5,25;15,75;22,00;30,00;19,00;19,00;23,00;18,00;8,00;17,00;11,00;12,00;4,00;5,00;10,00;1,00;3,00
2020-08-09;50,00;185,00;135,00;105,00;135,71;7,14;64,29;42,86;68,42;81,58;57,89;126,32;54,17;133,33;33,33;8,33;88,89;200,00;11,11;33,33;21,00;24,00;19,00;26,00;16,00;18,00;9,00;21,00;8,00;4,00;10,00;6,00;18,00;1,00;1,00
2020-08-16;24,00;110,40;100,80;105,60;168,00;8,00;88,00;80,00;96,00;77,33;72,00;114,67;56,00;104,00;28,00;8,00;66,00;240,00;12,00;18,00;13,00;32,00;25,00;24,00;17,00;21,00;5,00;22,00;4,00;3,00;3,00;2,00;10,00;3,00;2,00
2020-08-23;29,00;125,67;116,00;106,33;145,00;7,25;58,00;79,75;81,73;65,91;87,00;126,55;74,57;124,29;16,57;8,29;75,40;243,60;17,40;23,20;16,00;28,00;18,00;30,00;21,00;27,00;7,00;23,00;5,00;8,00;2,00;3,00;9,00;3,00;1,00
2020-08-30;19,00;128,25;109,25;128,25;120,33;6,33;57,00;44,33;95,00;73,29;76,00;127,57;41,80;106,40;15,20;3,80;57,00;161,50;4,75;28,50;7,00;29,00;21,00;24,00;12,00;19,00;4,00;21,00;9,00;4,00;4,00;5,00;7,00;0,00;1,00
2020-09-06;20,00;125,00;95,00;75,00;120,00;3,33;53,33;33,33;47,50;62,50;65,00;110,00;60,00;96,00;24,00;8,00;60,00;165,00;10,00;25,00;7,00;22,00;33,00;36,00;7,00;15,00;3,00;27,00;9,00;5,00;0,00;1,00;11,00;3,00;3,00
2020-09-13;24,00;120,00;100,80;76,80;144,00;4,00;96,00;32,00;53,33;66,67;72,00;120,00;48,00;112,00;16,00;4,00;78,00;228,00;12,00;24,00;10,00;31,00;36,00;32,00;11,00;11,00;5,00;17,00;5,00;4,00;3,00;1,00;7,00;2,00;1,00
2020-09-20;17,00;136,00;79,33;90,67;127,50;4,25;76,50;34,00;51,00;62,33;62,33;130,33;42,50;110,50;17,00;8,50;62,33;158,67;11,33;22,67;7,00;26,00;23,00;19,00;7,00;15,00;1,00;23,00;5,00;6,00;2,00;0,00;10,00;1,00;1,00
2020-09-27;20,00;130,00;75,00;110,00;113,33;3,33;66,67;26,67;54,29;82,86;65,71;134,29;32,00;88,00;20,00;8,00;50,00;150,00;5,00;25,00;6,00;30,00;32,00;20,00;7,00;19,00;4,00;19,00;4,00;6,00;9,00;1,00;4,00;1,00;4,00
