Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-04-14;55,00;13,75;27,50;0,00;165,00;0,00;0,00;550,00;0,00;0,00;0,00;178,75;48,13;64,17;0,00;0,00;137,50;0,00;11,00;55,00;0,00;0,00;8,46;38,08;0,00;0,00;0,00;0,00;9,00;0,00;0,00;36,67;0,00;36,03;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;18,00;9,00;0,00;0,00;72,00;0,00;0,00;72,00;0,00;0,00;0,00;54,00;90,00;90,00;0,00;18,00;144,00;0,00;0,00;61,20;0,00;0,00;0,00;47,25;9,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00
2019-04-28;17,00;8,50;8,50;8,50;68,00;0,00;0,00;102,00;0,00;5,67;0,00;62,33;0,00;59,50;8,50;8,50;144,50;0,00;0,00;23,80;0,00;0,00;0,00;68,00;8,50;0,00;0,00;0,00;0,00;10,20;0,00;81,60;0,00;49,11;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;8,00;16,00;16,00;8,00;64,00;4,00;0,00;20,00;0,00;0,00;0,00;32,00;120,00;56,00;0,00;8,00;128,00;0,00;0,00;80,00;8,00;0,00;8,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,00;0,00;52,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;8,00;8,00;0,00;0,00;32,00;0,00;0,00;64,00;0,00;0,00;0,00;48,00;32,00;56,00;0,00;8,00;96,00;8,00;0,00;72,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,67;0,00;26,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;25,00;12,50;12,50;12,50;50,00;0,00;12,50;200,00;0,00;6,25;0,00;62,50;62,50;50,00;8,33;16,67;200,00;7,14;0,00;64,29;0,00;0,00;0,00;66,67;0,00;8,00;0,00;8,00;8,00;0,00;0,00;84,38;0,00;25,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;26,00;0,00;13,00;0,00;26,00;13,00;0,00;130,00;0,00;0,00;0,00;26,00;52,00;60,67;0,00;8,67;130,00;0,00;7,43;59,43;0,00;0,00;0,00;34,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;81,25;0,00;54,00;0,00;44,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;49,00;0,00;24,50;0,00;24,50;98,00;0,00;1470,00;0,00;0,00;0,00;7,00;98,00;57,17;0,00;8,17;196,00;0,00;0,00;94,23;0,00;0,00;0,00;24,50;8,17;0,00;0,00;0,00;8,00;0,00;0,00;91,88;0,00;39,58;0,00;32,04;0,00;0,00;8,00;8,00;0,00;0,00;0,00
2019-06-09;52,00;0,00;13,00;13,00;104,00;0,00;0,00;416,00;0,00;0,00;0,00;52,00;78,00;86,67;0,00;0,00;190,67;7,43;0,00;26,00;0,00;0,00;0,00;76,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;113,18;0,00;61,63;0,00;34,67;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;51,00;0,00;25,50;0,00;102,00;0,00;25,50;612,00;0,00;6,38;0,00;82,88;57,38;110,50;0,00;8,50;246,50;7,29;7,29;51,00;0,00;0,00;0,00;95,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;0,00;58,56;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;17,00;0,00;17,00;0,00;51,00;8,50;8,50;170,00;0,00;0,00;0,00;73,67;79,33;110,50;0,00;8,50;195,50;17,00;0,00;78,20;6,80;0,00;0,00;78,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,33;0,00;7,56;0,00;51,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;51,00;12,75;25,50;12,75;102,00;12,75;0,00;357,00;0,00;6,38;0,00;95,63;89,25;85,00;0,00;17,00;136,00;0,00;0,00;58,29;0,00;8,50;0,00;42,50;17,00;0,00;0,00;8,00;0,00;0,00;0,00;117,00;0,00;35,31;0,00;25,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;25,00;0,00;25,00;0,00;50,00;0,00;4,17;141,67;0,00;0,00;0,00;56,25;68,75;91,67;0,00;8,33;283,33;17,86;0,00;89,29;7,14;8,33;8,33;141,67;0,00;0,00;8,00;0,00;0,00;9,38;0,00;84,38;0,00;117,31;0,00;42,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;44,00;11,00;22,00;0,00;66,00;7,33;0,00;220,00;0,00;0,00;0,00;119,43;81,71;96,80;0,00;8,80;255,20;18,33;0,00;44,00;18,33;0,00;0,00;88,00;0,00;9,00;0,00;0,00;0,00;9,43;0,00;72,29;0,00;44,00;0,00;17,22;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;73,00;48,67;73,00;0,00;97,33;18,25;0,00;657,00;0,00;0,00;0,00;106,18;146,00;127,75;0,00;9,13;246,38;7,30;0,00;80,30;0,00;0,00;0,00;81,34;0,00;9,00;0,00;27,00;0,00;9,13;0,00;127,75;0,00;82,61;0,00;82,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;36,00;18,00;0,00;18,00;144,00;0,00;4,50;144,00;0,00;0,00;0,00;57,60;144,00;81,00;0,00;0,00;324,00;0,00;0,00;79,20;0,00;0,00;0,00;152,47;0,00;0,00;0,00;9,00;0,00;9,00;0,00;87,00;9,00;64,00;0,00;46,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;45,00;11,25;0,00;11,25;157,50;0,00;0,00;382,50;0,00;6,43;0,00;115,71;102,86;99,00;0,00;9,00;216,00;18,75;0,00;82,50;7,50;0,00;0,00;81,43;0,00;0,00;0,00;0,00;9,00;0,00;0,00;132,00;9,00;54,78;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;34,00;0,00;34,00;34,00;204,00;4,25;4,25;144,50;0,00;6,80;0,00;68,00;183,60;212,50;0,00;0,00;272,00;7,56;0,00;124,67;0,00;0,00;0,00;121,13;8,50;0,00;0,00;0,00;0,00;0,00;0,00;95,82;9,27;58,56;7,56;24,56;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;43,00;0,00;21,50;0,00;129,00;0,00;10,75;322,50;0,00;0,00;0,00;135,14;159,71;86,00;0,00;8,60;309,60;0,00;0,00;75,25;7,17;0,00;8,19;92,14;8,19;0,00;0,00;0,00;9,00;0,00;0,00;86,00;0,00;95,77;0,00;87,95;0,00;0,00;0,00;9,00;0,00;0,00;0,00
2019-08-25;85,00;14,17;14,17;14,17;85,00;0,00;0,00;552,50;0,00;0,00;0,00;124,23;98,08;42,50;17,00;8,50;246,50;7,39;7,39;92,39;7,39;0,00;0,00;76,71;0,00;0,00;0,00;0,00;0,00;9,11;0,00;118,39;0,00;34,77;0,00;25,11;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;58,00;29,00;14,50;14,50;87,00;29,00;29,00;986,00;0,00;0,00;0,00;109,56;70,89;99,43;0,00;8,29;256,86;7,25;14,50;79,75;0,00;0,00;0,00;83,78;0,00;0,00;0,00;0,00;8,00;0,00;0,00;91,58;0,00;58,00;0,00;32,87;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;50,00;12,50;25,00;0,00;100,00;0,00;12,50;400,00;0,00;0,00;6,25;175,00;118,75;100,00;0,00;25,00;266,67;7,14;0,00;17,86;0,00;0,00;0,00;58,33;0,00;0,00;0,00;0,00;8,00;0,00;0,00;128,13;0,00;34,62;7,69;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;51,00;12,75;25,50;0,00;204,00;0,00;0,00;306,00;0,00;0,00;6,38;89,25;70,13;85,00;0,00;0,00;204,00;0,00;7,29;65,57;0,00;0,00;0,00;42,50;0,00;0,00;0,00;0,00;0,00;9,56;0,00;140,25;0,00;60,81;0,00;35,31;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;16,00;8,00;0,00;8,00;128,00;0,00;0,00;120,00;0,00;0,00;0,00;112,00;160,00;96,00;0,00;8,00;208,00;0,00;8,00;72,00;8,00;0,00;0,00;124,00;0,00;8,00;0,00;0,00;8,00;9,60;0,00;86,40;9,60;26,00;0,00;18,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;33,00;33,00;0,00;0,00;330,00;16,50;0,00;429,00;16,50;6,60;0,00;33,00;79,20;74,25;8,25;8,25;214,50;0,00;0,00;33,00;0,00;0,00;8,25;105,19;16,50;8,00;0,00;0,00;0,00;0,00;0,00;81,00;0,00;66,00;0,00;83,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;16,00;8,00;16,00;8,00;96,00;16,00;8,00;208,00;16,00;8,00;0,00;136,00;136,00;104,00;0,00;0,00;200,00;8,00;8,00;52,00;0,00;0,00;0,00;70,00;0,00;0,00;0,00;0,00;8,00;9,60;0,00;201,60;9,60;34,00;0,00;34,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;24,00;12,00;0,00;24,00;168,00;0,00;12,00;312,00;24,00;0,00;0,00;102,00;96,00;96,00;0,00;8,00;176,00;0,00;0,00;75,43;6,86;0,00;8,73;100,36;8,73;0,00;0,00;0,00;0,00;9,00;0,00;87,00;0,00;53,54;0,00;31,38;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2019-10-20;48,00;0,00;0,00;0,00;192,00;24,00;0,00;528,00;24,00;0,00;0,00;89,14;68,57;67,20;0,00;9,60;326,40;7,38;0,00;88,62;7,38;0,00;16,70;31,30;8,35;0,00;0,00;0,00;0,00;0,00;0,00;189,00;0,00;55,68;0,00;15,36;0,00;0,00;0,00;8,00;0,00;0,00;0,00
2019-10-27;24,00;24,00;12,00;0,00;168,00;0,00;0,00;288,00;0,00;6,00;0,00;138,00;66,00;48,00;0,00;24,00;176,00;8,00;0,00;92,00;0,00;0,00;0,00;48,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;93,00;0,00;24,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;8,00;16,00;8,00;8,00;192,00;4,00;0,00;64,00;0,00;8,00;8,00;104,00;120,00;112,00;8,00;16,00;272,00;8,00;0,00;68,00;0,00;0,00;0,00;30,00;14,00;0,00;8,00;0,00;0,00;8,00;0,00;100,00;0,00;88,00;0,00;24,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;39,00;0,00;39,00;19,50;546,00;0,00;19,50;507,00;0,00;0,00;0,00;123,50;52,00;185,25;0,00;29,25;292,50;0,00;7,09;106,36;0,00;0,00;8,21;61,58;14,37;0,00;0,00;0,00;8,00;0,00;0,00;129,00;0,00;79,95;0,00;79,95;16,00;8,00;0,00;0,00;0,00;8,00;0,00
2019-11-17;62,00;31,00;0,00;31,00;434,00;0,00;62,00;2356,00;0,00;0,00;0,00;199,78;89,56;132,86;8,86;17,71;336,57;0,00;0,00;76,59;0,00;8,27;22,73;84,73;31,00;0,00;8,00;0,00;0,00;0,00;0,00;127,10;0,00;94,94;0,00;38,75;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;30,00;60,00;30,00;15,00;360,00;15,00;0,00;450,00;15,00;6,00;6,00;156,00;102,00;160,00;0,00;10,00;280,00;15,00;7,50;71,25;0,00;0,00;0,00;66,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;126,00;0,00;112,50;0,00;45,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;8,00;16,00;0,00;16,00;208,00;0,00;0,00;64,00;0,00;8,00;0,00;304,00;160,00;192,00;0,00;16,00;224,00;0,00;0,00;136,00;0,00;0,00;0,00;82,00;14,00;8,00;0,00;0,00;0,00;13,33;8,00;170,67;0,00;40,00;0,00;58,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;47,00;23,50;23,50;23,50;376,00;0,00;11,75;658,00;0,00;13,43;0,00;228,29;141,00;272,60;0,00;18,80;253,80;0,00;0,00;115,69;7,23;0,00;0,00;79,05;14,95;0,00;0,00;0,00;8,00;15,67;25,07;191,13;0,00;88,13;0,00;39,17;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;8,00;16,00;16,00;8,00;160,00;2,00;0,00;124,00;8,00;0,00;16,00;264,00;152,00;272,00;8,00;24,00;344,00;0,00;0,00;208,00;0,00;0,00;16,00;62,00;30,00;0,00;8,00;16,00;8,00;26,67;8,00;146,67;0,00;42,00;34,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;73,00;24,33;12,17;12,17;462,33;12,17;0,00;1119,33;24,33;0,00;0,00;431,36;172,55;492,75;0,00;27,38;511,00;25,55;18,25;251,85;0,00;0,00;8,34;135,57;27,11;0,00;0,00;9,00;9,00;9,13;0,00;279,83;9,13;192,11;0,00;128,71;0,00;37,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;42,00;10,50;21,00;0,00;420,00;21,00;10,50;882,00;10,50;21,00;21,00;413,00;168,00;403,20;0,00;33,60;487,20;7,00;17,50;241,50;0,00;0,00;25,20;203,70;33,60;0,00;0,00;0,00;0,00;9,00;0,00;291,00;0,00;118,36;0,00;118,36;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;60,00;15,00;15,00;15,00;480,00;120,00;60,00;5760,00;60,00;0,00;6,67;313,33;166,67;411,43;0,00;25,71;514,29;22,50;0,00;168,75;0,00;0,00;14,48;111,72;22,76;8,00;15,00;8,00;23,00;6,00;0,00;207,00;0,00;121,94;0,00;129,68;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-01-12;43,00;21,50;10,75;0,00;279,50;21,50;10,75;731,00;21,50;12,29;18,43;215,00;122,86;292,40;0,00;25,80;412,80;0,00;28,67;161,25;0,00;6,14;0,00;112,62;6,14;0,00;0,00;0,00;7,00;15,36;0,00;196,57;0,00;140,22;0,00;63,57;29,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;45,00;22,50;11,25;22,50;427,50;22,50;22,50;787,50;45,00;0,00;0,00;270,00;167,14;306,00;9,00;27,00;333,00;0,00;15,00;168,75;0,00;15,00;0,00;107,14;68,57;0,00;0,00;8,00;8,00;6,00;6,00;243,00;0,00;99,78;0,00;52,83;8,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;37,00;37,00;37,00;0,00;481,00;0,00;0,00;629,00;9,25;6,17;0,00;172,67;154,17;296,00;9,25;27,75;425,50;7,40;7,40;111,00;0,00;0,00;0,00;137,72;28,78;7,00;0,00;0,00;15,00;15,42;0,00;209,67;0,00;112,95;0,00;128,53;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;74,00;24,67;24,67;12,33;370,00;0,00;24,67;863,33;12,33;6,73;0,00;275,82;121,09;323,75;18,50;18,50;471,75;0,00;14,80;155,40;0,00;0,00;8,46;82,46;14,80;7,00;7,00;0,00;0,00;30,83;6,17;141,83;6,17;110,05;7,59;94,87;0,00;15,00;7,00;7,00;0,00;0,00;0,00
2020-02-09;88,00;29,33;14,67;14,67;469,33;22,00;11,00;968,00;22,00;6,77;0,00;291,08;135,38;299,20;0,00;8,80;352,00;7,33;7,33;124,67;0,00;0,00;6,29;73,33;20,95;0,00;0,00;0,00;7,00;6,07;0,00;209,38;0,00;65,04;0,00;95,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;53,00;26,50;26,50;13,25;344,50;13,25;26,50;821,50;26,50;33,13;19,88;212,00;86,13;238,50;0,00;35,33;335,67;22,71;7,57;124,93;0,00;0,00;8,48;91,16;0,00;8,00;0,00;0,00;0,00;6,24;0,00;162,12;0,00;60,85;0,00;54,96;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-02-23;37,00;37,00;37,00;37,00;555,00;0,00;6,17;345,33;6,17;6,17;6,17;234,33;80,17;259,00;0,00;18,50;370,00;7,40;0,00;148,00;0,00;0,00;0,00;152,35;21,76;0,00;7,00;0,00;0,00;6,17;0,00;160,33;0,00;97,37;0,00;37,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;29,00;14,50;29,00;14,50;435,00;58,00;14,50;899,00;58,00;14,50;14,50;210,25;174,00;241,67;0,00;9,67;348,00;21,75;0,00;76,13;0,00;0,00;14,50;91,14;35,21;7,00;0,00;0,00;7,00;16,11;0,00;186,89;0,00;42,53;0,00;71,53;0,00;7,00;0,00;7,00;0,00;0,00;0,00
2020-03-08;68,00;68,00;17,00;34,00;3400,00;68,00;68,00;3400,00;68,00;34,00;6,80;605,20;210,80;357,00;0,00;34,00;671,50;14,32;14,32;118,11;0,00;0,00;14,42;86,55;59,76;0,00;7,00;0,00;21,00;6,18;6,18;219,45;0,00;81,22;7,56;60,44;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;34,00;34,00;34,00;0,00;1598,00;0,00;34,00;544,00;68,00;0,00;6,80;163,20;95,20;102,00;0,00;8,50;348,50;0,00;0,00;49,11;0,00;0,00;0,00;27,63;0,00;0,00;0,00;0,00;0,00;21,64;0,00;12,36;0,00;20,78;0,00;13,22;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;7,00;7,00;7,00;0,00;434,00;0,00;0,00;28,00;0,00;0,00;0,00;49,00;49,00;35,00;0,00;14,00;168,00;0,00;0,00;56,00;0,00;0,00;0,00;23,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,50;0,00;16,33;0,00;16,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;13,00;0,00;0,00;0,00;676,00;13,00;0,00;104,00;13,00;0,00;0,00;39,00;58,50;13,00;6,50;0,00;45,50;0,00;0,00;58,50;0,00;0,00;0,00;21,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;5,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;1,00;0,00;0,00;12,00;0,00;0,00;5,00;0,00;0,00;0,00;8,00;10,00;2,00;0,00;0,00;9,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;14,00;0,00;14,00;0,00;112,00;0,00;0,00;28,00;0,00;0,00;0,00;63,00;77,00;35,00;0,00;7,00;35,00;0,00;0,00;38,50;7,00;0,00;0,00;14,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;31,50;0,00;0,00;0,00;8,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;14,00;0,00;14,00;0,00;196,00;0,00;0,00;2,00;0,00;0,00;0,00;21,00;42,00;14,00;0,00;7,00;28,00;0,00;0,00;70,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;0,00;0,50;0,50;0,00;6,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;6,00;2,00;2,00;1,00;3,00;0,00;0,00;7,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;11,00;0,00;3,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;0,00;0,00;0,00;5,00;0,00;0,50;5,00;0,00;0,00;0,00;13,00;3,00;5,00;0,00;1,00;4,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;9,00;0,00;14,00;0,00;14,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-05-10;14,00;0,00;14,00;0,00;280,00;7,00;14,00;70,00;0,00;0,00;0,00;35,00;63,00;28,00;0,00;0,00;28,00;0,00;0,00;24,50;0,00;0,00;0,00;14,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;52,50;0,00;14,00;0,00;28,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;7,00;7,00;7,00;0,00;70,00;0,00;0,00;42,00;0,00;0,00;7,00;28,00;105,00;49,00;0,00;14,00;119,00;0,00;0,00;56,00;0,00;0,00;7,00;23,33;7,00;0,00;0,00;0,00;0,00;0,00;0,00;49,00;17,50;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;14,00;14,00;0,00;0,00;140,00;0,00;0,00;21,00;0,00;0,00;0,00;49,00;42,00;49,00;0,00;7,00;63,00;0,00;0,00;38,50;0,00;0,00;0,00;26,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;38,50;0,00;42,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
