Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-11-10;44,00;8,00;26,00;7,00;9,00;4,00
2019-11-17;44,00;10,00;22,00;9,00;9,00;3,00
2019-11-24;40,00;8,00;20,00;7,00;9,00;3,00
2019-12-01;39,00;9,00;21,00;8,00;8,00;4,00
2019-12-08;37,00;20,00;22,00;8,00;7,00;4,00
2019-12-15;34,00;8,00;21,00;9,00;7,00;6,00
2019-12-22;42,00;6,00;37,00;11,00;20,00;3,00
2019-12-29;51,00;10,00;33,00;13,00;14,00;3,00
2020-01-05;45,00;9,00;30,00;11,00;12,00;5,00
2020-01-12;45,00;9,00;31,00;13,00;14,00;6,00
2020-01-19;46,00;11,00;27,00;9,00;10,00;5,00
2020-01-26;45,00;10,00;35,00;10,00;10,00;6,00
2020-02-02;43,00;7,00;35,00;9,00;9,00;4,00
2020-02-09;47,00;10,00;32,00;14,00;11,00;5,00
2020-02-16;44,00;10,00;25,00;11,00;11,00;3,00
2020-02-23;42,00;9,00;23,00;13,00;13,00;2,00
2020-03-01;42,00;10,00;30,00;12,00;7,00;5,00
2020-03-08;42,00;7,00;32,00;11,00;7,00;5,00
2020-03-15;42,00;8,00;20,00;8,00;3,00;3,00
2020-03-22;31,00;11,00;18,00;6,00;3,00;3,00
2020-03-29;33,00;11,00;14,00;18,00;4,00;2,00
2020-04-05;31,00;9,00;9,00;6,00;3,00;3,00
2020-04-12;35,00;7,00;12,00;5,00;5,00;3,00
2020-04-19;29,00;10,00;13,00;6,00;2,00;2,00
2020-04-26;31,00;9,00;13,00;4,00;3,00;2,00
2020-05-03;26,00;27,00;12,00;4,00;4,00;2,00
2020-05-10;27,00;15,00;9,00;3,00;2,00;2,00
2020-05-17;27,00;10,00;11,00;5,00;3,00;2,00
2020-05-24;28,00;14,00;10,00;5,00;2,00;2,00
2020-05-31;29,00;9,00;13,00;5,00;5,00;3,00
2020-06-07;32,00;9,00;13,00;4,00;5,00;3,00
2020-06-14;39,00;12,00;14,00;4,00;3,00;3,00
2020-06-21;35,00;10,00;13,00;4,00;2,00;3,00
2020-06-28;33,00;10,00;9,00;4,00;2,00;3,00
2020-07-05;41,00;11,00;11,00;4,00;4,00;1,00
2020-07-12;37,00;9,00;11,00;6,00;2,00;3,00
2020-07-19;38,00;9,00;12,00;8,00;2,00;2,00
2020-07-26;37,00;7,00;11,00;8,00;3,00;3,00
2020-08-02;36,00;7,00;27,00;6,00;4,00;2,00
2020-08-09;35,00;8,00;49,00;7,00;3,00;2,00
2020-08-16;38,00;8,00;28,00;4,00;11,00;3,00
2020-08-23;47,00;9,00;12,00;5,00;4,00;2,00
2020-08-30;43,00;9,00;20,00;6,00;3,00;2,00
2020-09-06;40,00;8,00;11,00;3,00;3,00;4,00
2020-09-13;37,00;7,00;10,00;4,00;4,00;3,00
2020-09-20;37,00;7,00;10,00;3,00;4,00;2,00
2020-09-27;43,00;10,00;10,00;4,00;3,00;3,00
2020-10-04;38,00;7,00;7,00;4,00;4,00;2,00
2020-10-11;44,00;9,00;8,00;3,00;3,00;2,00
2020-10-18;37,00;9,00;9,00;6,00;4,00;2,00
2020-10-25;46,00;12,00;8,00;3,00;2,00;2,00
2020-11-01;29,00;7,00;8,00;2,00;3,00;2,00
2020-11-08;34,00;7,00;8,00;3,00;3,00;2,00
2020-11-15;33,00;7,00;7,00;3,00;4,00;2,00
2020-11-22;36,00;9,00;7,00;4,00;5,00;2,00
2020-11-29;35,00;7,00;10,00;4,00;4,00;3,00
2020-12-06;46,00;9,00;11,00;3,00;4,00;3,00
2020-12-13;49,00;13,00;9,00;5,00;7,00;2,00
2020-12-20;43,00;8,00;9,00;3,00;11,00;2,00
2020-12-27;50,00;7,00;12,00;5,00;12,00;4,00
2021-01-03;56,00;10,00;12,00;5,00;10,00;4,00
2021-01-10;100,00;11,00;12,00;4,00;11,00;5,00
2021-01-17;63,00;10,00;13,00;5,00;10,00;4,00
2021-01-24;51,00;10,00;10,00;6,00;10,00;2,00
2021-01-31;44,00;20,00;10,00;4,00;5,00;2,00
2021-02-07;37,00;12,00;8,00;4,00;5,00;2,00
2021-02-14;40,00;7,00;10,00;4,00;6,00;2,00
2021-02-21;40,00;13,00;10,00;4,00;7,00;2,00
2021-02-28;43,00;8,00;10,00;6,00;5,00;2,00
2021-03-07;32,00;7,00;10,00;5,00;48,00;2,00
2021-03-14;37,00;8,00;7,00;5,00;8,00;2,00
2021-03-21;38,00;9,00;7,00;6,00;15,00;3,00
2021-03-28;31,00;8,00;7,00;7,00;4,00;3,00
2021-04-04;30,00;8,00;8,00;6,00;5,00;1,00
2021-04-11;32,00;8,00;8,00;6,00;2,00;2,00
2021-04-18;36,00;7,00;9,00;7,00;6,00;2,00
2021-04-25;30,00;9,00;10,00;7,00;4,00;2,00
2021-05-02;38,00;8,00;8,00;15,00;5,00;2,00
2021-05-09;35,00;5,00;10,00;33,00;17,00;1,00
2021-05-16;36,00;8,00;9,00;12,00;8,00;2,00
2021-05-23;39,00;6,00;10,00;7,00;10,00;2,00
2021-05-30;39,00;6,00;11,00;18,00;6,00;3,00
2021-06-06;37,00;8,00;12,00;10,00;9,00;2,00
2021-06-13;39,00;8,00;13,00;9,00;9,00;2,00
2021-06-20;41,00;9,00;12,00;10,00;9,00;3,00
2021-06-27;43,00;11,00;11,00;7,00;9,00;2,00
2021-07-04;47,00;10,00;8,00;7,00;10,00;2,00
2021-07-11;52,00;11,00;9,00;16,00;7,00;2,00
2021-07-18;41,00;7,00;7,00;7,00;14,00;2,00
2021-07-25;65,00;9,00;14,00;10,00;11,00;3,00
2021-08-01;47,00;12,00;13,00;8,00;12,00;2,00
2021-08-08;50,00;10,00;15,00;11,00;12,00;3,00
2021-08-15;38,00;9,00;14,00;9,00;15,00;3,00
2021-08-22;39,00;8,00;16,00;9,00;14,00;3,00
2021-08-29;46,00;9,00;14,00;7,00;15,00;3,00
2021-09-05;38,00;8,00;13,00;10,00;12,00;2,00
2021-09-12;38,00;10,00;20,00;7,00;12,00;2,00
2021-09-19;43,00;10,00;20,00;9,00;10,00;2,00
2021-09-26;46,00;7,00;19,00;8,00;14,00;2,00
2021-10-03;44,00;10,00;21,00;7,00;13,00;2,00
2021-10-10;47,00;10,00;23,00;7,00;9,00;3,00
