Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-05-24;15,00;8,57;42,86;51,43;0,00;6,00
2020-05-31;16,00;6,00;58,00;42,00;0,00;7,00
2020-06-07;7,00;2,33;42,00;63,00;0,00;11,00
2020-06-14;14,00;6,00;56,00;34,00;2,00;8,00
2020-06-21;7,00;1,75;36,75;45,50;1,75;6,00
2020-06-28;14,00;4,00;64,00;38,00;0,00;7,00
2020-07-05;16,00;0,00;62,00;42,00;0,00;3,00
2020-07-12;3,00;0,00;45,00;36,00;0,00;3,00
2020-07-19;12,00;6,00;66,00;40,00;2,00;2,00
2020-07-26;6,00;0,00;58,00;36,00;2,00;8,00
2020-08-02;14,00;2,00;50,00;38,00;4,00;6,00
2020-08-09;16,00;0,00;90,00;44,00;2,00;8,00
2020-08-16;14,00;4,00;70,00;44,00;0,00;5,00
2020-08-23;8,00;4,00;56,00;58,00;0,00;6,00
2020-08-30;5,00;2,50;97,50;52,50;2,50;10,00
2020-09-06;11,00;0,00;70,40;44,00;0,00;6,00
2020-09-13;13,00;2,17;58,50;67,17;0,00;5,00
2020-09-20;8,00;2,00;50,00;44,00;0,00;8,00
2020-09-27;14,00;2,00;32,00;50,00;2,00;2,00
2020-10-04;3,00;3,00;37,50;40,50;0,00;9,00
2020-10-11;10,00;0,00;54,00;32,00;2,00;8,00
2020-10-18;7,00;2,33;51,33;60,67;0,00;5,00
2020-10-25;10,00;4,00;54,00;82,00;0,00;10,00
2020-11-01;8,00;0,00;36,00;34,00;2,00;2,00
2020-11-08;9,00;1,80;32,40;43,20;1,80;11,00
2020-11-15;8,00;0,00;54,00;34,00;2,00;9,00
2020-11-22;2,00;2,00;56,00;42,00;0,00;6,00
2020-11-29;8,00;2,00;48,00;46,00;0,00;8,00
2020-12-06;6,00;0,00;64,00;54,00;0,00;7,00
2020-12-13;100,00;4,00;48,00;42,00;2,00;28,00
2020-12-20;62,00;2,00;54,00;50,00;0,00;7,00
2020-12-27;34,00;0,00;70,00;56,00;2,00;10,00
2021-01-03;23,00;3,83;57,50;53,67;0,00;8,00
2021-01-10;15,00;1,88;54,38;46,88;0,00;9,00
2021-01-17;8,00;2,00;46,00;54,00;2,00;8,00
2021-01-24;14,00;2,00;38,00;64,00;4,00;9,00
2021-01-31;8,00;2,00;40,00;38,00;2,00;5,00
2021-02-07;17,00;3,78;39,67;45,33;1,89;8,00
2021-02-14;8,00;4,00;46,00;42,00;0,00;8,00
2021-02-21;9,00;1,80;52,20;32,40;1,80;6,00
2021-02-28;8,00;0,00;46,00;48,00;2,00;8,00
2021-03-07;8,00;2,00;40,00;38,00;0,00;5,00
2021-03-14;8,00;0,00;42,00;32,00;2,00;3,00
2021-03-21;5,00;2,50;27,50;75,00;0,00;8,00
2021-03-28;5,00;1,67;26,67;41,67;0,00;4,00
2021-04-04;13,00;1,86;40,86;33,43;0,00;5,00
2021-04-11;12,00;2,00;30,00;42,00;0,00;9,00
2021-04-18;5,00;0,00;30,00;38,33;0,00;4,00
2021-04-25;2,00;0,00;38,00;54,00;0,00;3,00
2021-05-02;13,00;0,00;39,00;72,43;3,71;3,00
2021-05-09;12,00;0,00;30,00;68,00;0,00;2,00
2021-05-16;10,00;2,00;22,00;38,00;0,00;3,00
2021-05-23;9,00;0,00;36,00;45,00;0,00;7,00
2021-05-30;7,00;3,50;21,00;26,25;0,00;4,00
2021-06-06;12,00;0,00;20,00;34,00;2,00;5,00
2021-06-13;9,00;0,00;27,00;33,75;0,00;2,00
2021-06-20;5,00;3,33;26,67;23,33;1,67;2,00
2021-06-27;3,00;1,50;21,00;34,50;1,50;3,00
2021-07-04;5,00;1,67;30,00;25,00;0,00;5,00
2021-07-11;7,00;0,00;49,00;43,75;0,00;5,00
2021-07-18;18,00;2,00;56,00;60,00;0,00;4,00
2021-07-25;14,00;6,00;50,00;38,00;0,00;2,00
2021-08-01;23,00;12,55;77,36;39,73;0,00;7,00
2021-08-08;7,00;1,75;50,75;21,00;0,00;2,00
2021-08-15;4,00;2,00;74,00;36,00;0,00;4,00
2021-08-22;4,00;0,00;80,00;38,00;0,00;6,00
2021-08-29;11,00;0,00;53,17;23,83;0,00;6,00
2021-09-05;17,00;1,89;64,22;20,78;0,00;6,00
2021-09-12;6,00;2,00;86,00;28,00;0,00;9,00
2021-09-19;15,00;2,14;117,86;47,14;0,00;6,00
2021-09-26;14,00;4,00;126,00;44,00;0,00;5,00
2021-10-03;9,00;1,80;118,80;32,40;0,00;9,00
2021-10-10;7,00;2,33;114,33;58,33;0,00;7,00
