Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;34,00;30,00;30,00;4,00;52,00;38,00;32,00;14,00;22,00;14,00;88,00;26,00;14,00;4,00;28,00;0,00;112,36;2,25;23,60;17,98;0,00;20,00;12,00;0,00;6,00;8,00;0,00;34,00;30,00;8,00;22,00;0,00;2,00;6,00;0,00;4,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;72,00;43,00;29,00;35,00;10,00;35,00;27,00;23,00;2,00;21,00;18,00;47,00;43,00;2,00;16,00;41,00;0,00;82,13;3,38;23,63;29,25;0,00;21,00;14,00;6,00;6,00;0,00;2,00;29,00;31,00;6,00;10,00;0,00;4,00;2,00;0,00;0,00;12,00;4,00;4,00;0,00;0,00;2,00;0,00
2019-01-20;53,00;23,00;31,00;21,00;16,00;21,00;29,00;33,00;10,00;23,00;12,00;31,00;27,00;4,00;10,00;25,00;0,00;66,53;5,64;18,04;23,68;0,00;43,00;6,00;0,00;4,00;10,00;0,00;27,00;18,00;6,00;8,00;2,00;0,00;0,00;0,00;0,00;6,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-01-27;65,00;38,00;31,00;21,00;11,00;27,00;17,00;19,00;4,00;11,00;10,00;29,00;15,00;4,00;13,00;21,00;0,00;56,03;3,36;29,14;16,81;0,00;11,00;4,00;0,00;6,00;2,00;0,00;27,00;11,00;11,00;15,00;0,00;4,00;2,00;4,00;0,00;13,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;57,00;23,00;33,00;29,00;2,00;25,00;19,00;27,00;10,00;10,00;10,00;38,00;19,00;11,00;6,00;19,00;0,00;51,41;3,35;10,06;16,76;0,00;19,00;4,00;2,00;10,00;11,00;0,00;27,00;23,00;8,00;6,00;0,00;2,00;2,00;6,00;0,00;8,00;4,00;6,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;14,00;22,00;14,00;8,00;48,00;28,00;20,00;6,00;12,00;10,00;38,00;16,00;2,00;6,00;22,00;0,00;47,78;2,22;20,00;20,00;2,00;26,00;0,00;0,00;10,00;6,00;0,00;24,00;12,00;10,00;6,00;0,00;2,00;0,00;6,00;0,00;18,00;4,00;2,00;2,00;0,00;0,00;0,00
2019-02-17;66,00;18,00;32,00;16,00;0,00;30,00;26,00;24,00;8,00;8,00;16,00;36,00;22,00;2,00;0,00;16,00;0,00;35,80;4,47;15,66;24,61;2,00;10,00;2,00;2,00;6,00;10,00;0,00;26,00;22,00;6,00;8,00;0,00;2,00;0,00;2,00;0,00;8,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;56,00;14,00;18,00;24,00;8,00;38,00;28,00;18,00;10,00;24,00;20,00;22,00;14,00;6,00;2,00;30,00;0,00;35,84;0,00;15,68;12,32;0,00;14,00;2,00;2,00;2,00;2,00;0,00;16,00;22,00;2,00;8,00;0,00;0,00;2,00;2,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;57,00;26,00;26,00;20,00;4,00;18,00;8,00;18,00;2,00;14,00;8,00;44,00;18,00;0,00;8,00;14,00;4,00;49,18;5,59;5,59;15,65;0,00;8,00;10,00;0,00;2,00;4,00;0,00;20,00;36,00;4,00;4,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;73,00;26,00;22,00;10,00;4,00;18,00;14,00;16,00;6,00;8,00;10,00;28,00;22,00;2,00;2,00;24,00;0,00;29,20;4,49;10,11;10,11;6,00;10,00;4,00;2,00;10,00;8,00;0,00;26,00;10,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
