Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;32,00;288,00;147,20;0,00;32,00;278,86;4,57;77,71;86,86;101,33;18,67;45,33;66,67;36,36;17,45;4,36;4,36;4,36;4,36;14,55;0,00;18,00;9,00;18,00;5,00;0,00;9,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-01-13;45,00;298,13;78,75;0,00;61,88;171,00;18,00;63,00;135,00;119,12;18,53;52,94;132,35;53,71;21,77;4,35;0,00;4,22;4,22;12,66;12,66;14,00;5,00;27,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00
2019-01-20;22,00;187,00;115,50;0,00;27,50;162,80;0,00;83,60;74,80;118,25;30,25;30,25;123,75;35,20;8,80;4,40;13,20;4,40;4,40;8,80;22,00;4,00;0,00;13,00;0,00;0,00;9,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;35,00;239,17;58,33;0,00;40,83;157,50;4,38;65,63;48,13;86,15;43,08;64,62;86,15;61,25;8,75;17,50;4,38;4,38;8,75;4,38;8,75;9,00;9,00;13,00;4,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;9,00;175,50;76,50;0,00;31,50;166,50;4,50;54,00;63,00;93,00;30,00;63,00;99,00;22,50;4,50;13,50;4,50;4,50;0,00;4,50;0,00;5,00;5,00;5,00;14,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;5,00;155,00;70,00;0,00;40,00;170,00;5,00;45,00;75,00;57,50;12,50;70,00;75,00;31,67;10,00;26,67;10,00;21,67;10,00;5,00;5,00;14,00;0,00;9,00;5,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;19,00;228,00;50,67;6,33;50,67;228,00;0,00;52,25;95,00;51,57;40,71;51,57;86,86;32,15;19,00;4,38;4,38;4,38;10,23;0,00;10,23;19,00;0,00;19,00;5,00;5,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;37,00;277,50;98,67;12,33;67,83;194,25;18,50;13,88;83,25;85,38;34,15;56,92;108,15;17,76;8,88;17,76;0,00;0,00;0,00;4,44;14,80;32,00;5,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;160,00;83,20;0,00;38,40;169,14;9,14;36,57;82,29;58,67;34,67;40,00;112,00;32,00;13,09;8,73;4,36;14,55;0,00;8,73;14,55;23,00;9,00;18,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00
2019-03-10;27,00;183,60;75,60;10,80;37,80;139,50;0,00;63,00;94,50;64,80;40,50;40,50;70,20;13,50;13,50;9,00;0,00;4,26;4,26;4,26;12,79;13,00;4,00;4,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-03-17;31,00;241,80;93,00;0,00;37,20;172,71;0,00;26,57;53,14;50,73;28,18;19,73;64,82;21,14;8,45;16,91;4,23;0,00;12,68;8,45;0,00;27,00;14,00;45,00;9,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;28,00;218,40;61,60;0,00;28,00;238,00;9,33;14,00;74,67;89,60;36,40;70,00;84,00;56,00;23,58;13,26;4,42;0,00;4,42;0,00;0,00;9,00;9,00;18,00;5,00;0,00;5,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-03-31;46,00;281,75;74,75;0,00;34,50;165,60;18,40;46,00;119,60;64,94;37,88;46,00;67,65;40,25;12,94;8,63;8,63;4,31;0,00;4,31;14,38;9,00;5,00;9,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;68,00;277,67;45,33;0,00;28,33;240,27;9,07;27,20;117,87;81,60;35,36;48,96;76,16;53,53;4,34;13,02;0,00;4,34;0,00;0,00;18,81;18,00;9,00;27,00;5,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;37,00;326,83;67,83;12,33;49,33;171,13;13,88;32,38;83,25;81,93;31,71;39,64;39,64;79,92;8,88;8,88;8,88;8,54;4,27;4,27;45,54;23,00;5,00;14,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;52,00;439,11;80,89;5,78;28,89;283,64;4,73;37,82;94,55;98,53;27,37;52,00;76,63;66,44;14,44;4,33;10,11;4,33;4,33;10,11;10,11;14,00;0,00;33,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-04-28;54,00;384,00;66,00;6,00;24,00;274,50;0,00;58,50;130,50;124,20;43,20;35,10;89,10;84,65;17,51;8,76;4,38;4,38;4,38;27,73;8,76;5,00;5,00;9,00;5,00;5,00;14,00;0,00;5,00;5,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00
2019-05-05;40,00;331,43;102,86;5,71;45,71;231,11;0,00;40,00;168,89;90,67;21,33;61,33;64,00;63,70;8,89;17,78;4,44;12,86;8,57;4,29;8,57;13,00;13,00;36,00;0,00;0,00;9,00;9,00;0,00;4,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-05-12;58,00;319,00;58,00;5,80;29,00;303,38;4,46;58,00;147,23;91,14;55,24;63,52;99,43;79,75;17,40;8,70;4,35;36,25;23,20;4,35;4,35;22,00;9,00;22,00;4,00;0,00;9,00;0,00;0,00;9,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;75,00;311,54;46,15;5,77;11,54;248,44;4,69;60,94;173,44;96,43;34,82;64,29;91,07;83,65;21,63;12,98;0,00;21,63;0,00;0,00;8,65;27,00;9,00;27,00;0,00;0,00;22,00;0,00;4,00;13,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00
2019-05-26;41,00;304,57;76,14;11,71;11,71;318,89;9,11;109,33;145,78;90,20;54,67;68,33;103,87;64,43;32,21;17,57;8,79;22,62;4,24;4,24;8,48;0,00;5,00;41,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;9,00;0,00;23,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;97,00;313,82;51,35;0,00;51,35;254,05;4,62;69,29;143,19;86,22;40,42;53,89;97,00;55,01;8,69;8,69;8,69;34,24;17,12;4,28;29,96;25,00;8,00;17,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-06-09;61,00;317,20;30,50;12,20;12,20;248,69;9,38;37,54;140,77;113,68;61,00;44,36;99,82;65,36;21,79;4,36;8,71;13,07;13,07;13,07;30,50;52,00;0,00;22,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-06-16;53,00;318,00;70,67;11,78;47,11;326,83;8,83;70,67;159,00;72,53;41,84;58,58;78,11;42,97;38,68;12,89;17,19;21,49;8,59;8,59;17,19;13,00;4,00;13,00;9,00;0,00;9,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-06-23;58,00;272,60;75,40;17,40;29,00;254,31;8,92;62,46;129,38;135,33;80,10;44,19;85,62;53,65;8,70;30,45;17,40;12,73;12,73;16,98;16,98;18,00;4,00;31,00;9,00;4,00;9,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-06-30;90,00;480,00;72,00;12,00;36,00;236,84;9,47;123,16;146,84;125,45;43,64;76,36;84,55;81,15;17,70;4,43;8,85;23,23;17,42;8,71;27,58;27,00;9,00;13,00;9,00;4,00;9,00;4,00;9,00;9,00;0,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00
2019-07-07;58,00;464,00;150,80;11,60;75,40;348,00;0,00;159,50;207,83;146,38;35,90;66,29;93,90;148,72;17,85;40,15;17,85;13,05;0,00;13,05;31,90;13,00;4,00;36,00;9,00;0,00;9,00;4,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2019-07-14;66,00;450,00;96,00;12,00;60,00;311,14;4,71;183,86;183,86;126,50;33,00;77,00;118,25;112,93;27,87;23,47;14,67;14,35;18,65;4,30;33,00;24,00;9,00;38,00;5,00;0,00;14,00;9,00;5,00;5,00;0,00;9,00;0,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-07-21;100,00;447,06;64,71;5,88;52,94;300,00;9,09;254,55;168,18;83,78;48,65;83,78;97,30;64,71;45,59;30,88;20,59;14,29;30,00;4,29;54,29;15,00;10,00;20,00;20,00;0,00;15,00;5,00;10,00;5,00;5,00;10,00;5,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00
2019-07-28;75,00;576,92;132,69;17,31;28,85;318,75;0,00;178,13;178,13;116,67;36,11;80,56;111,11;95,59;45,59;14,71;25,00;24,52;10,10;10,10;40,38;30,00;15,00;35,00;0,00;0,00;35,00;5,00;10,00;15,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2019-08-04;50,00;383,33;100,00;11,11;27,78;345,45;4,55;168,18;163,64;116,67;66,67;91,67;91,67;89,71;39,71;25,00;20,59;34,29;10,00;0,00;34,29;0,00;15,00;30,00;25,00;0,00;15,00;0,00;10,00;10,00;10,00;10,00;0,00;10,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;56,00;420,00;156,80;0,00;16,80;205,33;4,67;107,33;126,00;86,80;81,20;47,60;103,60;75,16;8,84;8,84;4,42;18,67;8,62;8,62;14,36;23,00;28,00;28,00;5,00;0,00;19,00;0,00;0,00;5,00;0,00;5,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;48,00;438,00;108,00;6,00;54,00;249,60;0,00;124,80;148,80;79,06;45,18;84,71;112,94;66,91;18,91;80,00;4,36;0,00;24,73;10,18;18,91;29,00;14,00;19,00;14,00;10,00;10,00;10,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;50,00;311,11;100,00;0,00;11,11;245,45;4,55;36,36;163,64;75,00;47,22;27,78;63,89;67,14;4,29;67,14;4,29;18,57;4,29;4,29;8,57;14,00;0,00;18,00;5,00;0,00;18,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;73,00;269,54;89,85;5,62;56,15;214,44;4,56;95,81;132,31;62,19;51,37;62,19;110,85;68,62;8,76;17,52;8,76;12,88;8,59;8,59;34,35;17,00;9,00;22,00;13,00;0,00;9,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;22,00;379,50;99,00;11,00;49,50;193,60;8,80;44,00;114,40;93,50;22,00;63,25;74,25;44,00;17,60;26,40;8,80;8,80;4,40;4,40;32,27;31,00;4,00;4,00;4,00;0,00;27,00;9,00;0,00;4,00;9,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;75,00;311,54;98,08;0,00;40,38;234,38;4,69;51,56;84,38;94,44;13,89;61,11;80,56;75,00;13,24;13,24;13,24;4,33;4,33;0,00;4,33;18,00;13,00;9,00;4,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;43,00;215,00;79,86;0,00;43,00;172,00;0,00;43,00;86,00;53,75;24,19;75,25;53,75;60,79;17,79;26,69;8,90;0,00;4,30;4,30;0,00;13,00;0,00;26,00;9,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;34,00;192,67;68,00;5,67;34,00;155,43;9,71;77,71;82,57;51,00;17,00;51,00;56,67;54,70;0,00;4,43;0,00;0,00;4,43;8,87;4,43;17,00;4,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;17,00;187,00;79,33;0,00;34,00;144,50;4,25;68,00;46,75;31,17;31,17;82,17;59,50;45,33;12,75;4,25;4,25;0,00;0,00;0,00;17,00;13,00;0,00;8,00;4,00;0,00;21,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;47,00;188,00;123,38;0,00;35,25;188,00;9,40;75,20;56,40;55,29;30,41;52,53;82,94;42,59;8,81;4,41;4,41;4,27;4,27;12,82;4,27;26,00;4,00;17,00;9,00;0,00;13,00;0,00;4,00;9,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;22,00;187,00;99,00;5,50;71,50;127,60;0,00;96,80;48,40;44,00;22,00;44,00;22,00;22,00;8,80;13,20;22,00;0,00;4,40;4,40;4,40;13,00;4,00;4,00;0,00;0,00;9,00;4,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;21,00;89,25;99,75;5,25;26,25;79,80;4,20;63,00;29,40;28,88;23,63;52,50;39,38;9,00;9,00;9,00;0,00;12,60;0,00;4,20;4,20;8,00;0,00;8,00;0,00;0,00;13,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
