Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;31,00;682,00;620,00;279,00;201,50;18,60;161,20;161,20;217,00;248,00;100,75;205,38;93,00;83,70;65,10;9,30;31,00;78,32;17,95;47,32;31,00;85,25;36,17;40,04;31,00;13,00;4,00;31,00;5,00;5,00;0,00;0,00;31,00;0,00;0,00
2019-03-24;56,00;1176,00;1204,00;532,00;423,11;24,89;348,44;497,78;288,00;488,00;312,00;272,00;224,00;248,89;199,11;24,89;122,50;217,00;28,00;133,00;37,33;168,00;93,33;74,67;28,00;74,00;0,00;64,00;28,00;18,00;18,00;28,00;23,00;5,00;0,00
2019-03-31;56,00;709,33;616,00;354,67;365,87;33,60;194,13;298,67;200,67;298,67;130,67;312,67;141,87;108,27;93,33;14,93;120,30;147,26;29,04;45,63;21,78;88,67;21,78;56,00;10,96;17,04;0,00;62,09;10,96;6,09;10,96;6,09;9,00;0,00;5,00
2019-04-07;68,00;639,20;584,80;394,40;244,18;27,82;89,64;216,36;177,56;241,78;143,56;177,56;148,95;116,57;55,05;19,43;51,00;95,20;27,20;32,30;13,08;49,69;49,69;45,77;18,00;27,00;32,00;32,00;0,00;9,00;18,00;0,00;45,33;12,59;0,00
2019-04-14;48,00;1600,00;736,00;368,00;244,00;40,00;184,00;244,00;288,00;316,80;148,80;139,20;152,00;148,00;88,00;48,00;89,45;150,55;24,00;37,09;23,17;105,93;64,55;76,14;6,49;42,81;18,16;36,32;0,00;11,68;6,49;0,00;5,00;5,00;5,00
2019-04-21;52,00;741,00;520,00;273,00;186,59;42,82;88,71;223,29;144,86;260,00;115,14;115,14;159,25;149,50;48,75;22,75;98,97;117,42;10,06;65,42;28,60;61,10;61,10;42,90;10,00;10,00;10,00;76,00;19,00;5,00;10,00;5,00;14,00;5,00;5,00
2019-04-28;59,00;840,75;678,50;354,00;215,18;10,41;270,71;295,00;236,00;299,21;134,86;177,00;187,41;145,76;114,53;24,29;73,75;132,75;9,22;49,78;30,22;89,22;64,76;44,61;24,04;29,50;33,87;53,54;0,00;0,00;5,46;5,46;14,00;5,00;0,00
2019-05-05;40,00;506,67;480,00;306,67;212,31;12,31;255,38;233,85;152,73;276,36;138,18;163,64;107,69;98,46;76,92;3,08;75,00;140,00;21,67;61,67;21,94;52,90;52,90;83,87;18,00;22,00;18,00;40,00;22,00;9,00;9,00;4,00;28,89;20,00;0,00
2019-05-12;64,00;608,00;512,00;464,00;242,53;20,21;90,95;202,11;188,00;244,00;92,00;168,00;124,44;170,67;99,56;21,33;109,18;79,06;9,41;45,18;19,91;54,04;44,09;44,09;14,34;14,34;14,34;34,21;9,93;4,41;4,41;0,00;9,00;9,00;5,00
2019-05-19;75,00;600,00;550,00;275,00;237,50;34,38;125,00;165,63;187,50;213,75;97,50;138,75;112,50;118,75;62,50;12,50;51,67;100,00;21,67;105,00;34,91;53,02;65,95;78,88;13,00;35,00;27,00;67,00;4,00;13,00;0,00;13,00;33,67;13,78;0,00
2019-05-26;86,00;1146,67;1146,67;602,00;284,46;39,69;370,46;449,85;383,09;390,91;250,18;359,64;297,69;264,62;178,62;19,85;182,75;211,42;68,08;107,50;29,56;86,00;112,88;112,88;37,76;56,63;56,63;142,63;0,00;18,88;10,49;37,76;27,00;0,00;0,00
2019-06-02;97,00;651,29;401,86;318,71;162,71;12,52;165,84;222,16;197,73;253,69;97,00;138,04;97,00;312,90;78,23;3,13;58,53;83,62;13,38;38,47;20,69;76,31;54,32;29,75;21,00;34,00;34,00;47,00;13,00;17,00;0,00;9,00;0,00;13,15;6,58
2019-06-09;61,00;524,60;439,20;268,40;152,50;21,35;140,30;161,65;171,56;301,19;91,50;160,13;166,95;109,16;99,53;32,11;77,94;83,03;30,50;47,44;25,96;68,79;61,00;42,83;43,00;17,00;39,00;65,00;9,00;4,00;4,00;0,00;10,56;4,69;4,69
2019-06-16;75,00;731,25;675,00;487,50;202,94;48,53;158,82;277,94;305,36;348,21;160,71;203,57;185,29;110,29;180,88;44,12;67,97;159,38;37,50;56,25;43,90;111,59;87,80;75,00;25,47;56,60;25,47;69,34;12,74;12,74;5,66;12,74;9,00;0,00;0,00
2019-06-23;58,00;565,50;449,50;333,50;152,63;27,47;97,68;146,53;152,25;188,50;87,00;148,63;112,78;87,00;96,67;19,33;35,82;126,24;13,65;46,06;3,87;79,91;39,96;67,02;9,00;36,00;13,00;31,00;13,00;13,00;9,00;18,00;20,88;20,88;10,44
2019-06-30;90,00;617,14;591,43;257,14;170,69;9,31;121,03;148,97;202,50;225,00;90,00;153,75;196,07;99,64;118,93;19,29;71,32;98,49;95,09;81,51;22,17;71,74;53,48;71,74;27,00;18,00;13,00;63,00;18,00;27,00;9,00;0,00;9,88;9,88;5,49
2019-07-07;80,00;1160,00;900,00;660,00;341,05;46,32;202,11;311,58;261,33;362,67;176,00;208,00;177,78;160,00;124,44;31,11;117,65;148,24;68,24;105,88;12,73;136,36;80,00;87,27;37,24;48,28;37,24;103,45;24,83;30,34;17,93;12,41;18,00;18,00;9,00
2019-07-14;71,00;809,40;653,20;397,60;229,90;30,43;108,19;179,19;205,11;319,50;185,39;189,33;175,81;199,48;111,57;23,67;121,97;101,95;25,49;56,44;45,94;126,69;19,49;65,43;20,44;65,62;35,50;76,38;25,82;30,12;20,44;9,68;5,00;0,00;0,00
2019-07-21;100,00;828,57;700,00;428,57;212,50;25,00;146,88;240,63;240,74;311,11;137,04;148,15;212,90;116,13;116,13;45,16;69,49;110,17;50,85;84,75;49,35;70,13;45,45;40,26;25,00;25,00;35,00;85,00;25,00;15,00;10,00;20,00;21,43;14,29;7,14
2019-07-28;91,00;1016,17;667,33;424,67;291,96;18,96;178,21;227,50;268,45;400,40;168,35;182,00;174,42;132,71;166,83;41,71;140,64;153,05;49,64;109,61;59,62;156,90;84,72;65,90;24,27;36,40;60,67;78,87;18,20;18,20;6,07;6,07;20,00;5,00;5,00
2019-08-04;50,00;625,00;612,50;375,00;190,63;34,38;106,25;215,63;230,77;384,62;119,23;157,69;256,25;187,50;121,88;34,38;106,90;112,07;31,03;106,90;50,00;65,79;44,74;65,79;25,00;15,00;20,00;70,00;20,00;35,00;10,00;5,00;28,57;21,43;7,14
2019-08-11;62,00;899,00;651,00;418,50;196,33;20,67;172,22;161,89;330,67;376,13;140,53;152,93;141,22;106,78;89,56;41,33;97,70;114,61;20,67;93,94;41,81;87,95;87,95;82,19;25,46;31,00;25,46;71,96;31,00;25,46;0,00;9,96;5,00;5,00;0,00
2019-08-18;48,00;612,00;552,00;276,00;204,80;38,40;118,40;227,20;324,92;251,08;107,08;155,08;131,20;102,40;102,40;19,20;63,43;116,57;34,29;66,86;19,46;80,43;76,54;48,00;33,00;19,00;24,00;72,00;0,00;5,00;10,00;14,00;5,00;14,00;5,00
2019-08-25;50,00;462,50;525,00;362,50;206,25;18,75;137,50;193,75;150,00;311,54;84,62;138,46;150,00;81,25;112,50;28,13;108,33;140,00;40,00;68,33;5,13;62,82;62,82;58,97;41,00;28,00;9,00;23,00;28,00;14,00;0,00;9,00;10,71;0,00;5,95
2019-09-01;73,00;584,00;598,60;365,00;228,13;12,17;142,96;185,54;189,80;288,35;54,75;149,65;123,78;111,09;101,57;12,70;95,07;142,60;30,56;86,58;9,13;86,04;63,88;69,09;17,00;9,00;21,00;34,00;17,00;13,00;0,00;0,00;31,63;31,63;0,00
2019-09-08;40,00;940,00;960,00;500,00;291,43;51,43;274,29;331,43;400,00;426,67;233,33;266,67;240,00;148,57;160,00;45,71;144,62;307,69;40,00;113,85;32,94;223,53;72,94;103,53;56,36;63,64;23,64;80,00;23,64;7,27;7,27;0,00;9,00;0,00;0,00
2019-09-15;75,00;675,00;650,00;375,00;181,25;21,88;109,38;181,25;202,50;228,75;75,00;172,50;134,38;134,38;75,00;12,50;66,48;160,23;17,05;66,48;22,37;61,84;57,89;61,84;9,00;40,00;4,00;48,00;13,00;4,00;0,00;4,00;19,90;0,00;0,00
2019-09-22;60,00;760,00;1120,00;500,00;338,57;17,14;270,00;278,57;261,82;310,91;158,18;240,00;115,71;98,57;98,57;30,00;127,20;134,40;19,20;86,40;12,73;107,27;89,09;60,00;36,28;23,72;23,72;83,72;12,56;5,58;0,00;0,00;26,00;0,00;0,00
2019-09-29;34,00;566,67;600,67;215,33;197,82;3,09;210,18;216,36;192,67;272,00;109,56;173,78;89,64;64,91;92,73;9,27;85,00;130,90;25,50;45,90;13,08;105,92;41,85;20,92;13,00;29,00;21,00;51,00;0,00;8,00;4,00;0,00;0,00;4,00;0,00
2019-10-06;38,00;1938,00;2242,00;988,00;463,60;30,40;357,20;463,60;636,50;617,50;313,50;465,50;258,40;220,40;304,00;30,40;114,00;254,60;26,60;209,00;38,00;228,00;122,77;140,31;76,00;55,88;29,06;102,82;29,06;38,00;29,06;0,00;0,00;4,00;0,00
2019-10-13;47,00;622,75;693,25;329,00;197,40;31,33;150,40;128,47;209,69;357,92;104,85;162,69;84,60;100,27;62,67;9,40;55,39;115,82;5,04;55,39;20,89;33,94;33,94;43,08;17,00;21,00;39,00;77,00;4,00;9,00;0,00;13,00;5,37;0,00;0,00
2019-10-20;44,00;990,00;1254,00;462,00;389,71;25,14;264,00;389,71;425,33;616,00;168,67;256,67;232,57;207,43;182,29;31,43;121,85;233,54;44,00;88,00;25,88;119,06;137,18;85,41;34,00;86,00;60,00;138,00;26,00;26,00;8,00;0,00;22,00;0,00;4,00
2019-10-27;21,00;430,50;483,00;231,00;150,00;12,00;126,00;141,00;147,00;227,50;59,50;112,00;78,00;66,00;87,00;15,00;64,75;94,50;21,00;35,00;21,00;59,06;63,00;34,13;13,00;46,00;17,00;38,00;8,00;0,00;0,00;0,00;21,00;0,00;0,00
2019-11-03;38,00;532,00;646,00;164,67;145,67;9,50;126,67;158,33;190,00;296,40;98,80;110,20;110,83;79,17;117,17;12,67;81,18;107,09;12,09;55,27;17,03;55,03;49,79;41,93;17,00;21,00;8,00;63,00;4,00;8,00;0,00;0,00;38,00;16,89;0,00
2019-11-10;42,00;462,00;630,00;210,00;168,00;15,00;138,00;147,00;137,45;286,36;110,73;156,55;129,23;277,85;80,77;3,23;62,16;146,16;8,40;45,36;13,13;55,13;42,00;30,19;4,00;8,00;17,00;68,00;4,00;0,00;0,00;0,00;0,00;0,00;5,60
2019-11-17;30,00;585,00;705,00;165,00;129,00;0,00;144,00;120,00;131,25;285,00;97,50;120,00;106,67;93,33;90,00;16,67;63,33;101,67;13,33;33,33;26,09;103,04;46,96;30,00;9,00;26,00;9,00;38,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;21,00;409,50;651,00;168,00;147,00;51,00;102,00;156,00;161,00;189,00;77,00;136,50;108,50;77,00;63,00;10,50;42,00;175,00;8,75;42,00;7,88;45,94;45,94;36,75;21,00;17,00;4,00;33,00;8,00;4,00;0,00;4,00;27,46;6,46;0,00
2019-12-01;22,00;462,00;462,00;198,00;122,57;22,00;147,71;135,14;135,67;198,00;84,33;117,33;97,43;59,71;106,86;0,00;60,92;111,69;16,92;55,85;9,06;46,59;55,65;42,71;17,00;22,00;4,00;34,00;4,00;13,00;4,00;0,00;9,00;0,00;0,00
2019-12-08;22,00;440,00;605,00;176,00;125,71;0,00;132,00;160,29;91,67;234,67;91,67;187,00;128,86;94,29;110,00;9,43;30,46;69,38;30,46;60,92;22,00;94,47;72,47;25,88;9,00;22,00;0,00;34,00;9,00;0,00;0,00;4,00;11,65;0,00;0,00
2019-12-15;30,00;615,00;600,00;240,00;111,00;9,00;153,00;111,00;187,50;150,00;67,50;172,50;100,00;40,00;80,00;13,33;46,67;101,67;13,33;33,33;20,87;26,09;39,13;69,13;9,00;26,00;13,00;56,00;9,00;0,00;0,00;4,00;22,94;0,00;7,06
2019-12-22;42,00;742,00;714,00;294,00;141,00;0,00;150,00;180,00;156,55;206,18;80,18;126,00;122,77;96,92;87,23;19,38;73,92;102,48;10,08;52,08;14,44;65,63;42,00;80,06;14,00;33,00;9,00;52,00;5,00;9,00;0,00;9,00;23,33;0,00;0,00
2019-12-29;27,00;675,00;621,00;256,50;123,00;9,00;129,00;222,00;146,57;289,29;88,71;165,86;114,75;57,38;175,50;3,38;79,31;97,88;30,38;54,00;9,45;55,35;36,45;74,25;9,00;13,00;9,00;27,00;4,00;0,00;0,00;9,00;16,43;0,00;0,00
2020-01-05;54,00;661,50;621,00;310,50;228,71;3,18;216,00;187,41;192,86;266,14;111,86;196,71;117,53;57,18;108,00;28,59;99,56;111,38;11,81;48,94;21,07;67,17;63,22;84,29;8,00;37,00;8,00;17,00;12,00;17,00;4,00;4,00;5,68;5,68;0,00
2020-01-12;48,00;1224,00;1056,00;456,00;307,20;19,20;225,60;388,80;402,00;438,00;138,00;312,00;196,80;134,40;187,20;0,00;136,42;237,47;5,05;78,32;36,00;104,00;116,00;92,00;36,00;36,00;12,00;84,00;24,00;24,00;6,00;6,00;8,00;0,00;0,00
2020-01-19;41,00;574,00;505,67;369,00;182,92;12,62;123,00;236,54;208,73;249,73;123,00;167,73;113,54;88,31;145,08;12,62;102,50;152,04;32,46;46,13;37,03;62,16;54,23;83,32;25,00;57,00;12,00;41,00;4,00;12,00;4,00;0,00;41,00;10,25;0,00
2020-01-26;41,00;799,50;758,50;410,00;420,25;20,50;210,13;358,75;287,00;439,29;205,00;357,29;164,00;143,50;164,00;15,38;112,07;191,33;13,67;46,47;19,42;155,37;60,42;82,00;19,68;47,56;13,12;41,00;6,56;13,12;13,12;13,12;8,00;4,00;4,00
2020-02-02;29,00;580,00;1102,00;290,00;228,78;9,67;251,33;277,11;195,75;199,38;119,63;170,38;90,22;80,56;103,11;3,22;58,00;116,00;8,53;61,41;11,86;87,00;21,09;79,09;16,00;25,00;25,00;21,00;8,00;4,00;12,00;8,00;17,00;4,00;0,00
2020-02-09;24,00;528,00;708,00;204,00;222,00;12,00;132,00;177,00;176,00;220,00;116,00;176,00;111,00;72,00;84,00;27,00;90,86;94,29;12,00;61,71;20,21;70,74;39,16;46,74;16,00;49,00;8,00;40,00;8,00;12,00;8,00;0,00;16,00;4,00;0,00
2020-02-16;53,00;583,00;622,75;371,00;218,24;15,59;180,82;286,82;151,43;230,93;87,07;181,71;115,35;81,06;87,29;3,12;82,06;124,81;17,10;46,16;32,32;77,56;60,76;81,44;20,00;20,00;25,00;29,00;8,00;16,00;4,00;4,00;0,00;0,00;7,31
2020-02-23;32,00;720,00;688,00;384,00;214,40;25,60;160,00;201,60;117,33;220,44;145,78;149,33;73,60;108,80;89,60;16,00;55,58;99,37;15,16;47,16;7,68;85,76;62,72;62,72;20,00;20,00;16,00;52,00;12,00;20,00;0,00;4,00;9,14;18,29;0,00
2020-03-01;44,00;748,00;748,00;374,00;250,80;22,00;154,00;220,00;203,50;341,00;225,50;203,50;92,40;83,60;44,00;26,40;53,26;106,53;27,79;27,79;33,00;55,00;77,00;60,50;22,71;49,68;17,03;44,00;0,00;17,03;11,35;5,68;20,00;0,00;0,00
2020-03-08;31,00;449,50;465,00;341,00;217,00;17,71;203,71;252,43;155,00;211,83;108,50;191,17;132,86;128,43;88,57;26,57;81,08;107,31;16,69;81,08;20,67;80,94;34,44;34,44;25,61;20,22;5,39;45,83;0,00;10,78;5,39;5,39;12,00;0,00;4,00
2020-03-15;27,00;432,00;567,00;162,00;86,40;5,40;226,80;140,40;60,75;135,00;60,75;141,75;97,20;378,00;21,60;5,40;27,00;75,00;0,00;54,00;27,00;54,00;27,00;6,75;0,00;7,20;0,00;27,00;7,20;7,20;7,20;0,00;0,00;0,00;0,00
2020-03-22;4,00;104,00;104,00;32,00;44,00;4,00;76,00;28,00;24,00;48,00;32,00;20,00;56,00;124,00;20,00;4,00;26,00;26,00;14,00;22,00;20,00;20,00;8,00;12,00;0,00;8,00;8,00;11,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-03-29;11,00;132,00;99,00;44,00;35,75;2,75;57,75;35,75;40,33;80,67;18,33;29,33;36,67;33,00;7,33;0,00;11,00;23,83;7,33;16,50;4,13;27,50;8,25;4,13;0,00;0,00;4,00;22,00;7,00;0,00;0,00;0,00;41,25;0,00;0,00
2020-04-05;0,00;10,00;10,00;3,00;16,00;1,00;16,00;13,00;10,00;25,00;6,00;10,00;14,00;17,00;1,00;1,00;12,00;23,00;0,00;0,00;3,00;12,00;6,00;9,00;0,00;4,00;4,00;12,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-04-12;11,00;88,00;143,00;44,00;46,75;2,75;38,50;33,00;22,00;62,33;18,33;33,00;13,75;52,25;11,00;2,75;22,00;25,14;7,86;25,14;7,33;22,00;14,67;14,67;4,00;8,00;11,00;8,00;4,00;0,00;0,00;0,00;11,00;0,00;0,00
2020-04-19;15,00;165,00;150,00;60,00;30,00;3,00;27,00;12,00;33,75;56,25;15,00;33,75;15,00;45,00;18,00;3,00;6,67;26,67;0,00;18,33;3,75;7,50;15,00;3,75;4,00;8,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-04-26;4,00;64,00;64,00;32,00;44,00;4,00;68,00;52,00;56,00;52,00;20,00;44,00;32,00;56,00;28,00;0,00;32,00;40,00;0,00;26,00;4,00;8,00;22,67;22,67;11,00;11,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;240,00;192,00;120,00;192,00;12,00;204,00;180,00;120,00;156,00;96,00;252,00;84,00;228,00;60,00;12,00;120,00;78,00;0,00;66,00;0,00;24,00;36,00;60,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;22,00;143,00;132,00;33,00;62,86;0,00;44,00;18,86;36,67;73,33;22,00;55,00;15,71;37,71;22,00;0,00;25,38;18,62;3,38;3,38;7,76;29,76;14,24;11,65;0,00;7,00;0,00;0,00;4,00;0,00;0,00;0,00;38,50;0,00;0,00
2020-05-17;23,00;126,50;115,00;57,50;55,86;3,29;52,57;49,29;38,33;88,17;23,00;61,33;32,86;32,86;13,14;13,14;23,00;23,00;7,08;15,92;16,24;20,29;27,06;16,24;4,00;0,00;4,00;4,00;4,00;4,00;0,00;0,00;11,50;0,00;11,50
2020-05-24;26,00;169,00;156,00;104,00;61,75;3,25;22,75;45,50;29,71;85,43;22,29;40,86;19,50;52,00;26,00;9,75;38,13;15,60;3,47;10,40;7,80;18,20;22,10;3,90;4,00;7,00;4,00;18,00;4,00;0,00;4,00;0,00;26,00;0,00;26,00
2020-05-31;29,00;435,00;406,00;116,00;72,50;14,50;38,67;101,50;69,60;75,40;63,80;87,00;43,50;53,17;53,17;9,67;50,09;79,09;10,55;34,27;16,57;45,57;35,21;22,79;17,72;6,44;6,44;29,00;6,44;11,28;11,28;11,28;4,00;4,00;0,00
2020-06-07;32,00;256,00;224,00;112,00;99,20;16,00;44,80;67,20;67,56;92,44;53,33;78,22;41,60;41,60;9,60;6,40;35,37;42,11;13,47;35,37;14,08;32,00;14,08;14,08;14,00;7,00;0,00;46,00;11,00;4,00;0,00;0,00;19,56;0,00;0,00
2020-06-14;43,00;315,33;186,33;143,33;96,75;7,17;43,00;111,08;43,00;124,70;55,90;81,70;54,73;66,45;43,00;7,82;30,71;30,71;8,19;30,71;33,79;59,89;12,29;21,50;21,50;21,50;0,00;21,50;8,36;16,72;4,78;4,78;7,00;11,00;0,00
2020-06-21;53,00;318,00;145,75;119,25;65,47;18,71;81,06;205,76;75,71;128,71;34,07;75,71;43,65;56,12;40,53;15,59;41,41;29,81;23,19;14,91;19,39;64,63;7,76;15,51;19,00;19,00;8,00;19,00;15,00;19,00;11,00;4,00;33,57;14,13;7,07
2020-06-28;81,00;756,00;378,00;378,00;148,50;6,75;60,75;438,75;129,60;332,10;153,90;178,20;66,27;125,18;191,45;44,18;88,36;95,73;40,50;103,09;63,64;112,82;17,36;63,64;49,50;33,75;0,00;99,00;33,75;33,75;15,75;9,00;11,00;18,00;4,00
2020-07-05;69,00;655,50;327,75;241,50;77,63;4,31;103,50;142,31;106,15;244,15;79,62;111,46;60,38;99,19;90,56;21,56;73,76;85,66;42,83;38,07;30,87;79,89;30,87;41,76;26,76;38,02;15,49;47,88;15,49;32,39;5,63;15,49;4,00;4,00;4,00
2020-07-12;72,00;662,40;172,80;302,40;50,09;9,39;59,48;81,39;75,79;204,63;64,42;125,05;68,87;62,61;56,35;15,65;63,63;63,63;55,26;23,44;43,71;79,71;15,43;36,00;28,00;36,00;4,00;44,00;0,00;16,00;28,00;4,00;8,23;4,11;4,11
2020-07-19;54,00;612,00;252,00;252,00;116,31;12,46;99,69;62,31;176,73;176,73;73,64;132,55;74,77;108,00;74,77;24,92;38,25;42,75;54,00;27,00;33,10;87,10;5,23;43,55;15,80;48,73;27,66;32,93;10,54;10,54;27,66;15,80;25,00;4,00;0,00
2020-07-26;47,00;579,67;219,33;172,33;84,60;21,93;62,67;43,87;105,75;195,83;78,33;94,00;84,60;75,20;62,67;21,93;33,57;33,57;33,57;38,61;20,89;47,00;9,14;26,11;21,00;21,00;8,00;25,00;8,00;17,00;4,00;8,00;28,42;0,00;4,37
2020-08-02;60,00;405,00;195,00;45,00;69,47;12,63;60,00;113,68;93,75;157,50;63,75;90,00;82,11;82,11;50,53;22,11;30,86;42,86;13,71;42,86;26,09;39,13;16,96;43,04;51,00;30,00;13,00;47,00;9,00;13,00;4,00;0,00;13,85;0,00;6,15
2020-08-09;57,00;741,00;285,00;152,00;127,15;13,15;70,15;131,54;98,45;165,82;103,64;134,73;83,31;135,92;57,00;26,31;73,63;35,63;35,63;52,25;69,87;57,00;11,03;29,42;34,76;16,68;11,12;45,88;5,56;0,00;11,12;0,00;16,00;16,00;4,00
2020-08-16;48,00;300,00;216,00;84,00;54,40;16,00;44,80;44,80;96,00;114,46;44,31;81,23;60,80;89,60;51,20;28,80;41,14;15,43;3,43;44,57;11,68;51,89;19,46;40,22;12,00;32,00;8,00;28,00;4,00;16,00;8,00;0,00;24,00;12,00;12,00
2020-08-23;68,00;244,80;340,00;40,80;74,18;3,09;52,55;40,18;75,56;196,44;56,67;102,00;49,45;77,27;49,45;12,36;42,50;27,20;11,90;39,10;15,40;48,75;23,09;29,51;8,00;34,00;11,00;23,00;4,00;4,00;4,00;0,00;20,92;6,97;6,97
2020-08-30;35,00;332,50;297,50;70,00;52,50;3,50;35,00;35,00;96,25;179,38;35,00;74,38;31,50;66,50;38,50;24,50;51,58;42,37;0,00;29,47;4,38;70,00;21,88;30,63;13,55;13,55;9,03;27,10;4,52;9,03;0,00;0,00;0,00;8,00;0,00
2020-09-06;23,00;207,00;195,50;69,00;100,63;8,63;31,63;60,38;92,00;187,83;57,50;76,67;16,43;105,14;65,71;19,71;49,29;19,71;8,21;19,71;15,33;53,67;23,00;34,50;12,00;16,00;8,00;23,00;4,00;4,00;0,00;0,00;9,20;4,60;0,00
2020-09-13;16,00;416,00;512,00;192,00;640,00;48,00;224,00;400,00;384,00;640,00;304,00;544,00;224,00;384,00;256,00;80,00;336,00;96,00;40,00;72,00;32,00;240,00;96,00;112,00;48,00;48,00;0,00;124,00;16,00;32,00;0,00;0,00;12,00;0,00;0,00
2020-09-20;16,00;384,00;208,00;80,00;51,20;3,20;35,20;51,20;48,00;132,00;60,00;76,00;19,20;96,00;35,20;12,80;53,33;53,33;8,89;44,44;8,00;52,00;24,00;12,00;4,00;4,00;0,00;20,00;8,00;0,00;0,00;0,00;0,00;0,00;16,00
2020-09-27;16,00;416,00;288,00;96,00;368,00;0,00;240,00;288,00;208,00;288,00;336,00;320,00;144,00;336,00;192,00;16,00;128,00;128,00;0,00;128,00;32,00;112,00;96,00;48,00;16,00;48,00;16,00;48,00;16,00;16,00;0,00;0,00;4,00;0,00;0,00
