Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-04-14;19,00;39,00;2,00;0,00;2,00;32,72;9,50;9,50;19,00;39,00;1,00;2,00;10,00;4,00;7,00;2,00;0,50;1,00;1,00;1,00;4,00;3,00;5,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;25,00;50,00;4,00;0,00;3,00;34,38;5,21;6,25;22,92;55,00;1,00;3,00;6,00;4,00;8,00;2,00;0,00;1,00;2,00;3,00;4,00;7,00;7,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;18,00;51,00;3,00;0,50;3,00;33,88;4,24;5,29;33,88;43,00;2,00;3,00;5,00;2,00;11,00;2,00;0,00;0,50;1,00;0,50;2,00;10,00;3,00;0,00;0,50;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;8,00;51,00;5,00;0,00;1,00;35,00;8,00;9,00;25,00;49,00;2,00;3,00;4,00;0,50;12,00;2,00;1,00;1,00;0,50;2,00;1,00;7,00;4,00;0,00;0,50;0,00;0,00;5,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;20,00;49,00;4,00;0,50;1,00;35,79;4,21;7,37;34,74;47,00;2,00;2,00;4,00;4,00;13,00;3,00;0,00;0,50;2,00;0,50;4,00;5,00;2,00;0,00;1,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;18,00;54,00;5,00;3,00;1,00;39,18;5,29;4,24;30,71;57,00;2,00;1,00;3,00;0,50;13,00;1,00;0,00;0,00;1,00;1,00;5,00;6,00;6,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;21,00;50,00;6,00;0,50;2,00;43,05;8,40;8,40;25,20;48,00;4,00;2,00;4,00;3,00;12,00;0,50;0,00;0,50;2,00;0,00;1,00;6,00;4,00;0,00;0,00;0,00;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;18,00;65,00;3,00;2,00;1,00;52,00;9,00;9,00;35,00;54,00;7,00;0,50;5,00;4,00;17,00;1,00;1,00;1,00;2,00;1,00;2,00;9,00;5,00;0,00;1,00;0,00;0,50;6,00;0,50;0,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-06-09;26,00;62,00;1,00;1,00;1,00;53,04;6,24;7,28;54,08;70,00;3,00;4,00;5,00;7,00;22,00;3,00;0,00;1,00;1,00;1,00;5,00;12,00;6,00;0,00;0,50;0,00;0,00;6,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;20,00;70,00;7,00;0,50;3,00;53,68;8,42;11,58;51,58;71,00;2,00;4,00;6,00;5,00;25,00;2,00;0,00;1,00;4,00;0,50;2,00;8,00;3,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2019-06-23;19,00;56,00;3,00;3,00;3,00;60,17;5,28;6,33;41,17;72,00;3,00;4,00;1,00;7,00;25,00;4,00;0,00;1,00;2,00;3,00;5,00;10,00;6,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-06-30;25,00;70,00;5,00;0,50;2,00;60,42;6,25;12,50;50,00;64,00;1,00;4,00;6,00;8,00;23,00;1,00;0,50;1,00;3,00;1,00;2,00;10,00;7,00;0,00;0,00;0,00;0,50;10,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;26,00;62,00;1,00;1,00;3,00;60,32;9,36;13,52;56,16;64,00;5,00;1,00;3,00;5,00;20,00;3,00;0,00;0,00;3,00;2,00;6,00;12,00;7,00;0,00;0,00;0,00;0,50;6,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-07-14;24,00;64,00;7,00;0,50;4,00;60,52;9,39;12,52;61,57;70,00;2,00;4,00;2,00;4,00;22,00;2,00;0,50;0,50;1,00;2,00;4,00;11,00;9,00;0,00;0,00;0,00;0,00;6,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-07-21;27,00;68,00;5,00;2,00;1,00;65,42;9,35;20,77;66,46;80,00;2,00;1,00;7,00;8,00;23,00;4,00;0,50;1,00;4,00;3,00;2,00;12,00;5,00;0,00;0,50;0,00;0,00;7,00;0,00;0,00;2,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;25,00;82,00;6,00;1,00;4,00;63,54;5,21;17,71;59,38;93,00;1,00;3,00;7,00;8,00;37,00;2,00;1,00;1,00;2,00;0,50;2,00;11,00;7,00;0,00;0,50;0,00;0,50;6,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;30,00;73,00;9,00;1,00;1,00;73,45;3,10;18,62;61,03;78,00;3,00;3,00;5,00;7,00;30,00;4,00;1,00;2,00;1,00;2,00;5,00;7,00;7,00;0,00;1,00;0,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;41,00;69,00;9,00;1,00;2,00;52,56;6,31;11,56;48,36;77,00;4,00;3,00;5,00;9,00;27,00;5,00;1,00;6,00;1,00;3,00;4,00;17,00;11,00;0,00;0,00;0,00;1,00;6,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;23,00;60,00;4,00;2,00;0,50;48,00;12,00;13,00;42,00;65,00;2,00;0,00;8,00;4,00;17,00;23,00;0,00;1,00;5,00;2,00;3,00;4,00;13,00;0,00;0,50;0,00;0,00;5,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;15,00;50,00;4,00;1,00;4,00;41,00;7,00;10,00;35,00;47,00;1,00;1,00;5,00;2,00;17,00;23,00;0,50;2,00;1,00;0,50;5,00;5,00;5,00;0,00;0,00;0,00;0,00;4,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;20,00;44,00;3,00;0,50;3,00;32,63;7,37;7,37;26,32;35,00;2,00;3,00;6,00;1,00;17,00;2,00;0,00;1,00;2,00;2,00;3,00;3,00;4,00;0,00;0,50;0,00;0,50;5,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;17,00;36,00;2,00;0,50;2,00;28,69;6,38;3,19;21,25;31,00;0,50;2,00;7,00;2,00;8,00;2,00;0,00;0,00;2,00;1,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;14,00;32,00;0,50;1,00;3,00;21,00;4,00;3,00;15,00;21,00;1,00;1,00;3,00;1,00;6,00;3,00;0,00;0,50;3,00;0,50;5,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;23,00;24,00;2,00;1,00;2,00;20,91;3,14;4,18;9,41;22,00;2,00;0,50;2,00;2,00;7,00;1,00;0,00;0,50;2,00;0,50;0,50;4,00;2,00;0,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;18,00;18,00;2,00;0,00;3,00;11,65;2,12;3,18;5,29;26,00;0,00;3,00;3,00;1,00;2,00;1,00;0,00;0,00;0,50;0,50;1,00;2,00;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;13,00;18,00;2,00;1,00;2,00;17,00;1,00;0,50;4,00;16,00;0,50;1,00;4,00;0,00;5,00;0,00;0,50;1,00;0,50;3,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;12,00;18,00;2,00;0,00;2,00;15,27;3,27;2,18;4,36;17,00;1,00;1,00;5,00;0,00;3,00;0,50;0,50;0,50;0,50;1,00;1,00;1,00;2,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;14,00;16,00;3,00;0,50;2,00;5,00;1,00;1,00;4,00;15,00;1,00;1,00;5,00;1,00;1,00;1,00;1,00;1,00;0,00;0,50;4,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;14,00;11,00;2,00;0,50;2,00;8,00;3,00;0,50;5,00;16,00;2,00;2,00;3,00;1,00;4,00;1,00;0,50;0,00;0,00;1,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;16,00;10,00;0,50;0,50;5,00;9,00;2,00;2,00;6,00;11,00;0,50;3,00;1,00;0,50;1,00;1,00;0,00;0,50;0,50;1,00;3,00;3,00;2,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;17,00;12,00;1,00;0,00;1,00;5,31;1,06;2,13;5,31;7,00;2,00;2,00;8,00;1,00;2,00;2,00;0,00;1,00;0,50;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;9,00;13,00;3,00;1,00;3,00;5,00;3,00;3,00;4,00;12,00;1,00;0,50;5,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;2,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;14,00;9,00;2,00;0,50;4,00;6,46;3,23;2,15;6,46;10,00;1,00;0,50;3,00;0,00;1,00;0,00;0,00;1,00;0,50;1,00;2,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;13,00;14,00;2,00;0,00;1,00;9,00;3,00;2,00;3,00;8,00;0,50;1,00;5,00;0,50;0,00;1,00;0,50;1,00;2,00;0,00;3,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;11,00;10,00;3,00;0,50;2,00;9,00;1,00;3,00;6,00;9,00;1,00;2,00;2,00;0,50;1,00;1,00;0,00;0,50;0,50;0,50;2,00;1,00;3,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;15,00;13,00;0,50;0,50;2,00;6,43;2,14;2,14;4,29;12,00;2,00;1,00;5,00;0,00;2,00;1,00;0,50;0,00;1,00;1,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;17,00;12,00;3,00;1,00;5,00;11,69;2,13;1,06;8,50;15,00;1,00;1,00;2,00;0,00;1,00;1,00;1,00;2,00;3,00;1,00;2,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;20,00;24,00;1,00;0,00;3,00;13,00;1,00;4,00;12,00;21,00;1,00;3,00;6,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;3,00;2,00;5,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;13,00;26,00;1,00;1,00;3,00;15,00;2,00;1,00;13,00;20,00;2,00;1,00;6,00;1,00;3,00;0,50;0,50;0,00;0,50;1,00;2,00;3,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;19,00;32,00;3,00;1,00;3,00;26,39;2,11;3,17;19,00;30,00;2,00;0,50;4,00;1,00;3,00;1,00;0,00;0,00;2,00;0,00;2,00;3,00;2,00;0,00;0,50;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;13,00;33,00;3,00;1,00;5,00;34,67;4,33;2,17;20,58;29,00;1,00;1,00;4,00;2,00;6,00;2,00;0,00;0,00;1,00;0,50;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;13,00;32,00;4,00;0,00;2,00;29,00;4,00;5,00;19,00;23,00;2,00;3,00;5,00;2,00;6,00;1,00;0,00;1,00;1,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;14,00;26,00;2,00;0,00;1,00;24,77;2,15;4,31;18,31;24,00;1,00;0,00;5,00;2,00;7,00;2,00;0,00;1,00;1,00;2,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;14,00;26,00;3,00;1,00;5,00;16,15;4,31;4,31;18,31;20,00;2,00;3,00;5,00;2,00;7,00;0,50;0,00;1,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;17,00;30,00;1,00;2,00;2,00;22,31;3,19;5,31;17,00;22,00;1,00;2,00;4,00;3,00;5,00;0,00;0,00;0,00;0,50;0,00;1,00;5,00;1,00;0,00;0,50;0,00;1,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;11,00;14,00;2,00;1,00;1,00;12,10;1,10;3,30;8,80;15,00;0,00;1,00;2,00;1,00;5,00;0,00;1,00;1,00;2,00;0,00;1,00;2,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;10,00;16,00;3,00;1,00;2,00;11,00;1,00;2,00;10,00;15,00;1,00;0,50;2,00;2,00;2,00;0,50;0,00;0,00;3,00;1,00;1,00;3,00;1,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;14,00;9,00;3,00;0,00;0,00;5,00;1,00;1,00;5,00;8,00;0,50;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;9,00;4,00;1,00;0,50;1,00;5,00;3,00;1,00;3,00;6,00;0,50;1,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;6,00;2,00;0,00;2,00;4,00;4,00;1,00;4,00;8,00;1,00;0,50;1,00;0,00;1,00;1,00;0,00;0,00;2,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;3,00;2,00;1,00;0,50;2,00;4,00;1,00;1,00;5,00;6,00;1,00;0,00;1,00;0,00;4,00;0,50;0,00;1,00;1,00;0,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;3,00;7,00;1,00;0,00;0,50;2,00;0,50;1,00;4,00;5,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;4,00;4,00;1,00;0,00;0,00;5,00;1,00;1,00;3,00;9,00;0,50;0,50;2,00;0,00;3,00;0,00;0,00;0,50;2,00;0,00;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;2,00;4,00;0,50;0,50;1,00;3,00;1,00;2,00;2,00;8,00;1,00;0,50;0,50;1,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;4,00;5,00;1,00;1,00;0,50;4,00;1,33;0,67;4,00;7,00;0,00;0,00;1,00;0,00;2,00;0,50;0,50;0,50;2,00;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;4,00;1,00;1,00;0,50;8,00;1,00;1,00;2,00;10,00;0,50;0,00;0,00;0,00;2,00;0,50;0,00;0,50;0,50;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;5,00;1,00;0,50;0,50;5,00;0,00;0,50;4,00;6,00;0,00;0,50;1,00;0,50;1,00;1,00;0,00;3,00;2,00;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;6,00;6,00;0,00;1,00;0,50;6,00;1,00;1,00;5,00;11,00;0,50;1,00;2,00;1,00;1,00;0,50;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;7,00;9,00;0,50;1,00;0,50;7,00;2,33;1,17;7,00;7,00;1,00;1,00;0,50;1,00;3,00;1,00;0,00;1,00;1,00;0,00;0,00;0,50;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;7,00;8,00;1,00;0,50;2,00;12,00;3,00;3,00;7,00;19,00;0,00;0,50;2,00;1,00;2,00;1,00;0,50;1,00;0,50;0,50;1,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;9,00;12,00;1,00;0,00;1,00;11,00;2,00;1,00;7,00;16,00;1,00;0,50;2,00;1,00;5,00;0,50;0,00;0,00;1,00;1,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;13,00;12,00;3,00;0,00;1,00;13,00;1,00;1,00;12,00;25,00;2,00;1,00;2,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;2,00;1,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;11,00;13,00;1,00;0,50;0,50;18,00;3,00;1,00;12,00;21,00;1,00;2,00;0,00;3,00;3,00;1,00;0,50;2,00;0,50;2,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2020-06-28;14,00;15,00;2,00;0,00;1,00;22,62;2,15;2,15;18,31;22,00;2,00;1,00;1,00;2,00;10,00;0,50;0,00;2,00;1,00;1,00;2,00;2,00;2,00;0,00;0,00;0,50;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;11,00;19,00;2,00;0,50;0,50;24,00;1,00;2,00;13,00;30,00;1,00;2,00;3,00;1,00;11,00;3,00;1,00;1,00;2,00;1,00;4,00;3,00;4,00;0,50;0,00;0,00;0,00;3,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
